waic,kld,log_score,crps,cdf_mad,cdf_ci_coverage,cdf_ci_width,data_type,data_seed,model,ntrain,ntest,fit_seconds,job,run,mcmc_strategy,apply_jitter,ig_a,ig_b
1511.9059169237162,0.07540521920686576,7538.93302292523,0.8201995681784933,0.06639649941177155,0.9566,0.2082678608252641,mixture,19,ptm-iwls-nuts,500,5000,1033.0679426193235,010j-ptm-iwls-nuts-ig1_005,20251213-113349,iwls-nuts,FALSE,1,0.005
798.6859100227796,0.19442129926954185,8140.074831942129,0.8361034231979729,0.10750312634966024,0.9308,0.3073162359326457,mixture,20,ptm-iwls-nuts,250,5000,683.9901514053345,010j-ptm-iwls-nuts-ig1_005,20251213-113046,iwls-nuts,FALSE,1,0.005
1518.0825388762862,0.07259242695629675,7530.930470375904,0.8087545732448628,0.06848276747700549,0.9676,0.2161623575729758,mixture,20,ptm-iwls-nuts,500,5000,1147.176261663437,010j-ptm-iwls-nuts-ig1_005,20251213-113910,iwls-nuts,FALSE,0.01,0.01
767.9059958869709,0.15049788411858284,7980.810307984045,0.8388654649384175,0.10205054207406646,0.9158,0.28658153089443633,mixture,21,ptm-iwls-nuts,250,5000,698.6034576892853,010j-ptm-iwls-nuts-ig1_005,20251213-113503,iwls-nuts,FALSE,1,0.005
1467.472639434532,0.08006449940899471,7628.643384436104,0.8203123199097764,0.07160838003799663,0.9196,0.21236146648456353,mixture,21,ptm-iwls-nuts,500,5000,1148.444054603577,010j-ptm-iwls-nuts-ig1_005,20251213-114242,iwls-nuts,FALSE,0.01,0.01
841.8186022200191,0.11847938897484862,7769.410412169742,0.8173419599791193,0.0958325154710828,0.9322,0.2951918350069407,mixture,22,ptm-iwls-nuts,250,5000,651.8382520675659,010j-ptm-iwls-nuts-ig1_005,20251213-113800,iwls-nuts,FALSE,1,0.005
1546.5433792910694,0.09003196115646903,7627.173273077846,0.8105075315505634,0.07278339562972441,0.835,0.19704983446159235,mixture,22,ptm-iwls-nuts,500,5000,1012.1605825424194,010j-ptm-iwls-nuts-ig1_005,20251213-114441,iwls-nuts,FALSE,1,0.005
782.4052834789615,0.148314249467285,7973.156865353825,0.8334935738739624,0.10519982400090488,0.937,0.3078225411969687,mixture,23,ptm-iwls-nuts,250,5000,885.7872095108032,010j-ptm-iwls-nuts-ig1_005,20251213-114517,iwls-nuts,FALSE,0.01,0.01
1461.0181835874546,0.09376993734097164,7700.43530472226,0.8180905412317152,0.07228643199366247,0.8928,0.2005050250824444,mixture,23,ptm-iwls-nuts,500,5000,1204.7524456977844,010j-ptm-iwls-nuts-ig1_005,20251213-114932,iwls-nuts,FALSE,0.01,0.01
789.7082775626217,0.16346191675731175,7925.70595877206,0.8247475176004925,0.10158974276556336,0.9466,0.3049453161709328,mixture,24,ptm-iwls-nuts,250,5000,763.3505730628967,010j-ptm-iwls-nuts-ig1_005,20251213-114524,iwls-nuts,FALSE,1,0.005
1525.0118670415134,0.08595156030536263,7538.154176512314,0.8094836521154796,0.07314451965854342,0.942,0.21840674288457448,mixture,24,ptm-iwls-nuts,500,5000,1056.3842434883118,010j-ptm-iwls-nuts-ig1_005,20251213-115151,iwls-nuts,FALSE,0.01,0.01
752.2252029423042,0.17778624400290505,8057.589963348026,0.8314163161518935,0.10441413979193616,0.916,0.2937510194476206,mixture,25,ptm-iwls-nuts,250,5000,710.3258752822876,010j-ptm-iwls-nuts-ig1_005,20251213-114838,iwls-nuts,FALSE,0.01,0.01
1448.7498424736386,0.08610829993144153,7599.200242990708,0.81094989616539,0.06693761155328616,0.9382,0.201423239191673,mixture,25,ptm-iwls-nuts,500,5000,1222.6125810146332,010j-ptm-iwls-nuts-ig1_005,20251213-115751,iwls-nuts,FALSE,0.01,0.01
824.5802577206736,0.22695892224854664,8197.373141119535,0.8478112549629647,0.10813283584219752,0.9262,0.3062200640089085,mixture,26,ptm-iwls-nuts,250,5000,692.8763463497162,010j-ptm-iwls-nuts-ig1_005,20251213-115144,iwls-nuts,FALSE,1,0.005
1582.5567418962555,0.08191563083347687,7472.156684044185,0.8144244434635852,0.07106365604045023,0.9682,0.2234350968179304,mixture,26,ptm-iwls-nuts,500,5000,1147.5376424789429,010j-ptm-iwls-nuts-ig1_005,20251213-115859,iwls-nuts,FALSE,0.01,0.01
784.2643602257879,0.17983669808619193,8070.630704321159,0.8299511391701874,0.09686581236934716,0.8948,0.26982057546607946,mixture,27,ptm-iwls-nuts,250,5000,693.1139757633209,010j-ptm-iwls-nuts-ig1_005,20251213-115605,iwls-nuts,FALSE,1,0.005
1472.328620026476,0.10988188326375646,7720.856630208983,0.8178468993151211,0.07300115116982718,0.8616,0.19764469697585416,mixture,27,ptm-iwls-nuts,500,5000,1288.4988207817078,010j-ptm-iwls-nuts-ig1_005,20251213-120649,iwls-nuts,FALSE,1,0.005
796.2668758324946,0.14847558317643905,7888.628053590195,0.8246279410956538,0.09997089722767025,0.983,0.31998856337267023,mixture,28,ptm-iwls-nuts,250,5000,816.2382462024689,010j-ptm-iwls-nuts-ig1_005,20251213-115852,iwls-nuts,FALSE,0.01,0.01
1513.866785447707,0.08821027852093934,7587.301530312696,0.8147607931836691,0.06977184996210921,0.951,0.21601119100631308,mixture,28,ptm-iwls-nuts,500,5000,1136.1513786315918,010j-ptm-iwls-nuts-ig1_005,20251213-120504,iwls-nuts,FALSE,0.01,0.01
743.5255470005545,0.1770949655579501,8115.083622498551,0.8460557637178955,0.09827387226539928,0.9016,0.27303179290560325,mixture,29,ptm-iwls-nuts,250,5000,706.3639249801636,010j-ptm-iwls-nuts-ig1_005,20251213-120041,iwls-nuts,FALSE,0.01,0.01
1453.622988830391,0.10471634437862468,7753.190516601924,0.8285030820053694,0.07082147491086749,0.8996,0.19818757795544067,mixture,29,ptm-iwls-nuts,500,5000,1413.9122593402865,010j-ptm-iwls-nuts-ig1_005,20251213-121443,iwls-nuts,FALSE,0.01,0.01
812.368958678774,0.17306848450853704,8017.842054991336,0.8396889171725922,0.10834123685599262,0.9112,0.308994985559823,mixture,30,ptm-iwls-nuts,250,5000,706.0055286884308,010j-ptm-iwls-nuts-ig1_005,20251213-120430,iwls-nuts,FALSE,0.01,0.01
1575.425076965605,0.08157882917012949,7560.393778299297,0.8198519849068334,0.07409197010411799,0.8696,0.21272511396596613,mixture,30,ptm-iwls-nuts,500,5000,1046.1167097091677,010j-ptm-iwls-nuts-ig1_005,20251213-121218,iwls-nuts,FALSE,0.01,0.01
777.0215315950179,0.12951936181055718,7777.545266684585,0.8082430545816438,0.09746714076783504,0.9838,0.31114235425867626,mixture,31,ptm-iwls-nuts,250,5000,833.947851896286,010j-ptm-iwls-nuts-ig1_005,20251213-121053,iwls-nuts,FALSE,0.01,0.01
1506.1370441833783,0.09536112948854808,7606.75410507454,0.7989751571095601,0.06613950687377582,0.9444,0.1985345654183456,mixture,31,ptm-iwls-nuts,500,5000,1021.86856174469,010j-ptm-iwls-nuts-ig1_005,20251213-121624,iwls-nuts,FALSE,1,0.005
787.9935813985959,0.14109997415555567,7941.430933004019,0.8293756400839819,0.10091993198221244,0.9526,0.3038517350566892,mixture,32,ptm-iwls-nuts,250,5000,771.3867654800415,010j-ptm-iwls-nuts-ig1_005,20251213-121450,iwls-nuts,FALSE,0.01,0.01
1469.8896694816117,0.08510904282612555,7661.476276356867,0.8158840294437713,0.07130762692059515,0.9366,0.2098575518447177,mixture,32,ptm-iwls-nuts,500,5000,1252.8374326229095,010j-ptm-iwls-nuts-ig1_005,20251213-122321,iwls-nuts,FALSE,0.01,0.01
768.2350615953051,0.1473127489117924,7949.867668309462,0.8354541494637495,0.09728509633537266,0.9432,0.2899393199909846,mixture,33,ptm-iwls-nuts,250,5000,823.1560430526733,010j-ptm-iwls-nuts-ig1_005,20251213-121901,iwls-nuts,FALSE,1,0.005
1543.8295493289943,0.09769056401501526,7701.756743825576,0.8279753265148478,0.07433086001251582,0.9336,0.2206838532611012,mixture,33,ptm-iwls-nuts,500,5000,1111.2869250774384,010j-ptm-iwls-nuts-ig1_005,20251213-122352,iwls-nuts,FALSE,0.01,0.01
774.8512669290764,0.17506195430189833,8150.260741941391,0.8446646561875654,0.10549107980784496,0.9008,0.2872949882410275,mixture,34,ptm-iwls-nuts,250,5000,734.8643686771393,010j-ptm-iwls-nuts-ig1_005,20251213-121907,iwls-nuts,FALSE,0.01,0.01
1507.951036954368,0.06922902099378764,7621.096075400839,0.8190409240993963,0.06818387310736058,0.9436,0.20727472655663304,mixture,34,ptm-iwls-nuts,500,5000,1034.0111536979675,010j-ptm-iwls-nuts-ig1_005,20251213-122403,iwls-nuts,FALSE,0.01,0.01
781.2356454645004,0.2072459576322221,8183.92827682821,0.8394720997156625,0.11446231525143892,0.9146,0.3158841236071398,mixture,35,ptm-iwls-nuts,250,5000,692.5480055809021,010j-ptm-iwls-nuts-ig1_005,20251213-122056,iwls-nuts,FALSE,0.01,0.01
1495.0337629600372,0.11381375243693816,7716.767250851792,0.8217597399530947,0.08009283730265226,0.8488,0.21108840764740808,mixture,35,ptm-iwls-nuts,500,5000,1119.730682849884,010j-ptm-iwls-nuts-ig1_005,20251213-122947,iwls-nuts,FALSE,0.01,0.01
805.3655276322419,0.14218120163603662,7954.913708187883,0.8312892364157477,0.1010592064693294,0.9636,0.30745476365090146,mixture,36,ptm-iwls-nuts,250,5000,674.9731066226959,010j-ptm-iwls-nuts-ig1_005,20251213-122452,iwls-nuts,FALSE,0.01,0.01
1543.1911114202169,0.09697760254254154,7728.895712720408,0.8221350599021904,0.07621872326787721,0.8416,0.20416558471837676,mixture,36,ptm-iwls-nuts,500,5000,1025.2716464996338,010j-ptm-iwls-nuts-ig1_005,20251213-123109,iwls-nuts,FALSE,1,0.005
777.014450390725,0.2336720466138275,8344.235017270437,0.8536679365664699,0.1155517580464138,0.8964,0.30930976406855454,mixture,37,ptm-iwls-nuts,250,5000,718.8847024440765,010j-ptm-iwls-nuts-ig1_005,20251213-123129,iwls-nuts,FALSE,0.01,0.01
1581.3772566889754,0.09937414396177294,7672.745504010165,0.821820018622113,0.07208888644098353,0.9338,0.2157858903167809,mixture,37,ptm-iwls-nuts,500,5000,1083.4383549690249,010j-ptm-iwls-nuts-ig1_005,20251213-123808,iwls-nuts,FALSE,1,0.005
768.4583930725931,0.2230925975477433,8237.729491462218,0.8455354042599673,0.10953392528440106,0.8848,0.28811231061075193,mixture,38,ptm-iwls-nuts,250,5000,704.8104588985443,010j-ptm-iwls-nuts-ig1_005,20251213-123410,iwls-nuts,FALSE,0.01,0.01
1549.2486397783518,0.1150955983342864,7697.7444953949325,0.8204888099364357,0.07695511798750135,0.8962,0.21510756692248348,mixture,38,ptm-iwls-nuts,500,5000,1132.8608300685885,010j-ptm-iwls-nuts-ig1_005,20251213-124126,iwls-nuts,FALSE,0.01,0.01
783.3031409863995,0.23424436664168377,8371.86019677292,0.8606644660451738,0.10912472604741372,0.8486,0.27625862789373284,mixture,39,ptm-iwls-nuts,250,5000,678.1761384010315,010j-ptm-iwls-nuts-ig1_005,20251213-123658,iwls-nuts,FALSE,1,0.005
1537.3373901696714,0.0758459784537268,7579.868255833135,0.8264813132113061,0.07188724697024658,0.9436,0.21439276200101057,mixture,39,ptm-iwls-nuts,500,5000,1274.9282257556915,010j-ptm-iwls-nuts-ig1_005,20251213-124619,iwls-nuts,FALSE,0.01,0.01
762.4903727411241,0.17951992244896778,8031.678519416858,0.8351965641393275,0.10322048941582934,0.944,0.298174356825143,mixture,40,ptm-iwls-nuts,250,5000,755.7903535366058,010j-ptm-iwls-nuts-ig1_005,20251213-124051,iwls-nuts,FALSE,0.01,0.01
1523.7632849990637,0.09126972777611556,7590.427546052597,0.8169964890347018,0.06942933288093675,0.9522,0.21184207508848105,mixture,40,ptm-iwls-nuts,500,5000,1165.3434386253357,010j-ptm-iwls-nuts-ig1_005,20251213-124741,iwls-nuts,FALSE,0.01,0.01
690.4598629618067,0.19014896847233137,8140.990564535857,0.8386252235035684,0.10046034500805148,0.8422,0.2615051652241952,mixture,41,ptm-iwls-nuts,250,5000,723.1845626831055,010j-ptm-iwls-nuts-ig1_005,20251213-124422,iwls-nuts,FALSE,0.01,0.01
1457.563420978535,0.0790805592182594,7585.648518265497,0.8152475067214463,0.06558240616720842,0.9278,0.19391489958335953,mixture,41,ptm-iwls-nuts,500,5000,1039.344361782074,010j-ptm-iwls-nuts-ig1_005,20251213-124934,iwls-nuts,FALSE,1,0.005
766.0555117903858,0.15154172472644184,8014.650453036119,0.8385004269518291,0.10279892235679436,0.941,0.30175713502553775,mixture,42,ptm-iwls-nuts,250,5000,697.9804911613464,010j-ptm-iwls-nuts-ig1_005,20251213-124542,iwls-nuts,FALSE,0.01,0.01
1533.0115014420971,0.0773981765314973,7643.932712061396,0.823996827096707,0.06885420341803014,0.9126,0.201995162260586,mixture,42,ptm-iwls-nuts,500,5000,990.8915581703186,010j-ptm-iwls-nuts-ig1_005,20251213-125014,iwls-nuts,FALSE,1,0.005
814.0316961719433,0.17612921469138004,8107.5461219728995,0.8416943809650997,0.11022392625496612,0.9404,0.3260120477408935,mixture,43,ptm-iwls-nuts,250,5000,774.04327392578125,010j-ptm-iwls-nuts-ig1_005,20251213-125010,iwls-nuts,FALSE,0.01,0.01
1486.9550967007258,0.10549498087164266,7754.374952874214,0.8219668137223731,0.0718119110166827,0.8946,0.19932634592863327,mixture,43,ptm-iwls-nuts,500,5000,1208.1736283302307,010j-ptm-iwls-nuts-ig1_005,20251213-125908,iwls-nuts,FALSE,0.01,0.01
791.8517636720717,0.18863491069156593,8157.44941652713,0.844798055678018,0.11349212448745664,0.8696,0.31328691013572857,mixture,44,ptm-iwls-nuts,250,5000,792.0780754089355,010j-ptm-iwls-nuts-ig1_005,20251213-125437,iwls-nuts,FALSE,0.01,0.01
1537.7157116399485,0.1205328996460545,7816.939361299574,0.822824863430946,0.08144355779056917,0.7988,0.20857757942520225,mixture,44,ptm-iwls-nuts,500,5000,1120.236933708191,010j-ptm-iwls-nuts-ig1_005,20251213-130110,iwls-nuts,FALSE,0.01,0.01
758.514863585773,0.1185194802695102,7762.94948385158,0.8208022136805049,0.09449339371364178,0.9484,0.2809782214858142,mixture,45,ptm-iwls-nuts,250,5000,731.9439537525177,010j-ptm-iwls-nuts-ig1_005,20251213-125826,iwls-nuts,FALSE,1,0.005
1516.8291471669795,0.07180188241056751,7529.361494556869,0.814215674895438,0.06936291954706687,0.909,0.20360578525288223,mixture,45,ptm-iwls-nuts,500,5000,1319.3710598945618,010j-ptm-iwls-nuts-ig1_005,20251213-130828,iwls-nuts,FALSE,0.01,0.01
829.7864552659616,0.13166031642902043,7904.207752727303,0.823406046249224,0.09638285056850572,0.9864,0.31607204794366234,mixture,46,ptm-iwls-nuts,250,5000,725.8796699047089,010j-ptm-iwls-nuts-ig1_005,20251213-130247,iwls-nuts,FALSE,1,0.005
1542.1684442049086,0.08058443385224744,7648.828339843437,0.8158436406104106,0.06650951318481782,0.9442,0.2058251253539063,mixture,46,ptm-iwls-nuts,500,5000,1079.842901945114,010j-ptm-iwls-nuts-ig1_005,20251213-130746,iwls-nuts,FALSE,1,0.005
728.9226573522744,0.12878764968598774,7893.915345357339,0.83204226829976,0.09875441505001746,0.873,0.27791288689321564,mixture,47,ptm-iwls-nuts,250,5000,701.6231772899628,010j-ptm-iwls-nuts-ig1_005,20251213-130312,iwls-nuts,FALSE,1,0.005
1443.0629561981923,0.0745561359497433,7622.757776676116,0.8125628465365295,0.07132231292943787,0.8886,0.20458697316613592,mixture,47,ptm-iwls-nuts,500,5000,1116.9144821166992,010j-ptm-iwls-nuts-ig1_005,20251213-131127,iwls-nuts,FALSE,0.01,0.01
803.5208281672068,0.13285272370363274,7802.324864250841,0.8203026878741788,0.10030290243831012,0.979,0.3185323392526746,mixture,48,ptm-iwls-nuts,250,5000,705.0632839202881,010j-ptm-iwls-nuts-ig1_005,20251213-130711,iwls-nuts,FALSE,0.01,0.01
1459.6202407311832,0.07146254632517085,7495.37397735853,0.8089565747102655,0.06582364795844625,0.9458,0.19863526942366583,mixture,48,ptm-iwls-nuts,500,5000,1203.323992729187,010j-ptm-iwls-nuts-ig1_005,20251213-131511,iwls-nuts,FALSE,0.01,0.01
803.2387191947154,0.23291631510259225,8333.304690086361,0.8630878552630197,0.11389645464707178,0.9256,0.32814451730481076,mixture,49,ptm-iwls-nuts,250,5000,793.0272796154022,010j-ptm-iwls-nuts-ig1_005,20251213-131127,iwls-nuts,FALSE,0.01,0.01
1570.9065609390136,0.1005641289499587,7671.543759323194,0.8344166364572672,0.0730696272952604,0.9442,0.2212109283042844,mixture,49,ptm-iwls-nuts,500,5000,1135.962884902954,010j-ptm-iwls-nuts-ig1_005,20251213-131641,iwls-nuts,FALSE,0.01,0.01
755.2375273571134,0.1897390502199344,8145.749817771171,0.8435522762158593,0.10907454515083016,0.8382,0.28734771414293225,mixture,50,ptm-iwls-nuts,250,5000,753.1918125152588,010j-ptm-iwls-nuts-ig1_005,20251213-131433,iwls-nuts,FALSE,0.01,0.01
1488.7087241870377,0.0639056273223648,7516.582703283326,0.8085646289643478,0.06823483076685861,0.9616,0.2126816041984315,mixture,50,ptm-iwls-nuts,500,5000,1119.591640472412,010j-ptm-iwls-nuts-ig1_005,20251213-132042,iwls-nuts,FALSE,0.01,0.01
775.3105651115407,0.15081748299688832,8045.873529102844,0.8506632907603715,0.10602281379652943,0.8348,0.2896749447874799,mixture,51,ptm-iwls-nuts,250,5000,664.2585866451263,010j-ptm-iwls-nuts-ig1_005,20251213-131755,iwls-nuts,FALSE,1,0.005
1511.376158858133,0.08065285268455077,7695.0503775411535,0.8268153808178801,0.07094647032482711,0.8838,0.20553039266612985,mixture,51,ptm-iwls-nuts,500,5000,1182.3938167095184,010j-ptm-iwls-nuts-ig1_005,20251213-132544,iwls-nuts,FALSE,0.01,0.01
766.8321304881704,0.1533884166347493,7888.590196698747,0.8203946875802871,0.1030341421441144,0.9426,0.30019408428574423,mixture,52,ptm-iwls-nuts,250,5000,772.4649612903595,010j-ptm-iwls-nuts-ig1_005,20251213-132308,iwls-nuts,FALSE,0.01,0.01
1482.8995275468403,0.0885587725491148,7564.441976270575,0.8051719447893999,0.07284313044857174,0.9142,0.21004199473629123,mixture,52,ptm-iwls-nuts,500,5000,1234.802357196808,010j-ptm-iwls-nuts-ig1_005,20251213-133151,iwls-nuts,FALSE,0.01,0.01
735.1655133354384,0.09977331696261696,7578.947173788584,0.8108166142189769,0.08757095026469176,0.9784,0.28223270025665104,mixture,53,ptm-iwls-nuts,250,5000,862.7415516376495,010j-ptm-iwls-nuts-ig1_005,20251213-132738,iwls-nuts,FALSE,1,0.005
1446.6869125865414,0.08848974367596482,7522.529307355324,0.8106766064019546,0.07036758730486196,0.908,0.2033633852565856,mixture,53,ptm-iwls-nuts,500,5000,1151.9675946235657,010j-ptm-iwls-nuts-ig1_005,20251213-133215,iwls-nuts,FALSE,0.01,0.01
772.8768558296101,0.16391256817042785,8008.600463000539,0.8307193373032639,0.10127609865861842,0.937,0.29401072361509106,mixture,54,ptm-iwls-nuts,250,5000,781.2263829708099,010j-ptm-iwls-nuts-ig1_005,20251213-132825,iwls-nuts,FALSE,0.01,0.01
1543.7277315402837,0.09298184352113434,7653.946839754071,0.8159279935909147,0.07226179059130292,0.9278,0.21105196705524248,mixture,54,ptm-iwls-nuts,500,5000,1092.0438163280487,010j-ptm-iwls-nuts-ig1_005,20251213-133431,iwls-nuts,FALSE,1,0.005
807.9667891998683,0.18486838328896435,8069.95953290459,0.8365959194866611,0.10054536439894532,0.911,0.2828252076854609,mixture,55,ptm-iwls-nuts,250,5000,795.5432498455048,010j-ptm-iwls-nuts-ig1_005,20251213-133338,iwls-nuts,FALSE,1,0.005
1599.5268346891694,0.09993906800591344,7645.312956489336,0.8224358225217484,0.07609604971376732,0.9342,0.22656166457325613,mixture,55,ptm-iwls-nuts,500,5000,1012.8111789226532,010j-ptm-iwls-nuts-ig1_005,20251213-133613,iwls-nuts,FALSE,0.01,0.01
768.9785577191544,0.19074451264498604,8162.32498594623,0.8313120360759637,0.10907217772915331,0.9338,0.31312416655557396,mixture,56,ptm-iwls-nuts,250,5000,724.719144821167,010j-ptm-iwls-nuts-ig1_005,20251213-133344,iwls-nuts,FALSE,0.01,0.01
1581.3017248758747,0.08811795772517786,7649.192211347189,0.8160658740671083,0.07176659408074845,0.9096,0.21243642503472848,mixture,56,ptm-iwls-nuts,500,5000,1084.1550986766815,010j-ptm-iwls-nuts-ig1_005,20251213-134321,iwls-nuts,FALSE,0.01,0.01
783.2258415980242,0.121401446083865,7847.787540784575,0.8241904766632919,0.09284330952344648,0.9776,0.29316020659288416,mixture,57,ptm-iwls-nuts,250,5000,794.8944432735443,010j-ptm-iwls-nuts-ig1_005,20251213-133919,iwls-nuts,FALSE,1,0.005
1464.1603752439632,0.05818030907030925,7531.681855716796,0.8125338640045981,0.06503444265330884,0.9486,0.2037893485272358,mixture,57,ptm-iwls-nuts,500,5000,1221.7620012760162,010j-ptm-iwls-nuts-ig1_005,20251213-134611,iwls-nuts,FALSE,1,0.005
769.5734997038535,0.18243119435011704,8084.005912917583,0.8400278484021879,0.10518178132885772,0.898,0.2949336340281076,mixture,58,ptm-iwls-nuts,250,5000,712.2597286701202,010j-ptm-iwls-nuts-ig1_005,20251213-134220,iwls-nuts,FALSE,1,0.005
1553.0297273430078,0.0747043891388322,7545.37188686116,0.8158720262944142,0.06762323593674749,0.9592,0.21084955778362735,mixture,58,ptm-iwls-nuts,500,5000,1047.0025453567505,010j-ptm-iwls-nuts-ig1_005,20251213-134837,iwls-nuts,FALSE,1,0.005
719.4753304386062,0.16720077504186007,8007.802904104401,0.8267656422067196,0.10586445434619286,0.8932,0.2895808353143714,mixture,59,ptm-iwls-nuts,250,5000,806.677907705307,010j-ptm-iwls-nuts-ig1_005,20251213-134635,iwls-nuts,FALSE,0.01,0.01
1469.0099178351352,0.08374339672275694,7590.516012508885,0.8085736560113221,0.07531933719759872,0.8712,0.2123793772934514,mixture,59,ptm-iwls-nuts,500,5000,1124.4600911140442,010j-ptm-iwls-nuts-ig1_005,20251213-135208,iwls-nuts,FALSE,0.01,0.01
779.4366037784314,0.12355401385709844,7821.013533536792,0.8280610564186084,0.09345082006277698,0.9582,0.28981049325237024,mixture,60,ptm-iwls-nuts,250,5000,764.821515083313,010j-ptm-iwls-nuts-ig1_005,20251213-134847,iwls-nuts,FALSE,1,0.005
1487.799296379043,0.08658577234595836,7636.172325981092,0.8182919215184766,0.07495991882852439,0.9206,0.21836735037120816,mixture,60,ptm-iwls-nuts,500,5000,1062.5604004859924,010j-ptm-iwls-nuts-ig1_005,20251213-135335,iwls-nuts,FALSE,0.01,0.01
762.5144992897694,0.1961060424910877,8057.28663794734,0.832970457457715,0.10450921841206395,0.9434,0.30298385143340506,mixture,61,ptm-iwls-nuts,250,5000,671.1087422370911,010j-ptm-iwls-nuts-ig1_005,20251213-134918,iwls-nuts,FALSE,0.01,0.01
1533.0671557983032,0.09508987220643972,7552.205786524099,0.8076812738717245,0.07069936193697347,0.9482,0.2142866542165456,mixture,61,ptm-iwls-nuts,500,5000,1056.4268546104431,010j-ptm-iwls-nuts-ig1_005,20251213-135631,iwls-nuts,FALSE,0.01,0.01
756.5400486420784,0.2103935571327573,8196.624519688086,0.8337686578738261,0.10863348889700156,0.8808,0.28532969417158816,mixture,62,ptm-iwls-nuts,250,5000,677.0304923057556,010j-ptm-iwls-nuts-ig1_005,20251213-135359,iwls-nuts,FALSE,1,0.005
1513.6950550387885,0.0911128941221838,7600.221204635219,0.808543492982841,0.07132752832820269,0.9432,0.21347175397578827,mixture,62,ptm-iwls-nuts,500,5000,1082.5008823871613,010j-ptm-iwls-nuts-ig1_005,20251213-140037,iwls-nuts,FALSE,0.01,0.01
784.7369966739766,0.15984812259909417,8034.633281328602,0.8333602532182217,0.09811968702512418,0.911,0.2767894239722344,mixture,63,ptm-iwls-nuts,250,5000,748.7974116802216,010j-ptm-iwls-nuts-ig1_005,20251213-135751,iwls-nuts,FALSE,0.01,0.01
1556.713498932488,0.08247775751674394,7647.781455916851,0.8177032358581767,0.07128945984764531,0.9374,0.21181658573031745,mixture,63,ptm-iwls-nuts,500,5000,1192.8302206993103,010j-ptm-iwls-nuts-ig1_005,20251213-140727,iwls-nuts,FALSE,0.01,0.01
690.0075805115966,0.2063580272823186,8100.266232299793,0.8320444537556658,0.10321878065915198,0.8384,0.2586046919603367,mixture,64,ptm-iwls-nuts,250,5000,797.9333620071411,010j-ptm-iwls-nuts-ig1_005,20251213-140359,iwls-nuts,FALSE,1,0.005
1502.9009785973144,0.10390443737953792,7587.998282785891,0.8120620904609083,0.0725134911108584,0.9168,0.2078615561610372,mixture,64,ptm-iwls-nuts,500,5000,1188.5715551376345,010j-ptm-iwls-nuts-ig1_005,20251213-141017,iwls-nuts,FALSE,0.01,0.01
727.755293069127,0.1911356287210763,8069.534446619382,0.825520012906356,0.10443940605566908,0.8658,0.27908614320781916,mixture,65,ptm-iwls-nuts,250,5000,745.6362009048462,010j-ptm-iwls-nuts-ig1_005,20251213-140640,iwls-nuts,FALSE,1,0.005
1477.8809221548609,0.11114648281139249,7669.588717070962,0.8068589533618804,0.07427757407465994,0.8664,0.195111866727738,mixture,65,ptm-iwls-nuts,500,5000,1109.3882241249084,010j-ptm-iwls-nuts-ig1_005,20251213-141311,iwls-nuts,FALSE,1,0.005
759.025981559025,0.2159446757564646,8189.685363758823,0.8531226932532031,0.10823192519685872,0.895,0.29535404165085516,mixture,66,ptm-iwls-nuts,250,5000,819.0062353610992,010j-ptm-iwls-nuts-ig1_005,20251213-141058,iwls-nuts,FALSE,0.01,0.01
1490.1754191558653,0.08267080161052698,7523.315993029134,0.8216754848251976,0.06473223478338865,0.9318,0.1984307150617399,mixture,66,ptm-iwls-nuts,500,5000,1332.4616358280182,010j-ptm-iwls-nuts-ig1_005,20251213-142005,iwls-nuts,FALSE,1,0.005
749.9303119029056,0.20886203777910056,8196.858155897502,0.8416799418853309,0.11523826574054148,0.929,0.3226988649108819,mixture,67,ptm-iwls-nuts,250,5000,726.1220510005951,010j-ptm-iwls-nuts-ig1_005,20251213-141218,iwls-nuts,FALSE,0.01,0.01
1456.7981783121982,0.06693175944096304,7487.206764206815,0.8122424222857866,0.0653430125247382,0.9512,0.20109775752959164,mixture,67,ptm-iwls-nuts,500,5000,1101.366786956787,010j-ptm-iwls-nuts-ig1_005,20251213-141833,iwls-nuts,FALSE,1,0.005
799.4551627469502,0.17627439187298477,8081.162975290024,0.840740296457719,0.10653068017378324,0.9286,0.30630348817245306,mixture,68,ptm-iwls-nuts,250,5000,703.97691822052,010j-ptm-iwls-nuts-ig1_005,20251213-141510,iwls-nuts,FALSE,0.01,0.01
1554.436992432159,0.08386733369252593,7619.1276843877295,0.8204492594106182,0.07260421431452142,0.9498,0.22118021542129385,mixture,68,ptm-iwls-nuts,500,5000,1142.9244253635406,010j-ptm-iwls-nuts-ig1_005,20251213-142229,iwls-nuts,FALSE,0.01,0.01
757.4345051235721,0.17929815403089447,8102.787288043872,0.8316324659915129,0.10670634098426794,0.9384,0.30897034344532764,mixture,69,ptm-iwls-nuts,250,5000,711.8403916358948,010j-ptm-iwls-nuts-ig1_005,20251213-141738,iwls-nuts,FALSE,0.01,0.01
1473.7081289117227,0.0727611824820739,7570.102430299769,0.8115962274336895,0.06870165601062851,0.9574,0.21360581532721631,mixture,69,ptm-iwls-nuts,500,5000,1017.7976698875428,010j-ptm-iwls-nuts-ig1_005,20251213-142244,iwls-nuts,FALSE,0.01,0.01
