kld_kde,kld_kde_floor,mad_kde,kld_gaussian,mad_gaussian,data,seed,nobs
Inf,0.02938623299352684,0.031809152132993665,0.016006524910808267,0.040968909571527184,gaussian,47,50
Inf,0.07418774981821859,0.025326820107365425,0.09373995775250477,0.03987029893220594,ptm,47,50
Inf,0.0522684009806402,0.03468330405299889,0.062499918509885996,0.045350045354798516,skewnorm,47,50
0.022867312661899376,0.022867312661899376,0.04757926591706452,0.24394820572662904,0.06466811788848237,mixture,47,50
0.3580287724487562,0.3580287724487562,0.021373370295962,0.6243171164849379,0.05750033113012979,u-shaped,47,50
0.1125621814972704,0.1125621814972704,0.01813261998487463,0.18606411911071274,0.03701809908041295,unif,47,50
0.01296325823314542,0.01296325823314542,0.022593633342848987,0.004602581234802788,0.014657818655787727,gaussian,47,100
Inf,0.05622360284806611,0.01221957791138402,0.09375895093388706,0.030440726262125576,ptm,47,100
Inf,0.04417789059820733,0.03072116181678663,0.06360150253982579,0.04285420098036836,skewnorm,47,100
0.042047138872077026,0.042047138872077026,0.05389000384365563,0.2533606143195093,0.06521410791909801,mixture,47,100
0.3065027549711152,0.3065027549711152,0.02872391264953596,0.6285393458418594,0.059192376477597675,u-shaped,47,100
0.1042980044199036,0.1042980044199036,0.026932079092032647,0.19405762562951664,0.0396596284839754,unif,47,100
0.016465414011533733,0.016465414011533733,0.025830809251999903,0.007465613472514972,0.021618407361759587,gaussian,47,500
0.020800582876220466,0.020800582876220466,0.01028705390171061,0.07605201192370321,0.022751446036959364,ptm,47,500
Inf,0.031235455740695448,0.021301254670757254,0.06903442154184404,0.04028385728138343,skewnorm,47,500
0.0036113939175537366,0.0036113939175537366,0.010646508643932117,0.23909717469678726,0.06477825757100356,mixture,47,500
0.19957541795580547,0.19957541795580547,0.022382929335614886,0.6293217781265739,0.0569899345488936,u-shaped,47,500
0.0479383851752863,0.0479383851752863,0.024400952952611934,0.1857633911115183,0.03600488303078588,unif,47,500
0.2243195310302385,0.2243195310302385,0.08338605202254343,0.0563664297712633,0.052794706836499165,gaussian,48,25
Inf,0.1038161281162906,0.03581957230559578,0.09417649256254765,0.04363966796703144,ptm,48,25
Inf,0.7023655434303469,0.04856613997485268,0.1710330194393382,0.03663979827583082,skewnorm,48,25
Inf,0.11035545360938241,0.04750224892130534,0.2588118801143345,0.049534300230475156,mixture,48,25
0.44689396750532895,0.44689396750532895,0.09615451354700391,0.6542970005319294,0.08610868719678201,u-shaped,48,25
0.20410799586904774,0.20410799586904774,0.026469016299878235,0.17166767682307785,0.030925681777751436,unif,48,25
0.04814379068997919,0.04814379068997919,0.03117551874827012,0.011897215300492092,0.013842497425962719,gaussian,48,50
0.054586321001389514,0.054586321001389514,0.046844858222727166,0.13871388079840108,0.075563154543854,ptm,48,50
Inf,0.6919176115938515,0.056617697920679215,0.25589062680907376,0.05268409663415849,skewnorm,48,50
Inf,0.0386869108377994,0.022224853132187822,0.24541646857498658,0.05563431800363043,mixture,48,50
0.3535904023688077,0.3535904023688077,0.036361874697240955,0.6034504550230468,0.06229635400372648,u-shaped,48,50
0.15710411904426677,0.15710411904426677,0.018784782456329273,0.16901570349977305,0.034965026923275466,unif,48,50
0.007654848766452358,0.007654848766452358,0.005744378299224178,-0.0012366636461259783,0.005978149274186358,gaussian,48,100
0.05544215460069603,0.05544215460069603,0.04326311206357558,0.10219107912110717,0.05822462013136179,ptm,48,100
Inf,0.11479959565041016,0.03664337231640698,0.10580081448565817,0.026680519632270958,skewnorm,48,100
Inf,0.051194931989107094,0.018351292886681685,0.24653809443155647,0.060431248873392726,mixture,48,100
0.3075958341321041,0.3075958341321041,0.023629593826251384,0.5984905080605728,0.06046020295053125,u-shaped,48,100
0.1170768538721701,0.1170768538721701,0.01555758622796433,0.16883045285125275,0.03620542230696949,unif,48,100
0.003687047597341731,0.003687047597341731,0.009231982255995967,-1.6237915996210618e-5,0.010742493989304611,gaussian,48,500
Inf,0.03940006083063991,0.010910691723649751,0.09430474281418072,0.041850741423553446,ptm,48,500
Inf,0.02521531491785287,0.022202573890311914,0.08838342323671781,0.026064362183053347,skewnorm,48,500
Inf,0.034632910657915336,0.01276180658445928,0.24623738889927055,0.06108510070167581,mixture,48,500
0.20127361977001348,0.20127361977001348,0.00892296708974944,0.5962945900132007,0.057195952394907254,u-shaped,48,500
0.05214125585367628,0.05214125585367628,0.006994958767076922,0.16874729192746843,0.037359132371285055,unif,48,500
0.06851051178421289,0.06851051178421289,0.048022279826068374,0.01794902018475097,0.03047230198432244,gaussian,49,25
Inf,1.2513835890403286,0.0988050188774431,2.3132111283220445,0.05818326862696277,ptm,49,25
0.1398001336852963,0.1398001336852963,0.07676725236874939,0.13834271031833423,0.09173781179255294,skewnorm,49,25
0.20430285838762802,0.20430285838762802,0.06235050124998791,0.3099398079120093,0.09705407057596656,mixture,49,25
0.4402658247888156,0.4402658247888156,0.039031544519858116,0.6519040731950764,0.05122805444646068,u-shaped,49,25
0.1925693471037298,0.1925693471037298,0.07267774081071136,0.22911244522362226,0.07043705951005404,unif,49,25
0.04951727302679684,0.04951727302679684,0.035641725387667286,0.020640196315709004,0.029902120602501053,gaussian,49,50
Inf,0.4922602990083252,0.049284201357363625,0.7635499459974651,0.0840304553877443,ptm,49,50
0.10577360704109869,0.10577360704109869,0.061459724354706126,0.092145902035739,0.060518612370584875,skewnorm,49,50
Inf,0.11782146593658732,0.034892880714250674,0.2437049593405223,0.06910746611282907,mixture,49,50
0.39834054112512496,0.39834054112512496,0.03461381680505285,0.6383028478956975,0.05876205893258067,u-shaped,49,50
0.12044240492687708,0.12044240492687708,0.014375040867339605,0.17907954321142175,0.03239276184059508,unif,49,50
0.020200841266756097,0.020200841266756097,0.03183099854896047,0.002458251370435303,0.0256209190437485,gaussian,49,100
Inf,0.4465011629294,0.030752080965856327,0.7003602958528736,0.09394562016281896,ptm,49,100
Inf,0.11139341915198084,0.05965363975414756,0.0768895058271908,0.04334503342489439,skewnorm,49,100
0.056817458224625327,0.056817458224625327,0.02142440569794234,0.23840862914376681,0.06225939701966283,mixture,49,100
0.35765633239715194,0.35765633239715194,0.02104654509688266,0.6368425736152015,0.06065046904969044,u-shaped,49,100
0.10166371823502096,0.10166371823502096,0.01057430076633801,0.17947164916835384,0.030150342974216354,unif,49,100
0.005976582495758161,0.005976582495758161,0.011311245031322756,-0.0011347904059197944,0.005493430532269172,gaussian,49,500
Inf,0.08157691311179101,0.006213276338681117,0.6447338150234148,0.11681095347019872,ptm,49,500
0.0018841300948652675,0.0018841300948652675,0.017491172238376956,0.06225712738251779,0.04497134080366847,skewnorm,49,500
0.015288703809790569,0.015288703809790569,0.016041123247850446,0.2379808469272283,0.05643858594030576,mixture,49,500
0.23647764808316718,0.23647764808316718,0.01166940910345032,0.6360688459021444,0.057904836199162875,u-shaped,49,500
0.04927392406730515,0.04927392406730515,0.007101816137650838,0.17870493217500255,0.03444859808894883,unif,49,500
Inf,0.17647970603048332,0.06766712514197228,0.08433325439867971,0.06879233837804472,gaussian,50,25
Inf,0.041843143238125026,0.05904679794994106,0.0448300108135748,0.0544435535769997,ptm,50,25
Inf,0.15083819557070494,0.08385013283654043,0.12711211885781856,0.06877312090869776,skewnorm,50,25
Inf,0.1905844595174064,0.07575307681753154,0.2630441141522019,0.0713730923906083,mixture,50,25
0.4023565532414791,0.4023565532414791,0.03409777612396645,0.6056510608683479,0.06554077481893274,u-shaped,50,25
0.150699700151547,0.150699700151547,0.07155139980625952,0.2364225181653609,0.06941761303854398,unif,50,25
0.04873962192556414,0.04873962192556414,0.03679284373382622,0.01080761664912215,0.037463364437365254,gaussian,50,50
Inf,0.034790458046465404,0.05080060198593403,0.03359128039894018,0.041526748367090034,ptm,50,50
Inf,0.17177184381880972,0.04381373948323432,0.08016818994323087,0.025163522922599574,skewnorm,50,50
Inf,0.057919478544170615,0.037140147371297144,0.24824753326634422,0.06042659250709586,mixture,50,50
0.40220222314400544,0.40220222314400544,0.03521297733760601,0.6084479323081003,0.06940188321167573,u-shaped,50,50
0.13758803466801128,0.13758803466801128,0.050165893180165205,0.23900755923586492,0.06124910539488049,unif,50,50
0.01040145402832957,0.01040145402832957,0.028676469472824664,0.007568459370262186,0.03231530061258547,gaussian,50,100
Inf,0.033859276335959934,0.04009719231090387,0.026700671652530917,0.03596771387116887,ptm,50,100
0.049524737239806424,0.049524737239806424,0.022715397873200874,0.07253289717558183,0.030666933020208946,skewnorm,50,100
0.016101322958245047,0.016101322958245047,0.019220275159634946,0.25231738778735763,0.06358376973531628,mixture,50,100
0.32102336320888786,0.32102336320888786,0.021215862913386074,0.6037329795829658,0.06003100109756495,u-shaped,50,100
0.10690494317928552,0.10690494317928552,0.025864685365282913,0.20653914593020037,0.041510314449069004,unif,50,100
0.009871604349651451,0.009871604349651451,0.014992043514118453,9.447224047203912e-4,0.00598443725211998,gaussian,50,500
Inf,0.02815239592693049,0.014746145539364992,0.02508257384295658,0.012577573018297861,ptm,50,500
0.01236138297469742,0.01236138297469742,0.010629244220898374,0.0769678327978574,0.04086646591798373,skewnorm,50,500
Inf,0.03381574406024222,0.009902412806227294,0.24835056246210666,0.06393683660607964,mixture,50,500
0.21961031859806066,0.21961031859806066,0.008517964653241197,0.604070825144795,0.05788667248601921,u-shaped,50,500
0.06003369922598188,0.06003369922598188,0.015624415723389523,0.20238890165933573,0.03509658775214147,unif,50,500
0.11954199810419462,0.11954199810419462,0.07384345217254992,0.02063861084341247,0.05305339522076019,gaussian,51,25
Inf,0.3226141889564981,0.05149187297875729,0.2162237066081766,0.04672111934826849,ptm,51,25
Inf,0.08855464037895472,0.05056093682072366,0.13366413508516956,0.07077359351465361,skewnorm,51,25
Inf,0.039692231919952026,0.043900204423269445,0.265503843905956,0.06217804882209704,mixture,51,25
0.4448053085011088,0.4448053085011088,0.038541235652404165,0.661217728699899,0.05167359377251595,u-shaped,51,25
0.1670145266423603,0.1670145266423603,0.0628970626659378,0.19705996448183,0.040379845077391535,unif,51,25
0.027719881317400087,0.027719881317400087,0.030787228985039265,0.003159790202191099,0.016126757508816564,gaussian,51,50
Inf,0.410081833730109,0.028213089584648913,0.10338051314436865,0.05067359608923476,ptm,51,50
Inf,0.08292788597409564,0.05091077838695656,0.08948831436041899,0.06963828820813422,skewnorm,51,50
0.03621121726725823,0.03621121726725823,0.04384239750880553,0.2628708409321809,0.060703988550500104,mixture,51,50
0.3902651789285586,0.3902651789285586,0.04411688120054286,0.661998005881354,0.05849485811533345,u-shaped,51,50
0.11794243682246525,0.11794243682246525,0.062050529117773104,0.19240792994239242,0.05073460261621563,unif,51,50
0.0630192863085045,0.0630192863085045,0.05066269136581465,0.009971833686660762,0.036633915418347686,gaussian,51,100
Inf,0.217564772480527,0.01988253111125735,0.08284641397943009,0.02684453864440246,ptm,51,100
Inf,0.07137627753405737,0.02752096033173295,0.08769586375077384,0.05052719387113922,skewnorm,51,100
0.020665243115308183,0.020665243115308183,0.022264385897682287,0.2544043527737788,0.05637125206174653,mixture,51,100
0.37664496304098577,0.37664496304098577,0.060675845140273424,0.6756983687453536,0.06838688207004127,u-shaped,51,100
0.08461781512269624,0.08461781512269624,0.027252468899538772,0.17479578430285725,0.03143120925032644,unif,51,100
0.009653117058252036,0.009653117058252036,0.006568310403075297,0.0042446604110117445,0.007591812453263965,gaussian,51,500
0.014228317970636027,0.014228317970636027,0.012287680001122335,0.05804116190485277,0.025840863117763083,ptm,51,500
0.002986843975633645,0.002986843975633645,0.018984841385021142,0.07538420472926159,0.050724189925098785,skewnorm,51,500
0.027893818655178815,0.027893818655178815,0.022919875183833326,0.25514117936428943,0.059607881781613505,mixture,51,500
0.2578381115400386,0.2578381115400386,0.010750270181552902,0.6467787414171253,0.0587068155257735,u-shaped,51,500
0.05183118910260715,0.05183118910260715,0.018393364817780644,0.17253645578148122,0.033881995205541436,unif,51,500
0.04920970881495836,0.04920970881495836,0.039883248231863455,0.004404627570352963,0.014232957658555477,gaussian,52,25
Inf,0.12079691055812804,0.06616799101001883,0.08590228160947196,0.07449669598299721,ptm,52,25
Inf,0.19148109003772582,0.06042180994312069,0.08702048694294752,0.029583998393973302,skewnorm,52,25
0.07470323585579547,0.07470323585579547,0.05855222583889275,0.273891539092732,0.06500433046213962,mixture,52,25
0.38147232842135526,0.38147232842135526,0.04114484662812114,0.5763514535293992,0.056137844557612164,u-shaped,52,25
0.15547755912969963,0.15547755912969963,0.0425624367214869,0.20303149301106468,0.024824515396039543,unif,52,25
0.008225894615108113,0.008225894615108113,0.01729823711650508,0.015067522763078602,0.025632632393219987,gaussian,52,50
Inf,0.13564642570613986,0.03818142032441513,0.07082942486432747,0.05145699254463916,ptm,52,50
Inf,0.06984599347505184,0.03020890179301765,0.08444101664560166,0.025454817070762675,skewnorm,52,50
0.06349413337606827,0.06349413337606827,0.025507058221983552,0.260976490816008,0.05439985654054389,mixture,52,50
0.33287013001487187,0.33287013001487187,0.04435608816518155,0.5764849603126143,0.06485159582059886,u-shaped,52,50
0.12535019967157401,0.12535019967157401,0.03804823663887087,0.19400753756864067,0.026614431236653562,unif,52,50
0.008333901826036856,0.008333901826036856,0.006060829512028235,0.01348909859315628,0.02085541600641003,gaussian,52,100
Inf,0.15341408647554508,0.04473742453468662,0.07882382007943696,0.053559321095828276,ptm,52,100
Inf,0.05599657254750678,0.026592197652359335,0.08123483724010544,0.025615233912826222,skewnorm,52,100
0.041650756257983965,0.041650756257983965,0.018866055842529532,0.2593192992307388,0.055258042239097124,mixture,52,100
0.2855270739967146,0.2855270739967146,0.01738273077179979,0.5695121823739918,0.05703755175304756,u-shaped,52,100
0.11317559629771103,0.11317559629771103,0.03380891242015355,0.19085020909169603,0.03731405929696206,unif,52,100
Inf,0.023144127388389786,0.01958020939594795,8.520671519473193e-4,0.010938059032408855,gaussian,52,500
Inf,0.03899436732447813,0.01432071361224573,0.06411732018462261,0.018663999347855245,ptm,52,500
0.01488031369897536,0.01488031369897536,0.01842557386746548,0.06663468024969735,0.03975508348650799,skewnorm,52,500
0.007798820670736055,0.007798820670736055,0.006822689437325351,0.25686093340678207,0.060348447169606925,mixture,52,500
0.18226628120558916,0.18226628120558916,0.010643337985068264,0.5702803112296485,0.0551912415115665,u-shaped,52,500
0.054131767657473934,0.054131767657473934,0.005833767478707797,0.18315759424055003,0.03570760734078914,unif,52,500
0.039149202732659594,0.039149202732659594,0.028442657501462805,0.002622262969924368,0.013726147380254525,gaussian,53,25
Inf,0.1431352303449054,0.052847857052404613,0.14922794109521548,0.07492431622614674,ptm,53,25
Inf,0.5770676073045569,0.07094801584108804,0.1479216746467216,0.0539706948027233,skewnorm,53,25
0.05408479389297236,0.05408479389297236,0.023848976481747504,0.24956363685125613,0.05627169903641481,mixture,53,25
0.5470470445952555,0.5470470445952555,0.05408427457816121,0.6960908497348878,0.07050160978275624,u-shaped,53,25
0.0996273016668442,0.0996273016668442,0.020904965937268004,0.1628490728510273,0.04189544793077276,unif,53,25
Inf,0.10198890761675208,0.04545391759240082,0.051520133740110136,0.051496426485361464,gaussian,53,50
Inf,0.08085573548352355,0.02250039324333793,0.09301709594539295,0.05167448428805845,ptm,53,50
Inf,0.07387841358374786,0.020234459490798176,0.07450948537623613,0.03539121330830606,skewnorm,53,50
0.06350517120458923,0.06350517120458923,0.02097904413160151,0.25211588408724334,0.05269083949555083,mixture,53,50
0.40320983458147586,0.40320983458147586,0.017118294861007084,0.6795097985794765,0.05573640234726055,u-shaped,53,50
0.08531763870818612,0.08531763870818612,0.02152790573222992,0.16017772333662722,0.0385450845503949,unif,53,50
0.02334990829919476,0.02334990829919476,0.021415972919152544,0.005088844034376708,0.021954866502726055,gaussian,53,100
Inf,0.06344102291155178,0.02750675422146893,0.07991175208193242,0.025525327216338222,ptm,53,100
Inf,0.05384379008766608,0.02166344405925289,0.07639464477608393,0.042806898433517225,skewnorm,53,100
0.036247960133402465,0.036247960133402465,0.03898694472871933,0.25543575922475026,0.054554625035081954,mixture,53,100
0.34097057471256476,0.34097057471256476,0.03035672654829674,0.6802489156494019,0.05850797681196818,u-shaped,53,100
0.10770847844810412,0.10770847844810412,0.030069897697542362,0.17241803885731824,0.050615897523135,unif,53,100
0.006956902925235275,0.006956902925235275,0.018595491996548634,0.0028185662056842767,0.01601769334506309,gaussian,53,500
0.012513263187476453,0.012513263187476453,0.014996938196307564,0.07868162425469266,0.035655179410927405,ptm,53,500
0.005092057681278677,0.005092057681278677,0.01430340538733586,0.07395335854991279,0.043120235589537176,skewnorm,53,500
0.023888715753272866,0.023888715753272866,0.019442037345823386,0.25448011415179494,0.06183491119543917,mixture,53,500
0.24657163597189316,0.24657163597189316,0.03458669445577973,0.6819363745410126,0.05954914533984942,u-shaped,53,500
0.04363624570104674,0.04363624570104674,0.01213517624416575,0.15981739867828096,0.035908456788633726,unif,53,500
0.09485609828759486,0.09485609828759486,0.06789850410480035,0.028066510448904944,0.046779531277143814,gaussian,54,25
Inf,0.15824680487639847,0.0349181044303372,0.04691104973162938,0.03699191382938925,ptm,54,25
Inf,0.2192595197745648,0.04847412772483509,0.1023944059787323,0.047076607902514604,skewnorm,54,25
Inf,0.3012770056981408,0.024613851372598777,0.2856179090983221,0.07371875556107224,mixture,54,25
0.42277450215894374,0.42277450215894374,0.03933718641093741,0.6104112853152444,0.05281925477278049,u-shaped,54,25
0.20138571082973242,0.20138571082973242,0.07444147554157604,0.2258045255730752,0.051272527822685016,unif,54,25
0.03740043550568184,0.03740043550568184,0.030721055132702804,0.003502857866388882,0.01160387409161785,gaussian,54,50
0.041388391459927155,0.041388391459927155,0.023497201326156698,0.039901214486165834,0.03693407830645361,ptm,54,50
Inf,0.14816106644948204,0.03995686959760063,0.09471554817272075,0.04881166524062597,skewnorm,54,50
0.028687183477805297,0.028687183477805297,0.017190688369026087,0.26826608133878965,0.065759730444703,mixture,54,50
0.399249608958239,0.399249608958239,0.02277424566158928,0.6021066452468335,0.061025445774948485,u-shaped,54,50
0.1436483882945752,0.1436483882945752,0.04724867129899531,0.20097792750269503,0.022230573885869253,unif,54,50
Inf,0.03415024895738528,0.009199335423885638,0.0010075628829182453,0.016756303683133487,gaussian,54,100
0.029123718768904256,0.029123718768904256,0.02920848680098316,0.033317798121419155,0.04194852896174489,ptm,54,100
0.07569341055612605,0.07569341055612605,0.047879869965455825,0.116636650627811,0.07199278068910432,skewnorm,54,100
0.005926753224252071,0.005926753224252071,0.0224175538690573,0.2653050533061145,0.0619504872726762,mixture,54,100
0.3451764781672398,0.3451764781672398,0.019790832911658188,0.6021494775437948,0.06148672694402224,u-shaped,54,100
0.10523317161592693,0.10523317161592693,0.04021743136134772,0.1966182222796503,0.02715667491801637,unif,54,100
0.006911733715448853,0.006911733715448853,0.009354961685312345,3.646482792833748e-4,0.005898785776347595,gaussian,54,500
0.0052155547346739665,0.0052155547346739665,0.019792124021616578,0.021650028947171922,0.027416984410473702,ptm,54,500
0.026149810786075568,0.026149810786075568,0.017040286270952748,0.08487912707903283,0.045128297050947404,skewnorm,54,500
0.003218840347073168,0.003218840347073168,0.010116770368772673,0.26388283314052213,0.05706734168688901,mixture,54,500
0.2093817796815542,0.2093817796815542,0.01537290360910049,0.6034885994766136,0.06036685215512808,u-shaped,54,500
0.06259437427611544,0.06259437427611544,0.012530962544453782,0.18788928424532397,0.03394128440556347,unif,54,500
0.036330266553786565,0.036330266553786565,0.03248911561346427,0.004654127470970353,0.016225792279723546,gaussian,55,25
Inf,0.22486202143854966,0.09743850024873786,0.24128093896432845,0.11732879990734904,ptm,55,25
0.0690663540132715,0.0690663540132715,0.03390032518460952,0.09369344508736974,0.037999662560386296,skewnorm,55,25
Inf,0.16847040512571446,0.048299325644128206,0.24620631086007524,0.06535311001662875,mixture,55,25
0.4919234527578316,0.4919234527578316,0.06106905231978724,0.6235826855888337,0.07515804640674051,u-shaped,55,25
0.19070247512683772,0.19070247512683772,0.0782378160007677,0.22839978978088904,0.07714196031667128,unif,55,25
0.012469679367748097,0.012469679367748097,0.022399578211741294,0.001049162161388404,0.014695799162367343,gaussian,55,50
Inf,0.0787624176084339,0.05610317109273376,0.198500186305169,0.09130407813033502,ptm,55,50
Inf,0.05157308308483778,0.024916804710825323,0.08742607096118776,0.041848833148222866,skewnorm,55,50
Inf,0.1653769697341511,0.03953311987265371,0.2619801505614254,0.07465917353011417,mixture,55,50
0.429805134534273,0.429805134534273,0.04061863120122698,0.6103629918057452,0.06818935384094826,u-shaped,55,50
0.11472677537118403,0.11472677537118403,0.030216619696509434,0.19028386237398062,0.02922998777498512,unif,55,50
0.010156344496310104,0.010156344496310104,0.007721690376694765,0.001971050609371258,0.010358788313362953,gaussian,55,100
Inf,0.06728970383680238,0.02529449572781205,0.21238586777501614,0.06355426018512336,ptm,55,100
Inf,0.056103371367087006,0.022560904437185218,0.08825421635793317,0.03125178564405576,skewnorm,55,100
Inf,0.0768217181150048,0.029731222602773354,0.25166222849497694,0.073250186933062,mixture,55,100
0.34933488824565756,0.34933488824565756,0.047068768243529686,0.6148831280851578,0.07088077684531739,u-shaped,55,100
0.10145059400731855,0.10145059400731855,0.04246675306928956,0.19716602079723425,0.03901273396032774,unif,55,100
0.005495251287120265,0.005495251287120265,0.004678001582606463,1.3514778598595965e-4,0.0035049642275711396,gaussian,55,500
Inf,0.03104506770606495,0.01121671413860574,0.18824097343158205,0.06601181850438319,ptm,55,500
0.003443967239156736,0.003443967239156736,0.010664547543124634,0.08817957136389404,0.043781021553879564,skewnorm,55,500
0.009645404940227016,0.009645404940227016,0.00465180886198253,0.23750307569660845,0.059961377478454266,mixture,55,500
0.21446086609501827,0.21446086609501827,0.01229483051281652,0.6088945002762975,0.060811583838083876,u-shaped,55,500
0.04935782857317431,0.04935782857317431,0.010459066447365394,0.1854776056963274,0.03050908143830212,unif,55,500
Inf,0.2825174700891593,0.07555788687394895,0.19340915450574322,0.08019905125205853,gaussian,56,25
Inf,0.3410409773753358,0.06965176287076534,0.24048187600699536,0.046298067338487056,ptm,56,25
Inf,0.1369830254587569,0.050534543322864584,0.17488672760185486,0.040791963035397845,skewnorm,56,25
0.17139623337664428,0.17139623337664428,0.044041147131633165,0.2512147740751986,0.06125161929999266,mixture,56,25
0.36642172260395345,0.36642172260395345,0.04466211928447839,0.584000638681673,0.06494001635685585,u-shaped,56,25
0.12310556466432934,0.12310556466432934,0.028085473672717964,0.21052978596760674,0.06487131394318664,unif,56,25
Inf,0.01843870613164641,0.02030773362373238,0.043675237131561226,0.03630323897741535,gaussian,56,50
Inf,0.3864316233335881,0.04095487067695713,0.25591067053591454,0.03492077560484727,ptm,56,50
Inf,0.1631917817775893,0.0575277085199209,0.11215720083724515,0.03909524463162501,skewnorm,56,50
0.09199907420765056,0.09199907420765056,0.055594332969782265,0.2668303327810289,0.06666446868300682,mixture,56,50
0.34246420724155846,0.34246420724155846,0.027538296706649066,0.5767755056867885,0.06417997895824035,u-shaped,56,50
0.07789471056574965,0.07789471056574965,0.04413140175211395,0.19811214898049423,0.057493888021964173,unif,56,50
Inf,0.019919270984480875,0.012038090923353157,0.0036520537225718445,0.01746811655360836,gaussian,56,100
Inf,0.22930793052597384,0.03866406058954086,0.23776742276410243,0.06281094859010589,ptm,56,100
Inf,0.1548112746673678,0.046489462171292656,0.11017668500027158,0.02746718991935519,skewnorm,56,100
0.07938002207402466,0.07938002207402466,0.02373190397922829,0.2488504178373113,0.05462372084339171,mixture,56,100
0.32334014088543767,0.32334014088543767,0.027194796635695618,0.5766833584928303,0.06418084322031652,u-shaped,56,100
0.06266284119941401,0.06266284119941401,0.022458917828489584,0.18002664761670056,0.04871859954152697,unif,56,100
Inf,0.017594624439305647,0.012531566077043092,0.0023171227943261227,0.01556237061806483,gaussian,56,500
Inf,0.02256109135564402,0.0173491708890175,0.234692991277788,0.06425508259201969,ptm,56,500
Inf,0.03516364941387389,0.013218729540252787,0.09781777077289966,0.038709113851268025,skewnorm,56,500
0.011849488080141678,0.011849488080141678,0.014472200127616606,0.2482190402574999,0.06291429159845863,mixture,56,500
0.2079885654669,0.2079885654669,0.011503806617618741,0.5752961284153655,0.058353596568328454,u-shaped,56,500
0.029200490435890125,0.029200490435890125,0.012655490968547305,0.1729917504010859,0.03841740601831448,unif,56,500
0.2219733466424749,0.2219733466424749,0.0923985863364494,0.1039808014621862,0.055330769392880806,gaussian,57,25
Inf,0.24700656848249625,0.08959663276049544,0.3101096523110201,0.091588822916457,ptm,57,25
Inf,0.09294021245739542,0.04858044493508837,0.11269574185789702,0.06735689446232773,skewnorm,57,25
Inf,0.06544623341774618,0.026240467980720206,0.23385729011846013,0.0641600007461199,mixture,57,25
0.4349538933611585,0.4349538933611585,0.04476212449306177,0.6507260686403907,0.04603699579268818,u-shaped,57,25
0.18959941532466731,0.18959941532466731,0.030054164752881387,0.2105484283694712,0.023967895339258794,unif,57,25
0.1289727838536387,0.1289727838536387,0.06278314344155986,0.0564359251992113,0.0384867204318223,gaussian,57,50
Inf,0.15283294611963394,0.05524093290998158,0.15517202001137512,0.048674753017374735,ptm,57,50
Inf,0.0498262715498299,0.029364092957387688,0.08056142324016853,0.04788610235270882,skewnorm,57,50
Inf,0.045865260683150735,0.028965984517258153,0.23958086384979038,0.06633948499475655,mixture,57,50
0.3629500542829796,0.3629500542829796,0.03682944509520638,0.6433895271699115,0.05575443748235595,u-shaped,57,50
0.1453260791066675,0.1453260791066675,0.03146554821641533,0.21386048699003915,0.022765274520572996,unif,57,50
0.05431138972920346,0.05431138972920346,0.038516843411543066,0.01821538524406995,0.020430492602116393,gaussian,57,100
Inf,0.1044216597957131,0.03280528228492368,0.10574511052067662,0.02882207793961342,ptm,57,100
Inf,0.0483462189831899,0.02791690594941826,0.08028782657523104,0.04324754945468063,skewnorm,57,100
0.05998723174082012,0.05998723174082012,0.03844891082862551,0.2582918818175946,0.07600935620686379,mixture,57,100
0.3229732150546065,0.3229732150546065,0.027524864141833433,0.6403589011759765,0.06295584283920168,u-shaped,57,100
0.11830495988192272,0.11830495988192272,0.028866293453362703,0.2111528765671786,0.024433519177482065,unif,57,100
0.014401799614038474,0.014401799614038474,0.016074576979872197,0.005074334173781993,0.010115011953292159,gaussian,57,500
Inf,0.10892384653690164,0.011202424062675758,0.09932963850447152,0.023566534125998004,ptm,57,500
0.025552044123857847,0.025552044123857847,0.020619680814392107,0.07956645471485464,0.04361054814406076,skewnorm,57,500
0.027924483852637995,0.027924483852637995,0.02428534690670143,0.23507935158599866,0.06340106042665765,mixture,57,500
0.21351094084326244,0.21351094084326244,0.0066584529745030195,0.6381144663815641,0.05724681743542515,u-shaped,57,500
0.05757281621686479,0.05757281621686479,0.033051379924244874,0.2082128111752921,0.03407169265156925,unif,57,500
0.018828074391759504,0.018828074391759504,0.028278550912507826,0.0037788327450370223,0.017649556549990224,gaussian,58,25
Inf,0.16864646148192436,0.10537433390622651,0.16793132040597156,0.09809079196031396,ptm,58,25
0.10928600852491091,0.10928600852491091,0.054056942775267826,0.11139827635533073,0.049077931636645464,skewnorm,58,25
0.0528537872580523,0.0528537872580523,0.024433369791145042,0.25644899750124994,0.05890959558815325,mixture,58,25
0.41905329265135505,0.41905329265135505,0.06637613565900616,0.6354621037904323,0.06455361729649033,u-shaped,58,25
0.09299199734131028,0.09299199734131028,0.026782426551765853,0.15060004137005364,0.04429790039248715,unif,58,25
0.03968497558538021,0.03968497558538021,0.07331750415154242,0.05029083664325281,0.0785184416417038,gaussian,58,50
0.05456765258367094,0.05456765258367094,0.027736627932647535,0.10693357701093996,0.036175175772558466,ptm,58,50
0.05713234371936882,0.05713234371936882,0.02805867695451143,0.07225671433535746,0.03488140697117896,skewnorm,58,50
0.05933651026950443,0.05933651026950443,0.040914803087444974,0.26388595651683994,0.05637986229834577,mixture,58,50
