mcmc_duration_seconds,ess_bulk_tau,ess_tail_tau,rhat_tau,ess_bulk_tau_clipped,ess_tail_tau_clipped,rhat_tau_clipped,ess_bulk_min_delta,ess_tail_min_delta,rhat_max_delta,ess_bulk_median_delta,ess_tail_median_delta,rhat_median_delta,ess_bulk_per_minute_tau,ess_tail_per_minute_tau,ess_bulk_per_minute_tau_clipped,ess_tail_per_minute_tau_clipped,ess_bulk_min_per_minute_delta,ess_tail_min_per_minute_delta,ess_bulk_median_per_minute_delta,ess_tail_median_per_minute_delta,delta_acceptance_prob,delta_position_moved,tau_acceptance_prob,tau_position_moved,run
68.1477530002594,3674.334931494121,5966.79922481644,1.001910288038124,3674.334931494121,5966.79922481644,1.001910288038124,25938.0192353804,13327.903223651609,1.0007789856362077,44370.13991463763,17041.83409800596,1.000413686936266,3235.031034534742,5253.40803955229,3235.031034534742,5253.40803955229,22836.866743308474,11734.41761779075,39065.241004617186,15004.310499811569,0.8289210820056815,99,1,1,dummy-0c0yenm7
102.7641088962555,1521.0179184425338,2523.4432631854725,1.002057110428821,1521.0179184425338,2523.4432631854725,1.002057110428821,17572.731035025314,7013.985408974146,1.001140244382341,33313.603793260954,8056.570182459189,1.0005791213241146,888.0637032398515,1473.3412026564588,888.0637032398515,1473.3412026564588,10260.039944159313,4095.1955800376063,19450.52848766044,4703.920621114491,0.80058894430841,99,0.80058894430841,99,dummy-0c4y0sw3
73.71645283699036,1762.3476460250945,2984.054239476362,1.0024733951806306,1762.3476460250945,2984.054239476362,1.0024733951806306,21188.93552547492,5866.303974345354,1.0016695279646786,36082.981467919046,7419.808299575334,1.0010927690269449,1434.4268435613833,2428.809953247495,1434.4268435613833,2428.809953247495,17246.30096268751,4774.758210884792,29369.005218720624,6039.201302305852,0.7926042970992427,99,0.7926042970992427,99,dummy-0c9zyocr
69.13947653770447,955.9235880972574,652.4793950567463,1.0042769772799238,955.9235880972574,652.4793950567463,1.0042769772799238,19850.327378851664,5336.6288175777845,1.0017840070783577,34209.37575668799,6669.400017543818,1.0014068669424452,829.5610287786499,566.2288125952966,829.5610287786499,566.2288125952966,17226.332948609903,4631.18532406086,29687.27343895837,5787.778865152442,0.7676247640923322,99,0.7676247640923322,99,dummy-0cbff8b5
100.79569673538208,2186.2258684154403,2886.873510277625,1.0013339579119866,2186.2258684154403,2886.873510277625,1.0013983067713157,3815.346290338714,1252.6697113738965,1.0011661834779777,7680.097658392518,4953.38826285708,1.0008735052012518,1301.3804790624645,1718.450452020688,1301.3804790624645,1718.450452020688,2271.1364158859506,745.6685663848433,4571.681871630889,2948.5712723596685,0.7834962317452213,99,1,1,dummy-0cd8smwf
64.8468611240387,2307.477236244621,3862.8249799432265,1.0010025882397882,2307.477236244621,3862.8249799432265,1.0010025882397882,8387.638526398077,6656.204489013985,1.0006043654590495,28139.48636160539,10215.489056330463,1.0004062930392197,2135.0090316608157,3574.1051267426233,2135.0090316608157,3574.1051267426233,7760.719684199596,6158.698546363288,26036.25144579968,9451.950838567504,0.8156153632712208,99,1,1,dummy-0cjbtbmy
215.38594317436215,3483.228897438512,5891.191745674091,1.0005402472942049,3483.228897438512,5891.191745674091,1.0005402472942049,37767.090683747214,12258.004993688972,1.0006035065616072,47682.63322376594,14722.064477034932,1.0001182153888726,970.3220682192951,1641.1075835821764,970.3220682192951,1641.1075835821764,10520.767546981508,3414.708911741479,13282.937369361724,4101.121250549835,0.8367063958439341,99,0.8367063958439341,99,dummy-0cr3e1w0
232.10908341407776,3119.9985708986337,5156.155695031032,1.0004602878828368,3119.9985708986337,5156.155695031032,1.0004602878828368,32577.823016635044,11233.317959358534,1.000321809467861,42399.54502093001,12591.612803553046,1.0001874570034808,806.5169682306542,1332.8618473321594,806.5169682306542,1332.8618473321594,8421.339450602256,2903.8031069172407,10960.246207673856,3254.921165085954,0.8346099650913066,99,0.8346099650913066,99,dummy-0d0zbluk
64.16270804405212,1498.6285343632023,2056.815392291961,1.0005318936064491,1498.6285343632023,2056.815392291961,1.0005318936064491,27231.017677145603,6593.904519571783,1.0008515273242833,37989.925012103835,7447.056496775736,1.0003390892924358,1401.4014495781169,1923.3746096375628,1401.4014495781169,1923.3746096375628,25464.340743021286,6166.109306089087,35525.238416702545,6963.911022891508,0.8048614585804004,99,0.8048614585804004,99,dummy-0d1gu7ay
73.14638066291809,1190.8908402531663,1229.5431072297208,1.0025805198660076,1190.8908402531663,1229.5431072297208,1.0025805198660076,11570.220772074992,5806.523741120277,1.0014041183098634,29338.91549742384,6953.001809408524,1.000620967537289,976.8555842081968,1008.5609946136764,976.8555842081968,1008.5609946136764,9490.739528503207,4762.934560941788,24065.91978839823,5703.359548123246,0.78247756567858,99,0.78247756567858,99,dummy-0d3tr3te
