kld_test,mad_test,run,in_hdi_cdf,in_hdi_prob,in_ci_cdf,in_ci_prob,width_hdi_cdf,width_hdi_prob,width_ci_cdf,width_ci_prob
0.01125365305600638,0.02556956006418139,dummy-phgrodat,NA,NA,NA,NA,NA,NA,NA,NA
0.0392960927666398,0.04954818149358539,dummy-phnzs5mq,NA,NA,NA,NA,NA,NA,NA,NA
0.1872524261891032,0.12375130490889032,dummy-pi2tf7vi,NA,NA,NA,NA,NA,NA,NA,NA
0.12089741798393752,0.08237655858090136,dummy-pi3tkc7j,NA,NA,NA,NA,NA,NA,NA,NA
0.01881692474432986,0.03940158958295863,dummy-pi6masgd,NA,NA,NA,NA,NA,NA,NA,NA
0.03520436425356325,0.04739284068472765,dummy-piegaaxq,NA,NA,NA,NA,NA,NA,NA,NA
0.3161856942792209,0.09542511670918707,dummy-pihyz87g,NA,NA,NA,NA,NA,NA,NA,NA
0.04871556380554148,0.02839264577456846,dummy-piqsicpu,NA,NA,NA,NA,NA,NA,NA,NA
0.12839228074208878,0.01426028179209048,dummy-pit776z3,NA,NA,NA,NA,NA,NA,NA,NA
0.04205043966865234,0.03921559742131221,dummy-pj29cvnz,NA,NA,NA,NA,NA,NA,NA,NA
0.23058527194086811,0.06694163876947432,dummy-pjfyqofn,NA,NA,NA,NA,NA,NA,NA,NA
0.15638735003558246,0.12472632736360552,dummy-pjulxxsp,NA,NA,NA,NA,NA,NA,NA,NA
0.04728646492781689,0.04925243842926213,dummy-pkrwikr5,NA,NA,NA,NA,NA,NA,NA,NA
0.04106462027892722,0.05010464602594448,dummy-pll3m2mn,NA,NA,NA,NA,NA,NA,NA,NA
0.09159482754088268,0.07674307200887967,dummy-pm0e6f15,NA,NA,NA,NA,NA,NA,NA,NA
0.07632192267091487,0.10166084333305528,dummy-pm987ow7,NA,NA,NA,NA,NA,NA,NA,NA
0.07520535695031813,0.05695139219744028,dummy-pmv3zzbs,NA,NA,NA,NA,NA,NA,NA,NA
0.02697430866605076,0.02967631220962949,dummy-pmwqjl8k,NA,NA,NA,NA,NA,NA,NA,NA
0.18808841572504345,0.05591226338571522,dummy-pmz7a2js,NA,NA,NA,NA,NA,NA,NA,NA
0.09001111324000138,0.04535074714904335,dummy-pmzf6w6k,NA,NA,NA,NA,NA,NA,NA,NA
0.11925929434813363,0.05035799938839217,dummy-pnfeel8d,NA,NA,NA,NA,NA,NA,NA,NA
0.20484588043209015,0.07131002412211124,dummy-po5wee05,NA,NA,NA,NA,NA,NA,NA,NA
0.16456514574469552,0.04009819903816346,dummy-po6ydg3e,NA,NA,NA,NA,NA,NA,NA,NA
0.07579044935436187,0.03269444819024869,dummy-pocf7dc1,NA,NA,NA,NA,NA,NA,NA,NA
0.14768721699845871,0.04883306348738223,dummy-pohi97hg,NA,NA,NA,NA,NA,NA,NA,NA
0.0676699595924458,0.04631659351450155,dummy-pokxs534,NA,NA,NA,NA,NA,NA,NA,NA
0.2632087540876521,0.04633758350149482,dummy-pon56ep4,NA,NA,NA,NA,NA,NA,NA,NA
0.01463298353092031,0.01403179198212354,dummy-pot0q1tl,NA,NA,NA,NA,NA,NA,NA,NA
0.0568233227997726,0.03551542537083502,dummy-ppfhs60r,NA,NA,NA,NA,NA,NA,NA,NA
0.05244904454249363,0.07113590278862726,dummy-pprz88dy,NA,NA,NA,NA,NA,NA,NA,NA
0.00543834372690711,0.01858040558787526,dummy-pq3kynba,NA,NA,NA,NA,NA,NA,NA,NA
0.230500359706129,0.08737259638464738,dummy-pr4z5ptv,NA,NA,NA,NA,NA,NA,NA,NA
0.1099401885486056,0.04925688027079652,dummy-prbg22e5,NA,NA,NA,NA,NA,NA,NA,NA
0.05441152616748833,0.01623061257233417,dummy-prhxs5t9,NA,NA,NA,NA,NA,NA,NA,NA
0.13567325783724976,0.05610035188059473,dummy-pri96ypx,NA,NA,NA,NA,NA,NA,NA,NA
0.10358919410220772,0.05269089005505145,dummy-prjoz5t8,NA,NA,NA,NA,NA,NA,NA,NA
0.1274808432580916,0.04922674916034271,dummy-psbh3l4l,NA,NA,NA,NA,NA,NA,NA,NA
0.1287330989013169,0.05989192857771044,dummy-pscp4hy1,NA,NA,NA,NA,NA,NA,NA,NA
0.1339184727594178,0.07966599586735498,dummy-psetdpki,NA,NA,NA,NA,NA,NA,NA,NA
0.2687511110589914,0.06636552286156042,dummy-psh4mmo8,NA,NA,NA,NA,NA,NA,NA,NA
0.08237061312670149,0.05552853912929351,dummy-psohwe1m,NA,NA,NA,NA,NA,NA,NA,NA
0.11347704063555616,0.0385370497783863,dummy-psufastf,NA,NA,NA,NA,NA,NA,NA,NA
0.11506503504586632,0.07318210254520877,dummy-pt1hclux,NA,NA,NA,NA,NA,NA,NA,NA
0.03986676845742989,0.04836718568002895,dummy-pt33fcve,NA,NA,NA,NA,NA,NA,NA,NA
0.2887710424122083,0.08375429311214524,dummy-pta3pt6l,NA,NA,NA,NA,NA,NA,NA,NA
0.01438380501668031,0.02760373318156328,dummy-ptfn3cnu,NA,NA,NA,NA,NA,NA,NA,NA
0.03703876985367935,0.04505694853854009,dummy-ptlxycmd,NA,NA,NA,NA,NA,NA,NA,NA
0.01245526250394753,0.03347035407017719,dummy-ptosuuz6,NA,NA,NA,NA,NA,NA,NA,NA
0.00622230588870152,0.01315712508353442,dummy-ptq1bxj8,NA,NA,NA,NA,NA,NA,NA,NA
0.03938496733436396,0.03179868411657432,dummy-ptxp1sqo,NA,NA,NA,NA,NA,NA,NA,NA
0.21411692066515908,0.06760680576044667,dummy-pu4oyxk8,NA,NA,NA,NA,NA,NA,NA,NA
0.0308560435896568,0.04635859511306547,dummy-pueju4op,NA,NA,NA,NA,NA,NA,NA,NA
0.13886668001640548,0.04773679267850614,dummy-pugqzcxg,NA,NA,NA,NA,NA,NA,NA,NA
0.05252570032211403,0.01424790802065446,dummy-pusfavlx,NA,NA,NA,NA,NA,NA,NA,NA
0.02331355516042203,0.04103522228273534,dummy-pvu2fn3e,NA,NA,NA,NA,NA,NA,NA,NA
0.1040019593016419,0.04726725331773725,dummy-pwe3og36,NA,NA,NA,NA,NA,NA,NA,NA
0.02638757671492511,0.03511694661121421,dummy-pxifyne0,NA,NA,NA,NA,NA,NA,NA,NA
0.00843466794371187,0.01367572836942902,dummy-py3ub3z5,NA,NA,NA,NA,NA,NA,NA,NA
0.00672544752392152,0.01338267980969901,dummy-py601jk6,NA,NA,NA,NA,NA,NA,NA,NA
0.01744735929586539,0.0321166123747655,dummy-pytfkp5b,NA,NA,NA,NA,NA,NA,NA,NA
0.2908451631958906,0.01724971280938275,dummy-pze6p3cl,NA,NA,NA,NA,NA,NA,NA,NA
0.18850338139633027,0.03654903172356493,dummy-pzev2429,NA,NA,NA,NA,NA,NA,NA,NA
0.00567152210067015,0.01317390967437876,dummy-pzia05vl,NA,NA,NA,NA,NA,NA,NA,NA
0.01292423946499436,0.02916900055603847,dummy-pzstbyyo,NA,NA,NA,NA,NA,NA,NA,NA
0.17582467249108838,0.04712494122302734,dummy-q0aznceu,NA,NA,NA,NA,NA,NA,NA,NA
0.5786697541981912,0.08777308023394165,dummy-q0b5ycto,NA,NA,NA,NA,NA,NA,NA,NA
0.03152888051807863,0.039846352286589,dummy-q0ellhc9,NA,NA,NA,NA,NA,NA,NA,NA
0.00843466794371187,0.01367572836942902,dummy-q0qy2j1f,NA,NA,NA,NA,NA,NA,NA,NA
0.0962283851683283,0.0630773203585187,dummy-q11tp3uo,NA,NA,NA,NA,NA,NA,NA,NA
0.17588077182707473,0.02073332768787626,dummy-q14icqzq,NA,NA,NA,NA,NA,NA,NA,NA
0.07238150425166218,0.06193390501216341,dummy-q1n8a41x,NA,NA,NA,NA,NA,NA,NA,NA
0.09652605479627194,0.04656284245896217,dummy-q1pxd00v,NA,NA,NA,NA,NA,NA,NA,NA
0.0989431986937546,0.03942982020561015,dummy-q1th1k1k,NA,NA,NA,NA,NA,NA,NA,NA
0.01035589948090143,0.01559525702538498,dummy-q20hb6wl,NA,NA,NA,NA,NA,NA,NA,NA
0.0231409838399072,0.01631315192909506,dummy-q2htinme,NA,NA,NA,NA,NA,NA,NA,NA
0.00920062248031454,0.02070598902309185,dummy-q2lwv411,NA,NA,NA,NA,NA,NA,NA,NA
0.1582690349033995,0.05252906639872995,dummy-q2vipnjx,NA,NA,NA,NA,NA,NA,NA,NA
0.00313075197371578,0.01261257465863614,dummy-q343h97p,NA,NA,NA,NA,NA,NA,NA,NA
0.20986162004691397,0.09556161565723406,dummy-q3ohcgrk,NA,NA,NA,NA,NA,NA,NA,NA
0.09480014433460818,0.039892996221241,dummy-q573eg25,NA,NA,NA,NA,NA,NA,NA,NA
0.0342436054781674,0.04725881803062478,dummy-q5fwkour,NA,NA,NA,NA,NA,NA,NA,NA
0.18846859001113564,0.03605089249263808,dummy-q5xintee,NA,NA,NA,NA,NA,NA,NA,NA
0.01039159477663792,0.02790797237477551,dummy-q6gifm9o,NA,NA,NA,NA,NA,NA,NA,NA
0.09494145305389004,0.04423282389635979,dummy-q6yj379l,NA,NA,NA,NA,NA,NA,NA,NA
0.08239583180436766,0.03982727958522314,dummy-q7jwr0bd,NA,NA,NA,NA,NA,NA,NA,NA
0.06052070126655194,0.02986978862939801,dummy-q7wjasx9,NA,NA,NA,NA,NA,NA,NA,NA
0.10194608342220277,0.04722922157626933,dummy-q8efej5o,NA,NA,NA,NA,NA,NA,NA,NA
0.18800858960838757,0.04781183262143808,dummy-q8hw0mxw,NA,NA,NA,NA,NA,NA,NA,NA
0.1597956850435042,0.06945970188957709,dummy-q8iuneeu,NA,NA,NA,NA,NA,NA,NA,NA
0.06303315174600731,0.05964499279959257,dummy-q8n4awj7,NA,NA,NA,NA,NA,NA,NA,NA
0.11494415466227506,0.03804332729574059,dummy-q8ocz90j,NA,NA,NA,NA,NA,NA,NA,NA
0.09383189494290468,0.05786754125635807,dummy-q8wbr4fq,NA,NA,NA,NA,NA,NA,NA,NA
0.07021955145935732,0.05397697836914327,dummy-q8x53fwo,NA,NA,NA,NA,NA,NA,NA,NA
0.00394010220707171,0.01624522964578181,dummy-q907kfjj,NA,NA,NA,NA,NA,NA,NA,NA
0.08725193271096827,0.10633576443848668,dummy-q964aua4,NA,NA,NA,NA,NA,NA,NA,NA
0.13341840917786835,0.04963861618964593,dummy-q96bfm9t,NA,NA,NA,NA,NA,NA,NA,NA
0.02131221775636555,0.01759525766754674,dummy-q98d6kuh,NA,NA,NA,NA,NA,NA,NA,NA
0.142571500658038,0.02934463178778988,dummy-q9wwvdvk,NA,NA,NA,NA,NA,NA,NA,NA
0.03305500564804736,0.04575766809070471,dummy-qa060e5y,NA,NA,NA,NA,NA,NA,NA,NA
0.0203579841013466,0.01717130608266793,dummy-qa22rjvw,NA,NA,NA,NA,NA,NA,NA,NA
0.05495925673704108,0.04187975290013113,dummy-qa987g3u,NA,NA,NA,NA,NA,NA,NA,NA
0.00586886330133875,0.01900206075145954,dummy-qagp16rd,NA,NA,NA,NA,NA,NA,NA,NA
0.05699473071187995,0.05670810033132706,dummy-qayk4wxc,NA,NA,NA,NA,NA,NA,NA,NA
0.17047520147753634,0.05710687592857701,dummy-qb1i6z98,NA,NA,NA,NA,NA,NA,NA,NA
0.1724755487901501,0.03560311295829989,dummy-qb400q73,NA,NA,NA,NA,NA,NA,NA,NA
0.0312940211778333,0.0385238503795761,dummy-qbnu2c5t,NA,NA,NA,NA,NA,NA,NA,NA
0.2261025478781151,0.07579877779342796,dummy-qbp7zxyi,NA,NA,NA,NA,NA,NA,NA,NA
0.10140821289485454,0.08054624347699997,dummy-qbqni0xz,NA,NA,NA,NA,NA,NA,NA,NA
0.00759132044351236,0.0253689384836405,dummy-qbrs73d8,NA,NA,NA,NA,NA,NA,NA,NA
0.08398516927746019,0.03282877070771604,dummy-qbx39fps,NA,NA,NA,NA,NA,NA,NA,NA
0.02291213040093586,0.02672982226516234,dummy-qc6m11pe,NA,NA,NA,NA,NA,NA,NA,NA
0.0954324930479744,0.0676372158779887,dummy-qcfyg3kj,NA,NA,NA,NA,NA,NA,NA,NA
0.15711883087336295,0.04009727604008892,dummy-qcg93y8i,NA,NA,NA,NA,NA,NA,NA,NA
0.31547498612754843,0.1261114610024269,dummy-qcsvm27u,NA,NA,NA,NA,NA,NA,NA,NA
0.01157574311419497,0.02975020393870551,dummy-qduwkkz9,NA,NA,NA,NA,NA,NA,NA,NA
0.06935274731318272,0.05444953011793461,dummy-qe0emobg,NA,NA,NA,NA,NA,NA,NA,NA
0.02272247867113331,0.01544877384737928,dummy-qe1l83qf,NA,NA,NA,NA,NA,NA,NA,NA
0.09514503996268388,0.04521188874879028,dummy-qebcwtvh,NA,NA,NA,NA,NA,NA,NA,NA
0.16976921738064857,0.06250903947287141,dummy-qeda2kdw,NA,NA,NA,NA,NA,NA,NA,NA
0.00311775715874886,0.01257362380878029,dummy-qekmlnbn,NA,NA,NA,NA,NA,NA,NA,NA
0.00324464432185027,0.01513808590030466,dummy-qenbmn46,NA,NA,NA,NA,NA,NA,NA,NA
0.04189145208259054,0.0399870036217206,dummy-qepz7g1c,NA,NA,NA,NA,NA,NA,NA,NA
0.0392960927666398,0.04954818149358539,dummy-qf0qwqay,NA,NA,NA,NA,NA,NA,NA,NA
0.01571821016510476,0.03038853156163257,dummy-qf72avf9,NA,NA,NA,NA,NA,NA,NA,NA
0.09351071213478516,0.06305569900801025,dummy-qfah66po,NA,NA,NA,NA,NA,NA,NA,NA
0.00250253954626517,0.01232022647430537,dummy-qfqlsnti,NA,NA,NA,NA,NA,NA,NA,NA
0.13095352686128536,0.07001640304403899,dummy-qfrnq17f,NA,NA,NA,NA,NA,NA,NA,NA
0.08868138428678196,0.08068704965771238,dummy-qfunmjib,NA,NA,NA,NA,NA,NA,NA,NA
0.01451146315278777,0.03721497565073951,dummy-qfxnmz6v,NA,NA,NA,NA,NA,NA,NA,NA
0.05593928340063018,0.05670810032653917,dummy-qg0nhqrq,NA,NA,NA,NA,NA,NA,NA,NA
0.00944428060274408,0.02663325258816411,dummy-qg3ijonh,NA,NA,NA,NA,NA,NA,NA,NA
0.10377381253605808,0.04884539329158689,dummy-qgddruwb,NA,NA,NA,NA,NA,NA,NA,NA
0.00474357746895176,0.01447725168066585,dummy-qgs2pkjs,NA,NA,NA,NA,NA,NA,NA,NA
0.01876856938239967,0.03521592190707429,dummy-qgt4z774,NA,NA,NA,NA,NA,NA,NA,NA
0.01703102834008216,0.03011182676162277,dummy-qgy8hf3a,NA,NA,NA,NA,NA,NA,NA,NA
0.07475786699508569,0.05805945407991877,dummy-qh2hlo5c,NA,NA,NA,NA,NA,NA,NA,NA
0.13104936088480312,0.05976087385621511,dummy-qh57hnlp,NA,NA,NA,NA,NA,NA,NA,NA
0.0276184277406577,0.04013470235998538,dummy-qha9etv4,NA,NA,NA,NA,NA,NA,NA,NA
0.0367873878262286,0.04793837599279908,dummy-qhijtwqn,NA,NA,NA,NA,NA,NA,NA,NA
0.1121341887149308,0.06893420481970307,dummy-qhzt9ok8,NA,NA,NA,NA,NA,NA,NA,NA
0.03223682923649838,0.04242219720233398,dummy-qi83j65q,NA,NA,NA,NA,NA,NA,NA,NA
0.19566639166701877,0.04655972749521479,dummy-qik0x442,NA,NA,NA,NA,NA,NA,NA,NA
0.11202730841195108,0.04637195580713824,dummy-qinf0940,NA,NA,NA,NA,NA,NA,NA,NA
0.4679649173485615,0.04692293034034167,dummy-qisl2fgr,NA,NA,NA,NA,NA,NA,NA,NA
0.3392898091759806,0.05508870363054354,dummy-qix2pwr1,NA,NA,NA,NA,NA,NA,NA,NA
0.11503911971961148,0.05003215297575007,dummy-qiz4d8e4,NA,NA,NA,NA,NA,NA,NA,NA
0.05340118990933568,0.05658534008659072,dummy-qjjxace5,NA,NA,NA,NA,NA,NA,NA,NA
0.00518753839666808,0.01635134404828533,dummy-qjk1pkbd,NA,NA,NA,NA,NA,NA,NA,NA
0.07214316209102642,0.09745813841707726,dummy-qjo1ia78,NA,NA,NA,NA,NA,NA,NA,NA
0.0996393670479932,0.03942236509885245,dummy-qjpjx2c6,NA,NA,NA,NA,NA,NA,NA,NA
0.01543565318285815,0.0349640573523336,dummy-qjw7goy7,NA,NA,NA,NA,NA,NA,NA,NA
0.01912607861801841,0.03727062363162229,dummy-qjw91srd,NA,NA,NA,NA,NA,NA,NA,NA
0.05749982344507783,0.05088647251114164,dummy-qk5oh2wr,NA,NA,NA,NA,NA,NA,NA,NA
0.00331135563807026,0.01513929931612552,dummy-qklhzvaw,NA,NA,NA,NA,NA,NA,NA,NA
0.01011875992488374,0.02427695431463043,dummy-qkobxqq8,NA,NA,NA,NA,NA,NA,NA,NA
0.07271793495184192,0.05518355361302163,dummy-qladc2km,NA,NA,NA,NA,NA,NA,NA,NA
0.00314990830264388,0.01236653915504649,dummy-qm22bbbw,NA,NA,NA,NA,NA,NA,NA,NA
0.5391318982382671,0.10314619598281022,dummy-qm8iq7dt,NA,NA,NA,NA,NA,NA,NA,NA
0.08915556819181504,0.0907294832166421,dummy-qmnnkobx,NA,NA,NA,NA,NA,NA,NA,NA
0.07236648263030035,0.05262991523397065,dummy-qms9nelf,NA,NA,NA,NA,NA,NA,NA,NA
0.04349535518586556,0.03601435738153651,dummy-qn25wmv7,NA,NA,NA,NA,NA,NA,NA,NA
0.06044138826799325,0.04565139375459059,dummy-qnc6r8jz,NA,NA,NA,NA,NA,NA,NA,NA
0.00941086260415417,0.02660118686621154,dummy-qno5zwja,NA,NA,NA,NA,NA,NA,NA,NA
0.05404852342954644,0.01853840512061094,dummy-qnudoire,NA,NA,NA,NA,NA,NA,NA,NA
0.04923625875830544,0.03130649036779293,dummy-qnymgtt2,NA,NA,NA,NA,NA,NA,NA,NA
0.0165031063743336,0.02973802180636658,dummy-qnz66d4u,NA,NA,NA,NA,NA,NA,NA,NA
0.15691906964173233,0.04202546724648896,dummy-qo2k4nby,NA,NA,NA,NA,NA,NA,NA,NA
0.02738374780452126,0.0274466903738377,dummy-qogetti9,NA,NA,NA,NA,NA,NA,NA,NA
0.0592640747860281,0.04864601395013069,dummy-qolu2e11,NA,NA,NA,NA,NA,NA,NA,NA
0.16123649985584354,0.01775646110148752,dummy-qom6p91p,NA,NA,NA,NA,NA,NA,NA,NA
0.00276102582270539,0.01243759590802178,dummy-qorgbbwz,NA,NA,NA,NA,NA,NA,NA,NA
0.21247105861649931,0.04712494214052224,dummy-qoxqch6s,NA,NA,NA,NA,NA,NA,NA,NA
0.00469158088286324,0.01512744245948403,dummy-qp2d523k,NA,NA,NA,NA,NA,NA,NA,NA
0.03778275332363894,0.06016754572995275,dummy-qpc1gy84,NA,NA,NA,NA,NA,NA,NA,NA
0.02246712202864646,0.03394465967072264,dummy-qpi1drd5,NA,NA,NA,NA,NA,NA,NA,NA
0.07801321625460245,0.05877208607554862,dummy-qpi9jyog,NA,NA,NA,NA,NA,NA,NA,NA
0.02717857879364171,0.01650985973375433,dummy-qpkz3ole,NA,NA,NA,NA,NA,NA,NA,NA
0.08056585096026081,0.05916847480720908,dummy-qpt74fnh,NA,NA,NA,NA,NA,NA,NA,NA
0.065684025494799,0.06047350167949213,dummy-qpx97h62,NA,NA,NA,NA,NA,NA,NA,NA
0.3726779685319068,0.09238713456218596,dummy-qqs25159,NA,NA,NA,NA,NA,NA,NA,NA
0.08764469307853319,0.07788221487668551,dummy-qqt8t30w,NA,NA,NA,NA,NA,NA,NA,NA
0.03856039476897813,0.03050682250792433,dummy-qqz60dm7,NA,NA,NA,NA,NA,NA,NA,NA
0.02126515653116115,0.01421674595078796,dummy-qs2obib0,NA,NA,NA,NA,NA,NA,NA,NA
0.04121611354582596,0.03047084020733892,dummy-qspjc0b6,NA,NA,NA,NA,NA,NA,NA,NA
0.0345567739948292,0.03900188788299603,dummy-qsy09fsu,NA,NA,NA,NA,NA,NA,NA,NA
0.02143218461666069,0.01758298120854701,dummy-qt853t03,NA,NA,NA,NA,NA,NA,NA,NA
0.0038676626667898,0.01962355179363568,dummy-qtk3f5iw,NA,NA,NA,NA,NA,NA,NA,NA
0.0322499716398699,0.03982361633591529,dummy-qtkumim3,NA,NA,NA,NA,NA,NA,NA,NA
0.19325903785782816,0.11544878299321468,dummy-qtl6prpf,NA,NA,NA,NA,NA,NA,NA,NA
0.01523263232777031,0.02741801313515412,dummy-qtm2jdg3,NA,NA,NA,NA,NA,NA,NA,NA
0.05669997583529566,0.05680265066096985,dummy-qtqikoqm,NA,NA,NA,NA,NA,NA,NA,NA
0.1630633335164134,0.07359892283699328,dummy-qtteuoyw,NA,NA,NA,NA,NA,NA,NA,NA
0.11550864369990396,0.09129938028522185,dummy-qudfufxz,NA,NA,NA,NA,NA,NA,NA,NA
0.3332182516492189,0.13471292007150332,dummy-quqdmvml,NA,NA,NA,NA,NA,NA,NA,NA
0.1102299697323288,0.070599547714048,dummy-qv6m01i1,NA,NA,NA,NA,NA,NA,NA,NA
0.10049686455221817,0.0592521822361195,dummy-qvjs035w,NA,NA,NA,NA,NA,NA,NA,NA
0.00359981114583379,0.014450456161197,dummy-qvlcmd61,NA,NA,NA,NA,NA,NA,NA,NA
0.14457752345503197,0.08639709459704063,dummy-qwc790zk,NA,NA,NA,NA,NA,NA,NA,NA
0.0152512667378588,0.01375859690729241,dummy-qwvny10u,NA,NA,NA,NA,NA,NA,NA,NA
0.2595907853647488,0.08042584378648263,dummy-qwy877cy,NA,NA,NA,NA,NA,NA,NA,NA
0.00225659505962186,0.01430972622240956,dummy-qx0ap7qp,NA,NA,NA,NA,NA,NA,NA,NA
0.02251421477682832,0.04363617886651527,dummy-qx78lwex,NA,NA,NA,NA,NA,NA,NA,NA
0.03503246388255564,0.03203440429924776,dummy-qxfrt2ry,NA,NA,NA,NA,NA,NA,NA,NA
0.03143049481298725,0.01417281755841081,dummy-qxhcfson,NA,NA,NA,NA,NA,NA,NA,NA
0.02632645065140715,0.02891367250892011,dummy-qxl7gi2a,NA,NA,NA,NA,NA,NA,NA,NA
0.13222387944163597,0.06217555254524564,dummy-qxnwxyqp,NA,NA,NA,NA,NA,NA,NA,NA
0.1458442781097906,0.04491342108780634,dummy-qyljis5i,NA,NA,NA,NA,NA,NA,NA,NA
0.1348075317054818,0.05482603334822029,dummy-qym3re7v,NA,NA,NA,NA,NA,NA,NA,NA
0.25738137971276803,0.07935681496534647,dummy-qyuc9rx5,NA,NA,NA,NA,NA,NA,NA,NA
0.00633328115832481,0.01490278835865316,dummy-qz46c7zu,NA,NA,NA,NA,NA,NA,NA,NA
0.00273620813777696,0.01172239732550504,dummy-qz79u1ea,NA,NA,NA,NA,NA,NA,NA,NA
0.05808701167990687,0.0377747452470308,dummy-qzmruyke,NA,NA,NA,NA,NA,NA,NA,NA
0.06298838871321513,0.04680053535898181,dummy-qzut9kj7,NA,NA,NA,NA,NA,NA,NA,NA
0.04393899291270094,0.0552429953545047,dummy-r09mrazq,NA,NA,NA,NA,NA,NA,NA,NA
0.0945269526951248,0.05604480660816741,dummy-r0h331f3,NA,NA,NA,NA,NA,NA,NA,NA
0.06017773298711523,0.05745574168553445,dummy-r0i9q4lw,NA,NA,NA,NA,NA,NA,NA,NA
0.02414458039868438,0.03765734683317294,dummy-r0izvhsw,NA,NA,NA,NA,NA,NA,NA,NA
0.03434795770028475,0.04654017281367584,dummy-r0wdl9sb,NA,NA,NA,NA,NA,NA,NA,NA
0.0836951598321959,0.04007003700909769,dummy-r16ry0tx,NA,NA,NA,NA,NA,NA,NA,NA
0.12442454854976764,0.08243021808643922,dummy-r16y9lfa,NA,NA,NA,NA,NA,NA,NA,NA
0.10033364735608502,0.03457533383542099,dummy-r1cg5b6w,NA,NA,NA,NA,NA,NA,NA,NA
0.15442375208791106,0.04071197498158828,dummy-r1csdqe0,NA,NA,NA,NA,NA,NA,NA,NA
0.01835031159044292,0.03268504422510925,dummy-r1iqu979,NA,NA,NA,NA,NA,NA,NA,NA
0.03267407629951433,0.04168093078784275,dummy-r1l4bl9g,NA,NA,NA,NA,NA,NA,NA,NA
0.07919290660502763,0.05891848839094368,dummy-r36ahbed,NA,NA,NA,NA,NA,NA,NA,NA
0.04501704057553953,0.05315036722521876,dummy-r3kxbcip,NA,NA,NA,NA,NA,NA,NA,NA
0.06743925461579352,0.04824789348584994,dummy-r3p3nf9c,NA,NA,NA,NA,NA,NA,NA,NA
0.07236648263030035,0.05262991523397065,dummy-r3ulsnv5,NA,NA,NA,NA,NA,NA,NA,NA
0.02160738187101892,0.0280510518816147,dummy-r3vnex8p,NA,NA,NA,NA,NA,NA,NA,NA
0.02126515653116115,0.01421674595078796,dummy-r4dcliww,NA,NA,NA,NA,NA,NA,NA,NA
0.14233588050891988,0.06240462230503349,dummy-r4i1ggwu,NA,NA,NA,NA,NA,NA,NA,NA
0.1388465271557416,0.04825214748075521,dummy-r4jbco8y,NA,NA,NA,NA,NA,NA,NA,NA
0.20724332396307332,0.03136780788253364,dummy-r58d5mja,NA,NA,NA,NA,NA,NA,NA,NA
0.00548804672668175,0.01498611813059314,dummy-r64crk83,NA,NA,NA,NA,NA,NA,NA,NA
0.03227772938204223,0.0183321823689132,dummy-r6fw7slf,NA,NA,NA,NA,NA,NA,NA,NA
0.01077480943839386,0.02797423784860512,dummy-r7xq5pcu,NA,NA,NA,NA,NA,NA,NA,NA
0.19588233999908067,0.07383100692459679,dummy-r8bhhz7c,NA,NA,NA,NA,NA,NA,NA,NA
0.02664947936353342,0.01675127648029211,dummy-r8gl93d1,NA,NA,NA,NA,NA,NA,NA,NA
0.00951558656359312,0.0270470684195241,dummy-r8i3erep,NA,NA,NA,NA,NA,NA,NA,NA
0.02844940305012898,0.03302117413264585,dummy-r8lskosq,NA,NA,NA,NA,NA,NA,NA,NA
0.01570141978185602,0.0263951911516032,dummy-r8nd1fpv,NA,NA,NA,NA,NA,NA,NA,NA
0.04615772714574933,0.04575839196319373,dummy-r8r5zfme,NA,NA,NA,NA,NA,NA,NA,NA
0.1635642961928315,0.06139545879865105,dummy-r8wksyu5,NA,NA,NA,NA,NA,NA,NA,NA
0.6332608923214266,0.05761497119462244,dummy-r918z6po,NA,NA,NA,NA,NA,NA,NA,NA
0.2526531355400569,0.06800662257006371,dummy-r96voldv,NA,NA,NA,NA,NA,NA,NA,NA
0.0713437982395575,0.05359331652060644,dummy-r991pcdx,NA,NA,NA,NA,NA,NA,NA,NA
0.01881692474432986,0.03940158958295863,dummy-r9djqgy7,NA,NA,NA,NA,NA,NA,NA,NA
0.00494986500030639,0.0132058723265206,dummy-r9j604hb,NA,NA,NA,NA,NA,NA,NA,NA
0.02271632899432115,0.04671830885672384,dummy-r9oxswbz,NA,NA,NA,NA,NA,NA,NA,NA
0.10802404795558752,0.04721207510633618,dummy-r9p9d8wm,NA,NA,NA,NA,NA,NA,NA,NA
0.10958060654716964,0.04594301774277277,dummy-r9pyngoa,NA,NA,NA,NA,NA,NA,NA,NA
0.01156576666146612,0.01903208359149464,dummy-r9qsx8co,NA,NA,NA,NA,NA,NA,NA,NA
0.00669312121950637,0.02141912049726068,dummy-r9wwfuys,NA,NA,NA,NA,NA,NA,NA,NA
0.00450775176425788,0.01354855808128641,dummy-r9y1tg4m,NA,NA,NA,NA,NA,NA,NA,NA
0.16212239465037948,0.07862659400209393,dummy-ra1x5x3i,NA,NA,NA,NA,NA,NA,NA,NA
0.02335481376046637,0.04600614581510395,dummy-raafkrio,NA,NA,NA,NA,NA,NA,NA,NA
0.00361461309370778,0.01386627786561802,dummy-rarj7v9i,NA,NA,NA,NA,NA,NA,NA,NA
0.0367500486308969,0.04713284262757484,dummy-rc0jid6y,NA,NA,NA,NA,NA,NA,NA,NA
0.03142031912604869,0.03763661755653844,dummy-rc3xmsek,NA,NA,NA,NA,NA,NA,NA,NA
