index,variable,kernel,error_code,error_msg,phase,count,relative,run
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,posterior,284,0.00709999999999999,dummy-xa6tbo9n
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,warmup,89,0.00445,dummy-xa6tbo9n
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,posterior,0,0,dummy-xa6tbo9n
0,scale_intercept,kernel_01,NA,NA,NA,NA,NA,dummy-xa6tbo9n
0,loc_intercept,kernel_02,NA,NA,NA,NA,NA,dummy-xa6tbo9n
0,trafo0_latent,kernel_00,1,divergent transition,warmup,281,0.01405,dummy-xa9qsipo
0,trafo0_latent,kernel_00,1,divergent transition,posterior,256,0.0064,dummy-xa9qsipo
0,trafo0_latent,kernel_00,2,maximum tree depth,warmup,6,3e-4,dummy-xa9qsipo
0,trafo0_latent,kernel_00,2,maximum tree depth,posterior,0,0,dummy-xa9qsipo
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,warmup,281,0.01405,dummy-xa9qsipo
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,posterior,256,0.0064,dummy-xa9qsipo
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,warmup,6,3e-4,dummy-xa9qsipo
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,posterior,0,0,dummy-xa9qsipo
0,scale_intercept,kernel_01,NA,NA,NA,NA,NA,dummy-xa9qsipo
0,loc_intercept,kernel_02,NA,NA,NA,NA,NA,dummy-xa9qsipo
0,trafo0_latent,kernel_00,1,divergent transition,warmup,156,0.0078,dummy-xabiarwo
0,trafo0_latent,kernel_00,1,divergent transition,posterior,584,0.0146,dummy-xabiarwo
0,trafo0_latent,kernel_00,2,maximum tree depth,warmup,6,3e-4,dummy-xabiarwo
0,trafo0_latent,kernel_00,2,maximum tree depth,posterior,0,0,dummy-xabiarwo
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,warmup,156,0.0078,dummy-xabiarwo
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,posterior,584,0.0146,dummy-xabiarwo
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,warmup,6,3e-4,dummy-xabiarwo
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,posterior,0,0,dummy-xabiarwo
0,scale_intercept,kernel_01,NA,NA,NA,NA,NA,dummy-xabiarwo
0,loc_intercept,kernel_02,NA,NA,NA,NA,NA,dummy-xabiarwo
0,trafo0_latent,kernel_00,1,divergent transition,warmup,227,0.01135,dummy-xag1ii1c
0,trafo0_latent,kernel_00,1,divergent transition,posterior,674,0.01685,dummy-xag1ii1c
0,trafo0_latent,kernel_00,2,maximum tree depth,warmup,3,1.5e-4,dummy-xag1ii1c
0,trafo0_latent,kernel_00,2,maximum tree depth,posterior,0,0,dummy-xag1ii1c
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,warmup,227,0.01135,dummy-xag1ii1c
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,posterior,674,0.01685,dummy-xag1ii1c
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,warmup,3,1.5e-4,dummy-xag1ii1c
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,posterior,0,0,dummy-xag1ii1c
0,scale_intercept,kernel_01,NA,NA,NA,NA,NA,dummy-xag1ii1c
0,loc_intercept,kernel_02,NA,NA,NA,NA,NA,dummy-xag1ii1c
0,trafo0_latent,kernel_00,1,divergent transition,warmup,315,0.01575,dummy-xaht3f46
0,trafo0_latent,kernel_00,1,divergent transition,posterior,362,0.00905,dummy-xaht3f46
0,trafo0_latent,kernel_00,2,maximum tree depth,warmup,1,5e-5,dummy-xaht3f46
0,trafo0_latent,kernel_00,2,maximum tree depth,posterior,0,0,dummy-xaht3f46
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,warmup,315,0.01575,dummy-xaht3f46
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,posterior,362,0.00905,dummy-xaht3f46
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,warmup,1,5e-5,dummy-xaht3f46
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,posterior,0,0,dummy-xaht3f46
0,scale_intercept,kernel_01,NA,NA,NA,NA,NA,dummy-xaht3f46
0,loc_intercept,kernel_02,NA,NA,NA,NA,NA,dummy-xaht3f46
0,trafo0_latent,kernel_00,1,divergent transition,warmup,211,0.01055,dummy-xal1lub5
0,trafo0_latent,kernel_00,1,divergent transition,posterior,1627,0.04067499999999999,dummy-xal1lub5
0,trafo0_latent,kernel_00,2,maximum tree depth,warmup,7,3.5e-4,dummy-xal1lub5
0,trafo0_latent,kernel_00,2,maximum tree depth,posterior,0,0,dummy-xal1lub5
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,warmup,211,0.01055,dummy-xal1lub5
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,posterior,1627,0.04067499999999999,dummy-xal1lub5
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,warmup,7,3.5e-4,dummy-xal1lub5
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,posterior,0,0,dummy-xal1lub5
0,scale_intercept,kernel_01,NA,NA,NA,NA,NA,dummy-xal1lub5
0,loc_intercept,kernel_02,NA,NA,NA,NA,NA,dummy-xal1lub5
0,trafo0_latent,kernel_00,1,divergent transition,warmup,226,0.0113,dummy-xalloq8y
0,trafo0_latent,kernel_00,1,divergent transition,posterior,450,0.01125,dummy-xalloq8y
0,trafo0_latent,kernel_00,2,maximum tree depth,warmup,7,3.4999999999999e-4,dummy-xalloq8y
0,trafo0_latent,kernel_00,2,maximum tree depth,posterior,0,0,dummy-xalloq8y
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,warmup,226,0.0113,dummy-xalloq8y
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,posterior,450,0.01125,dummy-xalloq8y
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,warmup,7,3.4999999999999e-4,dummy-xalloq8y
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,posterior,0,0,dummy-xalloq8y
0,scale_intercept,kernel_01,NA,NA,NA,NA,NA,dummy-xalloq8y
0,loc_intercept,kernel_02,NA,NA,NA,NA,NA,dummy-xalloq8y
0,trafo0_latent,kernel_00,1,divergent transition,warmup,183,0.00915,dummy-xatsdt46
0,trafo0_latent,kernel_00,1,divergent transition,posterior,1512,0.0378,dummy-xatsdt46
0,trafo0_latent,kernel_00,2,maximum tree depth,warmup,7,3.5e-4,dummy-xatsdt46
0,trafo0_latent,kernel_00,2,maximum tree depth,posterior,0,0,dummy-xatsdt46
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,warmup,183,0.00915,dummy-xatsdt46
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,posterior,1512,0.0378,dummy-xatsdt46
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,warmup,7,3.5e-4,dummy-xatsdt46
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,posterior,0,0,dummy-xatsdt46
0,scale_intercept,kernel_01,NA,NA,NA,NA,NA,dummy-xatsdt46
0,loc_intercept,kernel_02,NA,NA,NA,NA,NA,dummy-xatsdt46
0,trafo0_latent,kernel_00,1,divergent transition,warmup,221,0.01104999999999999,dummy-xb4al5lg
0,trafo0_latent,kernel_00,1,divergent transition,posterior,341,0.008525,dummy-xb4al5lg
0,trafo0_latent,kernel_00,2,maximum tree depth,warmup,5,2.5e-4,dummy-xb4al5lg
0,trafo0_latent,kernel_00,2,maximum tree depth,posterior,0,0,dummy-xb4al5lg
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,warmup,221,0.01104999999999999,dummy-xb4al5lg
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,posterior,341,0.008525,dummy-xb4al5lg
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,warmup,5,2.5e-4,dummy-xb4al5lg
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,posterior,0,0,dummy-xb4al5lg
0,scale_intercept,kernel_01,NA,NA,NA,NA,NA,dummy-xb4al5lg
0,loc_intercept,kernel_02,NA,NA,NA,NA,NA,dummy-xb4al5lg
0,trafo0_latent,kernel_00,1,divergent transition,warmup,116,0.0058,dummy-xb57x4r7
0,trafo0_latent,kernel_00,1,divergent transition,posterior,0,0,dummy-xb57x4r7
0,trafo0_latent,kernel_00,2,maximum tree depth,warmup,2,1e-4,dummy-xb57x4r7
0,trafo0_latent,kernel_00,2,maximum tree depth,posterior,0,0,dummy-xb57x4r7
0,trafo0_scale_square,kernel_01,NA,NA,NA,NA,NA,dummy-xb57x4r7
0,scale_intercept,kernel_02,NA,NA,NA,NA,NA,dummy-xb57x4r7
0,loc_intercept,kernel_03,NA,NA,NA,NA,NA,dummy-xb57x4r7
0,trafo0_latent,kernel_00,1,divergent transition,warmup,316,0.0158,dummy-xbir7idb
0,trafo0_latent,kernel_00,1,divergent transition,posterior,541,0.01352499999999999,dummy-xbir7idb
0,trafo0_latent,kernel_00,2,maximum tree depth,warmup,7,3.5e-4,dummy-xbir7idb
0,trafo0_latent,kernel_00,2,maximum tree depth,posterior,0,0,dummy-xbir7idb
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,warmup,316,0.0158,dummy-xbir7idb
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,posterior,541,0.01352499999999999,dummy-xbir7idb
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,warmup,7,3.5e-4,dummy-xbir7idb
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,posterior,0,0,dummy-xbir7idb
0,scale_intercept,kernel_01,NA,NA,NA,NA,NA,dummy-xbir7idb
0,loc_intercept,kernel_02,NA,NA,NA,NA,NA,dummy-xbir7idb
0,trafo0_latent,kernel_00,1,divergent transition,warmup,371,0.01855,dummy-xbjoc6vf
0,trafo0_latent,kernel_00,1,divergent transition,posterior,1294,0.03235,dummy-xbjoc6vf
0,trafo0_latent,kernel_00,2,maximum tree depth,warmup,3,1.5e-4,dummy-xbjoc6vf
0,trafo0_latent,kernel_00,2,maximum tree depth,posterior,0,0,dummy-xbjoc6vf
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,warmup,371,0.01855,dummy-xbjoc6vf
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,posterior,1294,0.03235,dummy-xbjoc6vf
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,warmup,3,1.5e-4,dummy-xbjoc6vf
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,posterior,0,0,dummy-xbjoc6vf
0,scale_intercept,kernel_01,NA,NA,NA,NA,NA,dummy-xbjoc6vf
0,loc_intercept,kernel_02,NA,NA,NA,NA,NA,dummy-xbjoc6vf
0,trafo0_latent,kernel_00,1,divergent transition,warmup,272,0.01359999999999999,dummy-xbmt3eqh
0,trafo0_latent,kernel_00,1,divergent transition,posterior,522,0.01304999999999999,dummy-xbmt3eqh
0,trafo0_latent,kernel_00,2,maximum tree depth,warmup,2,1e-4,dummy-xbmt3eqh
0,trafo0_latent,kernel_00,2,maximum tree depth,posterior,0,0,dummy-xbmt3eqh
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,warmup,272,0.01359999999999999,dummy-xbmt3eqh
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,posterior,522,0.01304999999999999,dummy-xbmt3eqh
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,warmup,2,1e-4,dummy-xbmt3eqh
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,posterior,0,0,dummy-xbmt3eqh
0,scale_intercept,kernel_01,NA,NA,NA,NA,NA,dummy-xbmt3eqh
0,loc_intercept,kernel_02,NA,NA,NA,NA,NA,dummy-xbmt3eqh
0,trafo0_latent,kernel_00,1,divergent transition,warmup,261,0.01304999999999999,dummy-xc7eotx8
0,trafo0_latent,kernel_00,1,divergent transition,posterior,221,0.005525,dummy-xc7eotx8
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,warmup,261,0.01304999999999999,dummy-xc7eotx8
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,posterior,221,0.005525,dummy-xc7eotx8
0,scale_intercept,kernel_01,NA,NA,NA,NA,NA,dummy-xc7eotx8
0,loc_intercept,kernel_02,NA,NA,NA,NA,NA,dummy-xc7eotx8
0,trafo0_latent,kernel_00,1,divergent transition,warmup,181,0.00904999999999999,dummy-xc8k47he
0,trafo0_latent,kernel_00,1,divergent transition,posterior,899,0.022475,dummy-xc8k47he
0,trafo0_latent,kernel_00,2,maximum tree depth,warmup,8,3.9999999999999e-4,dummy-xc8k47he
0,trafo0_latent,kernel_00,2,maximum tree depth,posterior,0,0,dummy-xc8k47he
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,warmup,181,0.00904999999999999,dummy-xc8k47he
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,posterior,899,0.022475,dummy-xc8k47he
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,warmup,8,3.9999999999999e-4,dummy-xc8k47he
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,posterior,0,0,dummy-xc8k47he
0,scale_intercept,kernel_01,NA,NA,NA,NA,NA,dummy-xc8k47he
0,loc_intercept,kernel_02,NA,NA,NA,NA,NA,dummy-xc8k47he
0,trafo0_latent,kernel_00,1,divergent transition,warmup,345,0.01725,dummy-xdh1pq1q
0,trafo0_latent,kernel_00,1,divergent transition,posterior,3,7.500000000000001e-5,dummy-xdh1pq1q
0,trafo0_latent,kernel_00,2,maximum tree depth,warmup,16,7.9999999999999e-4,dummy-xdh1pq1q
0,trafo0_latent,kernel_00,2,maximum tree depth,posterior,0,0,dummy-xdh1pq1q
0,trafo0_scale_square,kernel_01,NA,NA,NA,NA,NA,dummy-xdh1pq1q
0,scale_intercept,kernel_02,NA,NA,NA,NA,NA,dummy-xdh1pq1q
0,loc_intercept,kernel_03,NA,NA,NA,NA,NA,dummy-xdh1pq1q
0,trafo0_latent,kernel_00,1,divergent transition,warmup,297,0.01484999999999999,dummy-xdpun82d
0,trafo0_latent,kernel_00,1,divergent transition,posterior,351,0.008775,dummy-xdpun82d
0,trafo0_latent,kernel_00,2,maximum tree depth,warmup,4,1.9999999999999e-4,dummy-xdpun82d
0,trafo0_latent,kernel_00,2,maximum tree depth,posterior,0,0,dummy-xdpun82d
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,warmup,297,0.01484999999999999,dummy-xdpun82d
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,posterior,351,0.008775,dummy-xdpun82d
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,warmup,4,1.9999999999999e-4,dummy-xdpun82d
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,posterior,0,0,dummy-xdpun82d
0,scale_intercept,kernel_01,NA,NA,NA,NA,NA,dummy-xdpun82d
0,loc_intercept,kernel_02,NA,NA,NA,NA,NA,dummy-xdpun82d
0,trafo0_latent,kernel_00,1,divergent transition,warmup,263,0.01315,dummy-xdtkndxs
0,trafo0_latent,kernel_00,1,divergent transition,posterior,725,0.018125,dummy-xdtkndxs
0,trafo0_latent,kernel_00,2,maximum tree depth,warmup,13,6.5e-4,dummy-xdtkndxs
0,trafo0_latent,kernel_00,2,maximum tree depth,posterior,0,0,dummy-xdtkndxs
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,warmup,263,0.01315,dummy-xdtkndxs
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,posterior,725,0.018125,dummy-xdtkndxs
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,warmup,13,6.5e-4,dummy-xdtkndxs
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,posterior,0,0,dummy-xdtkndxs
0,scale_intercept,kernel_01,NA,NA,NA,NA,NA,dummy-xdtkndxs
0,loc_intercept,kernel_02,NA,NA,NA,NA,NA,dummy-xdtkndxs
0,trafo0_latent,kernel_00,1,divergent transition,warmup,69,0.00345,dummy-xdza4ewj
0,trafo0_latent,kernel_00,1,divergent transition,posterior,0,0,dummy-xdza4ewj
0,trafo0_scale_square,kernel_01,NA,NA,NA,NA,NA,dummy-xdza4ewj
0,scale_intercept,kernel_02,NA,NA,NA,NA,NA,dummy-xdza4ewj
0,loc_intercept,kernel_03,NA,NA,NA,NA,NA,dummy-xdza4ewj
0,trafo0_latent,kernel_00,1,divergent transition,warmup,457,0.02284999999999999,dummy-xe2urlhe
0,trafo0_latent,kernel_00,1,divergent transition,posterior,566,0.01415,dummy-xe2urlhe
0,trafo0_latent,kernel_00,2,maximum tree depth,warmup,11,5.5e-4,dummy-xe2urlhe
0,trafo0_latent,kernel_00,2,maximum tree depth,posterior,0,0,dummy-xe2urlhe
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,warmup,457,0.02284999999999999,dummy-xe2urlhe
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,posterior,566,0.01415,dummy-xe2urlhe
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,warmup,11,5.5e-4,dummy-xe2urlhe
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,posterior,0,0,dummy-xe2urlhe
0,scale_intercept,kernel_01,NA,NA,NA,NA,NA,dummy-xe2urlhe
0,loc_intercept,kernel_02,NA,NA,NA,NA,NA,dummy-xe2urlhe
0,trafo0_latent,kernel_00,1,divergent transition,warmup,279,0.01394999999999999,dummy-xe466as0
0,trafo0_latent,kernel_00,1,divergent transition,posterior,505,0.012625,dummy-xe466as0
0,trafo0_latent,kernel_00,2,maximum tree depth,warmup,2,1e-4,dummy-xe466as0
0,trafo0_latent,kernel_00,2,maximum tree depth,posterior,0,0,dummy-xe466as0
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,warmup,279,0.01394999999999999,dummy-xe466as0
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,posterior,505,0.012625,dummy-xe466as0
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,warmup,2,1e-4,dummy-xe466as0
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,posterior,0,0,dummy-xe466as0
0,scale_intercept,kernel_01,NA,NA,NA,NA,NA,dummy-xe466as0
0,loc_intercept,kernel_02,NA,NA,NA,NA,NA,dummy-xe466as0
0,trafo0_latent,kernel_00,1,divergent transition,warmup,202,0.0101,dummy-xeb8qtc3
0,trafo0_latent,kernel_00,1,divergent transition,posterior,327,0.008175,dummy-xeb8qtc3
0,trafo0_latent,kernel_00,2,maximum tree depth,warmup,3,1.5e-4,dummy-xeb8qtc3
0,trafo0_latent,kernel_00,2,maximum tree depth,posterior,0,0,dummy-xeb8qtc3
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,warmup,202,0.0101,dummy-xeb8qtc3
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,posterior,327,0.008175,dummy-xeb8qtc3
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,warmup,3,1.5e-4,dummy-xeb8qtc3
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,posterior,0,0,dummy-xeb8qtc3
0,scale_intercept,kernel_01,NA,NA,NA,NA,NA,dummy-xeb8qtc3
0,loc_intercept,kernel_02,NA,NA,NA,NA,NA,dummy-xeb8qtc3
0,trafo0_latent,kernel_00,1,divergent transition,warmup,360,0.01799999999999999,dummy-xeq1z7te
0,trafo0_latent,kernel_00,1,divergent transition,posterior,203,0.005075,dummy-xeq1z7te
0,trafo0_latent,kernel_00,2,maximum tree depth,warmup,2,1e-4,dummy-xeq1z7te
0,trafo0_latent,kernel_00,2,maximum tree depth,posterior,0,0,dummy-xeq1z7te
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,warmup,360,0.01799999999999999,dummy-xeq1z7te
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,posterior,203,0.005075,dummy-xeq1z7te
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,warmup,2,1e-4,dummy-xeq1z7te
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,posterior,0,0,dummy-xeq1z7te
0,scale_intercept,kernel_01,NA,NA,NA,NA,NA,dummy-xeq1z7te
0,loc_intercept,kernel_02,NA,NA,NA,NA,NA,dummy-xeq1z7te
0,trafo0_latent,kernel_00,1,divergent transition,warmup,296,0.01479999999999999,dummy-xet6fa28
0,trafo0_latent,kernel_00,1,divergent transition,posterior,1,2.5e-5,dummy-xet6fa28
0,trafo0_latent,kernel_00,2,maximum tree depth,warmup,20,0.001,dummy-xet6fa28
0,trafo0_latent,kernel_00,2,maximum tree depth,posterior,0,0,dummy-xet6fa28
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,warmup,296,0.01479999999999999,dummy-xet6fa28
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,posterior,1,2.5e-5,dummy-xet6fa28
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,warmup,20,0.001,dummy-xet6fa28
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,posterior,0,0,dummy-xet6fa28
0,scale_intercept,kernel_01,NA,NA,NA,NA,NA,dummy-xet6fa28
0,loc_intercept,kernel_02,NA,NA,NA,NA,NA,dummy-xet6fa28
0,trafo0_latent,kernel_00,1,divergent transition,warmup,182,0.0091,dummy-xf0uybqp
0,trafo0_latent,kernel_00,1,divergent transition,posterior,49,0.001225,dummy-xf0uybqp
0,trafo0_latent,kernel_00,2,maximum tree depth,warmup,65,0.00325,dummy-xf0uybqp
0,trafo0_latent,kernel_00,2,maximum tree depth,posterior,0,0,dummy-xf0uybqp
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,warmup,182,0.0091,dummy-xf0uybqp
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,posterior,49,0.001225,dummy-xf0uybqp
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,warmup,65,0.00325,dummy-xf0uybqp
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,posterior,0,0,dummy-xf0uybqp
0,scale_intercept,kernel_01,NA,NA,NA,NA,NA,dummy-xf0uybqp
0,loc_intercept,kernel_02,NA,NA,NA,NA,NA,dummy-xf0uybqp
0,trafo0_latent,kernel_00,1,divergent transition,warmup,210,0.0105,dummy-xf406335
0,trafo0_latent,kernel_00,1,divergent transition,posterior,254,0.00635,dummy-xf406335
0,trafo0_latent,kernel_00,2,maximum tree depth,warmup,2,1e-4,dummy-xf406335
0,trafo0_latent,kernel_00,2,maximum tree depth,posterior,0,0,dummy-xf406335
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,warmup,210,0.0105,dummy-xf406335
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,posterior,254,0.00635,dummy-xf406335
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,warmup,2,1e-4,dummy-xf406335
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,posterior,0,0,dummy-xf406335
0,scale_intercept,kernel_01,NA,NA,NA,NA,NA,dummy-xf406335
0,loc_intercept,kernel_02,NA,NA,NA,NA,NA,dummy-xf406335
0,trafo0_latent,kernel_00,1,divergent transition,warmup,350,0.01749999999999999,dummy-xfh3iazl
0,trafo0_latent,kernel_00,1,divergent transition,posterior,565,0.014125,dummy-xfh3iazl
0,trafo0_latent,kernel_00,2,maximum tree depth,warmup,112,0.0056,dummy-xfh3iazl
0,trafo0_latent,kernel_00,2,maximum tree depth,posterior,1,2.5e-5,dummy-xfh3iazl
0,trafo0_latent,kernel_00,3,divergent transition + maximum tree depth,warmup,1,5e-5,dummy-xfh3iazl
0,trafo0_latent,kernel_00,3,divergent transition + maximum tree depth,posterior,0,0,dummy-xfh3iazl
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,warmup,350,0.01749999999999999,dummy-xfh3iazl
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,posterior,565,0.014125,dummy-xfh3iazl
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,warmup,112,0.0056,dummy-xfh3iazl
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,posterior,1,2.5e-5,dummy-xfh3iazl
0,trafo0_scale_square_transformed,kernel_00,3,divergent transition + maximum tree depth,warmup,1,5e-5,dummy-xfh3iazl
0,trafo0_scale_square_transformed,kernel_00,3,divergent transition + maximum tree depth,posterior,0,0,dummy-xfh3iazl
0,scale_intercept,kernel_01,NA,NA,NA,NA,NA,dummy-xfh3iazl
0,loc_intercept,kernel_02,NA,NA,NA,NA,NA,dummy-xfh3iazl
0,trafo0_latent,kernel_00,1,divergent transition,warmup,478,0.0239,dummy-xfhy2b6x
0,trafo0_latent,kernel_00,1,divergent transition,posterior,237,0.005925,dummy-xfhy2b6x
0,trafo0_latent,kernel_00,2,maximum tree depth,warmup,69,0.00345,dummy-xfhy2b6x
0,trafo0_latent,kernel_00,2,maximum tree depth,posterior,0,0,dummy-xfhy2b6x
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,warmup,478,0.0239,dummy-xfhy2b6x
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,posterior,237,0.005925,dummy-xfhy2b6x
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,warmup,69,0.00345,dummy-xfhy2b6x
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,posterior,0,0,dummy-xfhy2b6x
0,scale_intercept,kernel_01,NA,NA,NA,NA,NA,dummy-xfhy2b6x
0,loc_intercept,kernel_02,NA,NA,NA,NA,NA,dummy-xfhy2b6x
0,trafo0_latent,kernel_00,1,divergent transition,warmup,178,0.0089,dummy-xg0hfyjn
0,trafo0_latent,kernel_00,1,divergent transition,posterior,1028,0.0257,dummy-xg0hfyjn
0,trafo0_latent,kernel_00,2,maximum tree depth,warmup,18,9e-4,dummy-xg0hfyjn
0,trafo0_latent,kernel_00,2,maximum tree depth,posterior,0,0,dummy-xg0hfyjn
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,warmup,178,0.0089,dummy-xg0hfyjn
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,posterior,1028,0.0257,dummy-xg0hfyjn
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,warmup,18,9e-4,dummy-xg0hfyjn
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,posterior,0,0,dummy-xg0hfyjn
0,scale_intercept,kernel_01,NA,NA,NA,NA,NA,dummy-xg0hfyjn
0,loc_intercept,kernel_02,NA,NA,NA,NA,NA,dummy-xg0hfyjn
0,trafo0_latent,kernel_00,1,divergent transition,warmup,182,0.0091,dummy-xgep2v2q
0,trafo0_latent,kernel_00,1,divergent transition,posterior,28,7e-4,dummy-xgep2v2q
0,trafo0_latent,kernel_00,2,maximum tree depth,warmup,44,0.0022,dummy-xgep2v2q
0,trafo0_latent,kernel_00,2,maximum tree depth,posterior,0,0,dummy-xgep2v2q
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,warmup,182,0.0091,dummy-xgep2v2q
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,posterior,28,7e-4,dummy-xgep2v2q
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,warmup,44,0.0022,dummy-xgep2v2q
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,posterior,0,0,dummy-xgep2v2q
0,scale_intercept,kernel_01,NA,NA,NA,NA,NA,dummy-xgep2v2q
0,loc_intercept,kernel_02,NA,NA,NA,NA,NA,dummy-xgep2v2q
0,trafo0_latent,kernel_00,1,divergent transition,warmup,427,0.02134999999999999,dummy-xgk2w7hi
