mcmc_delta,nobs,data,coef_variance_prior,seed,a,diagonalize_penalty,trafo_target_slope,tau2_clip_additive,apply_jitter,tag,sample_trafo,wandb_mode,mcmc_tau,prop_ig_scale,mock_wandb,save_test_data,thinning_posterior_iwls,nparam,b,thinning_posterior,out_path,tau2_clip,warmup,tau2_prior_scale,debug,ntest,delta_prior,initialize_at_mode,data_path,prop_ig_concentration,trafo_lambda,posterior,run,da_target_accept,condition_number,condition
NUTS-joint,25,ptm,ig1,84,-4,TRUE,transition,TRUE,TRUE,042-hyperparameters,TRUE,disabled,NUTS-joint,0.01,TRUE,FALSE,10,15,4,1,/home/brachem/git/ptm_revision/sim/sim-unconditional/jobs/042-hyperparameters/raw,2.5e-4,5000,0.5,FALSE,1500,rw,FALSE,../data,0.01,0.1,10000,dummy-zz52qxky,NA,1,IG
NUTS-joint,50,gaussian,weibull,13,-4,TRUE,transition,TRUE,TRUE,042-hyperparameters,TRUE,disabled,NUTS-joint,0.01,TRUE,FALSE,10,15,4,1,/home/brachem/git/ptm_revision/sim/sim-unconditional/jobs/042-hyperparameters/raw,2.5e-4,5000,25,FALSE,1500,rw,FALSE,../data,0.01,0.1,10000,dummy-zztqrkq7,NA,6,scale25
NUTS-joint,500,ptm,weibull,63,-4,TRUE,transition,TRUE,TRUE,044-da_target_accept,TRUE,disabled,NUTS-joint,0.01,TRUE,FALSE,10,15,4,1,/home/brachem/git/ptm_revision/sim/sim-unconditional/jobs/044-da_target_accept/raw,2.5e-4,5000,0.5,FALSE,1500,rw,FALSE,../data,0.01,0.1,10000,dummy-01jgbgqj,0.9,8,ap90
NUTS-joint,100,ptm,weibull,84,-4,TRUE,transition,TRUE,TRUE,044-da_target_accept,TRUE,disabled,NUTS-joint,0.01,TRUE,FALSE,10,15,4,1,/home/brachem/git/ptm_revision/sim/sim-unconditional/jobs/044-da_target_accept/raw,2.5e-4,5000,0.5,FALSE,1500,rw,FALSE,../data,0.01,0.1,10000,dummy-03oil50t,0.9,8,ap90
NUTS-joint,50,gaussian,weibull,7,-4,TRUE,transition,TRUE,TRUE,044-da_target_accept,TRUE,disabled,NUTS-joint,0.01,TRUE,FALSE,10,15,4,1,/home/brachem/git/ptm_revision/sim/sim-unconditional/jobs/044-da_target_accept/raw,2.5e-4,5000,0.5,FALSE,1500,rw,FALSE,../data,0.01,0.1,10000,dummy-05plpcyn,0.9,8,ap90
NUTS-joint,50,ptm,weibull,71,-4,TRUE,transition,TRUE,TRUE,044-da_target_accept,TRUE,disabled,NUTS-joint,0.01,TRUE,FALSE,10,15,4,1,/home/brachem/git/ptm_revision/sim/sim-unconditional/jobs/044-da_target_accept/raw,2.5e-4,5000,0.5,FALSE,1500,rw,FALSE,../data,0.01,0.1,10000,dummy-08cbgi07,0.9,8,ap90
NUTS-joint,500,ptm,weibull,78,-4,TRUE,transition,TRUE,TRUE,044-da_target_accept,TRUE,disabled,NUTS-joint,0.01,TRUE,FALSE,10,15,4,1,/home/brachem/git/ptm_revision/sim/sim-unconditional/jobs/044-da_target_accept/raw,2.5e-4,5000,0.5,FALSE,1500,rw,FALSE,../data,0.01,0.1,10000,dummy-09tx2bol,0.9,8,ap90
NUTS-joint,100,ptm,weibull,15,-4,TRUE,transition,TRUE,TRUE,044-da_target_accept,TRUE,disabled,NUTS-joint,0.01,TRUE,FALSE,10,15,4,1,/home/brachem/git/ptm_revision/sim/sim-unconditional/jobs/044-da_target_accept/raw,2.5e-4,5000,0.5,FALSE,1500,rw,FALSE,../data,0.01,0.1,10000,dummy-0bww4ihn,0.9,8,ap90
NUTS-joint,500,gaussian,weibull,77,-4,TRUE,transition,TRUE,TRUE,044-da_target_accept,TRUE,disabled,NUTS-joint,0.01,TRUE,FALSE,10,15,4,1,/home/brachem/git/ptm_revision/sim/sim-unconditional/jobs/044-da_target_accept/raw,2.5e-4,5000,0.5,FALSE,1500,rw,FALSE,../data,0.01,0.1,10000,dummy-0esvn9o5,0.9,8,ap90
NUTS-joint,500,gaussian,weibull,43,-4,TRUE,transition,TRUE,TRUE,044-da_target_accept,TRUE,disabled,NUTS-joint,0.01,TRUE,FALSE,10,15,4,1,/home/brachem/git/ptm_revision/sim/sim-unconditional/jobs/044-da_target_accept/raw,2.5e-4,5000,0.5,FALSE,1500,rw,FALSE,../data,0.01,0.1,10000,dummy-0ewr0jya,0.9,8,ap90
NUTS-joint,100,gaussian,weibull,26,-4,TRUE,transition,TRUE,TRUE,044-da_target_accept,TRUE,disabled,NUTS-joint,0.01,TRUE,FALSE,10,15,4,1,/home/brachem/git/ptm_revision/sim/sim-unconditional/jobs/044-da_target_accept/raw,2.5e-4,5000,0.5,FALSE,1500,rw,FALSE,../data,0.01,0.1,10000,dummy-0fsuib4a,0.9,8,ap90
NUTS-joint,25,gaussian,weibull,82,-4,TRUE,transition,TRUE,TRUE,044-da_target_accept,TRUE,disabled,NUTS-joint,0.01,TRUE,FALSE,10,15,4,1,/home/brachem/git/ptm_revision/sim/sim-unconditional/jobs/044-da_target_accept/raw,2.5e-4,5000,0.5,FALSE,1500,rw,FALSE,../data,0.01,0.1,10000,dummy-0gc8mbhb,0.9,8,ap90
NUTS-joint,50,gaussian,weibull,50,-4,TRUE,transition,TRUE,TRUE,044-da_target_accept,TRUE,disabled,NUTS-joint,0.01,TRUE,FALSE,10,15,4,1,/home/brachem/git/ptm_revision/sim/sim-unconditional/jobs/044-da_target_accept/raw,2.5e-4,5000,0.5,FALSE,1500,rw,FALSE,../data,0.01,0.1,10000,dummy-0hr5vqp1,0.9,8,ap90
NUTS-joint,500,ptm,weibull,14,-4,TRUE,transition,TRUE,TRUE,044-da_target_accept,TRUE,disabled,NUTS-joint,0.01,TRUE,FALSE,10,15,4,1,/home/brachem/git/ptm_revision/sim/sim-unconditional/jobs/044-da_target_accept/raw,2.5e-4,5000,0.5,FALSE,1500,rw,FALSE,../data,0.01,0.1,10000,dummy-0jciixef,0.9,8,ap90
NUTS-joint,25,gaussian,weibull,14,-4,TRUE,transition,TRUE,TRUE,044-da_target_accept,TRUE,disabled,NUTS-joint,0.01,TRUE,FALSE,10,15,4,1,/home/brachem/git/ptm_revision/sim/sim-unconditional/jobs/044-da_target_accept/raw,2.5e-4,5000,0.5,FALSE,1500,rw,FALSE,../data,0.01,0.1,10000,dummy-0mcymou4,0.9,8,ap90
NUTS-joint,100,ptm,weibull,70,-4,TRUE,transition,TRUE,TRUE,044-da_target_accept,TRUE,disabled,NUTS-joint,0.01,TRUE,FALSE,10,15,4,1,/home/brachem/git/ptm_revision/sim/sim-unconditional/jobs/044-da_target_accept/raw,2.5e-4,5000,0.5,FALSE,1500,rw,FALSE,../data,0.01,0.1,10000,dummy-0medya2x,0.9,8,ap90
NUTS-joint,50,ptm,weibull,7,-4,TRUE,transition,TRUE,TRUE,044-da_target_accept,TRUE,disabled,NUTS-joint,0.01,TRUE,FALSE,10,15,4,1,/home/brachem/git/ptm_revision/sim/sim-unconditional/jobs/044-da_target_accept/raw,2.5e-4,5000,0.5,FALSE,1500,rw,FALSE,../data,0.01,0.1,10000,dummy-0q4si1nk,0.9,8,ap90
NUTS-joint,500,gaussian,weibull,34,-4,TRUE,transition,TRUE,TRUE,044-da_target_accept,TRUE,disabled,NUTS-joint,0.01,TRUE,FALSE,10,15,4,1,/home/brachem/git/ptm_revision/sim/sim-unconditional/jobs/044-da_target_accept/raw,2.5e-4,5000,0.5,FALSE,1500,rw,FALSE,../data,0.01,0.1,10000,dummy-0sktcj7a,0.9,8,ap90
NUTS-joint,100,ptm,weibull,19,-4,TRUE,transition,TRUE,TRUE,044-da_target_accept,TRUE,disabled,NUTS-joint,0.01,TRUE,FALSE,10,15,4,1,/home/brachem/git/ptm_revision/sim/sim-unconditional/jobs/044-da_target_accept/raw,2.5e-4,5000,0.5,FALSE,1500,rw,FALSE,../data,0.01,0.1,10000,dummy-0t1dx7fa,0.9,8,ap90
NUTS-joint,50,ptm,weibull,98,-4,TRUE,transition,TRUE,TRUE,044-da_target_accept,TRUE,disabled,NUTS-joint,0.01,TRUE,FALSE,10,15,4,1,/home/brachem/git/ptm_revision/sim/sim-unconditional/jobs/044-da_target_accept/raw,2.5e-4,5000,0.5,FALSE,1500,rw,FALSE,../data,0.01,0.1,10000,dummy-0w3pusxm,0.9,8,ap90
NUTS-joint,50,gaussian,weibull,25,-4,TRUE,transition,TRUE,TRUE,044-da_target_accept,TRUE,disabled,NUTS-joint,0.01,TRUE,FALSE,10,15,4,1,/home/brachem/git/ptm_revision/sim/sim-unconditional/jobs/044-da_target_accept/raw,2.5e-4,5000,0.5,FALSE,1500,rw,FALSE,../data,0.01,0.1,10000,dummy-0yi7sac4,0.9,8,ap90
NUTS-joint,50,ptm,weibull,91,-4,TRUE,transition,TRUE,TRUE,044-da_target_accept,TRUE,disabled,NUTS-joint,0.01,TRUE,FALSE,10,15,4,1,/home/brachem/git/ptm_revision/sim/sim-unconditional/jobs/044-da_target_accept/raw,2.5e-4,5000,0.5,FALSE,1500,rw,FALSE,../data,0.01,0.1,10000,dummy-0ykjiva9,0.9,8,ap90
NUTS-joint,500,gaussian,weibull,3,-4,TRUE,transition,TRUE,TRUE,044-da_target_accept,TRUE,disabled,NUTS-joint,0.01,TRUE,FALSE,10,15,4,1,/home/brachem/git/ptm_revision/sim/sim-unconditional/jobs/044-da_target_accept/raw,2.5e-4,5000,0.5,FALSE,1500,rw,FALSE,../data,0.01,0.1,10000,dummy-10clu901,0.9,8,ap90
NUTS-joint,50,gaussian,weibull,39,-4,TRUE,transition,TRUE,TRUE,044-da_target_accept,TRUE,disabled,NUTS-joint,0.01,TRUE,FALSE,10,15,4,1,/home/brachem/git/ptm_revision/sim/sim-unconditional/jobs/044-da_target_accept/raw,2.5e-4,5000,0.5,FALSE,1500,rw,FALSE,../data,0.01,0.1,10000,dummy-11nqkgs3,0.9,8,ap90
NUTS-joint,100,ptm,weibull,58,-4,TRUE,transition,TRUE,TRUE,044-da_target_accept,TRUE,disabled,NUTS-joint,0.01,TRUE,FALSE,10,15,4,1,/home/brachem/git/ptm_revision/sim/sim-unconditional/jobs/044-da_target_accept/raw,2.5e-4,5000,0.5,FALSE,1500,rw,FALSE,../data,0.01,0.1,10000,dummy-11usvmz5,0.9,8,ap90
NUTS-joint,50,gaussian,weibull,46,-4,TRUE,transition,TRUE,TRUE,044-da_target_accept,TRUE,disabled,NUTS-joint,0.01,TRUE,FALSE,10,15,4,1,/home/brachem/git/ptm_revision/sim/sim-unconditional/jobs/044-da_target_accept/raw,2.5e-4,5000,0.5,FALSE,1500,rw,FALSE,../data,0.01,0.1,10000,dummy-13h09e9g,0.9,8,ap90
NUTS-joint,50,ptm,weibull,29,-4,TRUE,transition,TRUE,TRUE,044-da_target_accept,TRUE,disabled,NUTS-joint,0.01,TRUE,FALSE,10,15,4,1,/home/brachem/git/ptm_revision/sim/sim-unconditional/jobs/044-da_target_accept/raw,2.5e-4,5000,0.5,FALSE,1500,rw,FALSE,../data,0.01,0.1,10000,dummy-1465olmd,0.9,8,ap90
NUTS-joint,500,ptm,weibull,1,-4,TRUE,transition,TRUE,TRUE,044-da_target_accept,TRUE,disabled,NUTS-joint,0.01,TRUE,FALSE,10,15,4,1,/home/brachem/git/ptm_revision/sim/sim-unconditional/jobs/044-da_target_accept/raw,2.5e-4,5000,0.5,FALSE,1500,rw,FALSE,../data,0.01,0.1,10000,dummy-148g734t,0.9,8,ap90
NUTS-joint,25,ptm,weibull,18,-4,TRUE,transition,TRUE,TRUE,044-da_target_accept,TRUE,disabled,NUTS-joint,0.01,TRUE,FALSE,10,15,4,1,/home/brachem/git/ptm_revision/sim/sim-unconditional/jobs/044-da_target_accept/raw,2.5e-4,5000,0.5,FALSE,1500,rw,FALSE,../data,0.01,0.1,10000,dummy-14e12pn1,0.9,8,ap90
NUTS-joint,500,gaussian,weibull,65,-4,TRUE,transition,TRUE,TRUE,044-da_target_accept,TRUE,disabled,NUTS-joint,0.01,TRUE,FALSE,10,15,4,1,/home/brachem/git/ptm_revision/sim/sim-unconditional/jobs/044-da_target_accept/raw,2.5e-4,5000,0.5,FALSE,1500,rw,FALSE,../data,0.01,0.1,10000,dummy-14ugwp03,0.9,8,ap90
NUTS-joint,50,ptm,weibull,53,-4,TRUE,transition,TRUE,TRUE,044-da_target_accept,TRUE,disabled,NUTS-joint,0.01,TRUE,FALSE,10,15,4,1,/home/brachem/git/ptm_revision/sim/sim-unconditional/jobs/044-da_target_accept/raw,2.5e-4,5000,0.5,FALSE,1500,rw,FALSE,../data,0.01,0.1,10000,dummy-19xml07d,0.9,8,ap90
NUTS-joint,500,gaussian,weibull,73,-4,TRUE,transition,TRUE,TRUE,044-da_target_accept,TRUE,disabled,NUTS-joint,0.01,TRUE,FALSE,10,15,4,1,/home/brachem/git/ptm_revision/sim/sim-unconditional/jobs/044-da_target_accept/raw,2.5e-4,5000,0.5,FALSE,1500,rw,FALSE,../data,0.01,0.1,10000,dummy-1b8c9m7r,0.9,8,ap90
NUTS-joint,500,ptm,weibull,92,-4,TRUE,transition,TRUE,TRUE,044-da_target_accept,TRUE,disabled,NUTS-joint,0.01,TRUE,FALSE,10,15,4,1,/home/brachem/git/ptm_revision/sim/sim-unconditional/jobs/044-da_target_accept/raw,2.5e-4,5000,0.5,FALSE,1500,rw,FALSE,../data,0.01,0.1,10000,dummy-1c9w2y82,0.9,8,ap90
NUTS-joint,25,gaussian,weibull,64,-4,TRUE,transition,TRUE,TRUE,044-da_target_accept,TRUE,disabled,NUTS-joint,0.01,TRUE,FALSE,10,15,4,1,/home/brachem/git/ptm_revision/sim/sim-unconditional/jobs/044-da_target_accept/raw,2.5e-4,5000,0.5,FALSE,1500,rw,FALSE,../data,0.01,0.1,10000,dummy-1dmpoegb,0.9,8,ap90
NUTS-joint,500,gaussian,weibull,91,-4,TRUE,transition,TRUE,TRUE,044-da_target_accept,TRUE,disabled,NUTS-joint,0.01,TRUE,FALSE,10,15,4,1,/home/brachem/git/ptm_revision/sim/sim-unconditional/jobs/044-da_target_accept/raw,2.5e-4,5000,0.5,FALSE,1500,rw,FALSE,../data,0.01,0.1,10000,dummy-1dw189p1,0.9,8,ap90
NUTS-joint,100,ptm,weibull,75,-4,TRUE,transition,TRUE,TRUE,044-da_target_accept,TRUE,disabled,NUTS-joint,0.01,TRUE,FALSE,10,15,4,1,/home/brachem/git/ptm_revision/sim/sim-unconditional/jobs/044-da_target_accept/raw,2.5e-4,5000,0.5,FALSE,1500,rw,FALSE,../data,0.01,0.1,10000,dummy-1et8y9bl,0.9,8,ap90
NUTS-joint,50,gaussian,weibull,78,-4,TRUE,transition,TRUE,TRUE,044-da_target_accept,TRUE,disabled,NUTS-joint,0.01,TRUE,FALSE,10,15,4,1,/home/brachem/git/ptm_revision/sim/sim-unconditional/jobs/044-da_target_accept/raw,2.5e-4,5000,0.5,FALSE,1500,rw,FALSE,../data,0.01,0.1,10000,dummy-1go718p0,0.9,8,ap90
NUTS-joint,500,ptm,weibull,19,-4,TRUE,transition,TRUE,TRUE,044-da_target_accept,TRUE,disabled,NUTS-joint,0.01,TRUE,FALSE,10,15,4,1,/home/brachem/git/ptm_revision/sim/sim-unconditional/jobs/044-da_target_accept/raw,2.5e-4,5000,0.5,FALSE,1500,rw,FALSE,../data,0.01,0.1,10000,dummy-1j9c3eld,0.9,8,ap90
NUTS-joint,500,ptm,weibull,21,-4,TRUE,transition,TRUE,TRUE,044-da_target_accept,TRUE,disabled,NUTS-joint,0.01,TRUE,FALSE,10,15,4,1,/home/brachem/git/ptm_revision/sim/sim-unconditional/jobs/044-da_target_accept/raw,2.5e-4,5000,0.5,FALSE,1500,rw,FALSE,../data,0.01,0.1,10000,dummy-1jstuu10,0.9,8,ap90
NUTS-joint,500,gaussian,weibull,20,-4,TRUE,transition,TRUE,TRUE,044-da_target_accept,TRUE,disabled,NUTS-joint,0.01,TRUE,FALSE,10,15,4,1,/home/brachem/git/ptm_revision/sim/sim-unconditional/jobs/044-da_target_accept/raw,2.5e-4,5000,0.5,FALSE,1500,rw,FALSE,../data,0.01,0.1,10000,dummy-1kcpifoq,0.9,8,ap90
NUTS-joint,25,gaussian,weibull,77,-4,TRUE,transition,TRUE,TRUE,044-da_target_accept,TRUE,disabled,NUTS-joint,0.01,TRUE,FALSE,10,15,4,1,/home/brachem/git/ptm_revision/sim/sim-unconditional/jobs/044-da_target_accept/raw,2.5e-4,5000,0.5,FALSE,1500,rw,FALSE,../data,0.01,0.1,10000,dummy-1kpznz5p,0.9,8,ap90
NUTS-joint,50,gaussian,weibull,23,-4,TRUE,transition,TRUE,TRUE,044-da_target_accept,TRUE,disabled,NUTS-joint,0.01,TRUE,FALSE,10,15,4,1,/home/brachem/git/ptm_revision/sim/sim-unconditional/jobs/044-da_target_accept/raw,2.5e-4,5000,0.5,FALSE,1500,rw,FALSE,../data,0.01,0.1,10000,dummy-1l3a3nn6,0.9,8,ap90
NUTS-joint,500,gaussian,weibull,61,-4,TRUE,transition,TRUE,TRUE,044-da_target_accept,TRUE,disabled,NUTS-joint,0.01,TRUE,FALSE,10,15,4,1,/home/brachem/git/ptm_revision/sim/sim-unconditional/jobs/044-da_target_accept/raw,2.5e-4,5000,0.5,FALSE,1500,rw,FALSE,../data,0.01,0.1,10000,dummy-1uey4not,0.9,8,ap90
NUTS-joint,500,gaussian,weibull,32,-4,TRUE,transition,TRUE,TRUE,044-da_target_accept,TRUE,disabled,NUTS-joint,0.01,TRUE,FALSE,10,15,4,1,/home/brachem/git/ptm_revision/sim/sim-unconditional/jobs/044-da_target_accept/raw,2.5e-4,5000,0.5,FALSE,1500,rw,FALSE,../data,0.01,0.1,10000,dummy-1w4496un,0.9,8,ap90
NUTS-joint,25,ptm,weibull,72,-4,TRUE,transition,TRUE,TRUE,044-da_target_accept,TRUE,disabled,NUTS-joint,0.01,TRUE,FALSE,10,15,4,1,/home/brachem/git/ptm_revision/sim/sim-unconditional/jobs/044-da_target_accept/raw,2.5e-4,5000,0.5,FALSE,1500,rw,FALSE,../data,0.01,0.1,10000,dummy-1yf07quk,0.9,8,ap90
NUTS-joint,25,gaussian,weibull,79,-4,TRUE,transition,TRUE,TRUE,044-da_target_accept,TRUE,disabled,NUTS-joint,0.01,TRUE,FALSE,10,15,4,1,/home/brachem/git/ptm_revision/sim/sim-unconditional/jobs/044-da_target_accept/raw,2.5e-4,5000,0.5,FALSE,1500,rw,FALSE,../data,0.01,0.1,10000,dummy-20i5nr74,0.9,8,ap90
NUTS-joint,25,gaussian,weibull,62,-4,TRUE,transition,TRUE,TRUE,044-da_target_accept,TRUE,disabled,NUTS-joint,0.01,TRUE,FALSE,10,15,4,1,/home/brachem/git/ptm_revision/sim/sim-unconditional/jobs/044-da_target_accept/raw,2.5e-4,5000,0.5,FALSE,1500,rw,FALSE,../data,0.01,0.1,10000,dummy-23eik2s2,0.9,8,ap90
NUTS-joint,25,ptm,weibull,82,-4,TRUE,transition,TRUE,TRUE,044-da_target_accept,TRUE,disabled,NUTS-joint,0.01,TRUE,FALSE,10,15,4,1,/home/brachem/git/ptm_revision/sim/sim-unconditional/jobs/044-da_target_accept/raw,2.5e-4,5000,0.5,FALSE,1500,rw,FALSE,../data,0.01,0.1,10000,dummy-24c4bkve,0.9,8,ap90
NUTS-joint,25,gaussian,weibull,29,-4,TRUE,transition,TRUE,TRUE,044-da_target_accept,TRUE,disabled,NUTS-joint,0.01,TRUE,FALSE,10,15,4,1,/home/brachem/git/ptm_revision/sim/sim-unconditional/jobs/044-da_target_accept/raw,2.5e-4,5000,0.5,FALSE,1500,rw,FALSE,../data,0.01,0.1,10000,dummy-25c3v849,0.9,8,ap90
NUTS-joint,100,ptm,weibull,100,-4,TRUE,transition,TRUE,TRUE,044-da_target_accept,TRUE,disabled,NUTS-joint,0.01,TRUE,FALSE,10,15,4,1,/home/brachem/git/ptm_revision/sim/sim-unconditional/jobs/044-da_target_accept/raw,2.5e-4,5000,0.5,FALSE,1500,rw,FALSE,../data,0.01,0.1,10000,dummy-26hs1iql,0.9,8,ap90
NUTS-joint,100,ptm,weibull,77,-4,TRUE,transition,TRUE,TRUE,044-da_target_accept,TRUE,disabled,NUTS-joint,0.01,TRUE,FALSE,10,15,4,1,/home/brachem/git/ptm_revision/sim/sim-unconditional/jobs/044-da_target_accept/raw,2.5e-4,5000,0.5,FALSE,1500,rw,FALSE,../data,0.01,0.1,10000,dummy-26wo3auy,0.9,8,ap90
NUTS-joint,50,ptm,weibull,90,-4,TRUE,transition,TRUE,TRUE,044-da_target_accept,TRUE,disabled,NUTS-joint,0.01,TRUE,FALSE,10,15,4,1,/home/brachem/git/ptm_revision/sim/sim-unconditional/jobs/044-da_target_accept/raw,2.5e-4,5000,0.5,FALSE,1500,rw,FALSE,../data,0.01,0.1,10000,dummy-280ioz1n,0.9,8,ap90
NUTS-joint,25,gaussian,weibull,22,-4,TRUE,transition,TRUE,TRUE,044-da_target_accept,TRUE,disabled,NUTS-joint,0.01,TRUE,FALSE,10,15,4,1,/home/brachem/git/ptm_revision/sim/sim-unconditional/jobs/044-da_target_accept/raw,2.5e-4,5000,0.5,FALSE,1500,rw,FALSE,../data,0.01,0.1,10000,dummy-2bb09je4,0.9,8,ap90
NUTS-joint,50,gaussian,weibull,63,-4,TRUE,transition,TRUE,TRUE,044-da_target_accept,TRUE,disabled,NUTS-joint,0.01,TRUE,FALSE,10,15,4,1,/home/brachem/git/ptm_revision/sim/sim-unconditional/jobs/044-da_target_accept/raw,2.5e-4,5000,0.5,FALSE,1500,rw,FALSE,../data,0.01,0.1,10000,dummy-2ebkbjck,0.9,8,ap90
NUTS-joint,50,ptm,weibull,85,-4,TRUE,transition,TRUE,TRUE,044-da_target_accept,TRUE,disabled,NUTS-joint,0.01,TRUE,FALSE,10,15,4,1,/home/brachem/git/ptm_revision/sim/sim-unconditional/jobs/044-da_target_accept/raw,2.5e-4,5000,0.5,FALSE,1500,rw,FALSE,../data,0.01,0.1,10000,dummy-2hr7g6cv,0.9,8,ap90
NUTS-joint,25,ptm,weibull,28,-4,TRUE,transition,TRUE,TRUE,044-da_target_accept,TRUE,disabled,NUTS-joint,0.01,TRUE,FALSE,10,15,4,1,/home/brachem/git/ptm_revision/sim/sim-unconditional/jobs/044-da_target_accept/raw,2.5e-4,5000,0.5,FALSE,1500,rw,FALSE,../data,0.01,0.1,10000,dummy-2j52hq9m,0.9,8,ap90
NUTS-joint,25,gaussian,weibull,1,-4,TRUE,transition,TRUE,TRUE,044-da_target_accept,TRUE,disabled,NUTS-joint,0.01,TRUE,FALSE,10,15,4,1,/home/brachem/git/ptm_revision/sim/sim-unconditional/jobs/044-da_target_accept/raw,2.5e-4,5000,0.5,FALSE,1500,rw,FALSE,../data,0.01,0.1,10000,dummy-2j9jgiet,0.9,8,ap90
NUTS-joint,500,gaussian,weibull,76,-4,TRUE,transition,TRUE,TRUE,044-da_target_accept,TRUE,disabled,NUTS-joint,0.01,TRUE,FALSE,10,15,4,1,/home/brachem/git/ptm_revision/sim/sim-unconditional/jobs/044-da_target_accept/raw,2.5e-4,5000,0.5,FALSE,1500,rw,FALSE,../data,0.01,0.1,10000,dummy-2jdzdzsx,0.9,8,ap90
NUTS-joint,500,ptm,weibull,23,-4,TRUE,transition,TRUE,TRUE,044-da_target_accept,TRUE,disabled,NUTS-joint,0.01,TRUE,FALSE,10,15,4,1,/home/brachem/git/ptm_revision/sim/sim-unconditional/jobs/044-da_target_accept/raw,2.5e-4,5000,0.5,FALSE,1500,rw,FALSE,../data,0.01,0.1,10000,dummy-2ldd0m9w,0.9,8,ap90
NUTS-joint,100,gaussian,weibull,44,-4,TRUE,transition,TRUE,TRUE,044-da_target_accept,TRUE,disabled,NUTS-joint,0.01,TRUE,FALSE,10,15,4,1,/home/brachem/git/ptm_revision/sim/sim-unconditional/jobs/044-da_target_accept/raw,2.5e-4,5000,0.5,FALSE,1500,rw,FALSE,../data,0.01,0.1,10000,dummy-2lsd7y9c,0.9,8,ap90
NUTS-joint,100,ptm,weibull,12,-4,TRUE,transition,TRUE,TRUE,044-da_target_accept,TRUE,disabled,NUTS-joint,0.01,TRUE,FALSE,10,15,4,1,/home/brachem/git/ptm_revision/sim/sim-unconditional/jobs/044-da_target_accept/raw,2.5e-4,5000,0.5,FALSE,1500,rw,FALSE,../data,0.01,0.1,10000,dummy-2mglfoy7,0.9,8,ap90
NUTS-joint,25,gaussian,weibull,86,-4,TRUE,transition,TRUE,TRUE,044-da_target_accept,TRUE,disabled,NUTS-joint,0.01,TRUE,FALSE,10,15,4,1,/home/brachem/git/ptm_revision/sim/sim-unconditional/jobs/044-da_target_accept/raw,2.5e-4,5000,0.5,FALSE,1500,rw,FALSE,../data,0.01,0.1,10000,dummy-2nhhf6xd,0.9,8,ap90
NUTS-joint,25,gaussian,weibull,50,-4,TRUE,transition,TRUE,TRUE,044-da_target_accept,TRUE,disabled,NUTS-joint,0.01,TRUE,FALSE,10,15,4,1,/home/brachem/git/ptm_revision/sim/sim-unconditional/jobs/044-da_target_accept/raw,2.5e-4,5000,0.5,FALSE,1500,rw,FALSE,../data,0.01,0.1,10000,dummy-2txwgeop,0.9,8,ap90
NUTS-joint,50,gaussian,weibull,18,-4,TRUE,transition,TRUE,TRUE,044-da_target_accept,TRUE,disabled,NUTS-joint,0.01,TRUE,FALSE,10,15,4,1,/home/brachem/git/ptm_revision/sim/sim-unconditional/jobs/044-da_target_accept/raw,2.5e-4,5000,0.5,FALSE,1500,rw,FALSE,../data,0.01,0.1,10000,dummy-2uu5vt5i,0.9,8,ap90
NUTS-joint,500,ptm,weibull,74,-4,TRUE,transition,TRUE,TRUE,044-da_target_accept,TRUE,disabled,NUTS-joint,0.01,TRUE,FALSE,10,15,4,1,/home/brachem/git/ptm_revision/sim/sim-unconditional/jobs/044-da_target_accept/raw,2.5e-4,5000,0.5,FALSE,1500,rw,FALSE,../data,0.01,0.1,10000,dummy-2v0trkrs,0.9,8,ap90
NUTS-joint,50,gaussian,weibull,70,-4,TRUE,transition,TRUE,TRUE,044-da_target_accept,TRUE,disabled,NUTS-joint,0.01,TRUE,FALSE,10,15,4,1,/home/brachem/git/ptm_revision/sim/sim-unconditional/jobs/044-da_target_accept/raw,2.5e-4,5000,0.5,FALSE,1500,rw,FALSE,../data,0.01,0.1,10000,dummy-2z2mkg56,0.9,8,ap90
NUTS-joint,50,gaussian,weibull,74,-4,TRUE,transition,TRUE,TRUE,044-da_target_accept,TRUE,disabled,NUTS-joint,0.01,TRUE,FALSE,10,15,4,1,/home/brachem/git/ptm_revision/sim/sim-unconditional/jobs/044-da_target_accept/raw,2.5e-4,5000,0.5,FALSE,1500,rw,FALSE,../data,0.01,0.1,10000,dummy-32ga4yv8,0.9,8,ap90
NUTS-joint,50,gaussian,weibull,30,-4,TRUE,transition,TRUE,TRUE,044-da_target_accept,TRUE,disabled,NUTS-joint,0.01,TRUE,FALSE,10,15,4,1,/home/brachem/git/ptm_revision/sim/sim-unconditional/jobs/044-da_target_accept/raw,2.5e-4,5000,0.5,FALSE,1500,rw,FALSE,../data,0.01,0.1,10000,dummy-33k0akl8,0.9,8,ap90
NUTS-joint,100,ptm,weibull,35,-4,TRUE,transition,TRUE,TRUE,044-da_target_accept,TRUE,disabled,NUTS-joint,0.01,TRUE,FALSE,10,15,4,1,/home/brachem/git/ptm_revision/sim/sim-unconditional/jobs/044-da_target_accept/raw,2.5e-4,5000,0.5,FALSE,1500,rw,FALSE,../data,0.01,0.1,10000,dummy-36jbppki,0.9,8,ap90
