index,variable,var_fqn,var_index,sample_size,mean,var,sd,rhat,ess_bulk,ess_tail,mcse_mean,mcse_sd,q_0.05,q_0.5,q_0.95,hdi_low,hdi_high,y,pdf
681,prob,prob[79],"(79,)",2000,0.0032379842224262725,5.302077070460569e-06,0.002302623953332495,1.0007186520228128,846.2689419490295,993.6453450721662,7.207658846321959e-05,7.500137189445521e-05,0.0005819764865011976,0.002698762884737532,0.007750055008650141,0.00014043652204892134,0.006252184405772081,-2.3666666666666667,0.0032379842224262725
682,prob,prob[80],"(80,)",2000,0.0036093118517345805,6.288796672430089e-06,0.002507747330260784,1.0002618874230444,832.0549184166989,974.003010213597,7.9497497929993e-05,8.06867282398974e-05,0.0006800975947900296,0.0030387735831862495,0.008478740695817187,0.00011246316503699764,0.0068620733222071895,-2.333333333333333,0.0036093118517345805
683,prob,prob[81],"(81,)",2000,0.004032267315301112,7.458132528529341e-06,0.0027309581704100376,0.9998092903575873,815.9337597036118,1046.6007538593967,8.786002164389984e-05,8.688377773000354e-05,0.000801662068312261,0.0034106970920078027,0.009179802885227068,0.0002176279165549479,0.0076774934632611305,-2.3,0.004032267315301112
684,prob,prob[82],"(82,)",2000,0.004514969420337135,8.850468102622323e-06,0.0029749736305759622,0.9996140827448424,801.1452006391912,1108.017108502278,9.756170109207018e-05,9.36480324417253e-05,0.0009414076978584074,0.003878899910289681,0.010201793192067926,0.00025574834925467843,0.008487561093015067,-2.2666666666666666,0.004514969420337135
685,prob,prob[83],"(83,)",2000,0.005068019229048073,1.0532005554801041e-05,0.00324530515588304,0.9996652049688405,785.3934046514875,1107.0314210613767,0.00010831378236455421,0.00010110994518286932,0.0011087231474300877,0.00439936119173345,0.0111001874856514,0.00036724543537736544,0.009379628659114098,-2.233333333333333,0.005068019229048073
686,prob,prob[84],"(84,)",2000,0.0057075493855048,1.2593001883033491e-05,0.003548661984894235,0.999722532961158,773.8449965969456,1107.095013778996,0.00012017409533143653,0.00010910033623224641,0.00130151204879029,0.005023892358444843,0.012296393773453063,0.0003846637814492351,0.01032483194746205,-2.2,0.0057075493855048
687,prob,prob[85],"(85,)",2000,0.006449219608431061,1.5103631339872535e-05,0.0038863390665088058,0.999757781188636,764.5328946249693,1146.7519260675247,0.00013311178996972372,0.00011730131582667211,0.001536035292547767,0.005724198120328594,0.013849573152955387,0.0008220537710923243,0.011768238645018825,-2.1666666666666665,0.006449219608431061
688,prob,prob[86],"(86,)",2000,0.007310776344671645,1.8134162593579645e-05,0.004258422547561438,0.9998465611393206,758.1582921718142,1173.0889096104938,0.00014711458183573625,0.00012542038696501602,0.0018206007640998534,0.006555405678309154,0.015250140718315574,0.000730910912445152,0.012993211271144462,-2.133333333333333,0.007310776344671645
689,prob,prob[87],"(87,)",2000,0.00831301240998504,2.17535930604689e-05,0.004664074727153168,0.9999377381450223,754.3885197573251,1217.6285098928217,0.00016213710788504234,0.00013317743093570436,0.002180693450984912,0.007457685159524687,0.016813463708350723,0.0013184675478092292,0.01489671112670975,-2.0999999999999996,0.00831301240998504
690,prob,prob[88],"(88,)",2000,0.009480948963782395,2.603338137110809e-05,0.005102291776359727,1.0000210565985583,752.8250358659288,1284.1242222257297,0.00017810777265143873,0.00014033107097526917,0.002669741204100486,0.008617639850482644,0.018679529506700314,0.0016511095446923542,0.016661822232223063,-2.066666666666667,0.009480948963782395
691,prob,prob[89],"(89,)",2000,0.010843687432771153,3.104735442241306e-05,0.005572015292729647,1.0001473623458474,757.6165456255688,1344.4426672813495,0.00019489151873983116,0.00014667844076948124,0.0033294893261920575,0.009967227397048558,0.020752623369085826,0.0020531937909872323,0.01860281904649104,-2.033333333333333,0.010843687432771153
692,prob,prob[90],"(90,)",2000,0.012437233554915968,3.689303801086207e-05,0.006073963945469389,1.000253903377646,764.9614742217111,1247.7576521109638,0.00021228156024152023,0.00015208636391777846,0.004168922585801444,0.011602862156354114,0.023342975362853884,0.0030288394672254894,0.02138319815879253,-1.9999999999999998,0.012437233554915968
693,prob,prob[91],"(91,)",2000,0.014306392586261417,4.374222009960451e-05,0.006613790146323401,1.0003856275325769,777.3809451576423,1197.795946264966,0.00022997112731714664,0.00015655100250134738,0.005091758027989329,0.013509651489093914,0.02635008924743329,0.00404625191003365,0.024217098041500656,-1.9666666666666668,0.014306392586261417
694,prob,prob[92],"(92,)",2000,0.016510428765065303,5.2029449767240934e-05,0.007213144235854495,1.0004498078246946,800.7210567547002,1296.0781201078778,0.0002478210861332379,0.0001609101734330324,0.0064519964891055675,0.01573703365429814,0.029451848058823706,0.004823082499387191,0.027267673863685123,-1.9333333333333336,0.016510428765065303
695,prob,prob[93],"(93,)",2000,0.019116170378804535,6.211837461479882e-05,0.00788152108509511,1.000467008607412,835.3549486316533,1310.282853405134,0.00026539723715712093,0.00016595215422635602,0.00802040828421933,0.018494529620273786,0.033304543445434986,0.007271086525966404,0.032063024315267724,-1.8999999999999997,0.019116170378804535
696,prob,prob[94],"(94,)",2000,0.022199954075365496,7.422673492391163e-05,0.008615493887404926,1.0005520293815369,881.7811706306458,1312.4860388852542,0.00028321923465312107,0.0001719982923396457,0.009793476991138934,0.021430832788028237,0.03787956797662705,0.007498120609273117,0.034861914377584,-1.8666666666666667,0.022199954075365496
697,prob,prob[95],"(95,)",2000,0.025850323906782095,8.846948527083703e-05,0.009405821881730328,1.000343934094559,942.3035757046162,1302.2827301522736,0.00029879477429077734,0.00017926760676172153,0.012154832482930816,0.02490896209837936,0.04296640978361666,0.00988148550975615,0.04003754318450638,-1.8333333333333335,0.025850323906782095
698,prob,prob[96],"(96,)",2000,0.030172515063992413,0.00010478831996197986,0.010236616626697507,1.0002318616064305,1026.1864772092447,1308.6546383046732,0.00031204774668193387,0.00019104215185134047,0.014974771332055275,0.029335416267967727,0.04844522916891431,0.013694560716754303,0.046670316596136255,-1.7999999999999996,0.030172515063992413
699,prob,prob[97],"(97,)",2000,0.03528573545135113,0.00012285876764728926,0.011084167431399134,1.0000822277386292,1133.5122960160456,1316.4460804035978,0.000321825004863097,0.00020153460180761908,0.018589915137753342,0.034435794251528,0.055001864195714255,0.01773193360851139,0.05334704955489089,-1.7666666666666666,0.03528573545135113
700,prob,prob[98],"(98,)",2000,0.04133266606163406,0.00014211848848163906,0.011921345917371875,0.9998947354040534,1271.4722088324324,1292.4398292735561,0.00032677551770534405,0.00021256851078362745,0.02359854872823996,0.040398633872412326,0.06215222387367924,0.02161923712356639,0.059963266348406236,-1.7333333333333334,0.04133266606163406
701,prob,prob[99],"(99,)",2000,0.04848392479287716,0.00016220275063138167,0.012735884367855327,1.0002292099175751,1444.4560847782814,1372.3413838726065,0.00033068518841444393,0.0002245170379654728,0.02942641680119969,0.04750554945455715,0.07076276685175815,0.02802121692337234,0.06886812445476975,-1.6999999999999997,0.04848392479287716
702,prob,prob[100],"(100,)",2000,0.05689728947025185,0.00018513460716669623,0.01360641786682653,0.9998994759163083,1628.7298422408132,1652.249205013444,0.00033294400231442014,0.00024057633754727282,0.03634161556441076,0.05622323855360464,0.08143664035381627,0.03509257988919386,0.07949562747394212,-1.6666666666666665,0.05689728947025185
703,prob,prob[101],"(101,)",2000,0.06659198820438031,0.0002163486417819314,0.014708794708674514,1.000784445731566,1874.2636913934257,1838.0872906679156,0.00033618308331328774,0.0002657674953840373,0.04432758879964551,0.06572362520326,0.09332718006555132,0.04231296360033933,0.08987405799482198,-1.6333333333333333,0.06659198820438031
704,prob,prob[102],"(102,)",2000,0.07766700392306333,0.00026030310464912035,0.016133911635097063,1.0004574678930764,2123.2523992053602,1808.5168939697382,0.0003464692983886875,0.00030130963807693464,0.05303581416607302,0.07633185506824344,0.10532158667201576,0.05074910960206995,0.1024033991171548,-1.6,0.07766700392306333
705,prob,prob[103],"(103,)",2000,0.09019135897063164,0.00032134730475134594,0.017926162577399155,1.0010132236272677,2343.015876423822,1801.7719068303159,0.00036830224086994084,0.0003455966010936006,0.06314015671824652,0.08871744762858408,0.1219188243926092,0.06166916933932985,0.11964378018715983,-1.5666666666666664,0.09019135897063164
706,prob,prob[104],"(104,)",2000,0.10418981326976183,0.00040161605843228704,0.02004036073608175,1.0016411098130094,2407.156433670129,1806.7911697904835,0.00041156625662097294,0.0003959445710461266,0.07410295622034566,0.1025133495030457,0.140248223766195,0.06991500367615068,0.13435017314552158,-1.5333333333333332,0.10418981326976183
707,prob,prob[105],"(105,)",2000,0.11961373360085377,0.0004977284951048606,0.022309829562434148,1.0003567346102362,2249.6302917560047,1837.755784492409,0.000479593851602964,0.00044858012565850033,0.08665329346173577,0.11789074309401155,0.15826988293930286,0.08453334832322686,0.15564023374646144,-1.5,0.11961373360085377
708,prob,prob[106],"(106,)",2000,0.13633945271887762,0.0005976188678228033,0.024446244452324437,0.9995512510653842,1988.7224237078638,1798.4254766902054,0.0005642891206368235,0.000494844627237478,0.10098620069252252,0.13424238524965165,0.1795241222958404,0.0979879915383411,0.17459513793274828,-1.4666666666666663,0.13633945271887762
709,prob,prob[107],"(107,)",2000,0.15415653155465014,0.0006814840792118056,0.02610525003158954,0.9998447343055148,1669.0654399499995,1685.4374446031686,0.0006584793924392739,0.0005198109958490247,0.11649051234214922,0.15195496560826827,0.2002575935689116,0.11448995322636235,0.1964733153544586,-1.4333333333333333,0.15415653155465014
710,prob,prob[108],"(108,)",2000,0.17280052846777985,0.0007354752021380952,0.027119646054808592,1.0001324524897643,1385.1178852024502,1509.986090579056,0.0007400936128255302,0.0005138890384331198,0.13304803313629887,0.17092333600311937,0.22040808547000337,0.12933297331489177,0.21563878054711502,-1.4,0.17280052846777985
711,prob,prob[109],"(109,)",2000,0.1920848352675739,0.0007993752673789349,0.02827322527372735,1.0002469839651327,1217.3323300277386,1481.1924622855497,0.0008177228668981685,0.0005100100537107037,0.1496435045955987,0.18988434461127573,0.24281902340891726,0.14538251561787777,0.23668295732073769,-1.3666666666666663,0.1920848352675739
712,prob,prob[110],"(110,)",2000,0.2117552163103776,0.0008968793675092592,0.02994794429521431,1.0001801185223684,1137.1786789992286,1451.3982159179375,0.0008927206207431198,0.0005253489347145075,0.16651716186100218,0.2095011462020523,0.26574414801833274,0.16168388543835693,0.25847933779531834,-1.3333333333333333,0.2117552163103776
713,prob,prob[111],"(111,)",2000,0.2314408509304816,0.0010289320043790795,0.03207696999997162,0.9998847680526395,1130.9216955934091,1550.3420100769101,0.0009591136896202764,0.0005617318002518937,0.18267444392502133,0.22866082338487448,0.287378094449701,0.17844604917352713,0.28320673929729545,-1.3000000000000003,0.2314408509304816
714,prob,prob[112],"(112,)",2000,0.2507068398302003,0.0011802563128867575,0.034354858650367893,0.9996391570228348,1170.5529123626357,1360.0530963787216,0.00100889212199202,0.0006068725071582605,0.19816572576897765,0.24768446710024533,0.3120582103576725,0.19381767509827885,0.30520026347040385,-1.2666666666666662,0.2507068398302003
715,prob,prob[113],"(113,)",2000,0.2690628583040022,0.001318942774968509,0.03631725175407012,0.9993325438877181,1238.6681099405307,1709.001282082775,0.0010328996018556102,0.0006511608533908708,0.21348773305776794,0.26623100932795163,0.33263940992887986,0.20888070903629027,0.3248374640091086,-1.2333333333333332,0.2690628583040022
716,prob,prob[114],"(114,)",2000,0.2859733314977624,0.001402593297726135,0.037451212233065766,0.9990831210805287,1343.3561711151715,1701.260383878754,0.0010225710351431019,0.0006888924926268356,0.2295409854998793,0.2824136730088934,0.35159719704532366,0.22198200296856607,0.34149614034871817,-1.2000000000000002,0.2859733314977624
717,prob,prob[115],"(115,)",2000,0.3008798836668687,0.0013957326173888527,0.03735950504742873,0.9990423022117618,1506.7655972054542,1660.9660856694156,0.0009643695437765399,0.0007168747533335953,0.24489568772463044,0.2974593946655913,0.36608301743611016,0.23823581631819074,0.3578115239440176,-1.1666666666666667,0.3008798836668687
718,prob,prob[116],"(116,)",2000,0.31323943490938577,0.0012976990989003081,0.036023590866268565,0.9999604351334258,1748.1712214903434,1909.9435946542624,0.0008625683117993057,0.0007243074298658431,0.25836931352442744,0.3097162734113755,0.37482898278364896,0.2592386924529011,0.3752047915336617,-1.133333333333333,0.31323943490938577
719,prob,prob[117],"(117,)",2000,0.32353885107832037,0.0012049912539387308,0.03471298393884817,0.9993504039786386,2096.9838270997507,1657.6224856142042,0.0007523230909380627,0.0006995636868876975,0.26907499379171934,0.3212755171449112,0.38230610025183165,0.26723962396388395,0.3794375591660535,-1.1,0.32353885107832037
720,prob,prob[118],"(118,)",2000,0.33312610212910704,0.0012028266276021818,0.034681791009147464,0.9995307670231484,2432.541110923416,1843.5970911562802,0.0006996696285166889,0.0006909376193856322,0.27912086473608705,0.3306949143166512,0.3921152617223878,0.2798606940111862,0.39287005763885663,-1.0666666666666669,0.33312610212910704
721,prob,prob[119],"(119,)",2000,0.3422214722824387,0.0012743296064466046,0.035697753521007514,1.0003849270368115,2636.978911935568,1736.4338420537638,0.0006889754541185415,0.0007084088402215874,0.28665927468066027,0.3397680797382855,0.40339425640354815,0.2858027964067116,0.4024730935104477,-1.033333333333333,0.3422214722824387
722,prob,prob[120],"(120,)",2000,0.3510272634879198,0.0013802472407407084,0.037151678841483175,1.000026196432558,2738.2561726661156,1582.2293426423012,0.0007022970750181206,0.0007598892266085043,0.29219770400538647,0.3497770877775265,0.41607590399643185,0.2883236687584915,0.40988159275094493,-0.9999999999999999,0.3510272634879198
723,prob,prob[121],"(121,)",2000,0.3597191527093935,0.0014733324689378872,0.03838401319479097,1.000713029917895,2783.9824862313726,1800.3607167028172,0.0007225247043042098,0.0008209747948670569,0.30003787649126173,0.35776551821487823,0.4256012404394282,0.2971223740634402,0.42147251463688185,-0.9666666666666668,0.3597191527093935
724,prob,prob[122],"(122,)",2000,0.3684767320795146,0.0015114860661679648,0.038877835152795796,1.0016528077037508,2779.2219401371726,1752.0396410076628,0.0007312708060690248,0.0008564902318459562,0.3073560243116155,0.3671023779695123,0.43474183025367324,0.30374012392593763,0.42932376239840625,-0.9333333333333331,0.3684767320795146
725,prob,prob[123],"(123,)",2000,0.37747780933952335,0.0014750948565041915,0.03840696364598732,1.0025180784646701,2827.8210802208073,1854.9978803473005,0.0007266605676608467,0.000848350356826794,0.3168662442834064,0.37689598705030514,0.4414917155971144,0.31644300159287586,0.4404222695187805,-0.9,0.37747780933952335
726,prob,prob[124],"(124,)",2000,0.3869219807344015,0.001384828173485729,0.03721327953144857,1.000877491955977,2793.9212377129375,1673.7055118607705,0.0007023021085207621,0.0008035084532507114,0.3264664006269389,0.3857768144393888,0.4496035062614147,0.3262281077171695,0.4485883663842289,-0.8666666666666669,0.3869219807344015
727,prob,prob[125],"(125,)",2000,0.39675192929963815,0.0013296777972456539,0.03646474732184023,1.0011304681120625,2896.252146689464,1744.3085924631205,0.0006798290066258736,0.0007691384582432504,0.3374247485601904,0.3954779103249084,0.458658732790346,0.3399509931566619,0.4604591340126735,-0.8333333333333328,0.39675192929963815
728,prob,prob[126],"(126,)",2000,0.40570180418018664,0.0014004421722981588,0.0374224821771373,1.000552283559956,2961.6168930961176,1590.4398905207702,0.0006884583712277752,0.000797801788965081,0.34540138226961303,0.4049739395740092,0.46859978482845704,0.34658394918949165,0.4688071076607448,-0.7999999999999997,0.40570180418018664
729,prob,prob[127],"(127,)",2000,0.41344725856399256,0.0015497050165918385,0.03936629289877113,0.999675679084273,3013.150186945554,1547.0047298181044,0.0007171016843344292,0.0008586661468588819,0.3503804218808716,0.4123842541529357,0.4794309028050121,0.34908453299142844,0.4773540329887483,-0.7666666666666666,0.41344725856399256
730,prob,prob[128],"(128,)",2000,0.41990703338779006,0.0017077651064682392,0.04132511471814977,0.9997233965565274,3038.5661407341477,1774.0540161194679,0.0007480890605933887,0.0009055851185346712,0.35447494873192303,0.41875911834685153,0.48886834428611925,0.35099454932691554,0.4842905562004479,-0.733333333333333,0.41990703338779006
731,prob,prob[129],"(129,)",2000,0.4250134504236888,0.0018129378089102807,0.0425786074092411,0.999244727589118,3065.0389455096506,1617.6246385323127,0.0007677250713043008,0.000925520928765891,0.3572528405879096,0.4234966467852251,0.4977576014161587,0.3562400959035935,0.49585205401030935,-0.6999999999999998,0.4250134504236888
732,prob,prob[130],"(130,)",2000,0.42870587058117404,0.001821637057965256,0.042680640318126156,0.9987847314501974,3073.8082985415485,1611.3467737268377,0.0007673834960734397,0.0009100667925254743,0.3606544073656669,0.4265649672100983,0.5024928935822464,0.3571187873386925,0.49861161399189435,-0.6666666666666667,0.42870587058117404
733,prob,prob[131],"(131,)",2000,0.4309402190059403,0.001722463578436584,0.04150257315440314,0.9989856335455665,3064.7713310836807,1797.5332585593028,0.0007446588798207674,0.00085879412459737,0.3653641031649696,0.4282929039447576,0.502530751774168,0.36229491059542296,0.49835514443343626,-0.6333333333333336,0.4309402190059403
734,prob,prob[132],"(132,)",2000,0.43168450146845405,0.001546521402489501,0.03932583632282346,0.9993424376502639,3071.7030437385974,1673.236891413185,0.0007058019066881816,0.0007981197343498665,0.3702152564585391,0.4295879967098236,0.5004846374446129,0.3671144364554436,0.4932811229650797,-0.5999999999999995,0.43168450146845405
735,prob,prob[133],"(133,)",2000,0.430957259041849,0.0013832440778980453,0.03719198943183929,0.9996608312582108,3055.32041564227,1689.2521290161744,0.0006709084031351721,0.0007492872230056636,0.3723007562082552,0.4299617941950624,0.4935552248003983,0.3721580207109,0.4935400179302333,-0.5666666666666664,0.430957259041849
736,prob,prob[134],"(134,)",2000,0.4295057427272094,0.0013604984985231268,0.03688493592949738,0.9990702977277414,3021.8657113987924,1661.5467701864109,0.0006730209678040265,0.000741204392040636,0.37079645405617045,0.42875996289922125,0.4927630436692432,0.36883977634303267,0.49022663169163566,-0.5333333333333333,0.4295057427272094
737,prob,prob[135],"(135,)",2000,0.42796427288234584,0.0014522794168166347,0.0381087839850163,0.9993984230307782,2931.2949715362233,1644.8617641682908,0.0006982392522377035,0.0007793212812429487,0.36701443401891987,0.42656812689319007,0.4925441500451384,0.3701043073970507,0.4945128600754767,-0.49999999999999967,0.42796427288234584
738,prob,prob[136],"(136,)",2000,0.4264334930171283,0.001574637681634125,0.03968170462107349,0.9996591978990119,2959.7614563729176,1555.6875180078314,0.0007304925733725198,0.0008409729282523306,0.36266283601172844,0.42449465999822233,0.4938945405795833,0.3590250715281974,0.4891471194064806,-0.46666666666666656,0.4264334930171283
739,prob,prob[137],"(137,)",2000,0.4249807122350777,0.0016627989435437937,0.040777431791909034,0.9997843459448663,2963.7115629537107,1554.7868897315707,0.0007456263009449308,0.0008993573747020637,0.36114032012444025,0.42319404806908334,0.4932397480496508,0.36227032491731503,0.4933473586219258,-0.43333333333333346,0.4249807122350777
740,prob,prob[138],"(138,)",2000,0.42367214343374326,0.0016766284602712286,0.040946653834852346,0.9998602971222471,3035.8433959617505,1514.0224817835674,0.0007386655420227365,0.0009341830839765859,0.35990432084203144,0.42214263778966143,0.4910534837562143,0.36226406230462305,0.4929320043126261,-0.3999999999999998,0.42367214343374326
741,prob,prob[139],"(139,)",2000,0.4225668258729651,0.0016075671756040633,0.04009447811861458,0.999756043953451,3153.3962681917224,1604.2538025425151,0.0007122127130530705,0.000934770725518079,0.35942314952497056,0.4210824288637224,0.48747030421364346,0.35896059826732263,0.4861919579550569,-0.3666666666666667,0.4225668258729651
742,prob,prob[140],"(140,)",2000,0.421728284263009,0.001481818477558411,0.03849439540450546,0.9996850030981864,3254.8727512762507,1706.1875718889582,0.0006738804325545308,0.0008994083623363957,0.36273218924520134,0.42055619444776837,0.48461248125629647,0.3620331395307862,0.4837443433497889,-0.33333333333333315,0.421728284263009
743,prob,prob[141],"(141,)",2000,0.42119428033998746,0.001366898509616518,0.03697159057460901,1.0010608670095482,3290.7203335788345,1677.2463679569341,0.0006420791818085625,0.000839506490474462,0.3641743237245358,0.41959318251522415,0.48249448478948787,0.36390774827375105,0.48217008989010335,-0.2999999999999995,0.42119428033998746
744,prob,prob[142],"(142,)",2000,0.4205948879716245,0.0013599085606647988,0.0368769380597793,1.0018815918850406,3209.554798611627,1611.8613798422707,0.0006472639432095545,0.0007939164202291453,0.3630661765336835,0.41902335847775507,0.48222057910270477,0.3608883559763798,0.47941748111349874,-0.2666666666666664,0.4205948879716245
745,prob,prob[143],"(143,)",2000,0.4187380721940871,0.001457631715661444,0.03817894335443876,1.002066229049655,3124.153404563947,1672.6910069686608,0.0006806589370424851,0.0007939748333158696,0.35940461405284546,0.4174742553469447,0.4827729883356175,0.35779595194085645,0.47980034928701165,-0.23333333333333328,0.4187380721940871
746,prob,prob[144],"(144,)",2000,0.41552106759283025,0.0015727017157387362,0.03965730343503875,1.0029925592920808,3098.548582245986,1572.0876763853373,0.000711734249417623,0.0008093360302507001,0.3548641322452578,0.41437238308569824,0.482414481355073,0.3556226800206234,0.48287247094461117,-0.20000000000000018,0.41552106759283025
747,prob,prob[145],"(145,)",2000,0.41096565338018826,0.0016418582495500975,0.04051985006820851,1.0018671193921556,3134.1117942942,1726.6201203008552,0.0007234650619735986,0.0008127480197162639,0.34744619954901684,0.4097061550160038,0.4786059018130062,0.3449087092436214,0.47448684760451654,-0.16666666666666652,0.41096565338018826
748,prob,prob[146],"(146,)",2000,0.4051032922692957,0.001630523235643452,0.04037973793430874,1.0013785383964742,3262.396432013416,1939.2408021849076,0.0007094216559725395,0.0007924417963761517,0.3406872207957611,0.4034901085244166,0.47160435607955165,0.3348662988840041,0.46464557006311286,-0.13333333333333341,0.4051032922692957
749,prob,prob[147],"(147,)",2000,0.3979754723029482,0.001534578779796169,0.03917370010346443,1.0006318625750672,3201.539385514558,2018.1465781365948,0.0006716512798225355,0.0007463737635506639,0.3349309624028601,0.39666941589050275,0.4638994257353565,0.3291428035932501,0.45614900503458256,-0.09999999999999987,0.3979754723029482
750,prob,prob[148],"(148,)",2000,0.3896291470645673,0.001379351613618212,0.037139623229351854,0.9995811641674389,3249.203297129205,1952.1435640837658,0.0006517132775977406,0.0006853376820049846,0.32986743060696666,0.3885416498143897,0.45246640957397666,0.32260803820434447,0.44420175184972377,-0.06666666666666621,0.3896291470645673
751,prob,prob[149],"(149,)",2000,0.3801284935872665,0.0012208738136277823,0.03494100475984888,0.9994179669024464,3190.499114673615,1949.6733422771322,0.0006184805958518485,0.0006434376553360617,0.3238261254493533,0.37967003759363194,0.436945877954877,0.3237398404878663,0.4368866415423785,-0.033333333333333104,0.3801284935872665
752,prob,prob[150],"(150,)",2000,0.36964954312163845,0.0011395870738808544,0.0337577705703569,1.0004076437821536,3015.3574336765837,1754.9121759439972,0.0006133996345039361,0.0006212970836698575,0.31425637864549716,0.36880445947468254,0.42451427357395416,0.3139150302926337,0.42378113672787837,2.7755575615628914e-16,0.36964954312163845
753,prob,prob[151],"(151,)",2000,0.3598346781258808,0.0011763752111822586,0.03429832665280128,0.999843131242032,2371.702664945801,1832.8475739133082,0.0007034440648666606,0.0006430178987015767,0.30371153037858395,0.358727777625294,0.4167300132340753,0.29976131178248516,0.41236612105665355,0.03333333333333338,0.3598346781258808
754,prob,prob[152],"(152,)",2000,0.3513357840218357,0.00125999274563016,0.03549637651409169,1.0002851845310812,2011.4462456714293,1535.5021424410295,0.0007872256366474661,0.0006688465132737591,0.29400235149192216,0.350730820888817,0.41037534793648733,0.29178355325773714,0.40778748400246806,0.06666666666666676,0.3513357840218357
755,prob,prob[153],"(153,)",2000,0.34413824261292153,0.0013292415341836115,0.036458764847202535,1.0007383064646211,1838.4510738502656,1278.8278428411345,0.0008441218220228529,0.000700083372946511,0.28552311236995,0.3429400215668307,0.4045618479339275,0.2784502606295472,0.3971706595124607,0.09999999999999987,0.34413824261292153
756,prob,prob[154],"(154,)",2000,0.3382257547527978,0.0013502069715548425,0.03674516255991858,1.0011664298751326,1812.0187798695304,1381.7439340340622,0.0008582394153527816,0.0007181964726774051,0.2789800149181767,0.33745718291075294,0.3998423937469428,0.2819901319647732,0.4016595315034486,0.13333333333333325,0.3382257547527978
757,prob,prob[155],"(155,)",2000,0.3335767219450478,0.001314327072316177,0.03625364908965961,1.0014995711720813,1864.627585635361,1564.4358377486903,0.0008321068493646907,0.0007204504909884475,0.275110495554903,0.33284949188565766,0.39413091377542864,0.27786507314130315,0.39570362211122745,0.16666666666666707,0.3335767219450478
758,prob,prob[156],"(156,)",2000,0.3301736988976976,0.0012358457552989295,0.03515459792543402,1.0010452782250143,2010.0420607456842,1590.664688084571,0.0007775706647982269,0.0007109669209364066,0.27387649253536545,0.3288529064626809,0.3889568200554196,0.2697677094356031,0.3844163531996,0.20000000000000018,0.3301736988976976
759,prob,prob[157],"(157,)",2000,0.32796716447510094,0.0011510742512018223,0.03392748518829273,1.0020847964608457,2311.5610677535237,1690.016512725285,0.0007027078070994076,0.0007151389368235624,0.27411344334794413,0.32629155421522876,0.384703415842767,0.267710662304556,0.3780757428771665,0.23333333333333356,0.32796716447510094
760,prob,prob[158],"(158,)",2000,0.326897332614907,0.00111346933314843,0.033368687914696764,1.0028155249040571,2704.5931679495807,1720.1309447159897,0.0006370263323142642,0.0007336229652769814,0.2747834829047713,0.3257017760469534,0.3839861299922635,0.27295947086140804,0.37949603738900806,0.26666666666666694,0.326897332614907
761,prob,prob[159],"(159,)",2000,0.32618356295265516,0.0011632166561117271,0.034105962178360066,1.002392349756012,2953.200973899741,1617.8868225870171,0.0006201931712904565,0.0007825999949029041,0.2733632139140317,0.3239964399368407,0.38427733897433897,0.27197201326912884,0.38310696137357314,0.30000000000000004,0.32618356295265516
762,prob,prob[160],"(160,)",2000,0.3246983443190591,0.0012443122250721302,0.0352748100642956,1.0015872577950913,3003.180143232621,1622.7601253814796,0.0006361605393464577,0.0008269423012326252,0.269876850249724,0.32231662932404337,0.3849752967208743,0.26717125377644724,0.3813572508997638,0.3333333333333334,0.3246983443190591
763,prob,prob[161],"(161,)",2000,0.32243479780625095,0.0012999695281910762,0.03605509018420389,1.001568392590351,2952.2355259343585,1698.7501581178497,0.000658052862857814,0.0008392797884301241,0.26881156875060847,0.3202612761537023,0.3838787180515464,0.2672387536827308,0.3822039715438382,0.36666666666666653,0.32243479780625095
764,prob,prob[162],"(162,)",2000,0.3194229171587849,0.0013016726521851323,0.03607870081066019,1.0018462143152926,2854.6170390102106,1669.5491841216017,0.0006709291324985864,0.0008246395100852327,0.2662143256642048,0.31746397963901596,0.3807428374318489,0.2682677194988638,0.3822825934551202,0.40000000000000036,0.3194229171587849
765,prob,prob[163],"(163,)",2000,0.31569724982877356,0.0012449575507545226,0.0352839559963806,1.0026793692172367,2775.3713541881166,1634.3853375238411,0.0006688830302353354,0.0007807530382651199,0.26342312503694376,0.3143675731501655,0.37552770759917614,0.26332959396705374,0.37526427819081787,0.43333333333333374,0.31569724982877356
766,prob,prob[164],"(164,)",2000,0.31129625867026844,0.0011453139950746095,0.03384248801543128,1.0033831246053297,2696.2468800900147,1510.3112322987627,0.0006558426009465276,0.0007283425957448277,0.2602441729035728,0.30964783398891993,0.36820504723857567,0.2590933834777947,0.3663841092948173,0.46666666666666684,0.31129625867026844
767,prob,prob[165],"(165,)",2000,0.30626247789740235,0.00103494902953356,0.03217062370445373,1.002223789691207,2578.497465213773,1469.7965249211263,0.0006361449985942286,0.0006696637249238651,0.2564649595831692,0.30467024097331225,0.3611355323651661,0.25311741948826844,0.3560994565685077,0.5000000000000002,0.30626247789740235
768,prob,prob[166],"(166,)",2000,0.30064417379973996,0.0009572850934566697,0.030940024134713758,1.001945320860594,2542.5061909938777,1845.5354233750447,0.0006168002944238966,0.000620288664670045,0.25137330853992895,0.2994803591321137,0.3543701212903529,0.2469213735711643,0.3488764054919439,0.5333333333333333,0.30064417379973996
