index,variable,var_fqn,var_index,sample_size,mean,var,sd,rhat,ess_bulk,ess_tail,mcse_mean,mcse_sd,q_0.05,q_0.5,q_0.95,hdi_low,hdi_high,y,pdf
681,prob,prob[79],"(79,)",2000,0.005081611142111595,8.885251487715322e-06,0.0029808138968602724,1.0117162878211174,548.5670748061488,707.8521876060523,0.00010980406184905543,5.8339368330655355e-05,0.001103076661202579,0.004685890236060167,0.010932942681885372,0.00033091542196764576,0.009206480096670966,-2.3666666666666667,0.005081611142111595
682,prob,prob[80],"(80,)",2000,0.005600134469458036,1.023955065816483e-05,0.0031999297895680197,1.0117613749199257,550.0836892885902,752.5189889135844,0.00011912659166498184,6.271449886697717e-05,0.0012933004387968175,0.005186233584839308,0.011775087668609706,0.0005417869362618618,0.010121955484829716,-2.333333333333333,0.005600134469458036
683,prob,prob[81],"(81,)",2000,0.006185971148637636,1.1767379308810568e-05,0.003430361396239552,1.0118389418853155,550.9706246135954,740.7963168769049,0.00012912974576290858,6.745974820228515e-05,0.0015432404150977003,0.005757041180659518,0.01273571970826846,0.0006026104404448609,0.010969556342774514,-2.3,0.006185971148637636
684,prob,prob[82],"(82,)",2000,0.006849076755802186,1.3472806264910878e-05,0.0036705321500990666,1.0118614554077783,552.826807558525,747.5252815332537,0.00013959234495019185,7.252332340734207e-05,0.0018342651157333952,0.0063881435871650976,0.013685915584887503,0.000836138586375867,0.011937329348468006,-2.2666666666666666,0.006849076755802186
685,prob,prob[83],"(83,)",2000,0.0076013527774048744,1.5353794941132855e-05,0.003918391882026714,1.0118625331368885,555.7061211894953,779.5595950869795,0.00014975669839734554,7.782327545320345e-05,0.002178792171846423,0.00712524922260363,0.015012931546888148,0.0010915646970307633,0.013031287603862561,-2.233333333333333,0.0076013527774048744
686,prob,prob[84],"(84,)",2000,0.008457332725794036,1.740614169146606e-05,0.00417206683688865,1.0119328340807061,562.7109296238964,779.7222077298233,0.00016019519937871882,8.326123235218818e-05,0.0026454084848577834,0.007995749823248818,0.016295150472247808,0.0013207947675355225,0.014151887583767635,-2.2,0.008457332725794036
687,prob,prob[85],"(85,)",2000,0.009433961172464424,1.962344361626708e-05,0.004429835619553742,1.011994484410497,568.1642591758982,874.6268144006388,0.00017073045464318436,8.872121955283482e-05,0.003225220971001776,0.008943864764085811,0.017792613970321388,0.0025442419213943953,0.01609068156044626,-2.1666666666666665,0.009433961172464424
688,prob,prob[86],"(86,)",2000,0.010552253104517881,2.2005867338103533e-05,0.004691041178470248,1.0119671666580576,582.7098651575611,988.1150951592126,0.0001806153119933566,9.409366212969661e-05,0.0038799095229320574,0.009996374104480909,0.019361948135346998,0.0028548848478371323,0.017344739928984828,-2.133333333333333,0.010552253104517881
689,prob,prob[87],"(87,)",2000,0.011835949272387413,2.4615189689747092e-05,0.004961369739270305,1.011749407652529,592.7807834129273,956.5045408226243,0.00018936035034620744,9.941161133609782e-05,0.004744209366181217,0.011295925951527268,0.021041832636734828,0.0036293288339384537,0.01902743051120506,-2.0999999999999996,0.011835949272387413
690,prob,prob[88],"(88,)",2000,0.013306038269404755,2.7679212623996335e-05,0.0052611037457929236,1.0114453935443404,613.5893753401112,938.3286444421404,0.0001977463105123925,0.00010506376443115796,0.005791211405347298,0.012700571420425627,0.023003417166855392,0.004911550323641049,0.021381957510034386,-2.066666666666667,0.013306038269404755
