kernel,error_code,error_msg,phase,count,relative,data_type,data_seed,model,ntrain,ntest,job,run,index,mcmc_strategy,apply_jitter
kernel_07,90,nan acceptance prob,warmup,4,2e-4,gaussian,22,PTM-jitter,500,5000,009-ptm-jitter,20250906-000705,NA,iwls-nuts,TRUE
kernel_07,90,nan acceptance prob,posterior,0,0,gaussian,22,PTM-jitter,500,5000,009-ptm-jitter,20250906-000705,NA,iwls-nuts,TRUE
kernel_10,90,nan acceptance prob,warmup,0,0,gaussian,22,PTM-jitter,500,5000,009-ptm-jitter,20250906-000705,NA,iwls-nuts,TRUE
kernel_10,90,nan acceptance prob,posterior,110,0.0055,gaussian,22,PTM-jitter,500,5000,009-ptm-jitter,20250906-000705,NA,iwls-nuts,TRUE
kernel_12,90,nan acceptance prob,warmup,0,0,gaussian,22,PTM-jitter,500,5000,009-ptm-jitter,20250906-000705,NA,iwls-nuts,TRUE
kernel_12,90,nan acceptance prob,posterior,22750,1.1375,gaussian,22,PTM-jitter,500,5000,009-ptm-jitter,20250906-000705,NA,iwls-nuts,TRUE
kernel_14,90,nan acceptance prob,warmup,0,0,gaussian,22,PTM-jitter,500,5000,009-ptm-jitter,20250906-000705,NA,iwls-nuts,TRUE
kernel_14,90,nan acceptance prob,posterior,11083,0.55415,gaussian,22,PTM-jitter,500,5000,009-ptm-jitter,20250906-000705,NA,iwls-nuts,TRUE
kernel_16,90,nan acceptance prob,warmup,25,0.00125,gaussian,22,PTM-jitter,500,5000,009-ptm-jitter,20250906-000705,NA,iwls-nuts,TRUE
kernel_16,90,nan acceptance prob,posterior,11034,0.5517,gaussian,22,PTM-jitter,500,5000,009-ptm-jitter,20250906-000705,NA,iwls-nuts,TRUE
kernel_00,1,divergent transition,warmup,6479,0.32395,gaussian,23,PTM-jitter,1000,5000,009-ptm-jitter,20250906-012453,NA,iwls-nuts,TRUE
kernel_00,1,divergent transition,posterior,27382,1.3691,gaussian,23,PTM-jitter,1000,5000,009-ptm-jitter,20250906-012453,NA,iwls-nuts,TRUE
kernel_01,90,nan acceptance prob,warmup,4,2e-4,gaussian,23,PTM-jitter,1000,5000,009-ptm-jitter,20250906-012453,NA,iwls-nuts,TRUE
kernel_01,90,nan acceptance prob,posterior,0,0,gaussian,23,PTM-jitter,1000,5000,009-ptm-jitter,20250906-012453,NA,iwls-nuts,TRUE
kernel_03,90,nan acceptance prob,warmup,4,2e-4,gaussian,23,PTM-jitter,1000,5000,009-ptm-jitter,20250906-012453,NA,iwls-nuts,TRUE
kernel_03,90,nan acceptance prob,posterior,0,0,gaussian,23,PTM-jitter,1000,5000,009-ptm-jitter,20250906-012453,NA,iwls-nuts,TRUE
kernel_05,90,nan acceptance prob,warmup,4,2e-4,gaussian,23,PTM-jitter,1000,5000,009-ptm-jitter,20250906-012453,NA,iwls-nuts,TRUE
kernel_05,90,nan acceptance prob,posterior,0,0,gaussian,23,PTM-jitter,1000,5000,009-ptm-jitter,20250906-012453,NA,iwls-nuts,TRUE
kernel_07,90,nan acceptance prob,warmup,4,2e-4,gaussian,23,PTM-jitter,1000,5000,009-ptm-jitter,20250906-012453,NA,iwls-nuts,TRUE
kernel_07,90,nan acceptance prob,posterior,0,0,gaussian,23,PTM-jitter,1000,5000,009-ptm-jitter,20250906-012453,NA,iwls-nuts,TRUE
kernel_10,90,nan acceptance prob,warmup,0,0,gaussian,23,PTM-jitter,1000,5000,009-ptm-jitter,20250906-012453,NA,iwls-nuts,TRUE
kernel_10,90,nan acceptance prob,posterior,10902,0.5451,gaussian,23,PTM-jitter,1000,5000,009-ptm-jitter,20250906-012453,NA,iwls-nuts,TRUE
kernel_12,90,nan acceptance prob,warmup,0,0,gaussian,23,PTM-jitter,1000,5000,009-ptm-jitter,20250906-012453,NA,iwls-nuts,TRUE
kernel_12,90,nan acceptance prob,posterior,11725,0.58625,gaussian,23,PTM-jitter,1000,5000,009-ptm-jitter,20250906-012453,NA,iwls-nuts,TRUE
kernel_14,90,nan acceptance prob,warmup,0,0,gaussian,23,PTM-jitter,1000,5000,009-ptm-jitter,20250906-012453,NA,iwls-nuts,TRUE
kernel_14,90,nan acceptance prob,posterior,5240,0.262,gaussian,23,PTM-jitter,1000,5000,009-ptm-jitter,20250906-012453,NA,iwls-nuts,TRUE
kernel_16,90,nan acceptance prob,warmup,0,0,gaussian,23,PTM-jitter,1000,5000,009-ptm-jitter,20250906-012453,NA,iwls-nuts,TRUE
kernel_16,90,nan acceptance prob,posterior,7857,0.39285,gaussian,23,PTM-jitter,1000,5000,009-ptm-jitter,20250906-012453,NA,iwls-nuts,TRUE
kernel_00,1,divergent transition,warmup,7631,0.38155,gaussian,23,PTM-jitter,250,5000,009-ptm-jitter,20250905-221704,NA,iwls-nuts,TRUE
kernel_00,1,divergent transition,posterior,36209,1.81045,gaussian,23,PTM-jitter,250,5000,009-ptm-jitter,20250905-221704,NA,iwls-nuts,TRUE
kernel_01,90,nan acceptance prob,warmup,4,2e-4,gaussian,23,PTM-jitter,250,5000,009-ptm-jitter,20250905-221704,NA,iwls-nuts,TRUE
kernel_01,90,nan acceptance prob,posterior,0,0,gaussian,23,PTM-jitter,250,5000,009-ptm-jitter,20250905-221704,NA,iwls-nuts,TRUE
kernel_03,90,nan acceptance prob,warmup,4,2e-4,gaussian,23,PTM-jitter,250,5000,009-ptm-jitter,20250905-221704,NA,iwls-nuts,TRUE
kernel_03,90,nan acceptance prob,posterior,0,0,gaussian,23,PTM-jitter,250,5000,009-ptm-jitter,20250905-221704,NA,iwls-nuts,TRUE
kernel_05,90,nan acceptance prob,warmup,4,2e-4,gaussian,23,PTM-jitter,250,5000,009-ptm-jitter,20250905-221704,NA,iwls-nuts,TRUE
kernel_05,90,nan acceptance prob,posterior,0,0,gaussian,23,PTM-jitter,250,5000,009-ptm-jitter,20250905-221704,NA,iwls-nuts,TRUE
kernel_07,90,nan acceptance prob,warmup,4,2e-4,gaussian,23,PTM-jitter,250,5000,009-ptm-jitter,20250905-221704,NA,iwls-nuts,TRUE
kernel_07,90,nan acceptance prob,posterior,0,0,gaussian,23,PTM-jitter,250,5000,009-ptm-jitter,20250905-221704,NA,iwls-nuts,TRUE
kernel_12,90,nan acceptance prob,warmup,0,0,gaussian,23,PTM-jitter,250,5000,009-ptm-jitter,20250905-221704,NA,iwls-nuts,TRUE
kernel_12,90,nan acceptance prob,posterior,18759,0.93795,gaussian,23,PTM-jitter,250,5000,009-ptm-jitter,20250905-221704,NA,iwls-nuts,TRUE
kernel_14,90,nan acceptance prob,warmup,0,0,gaussian,23,PTM-jitter,250,5000,009-ptm-jitter,20250905-221704,NA,iwls-nuts,TRUE
kernel_14,90,nan acceptance prob,posterior,689,0.03445,gaussian,23,PTM-jitter,250,5000,009-ptm-jitter,20250905-221704,NA,iwls-nuts,TRUE
kernel_16,90,nan acceptance prob,warmup,0,0,gaussian,23,PTM-jitter,250,5000,009-ptm-jitter,20250905-221704,NA,iwls-nuts,TRUE
kernel_16,90,nan acceptance prob,posterior,17849,0.89245,gaussian,23,PTM-jitter,250,5000,009-ptm-jitter,20250905-221704,NA,iwls-nuts,TRUE
kernel_00,1,divergent transition,warmup,4807,0.24035,gaussian,23,PTM-jitter,500,5000,009-ptm-jitter,20250906-070559,NA,iwls-nuts,TRUE
kernel_00,1,divergent transition,posterior,19092,0.9546,gaussian,23,PTM-jitter,500,5000,009-ptm-jitter,20250906-070559,NA,iwls-nuts,TRUE
kernel_00,2,maximum tree depth,warmup,4933,0.24665,gaussian,23,PTM-jitter,500,5000,009-ptm-jitter,20250906-070559,NA,iwls-nuts,TRUE
kernel_00,2,maximum tree depth,posterior,25000,1.25,gaussian,23,PTM-jitter,500,5000,009-ptm-jitter,20250906-070559,NA,iwls-nuts,TRUE
kernel_01,90,nan acceptance prob,warmup,5,2.5e-4,gaussian,23,PTM-jitter,500,5000,009-ptm-jitter,20250906-070559,NA,iwls-nuts,TRUE
kernel_01,90,nan acceptance prob,posterior,0,0,gaussian,23,PTM-jitter,500,5000,009-ptm-jitter,20250906-070559,NA,iwls-nuts,TRUE
kernel_03,90,nan acceptance prob,warmup,4,2e-4,gaussian,23,PTM-jitter,500,5000,009-ptm-jitter,20250906-070559,NA,iwls-nuts,TRUE
kernel_03,90,nan acceptance prob,posterior,0,0,gaussian,23,PTM-jitter,500,5000,009-ptm-jitter,20250906-070559,NA,iwls-nuts,TRUE
kernel_05,90,nan acceptance prob,warmup,4,2e-4,gaussian,23,PTM-jitter,500,5000,009-ptm-jitter,20250906-070559,NA,iwls-nuts,TRUE
kernel_05,90,nan acceptance prob,posterior,0,0,gaussian,23,PTM-jitter,500,5000,009-ptm-jitter,20250906-070559,NA,iwls-nuts,TRUE
kernel_07,90,nan acceptance prob,warmup,4,2e-4,gaussian,23,PTM-jitter,500,5000,009-ptm-jitter,20250906-070559,NA,iwls-nuts,TRUE
kernel_07,90,nan acceptance prob,posterior,0,0,gaussian,23,PTM-jitter,500,5000,009-ptm-jitter,20250906-070559,NA,iwls-nuts,TRUE
kernel_10,90,nan acceptance prob,warmup,0,0,gaussian,23,PTM-jitter,500,5000,009-ptm-jitter,20250906-070559,NA,iwls-nuts,TRUE
kernel_10,90,nan acceptance prob,posterior,20547,1.02735,gaussian,23,PTM-jitter,500,5000,009-ptm-jitter,20250906-070559,NA,iwls-nuts,TRUE
kernel_12,90,nan acceptance prob,warmup,109,0.00545,gaussian,23,PTM-jitter,500,5000,009-ptm-jitter,20250906-070559,NA,iwls-nuts,TRUE
kernel_12,90,nan acceptance prob,posterior,18705,0.93525,gaussian,23,PTM-jitter,500,5000,009-ptm-jitter,20250906-070559,NA,iwls-nuts,TRUE
kernel_14,90,nan acceptance prob,warmup,0,0,gaussian,23,PTM-jitter,500,5000,009-ptm-jitter,20250906-070559,NA,iwls-nuts,TRUE
kernel_14,90,nan acceptance prob,posterior,16200,0.81,gaussian,23,PTM-jitter,500,5000,009-ptm-jitter,20250906-070559,NA,iwls-nuts,TRUE
kernel_16,90,nan acceptance prob,warmup,288,0.0144,gaussian,23,PTM-jitter,500,5000,009-ptm-jitter,20250906-070559,NA,iwls-nuts,TRUE
kernel_16,90,nan acceptance prob,posterior,13959,0.69795,gaussian,23,PTM-jitter,500,5000,009-ptm-jitter,20250906-070559,NA,iwls-nuts,TRUE
kernel_00,1,divergent transition,warmup,6852,0.3426,gaussian,24,PTM-jitter,1000,5000,009-ptm-jitter,20250906-011512,NA,iwls-nuts,TRUE
kernel_00,1,divergent transition,posterior,43758,2.1879,gaussian,24,PTM-jitter,1000,5000,009-ptm-jitter,20250906-011512,NA,iwls-nuts,TRUE
kernel_00,2,maximum tree depth,warmup,1725,0.08625,gaussian,24,PTM-jitter,1000,5000,009-ptm-jitter,20250906-011512,NA,iwls-nuts,TRUE
kernel_00,2,maximum tree depth,posterior,0,0,gaussian,24,PTM-jitter,1000,5000,009-ptm-jitter,20250906-011512,NA,iwls-nuts,TRUE
kernel_01,90,nan acceptance prob,warmup,4,2e-4,gaussian,24,PTM-jitter,1000,5000,009-ptm-jitter,20250906-011512,NA,iwls-nuts,TRUE
kernel_01,90,nan acceptance prob,posterior,0,0,gaussian,24,PTM-jitter,1000,5000,009-ptm-jitter,20250906-011512,NA,iwls-nuts,TRUE
kernel_03,90,nan acceptance prob,warmup,4,2e-4,gaussian,24,PTM-jitter,1000,5000,009-ptm-jitter,20250906-011512,NA,iwls-nuts,TRUE
kernel_03,90,nan acceptance prob,posterior,0,0,gaussian,24,PTM-jitter,1000,5000,009-ptm-jitter,20250906-011512,NA,iwls-nuts,TRUE
kernel_05,90,nan acceptance prob,warmup,4,2e-4,gaussian,24,PTM-jitter,1000,5000,009-ptm-jitter,20250906-011512,NA,iwls-nuts,TRUE
kernel_05,90,nan acceptance prob,posterior,0,0,gaussian,24,PTM-jitter,1000,5000,009-ptm-jitter,20250906-011512,NA,iwls-nuts,TRUE
kernel_07,90,nan acceptance prob,warmup,4,2e-4,gaussian,24,PTM-jitter,1000,5000,009-ptm-jitter,20250906-011512,NA,iwls-nuts,TRUE
kernel_07,90,nan acceptance prob,posterior,0,0,gaussian,24,PTM-jitter,1000,5000,009-ptm-jitter,20250906-011512,NA,iwls-nuts,TRUE
kernel_10,90,nan acceptance prob,warmup,0,0,gaussian,24,PTM-jitter,1000,5000,009-ptm-jitter,20250906-011512,NA,iwls-nuts,TRUE
kernel_10,90,nan acceptance prob,posterior,711,0.03555,gaussian,24,PTM-jitter,1000,5000,009-ptm-jitter,20250906-011512,NA,iwls-nuts,TRUE
kernel_12,90,nan acceptance prob,warmup,0,0,gaussian,24,PTM-jitter,1000,5000,009-ptm-jitter,20250906-011512,NA,iwls-nuts,TRUE
kernel_12,90,nan acceptance prob,posterior,1137,0.05685,gaussian,24,PTM-jitter,1000,5000,009-ptm-jitter,20250906-011512,NA,iwls-nuts,TRUE
kernel_14,90,nan acceptance prob,warmup,0,0,gaussian,24,PTM-jitter,1000,5000,009-ptm-jitter,20250906-011512,NA,iwls-nuts,TRUE
kernel_14,90,nan acceptance prob,posterior,57,0.00285,gaussian,24,PTM-jitter,1000,5000,009-ptm-jitter,20250906-011512,NA,iwls-nuts,TRUE
kernel_16,90,nan acceptance prob,warmup,0,0,gaussian,24,PTM-jitter,1000,5000,009-ptm-jitter,20250906-011512,NA,iwls-nuts,TRUE
kernel_16,90,nan acceptance prob,posterior,2594,0.1297,gaussian,24,PTM-jitter,1000,5000,009-ptm-jitter,20250906-011512,NA,iwls-nuts,TRUE
kernel_00,1,divergent transition,warmup,4101,0.20505,gaussian,24,PTM-jitter,250,5000,009-ptm-jitter,20250906-024632,NA,iwls-nuts,TRUE
kernel_00,1,divergent transition,posterior,12604,0.6302,gaussian,24,PTM-jitter,250,5000,009-ptm-jitter,20250906-024632,NA,iwls-nuts,TRUE
kernel_00,2,maximum tree depth,warmup,7900,0.395,gaussian,24,PTM-jitter,250,5000,009-ptm-jitter,20250906-024632,NA,iwls-nuts,TRUE
kernel_00,2,maximum tree depth,posterior,50000,2.5,gaussian,24,PTM-jitter,250,5000,009-ptm-jitter,20250906-024632,NA,iwls-nuts,TRUE
kernel_00,3,divergent transition + maximum tree depth,warmup,2,1e-4,gaussian,24,PTM-jitter,250,5000,009-ptm-jitter,20250906-024632,NA,iwls-nuts,TRUE
kernel_00,3,divergent transition + maximum tree depth,posterior,0,0,gaussian,24,PTM-jitter,250,5000,009-ptm-jitter,20250906-024632,NA,iwls-nuts,TRUE
kernel_01,90,nan acceptance prob,warmup,4,2e-4,gaussian,24,PTM-jitter,250,5000,009-ptm-jitter,20250906-024632,NA,iwls-nuts,TRUE
kernel_01,90,nan acceptance prob,posterior,0,0,gaussian,24,PTM-jitter,250,5000,009-ptm-jitter,20250906-024632,NA,iwls-nuts,TRUE
kernel_03,90,nan acceptance prob,warmup,4,2e-4,gaussian,24,PTM-jitter,250,5000,009-ptm-jitter,20250906-024632,NA,iwls-nuts,TRUE
kernel_03,90,nan acceptance prob,posterior,0,0,gaussian,24,PTM-jitter,250,5000,009-ptm-jitter,20250906-024632,NA,iwls-nuts,TRUE
kernel_05,90,nan acceptance prob,warmup,4,2e-4,gaussian,24,PTM-jitter,250,5000,009-ptm-jitter,20250906-024632,NA,iwls-nuts,TRUE
kernel_05,90,nan acceptance prob,posterior,0,0,gaussian,24,PTM-jitter,250,5000,009-ptm-jitter,20250906-024632,NA,iwls-nuts,TRUE
kernel_07,90,nan acceptance prob,warmup,4,2e-4,gaussian,24,PTM-jitter,250,5000,009-ptm-jitter,20250906-024632,NA,iwls-nuts,TRUE
kernel_07,90,nan acceptance prob,posterior,0,0,gaussian,24,PTM-jitter,250,5000,009-ptm-jitter,20250906-024632,NA,iwls-nuts,TRUE
kernel_10,90,nan acceptance prob,warmup,2540,0.127,gaussian,24,PTM-jitter,250,5000,009-ptm-jitter,20250906-024632,NA,iwls-nuts,TRUE
kernel_10,90,nan acceptance prob,posterior,2922,0.1461,gaussian,24,PTM-jitter,250,5000,009-ptm-jitter,20250906-024632,NA,iwls-nuts,TRUE
kernel_12,90,nan acceptance prob,warmup,2890,0.1445,gaussian,24,PTM-jitter,250,5000,009-ptm-jitter,20250906-024632,NA,iwls-nuts,TRUE
kernel_12,90,nan acceptance prob,posterior,2803,0.14015,gaussian,24,PTM-jitter,250,5000,009-ptm-jitter,20250906-024632,NA,iwls-nuts,TRUE
kernel_14,90,nan acceptance prob,warmup,1182,0.0591,gaussian,24,PTM-jitter,250,5000,009-ptm-jitter,20250906-024632,NA,iwls-nuts,TRUE
kernel_14,90,nan acceptance prob,posterior,449,0.02245,gaussian,24,PTM-jitter,250,5000,009-ptm-jitter,20250906-024632,NA,iwls-nuts,TRUE
kernel_16,90,nan acceptance prob,warmup,1787,0.08935,gaussian,24,PTM-jitter,250,5000,009-ptm-jitter,20250906-024632,NA,iwls-nuts,TRUE
kernel_16,90,nan acceptance prob,posterior,564,0.0282,gaussian,24,PTM-jitter,250,5000,009-ptm-jitter,20250906-024632,NA,iwls-nuts,TRUE
kernel_00,1,divergent transition,warmup,8847,0.44235,gaussian,24,PTM-jitter,500,5000,009-ptm-jitter,20250907-024240,NA,iwls-nuts,TRUE
kernel_00,1,divergent transition,posterior,43807,2.19035,gaussian,24,PTM-jitter,500,5000,009-ptm-jitter,20250907-024240,NA,iwls-nuts,TRUE
kernel_01,90,nan acceptance prob,warmup,4,2e-4,gaussian,24,PTM-jitter,500,5000,009-ptm-jitter,20250907-024240,NA,iwls-nuts,TRUE
kernel_01,90,nan acceptance prob,posterior,0,0,gaussian,24,PTM-jitter,500,5000,009-ptm-jitter,20250907-024240,NA,iwls-nuts,TRUE
kernel_03,90,nan acceptance prob,warmup,4,2e-4,gaussian,24,PTM-jitter,500,5000,009-ptm-jitter,20250907-024240,NA,iwls-nuts,TRUE
kernel_03,90,nan acceptance prob,posterior,0,0,gaussian,24,PTM-jitter,500,5000,009-ptm-jitter,20250907-024240,NA,iwls-nuts,TRUE
kernel_05,90,nan acceptance prob,warmup,4,2e-4,gaussian,24,PTM-jitter,500,5000,009-ptm-jitter,20250907-024240,NA,iwls-nuts,TRUE
kernel_05,90,nan acceptance prob,posterior,0,0,gaussian,24,PTM-jitter,500,5000,009-ptm-jitter,20250907-024240,NA,iwls-nuts,TRUE
kernel_07,90,nan acceptance prob,warmup,4,2e-4,gaussian,24,PTM-jitter,500,5000,009-ptm-jitter,20250907-024240,NA,iwls-nuts,TRUE
kernel_07,90,nan acceptance prob,posterior,0,0,gaussian,24,PTM-jitter,500,5000,009-ptm-jitter,20250907-024240,NA,iwls-nuts,TRUE
kernel_00,1,divergent transition,warmup,6460,0.323,gaussian,25,PTM-jitter,1000,5000,009-ptm-jitter,20250906-044208,NA,iwls-nuts,TRUE
kernel_00,1,divergent transition,posterior,42742,2.1371000000000002,gaussian,25,PTM-jitter,1000,5000,009-ptm-jitter,20250906-044208,NA,iwls-nuts,TRUE
kernel_00,2,maximum tree depth,warmup,4715,0.23575,gaussian,25,PTM-jitter,1000,5000,009-ptm-jitter,20250906-044208,NA,iwls-nuts,TRUE
kernel_00,2,maximum tree depth,posterior,25000,1.25,gaussian,25,PTM-jitter,1000,5000,009-ptm-jitter,20250906-044208,NA,iwls-nuts,TRUE
kernel_00,3,divergent transition + maximum tree depth,warmup,4,2e-4,gaussian,25,PTM-jitter,1000,5000,009-ptm-jitter,20250906-044208,NA,iwls-nuts,TRUE
kernel_00,3,divergent transition + maximum tree depth,posterior,0,0,gaussian,25,PTM-jitter,1000,5000,009-ptm-jitter,20250906-044208,NA,iwls-nuts,TRUE
kernel_01,90,nan acceptance prob,warmup,4,2e-4,gaussian,25,PTM-jitter,1000,5000,009-ptm-jitter,20250906-044208,NA,iwls-nuts,TRUE
kernel_01,90,nan acceptance prob,posterior,0,0,gaussian,25,PTM-jitter,1000,5000,009-ptm-jitter,20250906-044208,NA,iwls-nuts,TRUE
kernel_03,90,nan acceptance prob,warmup,4,2e-4,gaussian,25,PTM-jitter,1000,5000,009-ptm-jitter,20250906-044208,NA,iwls-nuts,TRUE
kernel_03,90,nan acceptance prob,posterior,0,0,gaussian,25,PTM-jitter,1000,5000,009-ptm-jitter,20250906-044208,NA,iwls-nuts,TRUE
kernel_05,90,nan acceptance prob,warmup,4,2e-4,gaussian,25,PTM-jitter,1000,5000,009-ptm-jitter,20250906-044208,NA,iwls-nuts,TRUE
kernel_05,90,nan acceptance prob,posterior,0,0,gaussian,25,PTM-jitter,1000,5000,009-ptm-jitter,20250906-044208,NA,iwls-nuts,TRUE
kernel_07,90,nan acceptance prob,warmup,4,2e-4,gaussian,25,PTM-jitter,1000,5000,009-ptm-jitter,20250906-044208,NA,iwls-nuts,TRUE
kernel_07,90,nan acceptance prob,posterior,0,0,gaussian,25,PTM-jitter,1000,5000,009-ptm-jitter,20250906-044208,NA,iwls-nuts,TRUE
kernel_10,90,nan acceptance prob,warmup,0,0,gaussian,25,PTM-jitter,1000,5000,009-ptm-jitter,20250906-044208,NA,iwls-nuts,TRUE
kernel_10,90,nan acceptance prob,posterior,899,0.04495,gaussian,25,PTM-jitter,1000,5000,009-ptm-jitter,20250906-044208,NA,iwls-nuts,TRUE
kernel_12,90,nan acceptance prob,warmup,0,0,gaussian,25,PTM-jitter,1000,5000,009-ptm-jitter,20250906-044208,NA,iwls-nuts,TRUE
kernel_12,90,nan acceptance prob,posterior,3906,0.1953,gaussian,25,PTM-jitter,1000,5000,009-ptm-jitter,20250906-044208,NA,iwls-nuts,TRUE
kernel_14,90,nan acceptance prob,warmup,0,0,gaussian,25,PTM-jitter,1000,5000,009-ptm-jitter,20250906-044208,NA,iwls-nuts,TRUE
kernel_14,90,nan acceptance prob,posterior,5855,0.29275,gaussian,25,PTM-jitter,1000,5000,009-ptm-jitter,20250906-044208,NA,iwls-nuts,TRUE
kernel_16,90,nan acceptance prob,warmup,0,0,gaussian,25,PTM-jitter,1000,5000,009-ptm-jitter,20250906-044208,NA,iwls-nuts,TRUE
kernel_16,90,nan acceptance prob,posterior,4094,0.2047,gaussian,25,PTM-jitter,1000,5000,009-ptm-jitter,20250906-044208,NA,iwls-nuts,TRUE
kernel_00,1,divergent transition,warmup,6526,0.3263,gaussian,25,PTM-jitter,250,5000,009-ptm-jitter,20250906-003728,NA,iwls-nuts,TRUE
kernel_00,1,divergent transition,posterior,31260,1.563,gaussian,25,PTM-jitter,250,5000,009-ptm-jitter,20250906-003728,NA,iwls-nuts,TRUE
kernel_00,2,maximum tree depth,warmup,9900,0.495,gaussian,25,PTM-jitter,250,5000,009-ptm-jitter,20250906-003728,NA,iwls-nuts,TRUE
kernel_00,2,maximum tree depth,posterior,50000,2.5,gaussian,25,PTM-jitter,250,5000,009-ptm-jitter,20250906-003728,NA,iwls-nuts,TRUE
kernel_00,3,divergent transition + maximum tree depth,warmup,19,9.5e-4,gaussian,25,PTM-jitter,250,5000,009-ptm-jitter,20250906-003728,NA,iwls-nuts,TRUE
kernel_00,3,divergent transition + maximum tree depth,posterior,0,0,gaussian,25,PTM-jitter,250,5000,009-ptm-jitter,20250906-003728,NA,iwls-nuts,TRUE
kernel_01,90,nan acceptance prob,warmup,237,0.01185,gaussian,25,PTM-jitter,250,5000,009-ptm-jitter,20250906-003728,NA,iwls-nuts,TRUE
kernel_01,90,nan acceptance prob,posterior,0,0,gaussian,25,PTM-jitter,250,5000,009-ptm-jitter,20250906-003728,NA,iwls-nuts,TRUE
kernel_03,90,nan acceptance prob,warmup,238,0.01189999999999999,gaussian,25,PTM-jitter,250,5000,009-ptm-jitter,20250906-003728,NA,iwls-nuts,TRUE
kernel_03,90,nan acceptance prob,posterior,0,0,gaussian,25,PTM-jitter,250,5000,009-ptm-jitter,20250906-003728,NA,iwls-nuts,TRUE
kernel_05,90,nan acceptance prob,warmup,243,0.01215,gaussian,25,PTM-jitter,250,5000,009-ptm-jitter,20250906-003728,NA,iwls-nuts,TRUE
kernel_05,90,nan acceptance prob,posterior,0,0,gaussian,25,PTM-jitter,250,5000,009-ptm-jitter,20250906-003728,NA,iwls-nuts,TRUE
kernel_07,90,nan acceptance prob,warmup,240,0.01199999999999999,gaussian,25,PTM-jitter,250,5000,009-ptm-jitter,20250906-003728,NA,iwls-nuts,TRUE
kernel_07,90,nan acceptance prob,posterior,0,0,gaussian,25,PTM-jitter,250,5000,009-ptm-jitter,20250906-003728,NA,iwls-nuts,TRUE
kernel_10,90,nan acceptance prob,warmup,0,0,gaussian,25,PTM-jitter,250,5000,009-ptm-jitter,20250906-003728,NA,iwls-nuts,TRUE
kernel_10,90,nan acceptance prob,posterior,16055,0.80275,gaussian,25,PTM-jitter,250,5000,009-ptm-jitter,20250906-003728,NA,iwls-nuts,TRUE
kernel_12,90,nan acceptance prob,warmup,0,0,gaussian,25,PTM-jitter,250,5000,009-ptm-jitter,20250906-003728,NA,iwls-nuts,TRUE
kernel_12,90,nan acceptance prob,posterior,19757,0.98785,gaussian,25,PTM-jitter,250,5000,009-ptm-jitter,20250906-003728,NA,iwls-nuts,TRUE
kernel_14,90,nan acceptance prob,warmup,0,0,gaussian,25,PTM-jitter,250,5000,009-ptm-jitter,20250906-003728,NA,iwls-nuts,TRUE
kernel_14,90,nan acceptance prob,posterior,19971,0.99855,gaussian,25,PTM-jitter,250,5000,009-ptm-jitter,20250906-003728,NA,iwls-nuts,TRUE
kernel_16,90,nan acceptance prob,warmup,0,0,gaussian,25,PTM-jitter,250,5000,009-ptm-jitter,20250906-003728,NA,iwls-nuts,TRUE
kernel_16,90,nan acceptance prob,posterior,19363,0.96815,gaussian,25,PTM-jitter,250,5000,009-ptm-jitter,20250906-003728,NA,iwls-nuts,TRUE
kernel_00,1,divergent transition,warmup,8242,0.4121,gaussian,25,PTM-jitter,500,5000,009-ptm-jitter,20250906-062048,NA,iwls-nuts,TRUE
kernel_00,1,divergent transition,posterior,37483,1.87415,gaussian,25,PTM-jitter,500,5000,009-ptm-jitter,20250906-062048,NA,iwls-nuts,TRUE
kernel_00,2,maximum tree depth,warmup,4821,0.24105,gaussian,25,PTM-jitter,500,5000,009-ptm-jitter,20250906-062048,NA,iwls-nuts,TRUE
kernel_00,2,maximum tree depth,posterior,25000,1.25,gaussian,25,PTM-jitter,500,5000,009-ptm-jitter,20250906-062048,NA,iwls-nuts,TRUE
kernel_00,3,divergent transition + maximum tree depth,warmup,11,5.5e-4,gaussian,25,PTM-jitter,500,5000,009-ptm-jitter,20250906-062048,NA,iwls-nuts,TRUE
kernel_00,3,divergent transition + maximum tree depth,posterior,0,0,gaussian,25,PTM-jitter,500,5000,009-ptm-jitter,20250906-062048,NA,iwls-nuts,TRUE
kernel_01,90,nan acceptance prob,warmup,87,0.00434999999999999,gaussian,25,PTM-jitter,500,5000,009-ptm-jitter,20250906-062048,NA,iwls-nuts,TRUE
kernel_01,90,nan acceptance prob,posterior,0,0,gaussian,25,PTM-jitter,500,5000,009-ptm-jitter,20250906-062048,NA,iwls-nuts,TRUE
kernel_03,90,nan acceptance prob,warmup,90,0.00449999999999999,gaussian,25,PTM-jitter,500,5000,009-ptm-jitter,20250906-062048,NA,iwls-nuts,TRUE
kernel_03,90,nan acceptance prob,posterior,0,0,gaussian,25,PTM-jitter,500,5000,009-ptm-jitter,20250906-062048,NA,iwls-nuts,TRUE
kernel_05,90,nan acceptance prob,warmup,88,0.00439999999999999,gaussian,25,PTM-jitter,500,5000,009-ptm-jitter,20250906-062048,NA,iwls-nuts,TRUE
kernel_05,90,nan acceptance prob,posterior,0,0,gaussian,25,PTM-jitter,500,5000,009-ptm-jitter,20250906-062048,NA,iwls-nuts,TRUE
kernel_07,90,nan acceptance prob,warmup,89,0.00445,gaussian,25,PTM-jitter,500,5000,009-ptm-jitter,20250906-062048,NA,iwls-nuts,TRUE
