fx_hat,low,high,fx_true,x,parameter,xnum,data_type,data_seed,model,ntrain,ntest,fit_seconds,job,run,mcmc_strategy,apply_jitter
-0.8251810202237143,-0.8461122922722979,-0.5116019462289438,-0.76161344335,-0.7002735,loc,0,gaussian,1,ptm-iwls-nuts,250,5000,557.9738745689392,010-ptm-plots,20250907-175606,iwls-nuts,FALSE
-1.0905415434340824,-1.128662781764178,-0.765115958865491,-1.01895104335,-0.9576111,loc,0,gaussian,1,ptm-iwls-nuts,250,5000,557.9738745689392,010-ptm-plots,20250907-175606,iwls-nuts,FALSE
0.16737948237739367,0.11236539102596496,0.5008018573077112,0.5540408166499999,0.61538076,loc,0,gaussian,1,ptm-iwls-nuts,250,5000,557.9738745689392,010-ptm-plots,20250907-175606,iwls-nuts,FALSE
-1.5141160083274126,-1.5852265479515442,-1.1594274355616376,-1.42921794335,-1.367878,loc,0,gaussian,1,ptm-iwls-nuts,250,5000,557.9738745689392,010-ptm-plots,20250907-175606,iwls-nuts,FALSE
-0.945300236873855,-0.9711132453490628,-0.6275259608408339,-0.8825555433500001,-0.8212156,loc,0,gaussian,1,ptm-iwls-nuts,250,5000,557.9738745689392,010-ptm-plots,20250907-175606,iwls-nuts,FALSE
-0.0793932869752764,-0.13328173220913322,0.2534656174765676,0.33871307664999994,0.40005302,loc,0,gaussian,1,ptm-iwls-nuts,250,5000,557.9738745689392,010-ptm-plots,20250907-175606,iwls-nuts,FALSE
-1.3098324092649616,-1.3702450695293236,-0.9667428921880185,-1.22447734335,-1.1631374,loc,0,gaussian,1,ptm-iwls-nuts,250,5000,557.9738745689392,010-ptm-plots,20250907-175606,iwls-nuts,FALSE
-0.5226085810531155,-0.5421892759863096,-0.2045311647962336,-0.37241467335,-0.31107473,loc,0,gaussian,1,ptm-iwls-nuts,250,5000,557.9738745689392,010-ptm-plots,20250907-175606,iwls-nuts,FALSE
-0.5376627417677865,-0.5583497627765676,-0.21900834736356103,-0.39645108335,-0.33511114,loc,0,gaussian,1,ptm-iwls-nuts,250,5000,557.9738745689392,010-ptm-plots,20250907-175606,iwls-nuts,FALSE
-0.2589282458484516,-0.3036916051293018,0.06308027591971366,0.11352577665,0.17486572,loc,0,gaussian,1,ptm-iwls-nuts,250,5000,557.9738745689392,010-ptm-plots,20250907-175606,iwls-nuts,FALSE
-0.00832971163117321,-0.0629030109579448,0.32256338686704034,0.40773859665,0.46907854,loc,0,gaussian,1,ptm-iwls-nuts,250,5000,557.9738745689392,010-ptm-plots,20250907-175606,iwls-nuts,FALSE
-1.4127486315851752,-1.4804033726953958,-1.063926194410403,-1.3257513433500001,-1.2644114,loc,0,gaussian,1,ptm-iwls-nuts,250,5000,557.9738745689392,010-ptm-plots,20250907-175606,iwls-nuts,FALSE
-0.00335502347299233,-0.05756920612791762,0.3275908983965714,0.41230621665,0.47364616,loc,0,gaussian,1,ptm-iwls-nuts,250,5000,557.9738745689392,010-ptm-plots,20250907-175606,iwls-nuts,FALSE
-1.5344247647078844,-1.6052324654098329,-1.1789647659445108,-1.45036464335,-1.3890247,loc,0,gaussian,1,ptm-iwls-nuts,250,5000,557.9738745689392,010-ptm-plots,20250907-175606,iwls-nuts,FALSE
1.9664248818405496,1.6985149909089094,2.5130753748790564,1.84242955665,1.9037695,loc,0,gaussian,1,ptm-iwls-nuts,250,5000,557.9738745689392,010-ptm-plots,20250907-175606,iwls-nuts,FALSE
0.33061434894523767,0.27375599230115805,0.6661507394107636,0.67148055665,0.7328205,loc,0,gaussian,1,ptm-iwls-nuts,250,5000,557.9738745689392,010-ptm-plots,20250907-175606,iwls-nuts,FALSE
