variable,ess_bulk_min,ess_bulk_median,ess_tail_min,ess_tail_median,rhat_max,rhat_median,ess_bulk_min_per_minute,ess_tail_min_per_minute,ess_bulk_median_per_minute,ess_tail_median_per_minute,data_type,data_seed,model,ntrain,ntest,job,run,acceptance_prob,position_moved,kernel,mcmc_strategy,apply_jitter
g(x3)_variance,2446.4122087594437,2446.4122087594437,3669.085471434134,3669.085471434134,1.003094684452814,1.003094684452814,223.26514209348608,334.84908479437587,223.26514209348608,334.84908479437587,mixture,52,PTM,250,5000,008-ptm,20250906-012824,1,1,GibbsKernel,iwls-nuts,FALSE
loc_intercept,3344.323298498674,3344.323298498674,6330.524712810303,6330.524712810303,1.000960230448946,1.000960230448946,305.2105502794614,577.7380829245592,305.2105502794614,577.7380829245592,mixture,52,PTM,250,5000,008-ptm,20250906-012824,1,1,GibbsKernel,iwls-nuts,FALSE
s(x0)_coef,2831.791952955239,3413.1647761155023,3076.364123888534,4703.643614669775,1.0014753041721387,1.0005934045148484,258.43577402532094,280.75598657986177,311.49318009426304,429.2652138614422,mixture,52,PTM,250,5000,008-ptm,20250906-012824,0.5206272717516062,0.52103,IWLSKernel,iwls-nuts,FALSE
s(x0)_variance,1613.01454674031,1613.01454674031,2085.5587944019553,2085.5587944019553,1.0024329625055866,1.0024329625055866,147.20737604536987,190.33283880339636,147.20737604536987,190.33283880339636,mixture,52,PTM,250,5000,008-ptm,20250906-012824,1,1,GibbsKernel,iwls-nuts,FALSE
s(x1)_coef,2541.7885341270576,3222.1905213248456,3928.924544616818,5028.535323779808,1.0026351650840952,1.0010587086089895,231.96940246273635,358.5625895700038,294.0644352656657,458.9155701422547,mixture,52,PTM,250,5000,008-ptm,20250906-012824,0.5003509022591808,0.50114,IWLSKernel,iwls-nuts,FALSE
s(x1)_variance,2317.8188612004287,2317.8188612004287,3665.690360778138,3665.690360778138,1.002725233274285,1.002725233274285,211.52942073293937,334.5392392743445,211.52942073293937,334.5392392743445,mixture,52,PTM,250,5000,008-ptm,20250906-012824,1,1,GibbsKernel,iwls-nuts,FALSE
s(x2)_coef,1844.328726409501,2402.865255859759,3677.983318953578,4470.870514926446,1.003787607161845,1.0013706916235252,168.31763416424536,335.6611225955452,219.2909481321926,408.0218113785511,mixture,52,PTM,250,5000,008-ptm,20250906-012824,0.5078265828667686,0.50614,IWLSKernel,iwls-nuts,FALSE
s(x2)_variance,8182.943125644352,8182.943125644352,12740.889921419166,12740.889921419166,1.0001559266193911,1.0001559266193911,746.7940002704374,1162.7625910784625,746.7940002704374,1162.7625910784625,mixture,52,PTM,250,5000,008-ptm,20250906-012824,1,1,GibbsKernel,iwls-nuts,FALSE
s(x3)_coef,2074.7006249754513,2485.46229092234,3291.4356757772325,4472.28628794139,1.0024587064121135,1.0008911476270788,189.34189756659111,300.3839055465703,226.8289414040211,408.1510180438145,mixture,52,PTM,250,5000,008-ptm,20250906-012824,0.49911952832816114,0.49967,IWLSKernel,iwls-nuts,FALSE
s(x3)_variance,3915.5252460072825,3915.5252460072825,5422.752780781353,5422.752780781353,1.0005249379123582,1.0005249379123582,357.3397391046164,494.8927518445217,357.3397391046164,494.8927518445217,mixture,52,PTM,250,5000,008-ptm,20250906-012824,1,1,GibbsKernel,iwls-nuts,FALSE
scale_intercept,2690.399734395626,2690.399734395626,6667.339226181999,6667.339226181999,1.0013073890766926,1.0013073890766926,245.53199858854245,608.476541438553,245.53199858854245,608.476541438553,mixture,52,PTM,250,5000,008-ptm,20250906-012824,1,1,GibbsKernel,iwls-nuts,FALSE
trafo0_latent,8836.66720192811,12961.845033493444,11320.185216284155,15317.429345421438,1.0005787698384745,1.0001327727419476,806.4543462492691,1033.1058485519447,1182.9274571288004,1397.9034387858246,mixture,52,PTM,250,5000,008-ptm,20250906-012824,0.9021579727383752,99,NUTSKernel,iwls-nuts,FALSE
trafo0_scale_square_transformed,7237.720146067468,7237.720146067468,10658.042235942456,10658.042235942456,1.000053495910727,1.000053495910727,660.5308014155413,972.6771742415108,660.5308014155413,972.6771742415108,mixture,52,PTM,250,5000,008-ptm,20250906-012824,0.9021579727383752,99,NUTSKernel,iwls-nuts,FALSE
g(x0)_coef,4389.804171250862,4999.963973933899,5307.705951217069,6790.43826554576,1.001995508869296,1.0006361090692988,239.09259720871535,289.08651766464493,272.3252167618275,369.8441793206817,mixture,52,PTM,500,5000,008-ptm,20250906-012447,0.478309653420196,0.48000997,IWLSKernel,iwls-nuts,FALSE
g(x0)_variance,3198.9030044425404,3198.9030044425404,5251.1079176889325,5251.1079176889325,1.000379159271973,1.000379159271973,174.22964617872523,286.0038811038226,174.22964617872523,286.0038811038226,mixture,52,PTM,500,5000,008-ptm,20250906-012447,1,1,GibbsKernel,iwls-nuts,FALSE
g(x1)_coef,4489.128464779185,5129.036718154556,5959.412687498157,7415.23512621111,1.001614018542505,1.0003634525189096,244.50233814001547,324.58200906180684,279.35522002408686,403.8740126154466,mixture,52,PTM,500,5000,008-ptm,20250906-012447,0.47748768593845303,0.47928998,IWLSKernel,iwls-nuts,FALSE
g(x1)_variance,3767.2007543446193,3767.2007543446193,5611.549306545189,5611.549306545189,1.000769864238356,1.000769864238356,205.1822307841655,305.63547842371,205.1822307841655,305.63547842371,mixture,52,PTM,500,5000,008-ptm,20250906-012447,1,1,GibbsKernel,iwls-nuts,FALSE
g(x2)_coef,2591.694395338982,3887.709872687368,4268.300351423665,5883.235437132152,1.0019747101249885,1.000702163623042,141.15776467001248,232.4748387119881,211.7458124310639,320.4329819235332,mixture,52,PTM,500,5000,008-ptm,20250906-012447,0.4774945850693186,0.47952,IWLSKernel,iwls-nuts,FALSE
g(x2)_variance,2921.77799056502,2921.77799056502,5539.427866581722,5539.427866581722,1.0014643943969557,1.0014643943969557,159.13591153028474,301.70735276648185,159.13591153028474,301.70735276648185,mixture,52,PTM,500,5000,008-ptm,20250906-012447,1,1,GibbsKernel,iwls-nuts,FALSE
g(x3)_coef,4262.268141297261,4849.344280326016,5698.191518333176,7020.944043211892,1.0010931478419784,1.0006470927835214,232.14629175869203,310.3544842463307,264.12164951130296,382.39877695279114,mixture,52,PTM,500,5000,008-ptm,20250906-012447,0.4903349300877352,0.48975998,IWLSKernel,iwls-nuts,FALSE
g(x3)_variance,3789.89077065673,3789.89077065673,6240.6127695371815,6240.6127695371815,1.0012289270031076,1.0012289270031076,206.41805241062883,339.8976940735272,206.41805241062883,339.8976940735272,mixture,52,PTM,500,5000,008-ptm,20250906-012447,1,1,GibbsKernel,iwls-nuts,FALSE
loc_intercept,4543.188271709861,4543.188271709861,8766.127327858005,8766.127327858005,1.0005841642648967,1.0005841642648967,247.44672908307976,477.4509450800037,247.44672908307976,477.4509450800037,mixture,52,PTM,500,5000,008-ptm,20250906-012447,1,1,GibbsKernel,iwls-nuts,FALSE
s(x0)_coef,2902.0786913605543,3474.4827664811382,3164.779683023652,4454.972401293988,1.0017523664483294,1.0008992418138267,158.06298061440629,172.37110460713046,189.23921801235744,242.6420132575106,mixture,52,PTM,500,5000,008-ptm,20250906-012447,0.4979726287105169,0.49839997,IWLSKernel,iwls-nuts,FALSE
s(x0)_variance,1820.242857476038,1820.242857476038,2739.1431787788524,2739.1431787788524,1.0030830026701574,1.0030830026701574,99.1403204714138,149.18862691639342,99.1403204714138,149.18862691639342,mixture,52,PTM,500,5000,008-ptm,20250906-012447,1,1,GibbsKernel,iwls-nuts,FALSE
s(x1)_coef,2258.7044003602937,2747.840157426856,2373.765902524751,4272.864176250252,1.0023385859638116,1.0008258751945882,123.02131948063962,129.28819433838464,149.66231164849103,232.7234094200257,mixture,52,PTM,500,5000,008-ptm,20250906-012447,0.4782625426568228,0.47722,IWLSKernel,iwls-nuts,FALSE
s(x1)_variance,1700.1920645887924,1700.1920645887924,2452.542501577491,2452.542501577491,1.0020114453875757,1.0020114453875757,92.60170172018184,133.57879613564484,92.60170172018184,133.57879613564484,mixture,52,PTM,500,5000,008-ptm,20250906-012447,1,1,GibbsKernel,iwls-nuts,FALSE
s(x2)_coef,2103.74969746202,2329.4946831957295,3846.5580002329702,4638.377340616098,1.0035523151466057,1.001461488753924,114.5816440599713,209.50445776436587,126.876943084788,252.63124320325895,mixture,52,PTM,500,5000,008-ptm,20250906-012447,0.4723732386654671,0.4702,IWLSKernel,iwls-nuts,FALSE
s(x2)_variance,9931.731752943197,9931.731752943197,14977.735475418482,14977.735475418482,1.0000371900974838,1.0000371900974838,540.9360980480412,815.7688897777197,540.9360980480412,815.7688897777197,mixture,52,PTM,500,5000,008-ptm,20250906-012447,1,1,GibbsKernel,iwls-nuts,FALSE
s(x3)_coef,2111.133205010558,2850.0113794934214,3863.892639383248,5258.043768280217,1.0018734918685948,1.0010172763090448,114.98379001624232,210.44859643990375,155.22711178328217,286.3816452288335,mixture,52,PTM,500,5000,008-ptm,20250906-012447,0.4815430372186309,0.48108998,IWLSKernel,iwls-nuts,FALSE
s(x3)_variance,4615.479420077155,4615.479420077155,9907.761654069742,9907.761654069742,1.0002006861650012,1.0002006861650012,251.3840979824792,539.6305561670304,251.3840979824792,539.6305561670304,mixture,52,PTM,500,5000,008-ptm,20250906-012447,1,1,GibbsKernel,iwls-nuts,FALSE
scale_intercept,3762.03314942482,3762.03314942482,9511.769584834285,9511.769584834285,1.0007899232956476,1.0007899232956476,204.90077493023136,518.0626755477496,204.90077493023136,518.0626755477496,mixture,52,PTM,500,5000,008-ptm,20250906-012447,1,1,GibbsKernel,iwls-nuts,FALSE
trafo0_latent,6562.478974882166,12587.908501612112,6721.985032082931,13664.280519222682,1.000843660831366,1.0002065237166615,357.42827721289257,366.1158441290691,685.6059221927684,744.2309932013379,mixture,52,PTM,500,5000,008-ptm,20250906-012447,0.8967391415645175,99,NUTSKernel,iwls-nuts,FALSE
trafo0_scale_square_transformed,4839.36159052187,4839.36159052187,6249.951087392876,6249.951087392876,1.001047517245599,1.001047517245599,263.5779379607893,340.40630962505924,263.5779379607893,340.40630962505924,mixture,52,PTM,500,5000,008-ptm,20250906-012447,0.8967391415645175,99,NUTSKernel,iwls-nuts,FALSE
g(x0)_coef,4917.5422933798645,5870.557763202163,6913.542137637839,8557.241376262993,1.0007999638926426,1.000530550648626,149.32748689539793,209.9385854492228,178.2670255085349,259.8516236850514,mixture,53,PTM,1000,5000,008-ptm,20250906-032326,0.5096232503997655,0.51082,IWLSKernel,iwls-nuts,FALSE
g(x0)_variance,3585.568248397336,3585.568248397336,5009.034644457109,5009.034644457109,1.00179374675472,1.00179374675472,108.88038448513416,152.10576963124933,108.88038448513416,152.10576963124933,mixture,53,PTM,1000,5000,008-ptm,20250906-032326,1,1,GibbsKernel,iwls-nuts,FALSE
g(x1)_coef,5754.59631216003,6315.016050219757,8158.827267906245,9775.865609344515,1.002366008334894,1.0002871814568584,174.74570712878716,247.7532676374223,191.76357217159455,296.85671349198077,mixture,53,PTM,1000,5000,008-ptm,20250906-032326,0.4900949082470851,0.49157,IWLSKernel,iwls-nuts,FALSE
g(x1)_variance,5191.455071780207,5191.455071780207,8341.824512612922,8341.824512612922,1.0004650050101755,1.0004650050101755,157.64520017304957,253.31021397982957,157.64520017304957,253.31021397982957,mixture,53,PTM,1000,5000,008-ptm,20250906-032326,1,1,GibbsKernel,iwls-nuts,FALSE
g(x2)_coef,4940.373783620903,5539.300098236877,8161.260744233828,9165.165981194905,1.0012988887662146,1.0003547927387513,150.02079441699482,247.82716327120397,168.2079611074628,278.3120350166571,mixture,53,PTM,1000,5000,008-ptm,20250906-032326,0.5061639927157833,0.50675,IWLSKernel,iwls-nuts,FALSE
g(x2)_variance,6947.129279811073,6947.129279811073,12884.778708609789,12884.778708609789,1.0002474715307998,1.0002474715307998,210.9585021542564,391.2628522484175,210.9585021542564,391.2628522484175,mixture,53,PTM,1000,5000,008-ptm,20250906-032326,1,1,GibbsKernel,iwls-nuts,FALSE
g(x3)_coef,4846.6824372138135,5548.2635702937005,6053.432004198831,8243.31757505935,1.0007090259838216,1.0003184885422625,147.17573636398092,183.82023668532517,168.48014844744858,250.31892431742247,mixture,53,PTM,1000,5000,008-ptm,20250906-032326,0.4852382625610755,0.48529997,IWLSKernel,iwls-nuts,FALSE
g(x3)_variance,4056.95518630332,4056.95518630332,6431.285314044653,6431.285314044653,1.000510400221895,1.000510400221895,123.19465421446218,195.2942376817872,123.19465421446218,195.2942376817872,mixture,53,PTM,1000,5000,008-ptm,20250906-032326,1,1,GibbsKernel,iwls-nuts,FALSE
loc_intercept,8060.088376325093,8060.088376325093,12579.360530676013,12579.360530676013,1.0005454940382612,1.0005454940382612,244.75493439309008,381.9884370543846,244.75493439309008,381.9884370543846,mixture,53,PTM,1000,5000,008-ptm,20250906-032326,1,1,GibbsKernel,iwls-nuts,FALSE
s(x0)_coef,3586.9394795515323,4151.469177394871,4683.87474590895,6308.326445564424,1.0022132035795652,1.0007525120272585,108.92202368008007,142.2318717382458,126.06469292976826,191.5604337353783,mixture,53,PTM,1000,5000,008-ptm,20250906-032326,0.4955566770254451,0.49431998,IWLSKernel,iwls-nuts,FALSE
s(x0)_variance,3692.003859056008,3692.003859056008,4814.880997802911,4814.880997802911,1.00126944158667,1.00126944158667,112.1124384884588,146.21004481654282,112.1124384884588,146.21004481654282,mixture,53,PTM,1000,5000,008-ptm,20250906-032326,1,1,GibbsKernel,iwls-nuts,FALSE
s(x1)_coef,3443.820334222822,4297.097997377228,5665.252041961309,7700.754124428735,1.0012158714924946,1.0006419177189312,104.57602703713822,172.03265362739904,130.48689906651737,233.84328837362267,mixture,53,PTM,1000,5000,008-ptm,20250906-032326,0.5051964813720102,0.5057,IWLSKernel,iwls-nuts,FALSE
s(x1)_variance,4323.288277774483,4323.288277774483,7631.5293706320435,7631.5293706320435,1.0003929788508945,1.0003929788508945,131.2822005645996,231.74118982546605,131.2822005645996,231.74118982546605,mixture,53,PTM,1000,5000,008-ptm,20250906-032326,1,1,GibbsKernel,iwls-nuts,FALSE
s(x2)_coef,2522.174068514342,3257.849111215721,5138.045596108871,5860.925518422937,1.0024008327416285,1.0013907017182966,76.58905459156249,156.02335285530745,98.92877202442595,177.97453002598877,mixture,53,PTM,1000,5000,008-ptm,20250906-032326,0.5083371682161989,0.50904,IWLSKernel,iwls-nuts,FALSE
s(x2)_variance,11056.682031736107,11056.682031736107,13665.865247910171,13665.865247910171,1.0003495158993598,1.0003495158993598,335.75034899514094,414.9815480934072,335.75034899514094,414.9815480934072,mixture,53,PTM,1000,5000,008-ptm,20250906-032326,1,1,GibbsKernel,iwls-nuts,FALSE
s(x3)_coef,2910.7591940287452,3404.43659206713,5293.875936780552,6345.7016115842425,1.001764302313686,1.0005232422753385,88.38894095270584,160.75534126868263,103.38008912958566,192.6953786491315,mixture,53,PTM,1000,5000,008-ptm,20250906-032326,0.508157950534401,0.50808,IWLSKernel,iwls-nuts,FALSE
s(x3)_variance,7136.2421470142845,7136.2421470142845,12137.13744449388,12137.13744449388,1.0002886919849336,1.0002886919849336,216.70115722751444,368.55976513516094,216.70115722751444,368.55976513516094,mixture,53,PTM,1000,5000,008-ptm,20250906-032326,1,1,GibbsKernel,iwls-nuts,FALSE
scale_intercept,7694.028771135814,7694.028771135814,13476.52102203754,13476.52102203754,1.0000728335877085,1.0000728335877085,233.6390643841173,409.2318675170392,233.6390643841173,409.2318675170392,mixture,53,PTM,1000,5000,008-ptm,20250906-032326,1,1,GibbsKernel,iwls-nuts,FALSE
trafo0_latent,13806.821208670404,16126.38721281514,15523.721787163518,17754.32344044886,1.0003116516860144,1.0001449885808715,419.261856858944,471.3977477857548,489.698457384624,539.1328315486816,mixture,53,PTM,1000,5000,008-ptm,20250906-032326,0.905169987538574,99,NUTSKernel,iwls-nuts,FALSE
trafo0_scale_square_transformed,12377.812580653122,12377.812580653122,13946.946276355102,13946.946276355102,0.9999885546414844,0.9999885546414844,375.86817472204945,423.516934489201,375.86817472204945,423.516934489201,mixture,53,PTM,1000,5000,008-ptm,20250906-032326,0.905169987538574,99,NUTSKernel,iwls-nuts,FALSE
g(x0)_coef,2157.353501438786,3056.440643890073,2057.046754161508,3470.696528833234,1.0019792051596952,1.0015737444809985,159.0255239854065,151.63158829781398,225.30015345225215,255.8362983738839,mixture,53,PTM,250,5000,008-ptm,20250906-045855,0.4714534077855329,0.47272,IWLSKernel,iwls-nuts,FALSE
g(x0)_variance,1518.63311162393,1518.63311162393,1489.5623208194402,1489.5623208194402,1.005702747112395,1.005702747112395,111.94337235715945,109.80047007560432,111.94337235715945,109.80047007560432,mixture,53,PTM,250,5000,008-ptm,20250906-045855,1,1,GibbsKernel,iwls-nuts,FALSE
g(x1)_coef,1433.316476647251,2774.814414001967,2043.295196379394,3344.855169401897,1.0050584273544545,1.0021650689050745,105.6544064678003,150.61791637040022,204.54057059013803,246.56012360268497,mixture,53,PTM,250,5000,008-ptm,20250906-045855,0.47604588548986954,0.47557,IWLSKernel,iwls-nuts,FALSE
g(x1)_variance,1431.5157969704833,1431.5157969704833,1463.4575383786116,1463.4575383786116,1.0027718642813557,1.0027718642813557,105.52167252830596,107.8762018908079,105.52167252830596,107.8762018908079,mixture,53,PTM,250,5000,008-ptm,20250906-045855,1,1,GibbsKernel,iwls-nuts,FALSE
g(x2)_coef,1185.2808216115031,2536.027181597966,1774.5908031906813,3690.63595298302,1.0037392858288083,1.001330306711171,87.37089382936749,130.8108440034851,186.93878918122837,272.04874670334965,mixture,53,PTM,250,5000,008-ptm,20250906-045855,0.4918628579719564,0.49082,IWLSKernel,iwls-nuts,FALSE
g(x2)_variance,1908.0562882477868,1908.0562882477868,4347.374060500714,4347.374060500714,1.001173017965591,1.001173017965591,140.64901780347552,320.4590427440928,140.64901780347552,320.4590427440928,mixture,53,PTM,250,5000,008-ptm,20250906-045855,1,1,GibbsKernel,iwls-nuts,FALSE
g(x3)_coef,1896.1441217922704,3020.396184634455,3203.6809344575213,4374.603118650634,1.0030292274605952,1.001204495423383,139.7709333768266,236.1537128451083,222.6431994500117,322.4661849380042,mixture,53,PTM,250,5000,008-ptm,20250906-045855,0.4724605830185093,0.47232,IWLSKernel,iwls-nuts,FALSE
g(x3)_variance,1763.9150241824082,1763.9150241824082,2790.86841451611,2790.86841451611,1.001875886121067,1.001875886121067,130.02389770580567,205.72396303932217,130.02389770580567,205.72396303932217,mixture,53,PTM,250,5000,008-ptm,20250906-045855,1,1,GibbsKernel,iwls-nuts,FALSE
loc_intercept,937.5401283649124,937.5401283649124,1710.7149765604022,1710.7149765604022,1.0071118588186867,1.0071118588186867,69.10912378112451,126.10234964078256,69.10912378112451,126.10234964078256,mixture,53,PTM,250,5000,008-ptm,20250906-045855,1,1,GibbsKernel,iwls-nuts,FALSE
s(x0)_coef,2034.0457680477132,2348.23259049954,2745.7593196733173,3452.057110255631,1.0035876318528032,1.0019828822234629,149.9361110074729,202.3988253467287,173.09584075801666,254.46232637341677,mixture,53,PTM,250,5000,008-ptm,20250906-045855,0.4757008496798492,0.47405,IWLSKernel,iwls-nuts,FALSE
s(x0)_variance,1736.536334507039,1736.536334507039,2727.264424174502,2727.264424174502,1.004028447552115,1.004028447552115,128.00572568682236,201.03550661116083,128.00572568682236,201.03550661116083,mixture,53,PTM,250,5000,008-ptm,20250906-045855,1,1,GibbsKernel,iwls-nuts,FALSE
s(x1)_coef,1564.5827993025514,1818.451779519669,1711.1531634850803,2451.629507481005,1.003846813661881,1.001524193084699,115.33047287415178,126.1346498202636,134.04397883214298,180.7175628774964,mixture,53,PTM,250,5000,008-ptm,20250906-045855,0.46054786305316314,0.46214,IWLSKernel,iwls-nuts,FALSE
s(x1)_variance,1451.056855449389,1451.056855449389,1832.1905015922705,1832.1905015922705,1.001184117478606,1.001184117478606,106.9621073303748,135.05670459777585,106.9621073303748,135.05670459777585,mixture,53,PTM,250,5000,008-ptm,20250906-045855,1,1,GibbsKernel,iwls-nuts,FALSE
s(x2)_coef,250.7595457710573,1227.493900020743,638.5884474615913,2219.9297078964137,1.0083281771312498,1.0030977634672145,18.484299459495144,47.07242572943174,90.4825567573899,163.63821912985384,mixture,53,PTM,250,5000,008-ptm,20250906-045855,0.4913907730612094,0.49289998,IWLSKernel,iwls-nuts,FALSE
s(x2)_variance,3815.7682582994353,3815.7682582994353,8707.234547140042,8707.234547140042,1.000462562500931,1.000462562500931,281.2726547959147,641.8385004586918,281.2726547959147,641.8385004586918,mixture,53,PTM,250,5000,008-ptm,20250906-045855,1,1,GibbsKernel,iwls-nuts,FALSE
s(x3)_coef,1069.5513623413508,1430.6737519000917,1518.280298331828,2452.7955289822503,1.006374473910955,1.002463683202206,78.84010001708326,111.91736534504572,105.4596026549871,180.8035141043538,mixture,53,PTM,250,5000,008-ptm,20250906-045855,0.47516460138852434,0.47662,IWLSKernel,iwls-nuts,FALSE
s(x3)_variance,2836.753294904286,2836.753294904286,5440.1675916851245,5440.1675916851245,1.000960197920824,1.000960197920824,209.10628640073276,401.0123984127694,209.10628640073276,401.0123984127694,mixture,53,PTM,250,5000,008-ptm,20250906-045855,1,1,GibbsKernel,iwls-nuts,FALSE
scale_intercept,2310.5371668243124,2310.5371668243124,5207.937319897659,5207.937319897659,1.002335513721647,1.002335513721647,170.31718881348968,383.893951838462,170.31718881348968,383.893951838462,mixture,53,PTM,250,5000,008-ptm,20250906-045855,1,1,GibbsKernel,iwls-nuts,FALSE
trafo0_latent,1220.5430030709088,5609.2940747625735,3551.909550333695,6759.797527368591,1.0023488233854445,1.0008805974836086,89.9701835979245,261.82277360380596,413.4792600435885,498.2866012028707,mixture,53,PTM,250,5000,008-ptm,20250906-045855,0.8852392303596256,99,NUTSKernel,iwls-nuts,FALSE
trafo0_scale_square_transformed,1226.276826980208,1226.276826980208,2040.3839453246455,2040.3839453246455,1.003907732458036,1.003907732458036,90.39284235598537,150.40331861248723,90.39284235598537,150.40331861248723,mixture,53,PTM,250,5000,008-ptm,20250906-045855,0.8852392303596256,99,NUTSKernel,iwls-nuts,FALSE
g(x0)_coef,4305.659468726279,5406.580801722095,5500.133087510606,7701.845903345446,1.0016467899659207,1.0003960178091469,237.19600910152548,302.99879202260814,297.84505680677495,424.28973407153813,mixture,53,PTM,500,5000,008-ptm,20250906-015532,0.5048337328165229,0.50567,IWLSKernel,iwls-nuts,FALSE
g(x0)_variance,3000.80479476224,3000.80479476224,4598.940656497604,4598.940656497604,1.000907468338541,1.000907468338541,165.3124048894855,253.3526809863303,165.3124048894855,253.3526809863303,mixture,53,PTM,500,5000,008-ptm,20250906-015532,1,1,GibbsKernel,iwls-nuts,FALSE
g(x1)_coef,4626.131212366809,5430.875890022679,5954.757150951168,7718.583033087674,1.002861195273592,1.000467449273379,254.85059120990297,328.04373909119744,299.1834575854535,425.2117717773778,mixture,53,PTM,500,5000,008-ptm,20250906-015532,0.4882100965744076,0.48797,IWLSKernel,iwls-nuts,FALSE
g(x1)_variance,3458.687720364848,3458.687720364848,5677.517408293778,5677.517408293778,1.0006326017552047,1.0006326017552047,190.53688057724773,312.7707800937874,190.53688057724773,312.7707800937874,mixture,53,PTM,500,5000,008-ptm,20250906-015532,1,1,GibbsKernel,iwls-nuts,FALSE
g(x2)_coef,3891.0065287427906,4659.277655303171,6514.322192220178,7140.0976517835015,1.0019359389132727,1.0006069393950228,214.3530454996238,358.8698170905808,256.67660741892337,393.3433844221846,mixture,53,PTM,500,5000,008-ptm,20250906-015532,0.5087987512474278,0.50865996,IWLSKernel,iwls-nuts,FALSE
g(x2)_variance,4072.7758652586263,4072.7758652586263,7442.470828309245,7442.470828309245,1.0012338345439902,1.0012338345439902,224.36660126541287,410.0009281160603,224.36660126541287,410.0009281160603,mixture,53,PTM,500,5000,008-ptm,20250906-015532,1,1,GibbsKernel,iwls-nuts,FALSE
g(x3)_coef,4640.116644230091,5140.061315046595,5865.676247655665,7825.397117354005,1.0011410656932205,1.0006746924442216,255.62103965052543,323.1363294592177,283.1626698120791,431.0960909363434,mixture,53,PTM,500,5000,008-ptm,20250906-015532,0.4964601612997842,0.49567997,IWLSKernel,iwls-nuts,FALSE
g(x3)_variance,3480.0794380545403,3480.0794380545403,5931.823532659334,5931.823532659334,1.0015817587054423,1.0015817587054423,191.7153365375196,326.78034081908794,191.7153365375196,326.78034081908794,mixture,53,PTM,500,5000,008-ptm,20250906-015532,1,1,GibbsKernel,iwls-nuts,FALSE
loc_intercept,6129.988708553883,6129.988708553883,9693.3625602492,9693.3625602492,1.0001666121178767,1.0001666121178767,337.69713282423777,534.0011050027196,337.69713282423777,534.0011050027196,mixture,53,PTM,500,5000,008-ptm,20250906-015532,1,1,GibbsKernel,iwls-nuts,FALSE
s(x0)_coef,2785.881918530188,3606.925692913388,4399.971465068061,5454.189032935912,1.0024056914997883,1.0007250387158415,153.47244195764114,242.39159628280484,198.70321508214923,300.4677636247019,mixture,53,PTM,500,5000,008-ptm,20250906-015532,0.4917949886209861,0.49109998,IWLSKernel,iwls-nuts,FALSE
s(x0)_variance,2943.0776943703604,2943.0776943703604,4910.965665787477,4910.965665787477,1.0006109087659296,1.0006109087659296,162.1322560808275,270.54193793546807,162.1322560808275,270.54193793546807,mixture,53,PTM,500,5000,008-ptm,20250906-015532,1,1,GibbsKernel,iwls-nuts,FALSE
s(x1)_coef,2630.906901906612,3269.969437565514,3802.556106525813,5357.939360396163,1.0024708375178493,1.0011288022457785,144.93496803046378,209.4803686644958,180.14051183289436,295.16543110872357,mixture,53,PTM,500,5000,008-ptm,20250906-015532,0.5132141377235654,0.51445,IWLSKernel,iwls-nuts,FALSE
s(x1)_variance,2728.4868001657055,2728.4868001657055,5387.569719568242,5387.569719568242,1.0015466416489174,1.0015466416489174,150.31058182521588,296.79774852604623,150.31058182521588,296.79774852604623,mixture,53,PTM,500,5000,008-ptm,20250906-015532,1,1,GibbsKernel,iwls-nuts,FALSE
s(x2)_coef,2252.8736902117207,2709.762125666262,3887.290401930049,5188.100030170718,1.0030789836268243,1.0012694551092578,124.1093616923048,214.14832646512983,149.27905155784268,285.8090917115745,mixture,53,PTM,500,5000,008-ptm,20250906-015532,0.5159340981243046,0.51771,IWLSKernel,iwls-nuts,FALSE
s(x2)_variance,10346.247901403944,10346.247901403944,13964.14652833956,13964.14652833956,1.0002591981629247,1.0002591981629247,569.9681382638533,769.2758452193408,569.9681382638533,769.2758452193408,mixture,53,PTM,500,5000,008-ptm,20250906-015532,1,1,GibbsKernel,iwls-nuts,FALSE
s(x3)_coef,2424.91955423652,2995.8650325780823,4549.521424389051,5672.104012651891,1.002150036584217,1.001288299289477,133.5872576163822,250.63020729463392,165.04027656988583,312.4725596118218,mixture,53,PTM,500,5000,008-ptm,20250906-015532,0.5092180556019598,0.51032996,IWLSKernel,iwls-nuts,FALSE
s(x3)_variance,6885.359138428066,6885.359138428066,11829.1290551179,11829.1290551179,1.000176746541612,1.000176746541612,379.310003665708,651.6591066712708,379.310003665708,651.6591066712708,mixture,53,PTM,500,5000,008-ptm,20250906-015532,1,1,GibbsKernel,iwls-nuts,FALSE
scale_intercept,6349.290429493661,6349.290429493661,12061.178338348018,12061.178338348018,1.0005418493344045,1.0005418493344045,349.7783234928997,664.4425523424483,349.7783234928997,664.4425523424483,mixture,53,PTM,500,5000,008-ptm,20250906-015532,1,1,GibbsKernel,iwls-nuts,FALSE
trafo0_latent,9167.93172479192,14052.429291475291,9536.491220901004,15759.412469204732,1.0006900466818536,1.0001546979610474,505.0554584334576,525.359163877076,774.1392858235847,868.175890506732,mixture,53,PTM,500,5000,008-ptm,20250906-015532,0.9053178851803664,99,NUTSKernel,iwls-nuts,FALSE
