index,variable,kernel,error_code,error_msg,phase,count,relative,run,model
0,scale_intercept,kernel_00,1,divergent transition,posterior,0,0,dummy-6xbmv8h9,gaussian
0,loc_intercept,kernel_00,1,divergent transition,warmup,99,0.00495,dummy-6xbmv8h9,gaussian
0,loc_intercept,kernel_00,1,divergent transition,posterior,0,0,dummy-6xbmv8h9,gaussian
0,scale_intercept,kernel_00,1,divergent transition,warmup,88,0.0044,dummy-6xwe946e,gaussian
0,scale_intercept,kernel_00,1,divergent transition,posterior,0,0,dummy-6xwe946e,gaussian
0,loc_intercept,kernel_00,1,divergent transition,warmup,88,0.0044,dummy-6xwe946e,gaussian
0,loc_intercept,kernel_00,1,divergent transition,posterior,0,0,dummy-6xwe946e,gaussian
0,scale_intercept,kernel_00,1,divergent transition,warmup,79,0.00394999999999999,dummy-6yii0lqo,gaussian
0,scale_intercept,kernel_00,1,divergent transition,posterior,0,0,dummy-6yii0lqo,gaussian
0,loc_intercept,kernel_00,1,divergent transition,warmup,79,0.00394999999999999,dummy-6yii0lqo,gaussian
0,loc_intercept,kernel_00,1,divergent transition,posterior,0,0,dummy-6yii0lqo,gaussian
0,scale_intercept,kernel_00,1,divergent transition,warmup,123,0.00615,dummy-6ysj2eeo,gaussian
0,scale_intercept,kernel_00,1,divergent transition,posterior,0,0,dummy-6ysj2eeo,gaussian
0,loc_intercept,kernel_00,1,divergent transition,warmup,123,0.00615,dummy-6ysj2eeo,gaussian
0,loc_intercept,kernel_00,1,divergent transition,posterior,0,0,dummy-6ysj2eeo,gaussian
0,scale_intercept,kernel_00,1,divergent transition,warmup,51,0.00254999999999999,dummy-6z8nx9ax,gaussian
0,scale_intercept,kernel_00,1,divergent transition,posterior,0,0,dummy-6z8nx9ax,gaussian
0,loc_intercept,kernel_00,1,divergent transition,warmup,51,0.00254999999999999,dummy-6z8nx9ax,gaussian
0,loc_intercept,kernel_00,1,divergent transition,posterior,0,0,dummy-6z8nx9ax,gaussian
0,scale_intercept,kernel_00,1,divergent transition,warmup,84,0.0042,dummy-6ziq3stm,gaussian
0,scale_intercept,kernel_00,1,divergent transition,posterior,0,0,dummy-6ziq3stm,gaussian
0,loc_intercept,kernel_00,1,divergent transition,warmup,84,0.0042,dummy-6ziq3stm,gaussian
0,loc_intercept,kernel_00,1,divergent transition,posterior,0,0,dummy-6ziq3stm,gaussian
0,scale_intercept,kernel_00,1,divergent transition,warmup,96,0.0048,dummy-707a133g,gaussian
0,scale_intercept,kernel_00,1,divergent transition,posterior,0,0,dummy-707a133g,gaussian
0,loc_intercept,kernel_00,1,divergent transition,warmup,96,0.0048,dummy-707a133g,gaussian
0,loc_intercept,kernel_00,1,divergent transition,posterior,0,0,dummy-707a133g,gaussian
0,scale_intercept,kernel_00,1,divergent transition,warmup,80,0.004,dummy-70reebhp,gaussian
0,scale_intercept,kernel_00,1,divergent transition,posterior,0,0,dummy-70reebhp,gaussian
0,loc_intercept,kernel_00,1,divergent transition,warmup,80,0.004,dummy-70reebhp,gaussian
0,loc_intercept,kernel_00,1,divergent transition,posterior,0,0,dummy-70reebhp,gaussian
0,scale_intercept,kernel_00,1,divergent transition,warmup,96,0.0048,dummy-711q7vzc,gaussian
0,scale_intercept,kernel_00,1,divergent transition,posterior,0,0,dummy-711q7vzc,gaussian
0,loc_intercept,kernel_00,1,divergent transition,warmup,96,0.0048,dummy-711q7vzc,gaussian
0,loc_intercept,kernel_00,1,divergent transition,posterior,0,0,dummy-711q7vzc,gaussian
0,scale_intercept,kernel_00,1,divergent transition,warmup,83,0.00415,dummy-728clzax,gaussian
0,scale_intercept,kernel_00,1,divergent transition,posterior,0,0,dummy-728clzax,gaussian
0,loc_intercept,kernel_00,1,divergent transition,warmup,83,0.00415,dummy-728clzax,gaussian
0,loc_intercept,kernel_00,1,divergent transition,posterior,0,0,dummy-728clzax,gaussian
0,scale_intercept,kernel_00,1,divergent transition,warmup,55,0.00275,dummy-72g5gq7u,gaussian
0,scale_intercept,kernel_00,1,divergent transition,posterior,0,0,dummy-72g5gq7u,gaussian
0,loc_intercept,kernel_00,1,divergent transition,warmup,55,0.00275,dummy-72g5gq7u,gaussian
0,loc_intercept,kernel_00,1,divergent transition,posterior,0,0,dummy-72g5gq7u,gaussian
0,scale_intercept,kernel_00,1,divergent transition,warmup,104,0.0052,dummy-72yh2pi7,gaussian
0,scale_intercept,kernel_00,1,divergent transition,posterior,0,0,dummy-72yh2pi7,gaussian
0,loc_intercept,kernel_00,1,divergent transition,warmup,104,0.0052,dummy-72yh2pi7,gaussian
0,loc_intercept,kernel_00,1,divergent transition,posterior,0,0,dummy-72yh2pi7,gaussian
0,scale_intercept,kernel_00,1,divergent transition,warmup,66,0.0033,dummy-735upmm6,gaussian
0,scale_intercept,kernel_00,1,divergent transition,posterior,0,0,dummy-735upmm6,gaussian
0,loc_intercept,kernel_00,1,divergent transition,warmup,66,0.0033,dummy-735upmm6,gaussian
0,loc_intercept,kernel_00,1,divergent transition,posterior,0,0,dummy-735upmm6,gaussian
0,scale_intercept,kernel_00,1,divergent transition,warmup,76,0.0038,dummy-73vl6j2g,gaussian
0,scale_intercept,kernel_00,1,divergent transition,posterior,0,0,dummy-73vl6j2g,gaussian
0,loc_intercept,kernel_00,1,divergent transition,warmup,76,0.0038,dummy-73vl6j2g,gaussian
0,loc_intercept,kernel_00,1,divergent transition,posterior,0,0,dummy-73vl6j2g,gaussian
0,scale_intercept,kernel_00,1,divergent transition,warmup,94,0.00469999999999999,dummy-73zmb2k2,gaussian
0,scale_intercept,kernel_00,1,divergent transition,posterior,0,0,dummy-73zmb2k2,gaussian
0,loc_intercept,kernel_00,1,divergent transition,warmup,94,0.00469999999999999,dummy-73zmb2k2,gaussian
0,loc_intercept,kernel_00,1,divergent transition,posterior,0,0,dummy-73zmb2k2,gaussian
0,scale_intercept,kernel_00,1,divergent transition,warmup,42,0.0021,dummy-756evmy9,gaussian
0,scale_intercept,kernel_00,1,divergent transition,posterior,0,0,dummy-756evmy9,gaussian
0,loc_intercept,kernel_00,1,divergent transition,warmup,42,0.0021,dummy-756evmy9,gaussian
0,loc_intercept,kernel_00,1,divergent transition,posterior,0,0,dummy-756evmy9,gaussian
0,scale_intercept,kernel_00,1,divergent transition,warmup,90,0.0045,dummy-75rj9rlh,gaussian
0,scale_intercept,kernel_00,1,divergent transition,posterior,0,0,dummy-75rj9rlh,gaussian
0,loc_intercept,kernel_00,1,divergent transition,warmup,90,0.0045,dummy-75rj9rlh,gaussian
0,loc_intercept,kernel_00,1,divergent transition,posterior,0,0,dummy-75rj9rlh,gaussian
0,scale_intercept,kernel_00,1,divergent transition,warmup,105,0.00525,dummy-76lqd9dx,gaussian
0,scale_intercept,kernel_00,1,divergent transition,posterior,0,0,dummy-76lqd9dx,gaussian
0,loc_intercept,kernel_00,1,divergent transition,warmup,105,0.00525,dummy-76lqd9dx,gaussian
0,loc_intercept,kernel_00,1,divergent transition,posterior,0,0,dummy-76lqd9dx,gaussian
0,scale_intercept,kernel_00,1,divergent transition,warmup,53,0.00264999999999999,dummy-77pnwli1,gaussian
0,scale_intercept,kernel_00,1,divergent transition,posterior,0,0,dummy-77pnwli1,gaussian
0,loc_intercept,kernel_00,1,divergent transition,warmup,53,0.00264999999999999,dummy-77pnwli1,gaussian
0,loc_intercept,kernel_00,1,divergent transition,posterior,0,0,dummy-77pnwli1,gaussian
0,scale_intercept,kernel_00,1,divergent transition,warmup,54,0.0027,dummy-78vxxat5,gaussian
0,scale_intercept,kernel_00,1,divergent transition,posterior,0,0,dummy-78vxxat5,gaussian
0,loc_intercept,kernel_00,1,divergent transition,warmup,54,0.0027,dummy-78vxxat5,gaussian
0,loc_intercept,kernel_00,1,divergent transition,posterior,0,0,dummy-78vxxat5,gaussian
0,scale_intercept,kernel_00,1,divergent transition,warmup,96,0.0048,dummy-79wepxki,gaussian
0,scale_intercept,kernel_00,1,divergent transition,posterior,0,0,dummy-79wepxki,gaussian
0,loc_intercept,kernel_00,1,divergent transition,warmup,96,0.0048,dummy-79wepxki,gaussian
0,loc_intercept,kernel_00,1,divergent transition,posterior,0,0,dummy-79wepxki,gaussian
0,scale_intercept,kernel_00,1,divergent transition,warmup,101,0.00505,dummy-7a6b3n77,gaussian
0,scale_intercept,kernel_00,1,divergent transition,posterior,0,0,dummy-7a6b3n77,gaussian
0,loc_intercept,kernel_00,1,divergent transition,warmup,101,0.00505,dummy-7a6b3n77,gaussian
0,loc_intercept,kernel_00,1,divergent transition,posterior,0,0,dummy-7a6b3n77,gaussian
0,scale_intercept,kernel_00,1,divergent transition,warmup,75,0.00375,dummy-7ahpy3ln,gaussian
0,scale_intercept,kernel_00,1,divergent transition,posterior,0,0,dummy-7ahpy3ln,gaussian
0,loc_intercept,kernel_00,1,divergent transition,warmup,75,0.00375,dummy-7ahpy3ln,gaussian
0,loc_intercept,kernel_00,1,divergent transition,posterior,0,0,dummy-7ahpy3ln,gaussian
0,scale_intercept,kernel_00,1,divergent transition,warmup,91,0.00455,dummy-7c442zvh,gaussian
0,scale_intercept,kernel_00,1,divergent transition,posterior,0,0,dummy-7c442zvh,gaussian
0,loc_intercept,kernel_00,1,divergent transition,warmup,91,0.00455,dummy-7c442zvh,gaussian
0,loc_intercept,kernel_00,1,divergent transition,posterior,0,0,dummy-7c442zvh,gaussian
0,scale_intercept,kernel_00,1,divergent transition,warmup,102,0.00509999999999999,dummy-7c4bpmzz,gaussian
0,scale_intercept,kernel_00,1,divergent transition,posterior,0,0,dummy-7c4bpmzz,gaussian
0,loc_intercept,kernel_00,1,divergent transition,warmup,102,0.00509999999999999,dummy-7c4bpmzz,gaussian
0,loc_intercept,kernel_00,1,divergent transition,posterior,0,0,dummy-7c4bpmzz,gaussian
0,scale_intercept,kernel_00,1,divergent transition,warmup,71,0.00355,dummy-7c597d99,gaussian
0,scale_intercept,kernel_00,1,divergent transition,posterior,0,0,dummy-7c597d99,gaussian
0,loc_intercept,kernel_00,1,divergent transition,warmup,71,0.00355,dummy-7c597d99,gaussian
0,loc_intercept,kernel_00,1,divergent transition,posterior,0,0,dummy-7c597d99,gaussian
0,scale_intercept,kernel_00,1,divergent transition,warmup,74,0.0037,dummy-7cugm852,gaussian
0,scale_intercept,kernel_00,1,divergent transition,posterior,0,0,dummy-7cugm852,gaussian
0,loc_intercept,kernel_00,1,divergent transition,warmup,74,0.0037,dummy-7cugm852,gaussian
0,loc_intercept,kernel_00,1,divergent transition,posterior,0,0,dummy-7cugm852,gaussian
0,scale_intercept,kernel_00,1,divergent transition,warmup,94,0.0047,dummy-7dld6i54,gaussian
0,scale_intercept,kernel_00,1,divergent transition,posterior,0,0,dummy-7dld6i54,gaussian
0,loc_intercept,kernel_00,1,divergent transition,warmup,94,0.0047,dummy-7dld6i54,gaussian
0,loc_intercept,kernel_00,1,divergent transition,posterior,0,0,dummy-7dld6i54,gaussian
0,scale_intercept,kernel_00,1,divergent transition,warmup,76,0.0038,dummy-7eq7hrdv,gaussian
0,scale_intercept,kernel_00,1,divergent transition,posterior,0,0,dummy-7eq7hrdv,gaussian
0,loc_intercept,kernel_00,1,divergent transition,warmup,76,0.0038,dummy-7eq7hrdv,gaussian
0,loc_intercept,kernel_00,1,divergent transition,posterior,0,0,dummy-7eq7hrdv,gaussian
0,scale_intercept,kernel_00,1,divergent transition,warmup,97,0.00485,dummy-7f6mujbn,gaussian
0,scale_intercept,kernel_00,1,divergent transition,posterior,0,0,dummy-7f6mujbn,gaussian
0,loc_intercept,kernel_00,1,divergent transition,warmup,97,0.00485,dummy-7f6mujbn,gaussian
0,loc_intercept,kernel_00,1,divergent transition,posterior,0,0,dummy-7f6mujbn,gaussian
0,scale_intercept,kernel_00,1,divergent transition,warmup,89,0.00445,dummy-7fibm15u,gaussian
0,scale_intercept,kernel_00,1,divergent transition,posterior,0,0,dummy-7fibm15u,gaussian
0,loc_intercept,kernel_00,1,divergent transition,warmup,89,0.00445,dummy-7fibm15u,gaussian
0,loc_intercept,kernel_00,1,divergent transition,posterior,0,0,dummy-7fibm15u,gaussian
0,scale_intercept,kernel_00,1,divergent transition,warmup,93,0.00465,dummy-7fpjma2h,gaussian
0,scale_intercept,kernel_00,1,divergent transition,posterior,0,0,dummy-7fpjma2h,gaussian
0,loc_intercept,kernel_00,1,divergent transition,warmup,93,0.00465,dummy-7fpjma2h,gaussian
0,loc_intercept,kernel_00,1,divergent transition,posterior,0,0,dummy-7fpjma2h,gaussian
0,scale_intercept,kernel_00,1,divergent transition,warmup,96,0.0048,dummy-7giuqwq1,gaussian
0,scale_intercept,kernel_00,1,divergent transition,posterior,0,0,dummy-7giuqwq1,gaussian
0,loc_intercept,kernel_00,1,divergent transition,warmup,96,0.0048,dummy-7giuqwq1,gaussian
0,loc_intercept,kernel_00,1,divergent transition,posterior,0,0,dummy-7giuqwq1,gaussian
0,scale_intercept,kernel_00,1,divergent transition,warmup,86,0.0043,dummy-7h2xb6xm,gaussian
0,scale_intercept,kernel_00,1,divergent transition,posterior,0,0,dummy-7h2xb6xm,gaussian
0,loc_intercept,kernel_00,1,divergent transition,warmup,86,0.0043,dummy-7h2xb6xm,gaussian
0,loc_intercept,kernel_00,1,divergent transition,posterior,0,0,dummy-7h2xb6xm,gaussian
0,scale_intercept,kernel_00,1,divergent transition,warmup,80,0.00399999999999999,dummy-7h3et6zk,gaussian
0,scale_intercept,kernel_00,1,divergent transition,posterior,0,0,dummy-7h3et6zk,gaussian
0,loc_intercept,kernel_00,1,divergent transition,warmup,80,0.00399999999999999,dummy-7h3et6zk,gaussian
0,loc_intercept,kernel_00,1,divergent transition,posterior,0,0,dummy-7h3et6zk,gaussian
0,scale_intercept,kernel_00,1,divergent transition,warmup,57,0.00285,dummy-7iiurgo4,gaussian
0,scale_intercept,kernel_00,1,divergent transition,posterior,0,0,dummy-7iiurgo4,gaussian
0,loc_intercept,kernel_00,1,divergent transition,warmup,57,0.00285,dummy-7iiurgo4,gaussian
0,loc_intercept,kernel_00,1,divergent transition,posterior,0,0,dummy-7iiurgo4,gaussian
0,scale_intercept,kernel_00,1,divergent transition,warmup,79,0.00395,dummy-7jfrc6hq,gaussian
0,scale_intercept,kernel_00,1,divergent transition,posterior,0,0,dummy-7jfrc6hq,gaussian
0,loc_intercept,kernel_00,1,divergent transition,warmup,79,0.00395,dummy-7jfrc6hq,gaussian
0,loc_intercept,kernel_00,1,divergent transition,posterior,0,0,dummy-7jfrc6hq,gaussian
0,scale_intercept,kernel_00,1,divergent transition,warmup,59,0.00295,dummy-7jszt8fw,gaussian
0,scale_intercept,kernel_00,1,divergent transition,posterior,0,0,dummy-7jszt8fw,gaussian
0,loc_intercept,kernel_00,1,divergent transition,warmup,59,0.00295,dummy-7jszt8fw,gaussian
0,loc_intercept,kernel_00,1,divergent transition,posterior,0,0,dummy-7jszt8fw,gaussian
0,scale_intercept,kernel_00,1,divergent transition,warmup,56,0.0028,dummy-7kdry6fz,gaussian
0,scale_intercept,kernel_00,1,divergent transition,posterior,0,0,dummy-7kdry6fz,gaussian
0,loc_intercept,kernel_00,1,divergent transition,warmup,56,0.0028,dummy-7kdry6fz,gaussian
0,loc_intercept,kernel_00,1,divergent transition,posterior,0,0,dummy-7kdry6fz,gaussian
0,scale_intercept,kernel_00,1,divergent transition,warmup,77,0.00385,dummy-7kl69zlf,gaussian
0,scale_intercept,kernel_00,1,divergent transition,posterior,0,0,dummy-7kl69zlf,gaussian
0,loc_intercept,kernel_00,1,divergent transition,warmup,77,0.00385,dummy-7kl69zlf,gaussian
0,loc_intercept,kernel_00,1,divergent transition,posterior,0,0,dummy-7kl69zlf,gaussian
0,scale_intercept,kernel_00,1,divergent transition,warmup,68,0.0034,dummy-7kpl5ycz,gaussian
0,scale_intercept,kernel_00,1,divergent transition,posterior,0,0,dummy-7kpl5ycz,gaussian
0,loc_intercept,kernel_00,1,divergent transition,warmup,68,0.0034,dummy-7kpl5ycz,gaussian
0,loc_intercept,kernel_00,1,divergent transition,posterior,0,0,dummy-7kpl5ycz,gaussian
0,scale_intercept,kernel_00,1,divergent transition,warmup,63,0.00315,dummy-7ku66kd7,gaussian
0,scale_intercept,kernel_00,1,divergent transition,posterior,0,0,dummy-7ku66kd7,gaussian
0,loc_intercept,kernel_00,1,divergent transition,warmup,63,0.00315,dummy-7ku66kd7,gaussian
0,loc_intercept,kernel_00,1,divergent transition,posterior,0,0,dummy-7ku66kd7,gaussian
0,scale_intercept,kernel_00,1,divergent transition,warmup,78,0.0039,dummy-7l4bsakg,gaussian
0,scale_intercept,kernel_00,1,divergent transition,posterior,0,0,dummy-7l4bsakg,gaussian
0,loc_intercept,kernel_00,1,divergent transition,warmup,78,0.0039,dummy-7l4bsakg,gaussian
0,loc_intercept,kernel_00,1,divergent transition,posterior,0,0,dummy-7l4bsakg,gaussian
0,scale_intercept,kernel_00,1,divergent transition,warmup,61,0.00305,dummy-7lj0maa9,gaussian
0,scale_intercept,kernel_00,1,divergent transition,posterior,0,0,dummy-7lj0maa9,gaussian
0,loc_intercept,kernel_00,1,divergent transition,warmup,61,0.00305,dummy-7lj0maa9,gaussian
0,loc_intercept,kernel_00,1,divergent transition,posterior,0,0,dummy-7lj0maa9,gaussian
0,scale_intercept,kernel_00,1,divergent transition,warmup,86,0.0043,dummy-7m165ix1,gaussian
0,scale_intercept,kernel_00,1,divergent transition,posterior,0,0,dummy-7m165ix1,gaussian
0,loc_intercept,kernel_00,1,divergent transition,warmup,86,0.0043,dummy-7m165ix1,gaussian
0,loc_intercept,kernel_00,1,divergent transition,posterior,0,0,dummy-7m165ix1,gaussian
0,scale_intercept,kernel_00,1,divergent transition,warmup,43,0.00215,dummy-7mtl8g3y,gaussian
0,scale_intercept,kernel_00,1,divergent transition,posterior,0,0,dummy-7mtl8g3y,gaussian
0,loc_intercept,kernel_00,1,divergent transition,warmup,43,0.00215,dummy-7mtl8g3y,gaussian
0,loc_intercept,kernel_00,1,divergent transition,posterior,0,0,dummy-7mtl8g3y,gaussian
0,scale_intercept,kernel_00,1,divergent transition,warmup,100,0.00499999999999999,dummy-7mytgulc,gaussian
0,scale_intercept,kernel_00,1,divergent transition,posterior,0,0,dummy-7mytgulc,gaussian
0,loc_intercept,kernel_00,1,divergent transition,warmup,100,0.00499999999999999,dummy-7mytgulc,gaussian
0,loc_intercept,kernel_00,1,divergent transition,posterior,0,0,dummy-7mytgulc,gaussian
0,scale_intercept,kernel_00,1,divergent transition,warmup,122,0.0061,dummy-7pyu0wp3,gaussian
0,scale_intercept,kernel_00,1,divergent transition,posterior,0,0,dummy-7pyu0wp3,gaussian
0,loc_intercept,kernel_00,1,divergent transition,warmup,122,0.0061,dummy-7pyu0wp3,gaussian
0,loc_intercept,kernel_00,1,divergent transition,posterior,0,0,dummy-7pyu0wp3,gaussian
0,scale_intercept,kernel_00,1,divergent transition,warmup,87,0.00435,dummy-7q74y1rf,gaussian
0,scale_intercept,kernel_00,1,divergent transition,posterior,0,0,dummy-7q74y1rf,gaussian
0,loc_intercept,kernel_00,1,divergent transition,warmup,87,0.00435,dummy-7q74y1rf,gaussian
0,loc_intercept,kernel_00,1,divergent transition,posterior,0,0,dummy-7q74y1rf,gaussian
0,scale_intercept,kernel_00,1,divergent transition,warmup,58,0.0029,dummy-7qbnmf3n,gaussian
0,scale_intercept,kernel_00,1,divergent transition,posterior,0,0,dummy-7qbnmf3n,gaussian
0,loc_intercept,kernel_00,1,divergent transition,warmup,58,0.0029,dummy-7qbnmf3n,gaussian
0,loc_intercept,kernel_00,1,divergent transition,posterior,0,0,dummy-7qbnmf3n,gaussian
0,scale_intercept,kernel_00,1,divergent transition,warmup,63,0.00315,dummy-7qlgy11m,gaussian
0,scale_intercept,kernel_00,1,divergent transition,posterior,0,0,dummy-7qlgy11m,gaussian
0,loc_intercept,kernel_00,1,divergent transition,warmup,63,0.00315,dummy-7qlgy11m,gaussian
0,loc_intercept,kernel_00,1,divergent transition,posterior,0,0,dummy-7qlgy11m,gaussian
0,scale_intercept,kernel_00,1,divergent transition,warmup,88,0.0044,dummy-7qzm02i2,gaussian
0,scale_intercept,kernel_00,1,divergent transition,posterior,0,0,dummy-7qzm02i2,gaussian
0,loc_intercept,kernel_00,1,divergent transition,warmup,88,0.0044,dummy-7qzm02i2,gaussian
0,loc_intercept,kernel_00,1,divergent transition,posterior,0,0,dummy-7qzm02i2,gaussian
0,scale_intercept,kernel_00,1,divergent transition,warmup,59,0.00295,dummy-7rbfuhus,gaussian
0,scale_intercept,kernel_00,1,divergent transition,posterior,0,0,dummy-7rbfuhus,gaussian
0,loc_intercept,kernel_00,1,divergent transition,warmup,59,0.00295,dummy-7rbfuhus,gaussian
0,loc_intercept,kernel_00,1,divergent transition,posterior,0,0,dummy-7rbfuhus,gaussian
0,scale_intercept,kernel_00,1,divergent transition,warmup,58,0.0029,dummy-7rzqtv1i,gaussian
0,scale_intercept,kernel_00,1,divergent transition,posterior,0,0,dummy-7rzqtv1i,gaussian
0,loc_intercept,kernel_00,1,divergent transition,warmup,58,0.0029,dummy-7rzqtv1i,gaussian
0,loc_intercept,kernel_00,1,divergent transition,posterior,0,0,dummy-7rzqtv1i,gaussian
0,scale_intercept,kernel_00,1,divergent transition,warmup,56,0.0028,dummy-7s4nono7,gaussian
0,scale_intercept,kernel_00,1,divergent transition,posterior,0,0,dummy-7s4nono7,gaussian
0,loc_intercept,kernel_00,1,divergent transition,warmup,56,0.0028,dummy-7s4nono7,gaussian
0,loc_intercept,kernel_00,1,divergent transition,posterior,0,0,dummy-7s4nono7,gaussian
0,scale_intercept,kernel_00,1,divergent transition,warmup,80,0.004,dummy-7sg7xl1k,gaussian
0,scale_intercept,kernel_00,1,divergent transition,posterior,0,0,dummy-7sg7xl1k,gaussian
0,loc_intercept,kernel_00,1,divergent transition,warmup,80,0.004,dummy-7sg7xl1k,gaussian
0,loc_intercept,kernel_00,1,divergent transition,posterior,0,0,dummy-7sg7xl1k,gaussian
0,scale_intercept,kernel_00,1,divergent transition,warmup,78,0.0039,dummy-7sgyf1z6,gaussian
0,scale_intercept,kernel_00,1,divergent transition,posterior,0,0,dummy-7sgyf1z6,gaussian
0,loc_intercept,kernel_00,1,divergent transition,warmup,78,0.0039,dummy-7sgyf1z6,gaussian
0,loc_intercept,kernel_00,1,divergent transition,posterior,0,0,dummy-7sgyf1z6,gaussian
0,scale_intercept,kernel_00,1,divergent transition,warmup,95,0.00475,dummy-7twwrw50,gaussian
0,scale_intercept,kernel_00,1,divergent transition,posterior,0,0,dummy-7twwrw50,gaussian
0,loc_intercept,kernel_00,1,divergent transition,warmup,95,0.00475,dummy-7twwrw50,gaussian
0,loc_intercept,kernel_00,1,divergent transition,posterior,0,0,dummy-7twwrw50,gaussian
0,scale_intercept,kernel_00,1,divergent transition,warmup,88,0.0044,dummy-7u8vgzdh,gaussian
0,scale_intercept,kernel_00,1,divergent transition,posterior,0,0,dummy-7u8vgzdh,gaussian
0,loc_intercept,kernel_00,1,divergent transition,warmup,88,0.0044,dummy-7u8vgzdh,gaussian
0,loc_intercept,kernel_00,1,divergent transition,posterior,0,0,dummy-7u8vgzdh,gaussian
0,scale_intercept,kernel_00,1,divergent transition,warmup,119,0.00595,dummy-7urtp42x,gaussian
0,scale_intercept,kernel_00,1,divergent transition,posterior,0,0,dummy-7urtp42x,gaussian
0,loc_intercept,kernel_00,1,divergent transition,warmup,119,0.00595,dummy-7urtp42x,gaussian
0,loc_intercept,kernel_00,1,divergent transition,posterior,0,0,dummy-7urtp42x,gaussian
0,scale_intercept,kernel_00,1,divergent transition,warmup,97,0.00485,dummy-7uyvorug,gaussian
0,scale_intercept,kernel_00,1,divergent transition,posterior,0,0,dummy-7uyvorug,gaussian
0,loc_intercept,kernel_00,1,divergent transition,warmup,97,0.00485,dummy-7uyvorug,gaussian
0,loc_intercept,kernel_00,1,divergent transition,posterior,0,0,dummy-7uyvorug,gaussian
0,scale_intercept,kernel_00,1,divergent transition,warmup,69,0.00345,dummy-7vbha15r,gaussian
0,scale_intercept,kernel_00,1,divergent transition,posterior,0,0,dummy-7vbha15r,gaussian
0,loc_intercept,kernel_00,1,divergent transition,warmup,69,0.00345,dummy-7vbha15r,gaussian
0,loc_intercept,kernel_00,1,divergent transition,posterior,0,0,dummy-7vbha15r,gaussian
0,scale_intercept,kernel_00,1,divergent transition,warmup,80,0.004,dummy-7vvok50c,gaussian
0,scale_intercept,kernel_00,1,divergent transition,posterior,0,0,dummy-7vvok50c,gaussian
0,loc_intercept,kernel_00,1,divergent transition,warmup,80,0.004,dummy-7vvok50c,gaussian
0,loc_intercept,kernel_00,1,divergent transition,posterior,0,0,dummy-7vvok50c,gaussian
0,scale_intercept,kernel_00,1,divergent transition,warmup,51,0.00255,dummy-7vvr2gwa,gaussian
0,scale_intercept,kernel_00,1,divergent transition,posterior,0,0,dummy-7vvr2gwa,gaussian
0,loc_intercept,kernel_00,1,divergent transition,warmup,51,0.00255,dummy-7vvr2gwa,gaussian
0,loc_intercept,kernel_00,1,divergent transition,posterior,0,0,dummy-7vvr2gwa,gaussian
0,scale_intercept,kernel_00,1,divergent transition,warmup,64,0.00319999999999999,dummy-7w9b3gq2,gaussian
0,scale_intercept,kernel_00,1,divergent transition,posterior,0,0,dummy-7w9b3gq2,gaussian
0,loc_intercept,kernel_00,1,divergent transition,warmup,64,0.00319999999999999,dummy-7w9b3gq2,gaussian
0,loc_intercept,kernel_00,1,divergent transition,posterior,0,0,dummy-7w9b3gq2,gaussian
0,scale_intercept,kernel_00,1,divergent transition,warmup,43,0.00215,dummy-7wel46g0,gaussian
0,scale_intercept,kernel_00,1,divergent transition,posterior,0,0,dummy-7wel46g0,gaussian
0,loc_intercept,kernel_00,1,divergent transition,warmup,43,0.00215,dummy-7wel46g0,gaussian
0,loc_intercept,kernel_00,1,divergent transition,posterior,0,0,dummy-7wel46g0,gaussian
0,scale_intercept,kernel_00,1,divergent transition,warmup,81,0.00405,dummy-7x2opny9,gaussian
0,scale_intercept,kernel_00,1,divergent transition,posterior,0,0,dummy-7x2opny9,gaussian
0,loc_intercept,kernel_00,1,divergent transition,warmup,81,0.00405,dummy-7x2opny9,gaussian
0,loc_intercept,kernel_00,1,divergent transition,posterior,0,0,dummy-7x2opny9,gaussian
0,scale_intercept,kernel_00,1,divergent transition,warmup,54,0.0027,dummy-7x3ecqvh,gaussian
0,scale_intercept,kernel_00,1,divergent transition,posterior,0,0,dummy-7x3ecqvh,gaussian
0,loc_intercept,kernel_00,1,divergent transition,warmup,54,0.0027,dummy-7x3ecqvh,gaussian
0,loc_intercept,kernel_00,1,divergent transition,posterior,0,0,dummy-7x3ecqvh,gaussian
0,scale_intercept,kernel_00,1,divergent transition,warmup,100,0.005,dummy-7x59f8ca,gaussian
0,scale_intercept,kernel_00,1,divergent transition,posterior,0,0,dummy-7x59f8ca,gaussian
0,loc_intercept,kernel_00,1,divergent transition,warmup,100,0.005,dummy-7x59f8ca,gaussian
0,loc_intercept,kernel_00,1,divergent transition,posterior,0,0,dummy-7x59f8ca,gaussian
0,scale_intercept,kernel_00,1,divergent transition,warmup,76,0.0038,dummy-7yjhmhnk,gaussian
0,scale_intercept,kernel_00,1,divergent transition,posterior,0,0,dummy-7yjhmhnk,gaussian
0,loc_intercept,kernel_00,1,divergent transition,warmup,76,0.0038,dummy-7yjhmhnk,gaussian
0,loc_intercept,kernel_00,1,divergent transition,posterior,0,0,dummy-7yjhmhnk,gaussian
0,scale_intercept,kernel_00,1,divergent transition,warmup,108,0.00539999999999999,dummy-7yopuhh2,gaussian
0,scale_intercept,kernel_00,1,divergent transition,posterior,0,0,dummy-7yopuhh2,gaussian
0,loc_intercept,kernel_00,1,divergent transition,warmup,108,0.00539999999999999,dummy-7yopuhh2,gaussian
