mcmc_duration_seconds,ess_bulk_tau,ess_tail_tau,rhat_tau,ess_bulk_tau_clipped,ess_tail_tau_clipped,rhat_tau_clipped,ess_bulk_min_delta,ess_tail_min_delta,rhat_max_delta,ess_bulk_median_delta,ess_tail_median_delta,rhat_median_delta,ess_bulk_per_minute_tau,ess_tail_per_minute_tau,ess_bulk_per_minute_tau_clipped,ess_tail_per_minute_tau_clipped,ess_bulk_min_per_minute_delta,ess_tail_min_per_minute_delta,ess_bulk_median_per_minute_delta,ess_tail_median_per_minute_delta,delta_acceptance_prob,delta_position_moved,tau_acceptance_prob,tau_position_moved,run,ess_bulk_loc_intercept,ess_tail_loc_intercept,rhat_loc_intercept,ess_bulk_scale_intercept,ess_tail_scale_intercept,rhat_scale_intercept,ess_bulk_per_minute_loc_intercept,ess_tail_per_minute_loc_intercept,loc_intercept_acceptance_prob,loc_intercept_position_moved,scale_intercept_acceptance_prob,scale_intercept_position_moved
95.78011298179626,399.1551422841431,228.66204304217175,1.007945693417751,399.1551422841431,228.66204304217175,1.007945693417751,2024.154443585712,6792.888617172096,1.0035333133049864,15943.869736352057,8930.40647153741,1.0024279774518736,250.04468872990716,143.2418709418086,250.04468872990716,143.2418709418086,1268.0008702665143,4255.302111700245,9987.79552873297,5594.317772355124,0.8547350390821207,99,0.8547350390821207,99,dummy-0bmvj29z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83.07112574577332,792.374283464379,526.6843638372704,1.0104505700168178,792.374283464379,526.6843638372704,1.0104505700168178,3101.9032955278644,8765.986443936596,1.0053263472204017,27511.283887672776,10732.342235577382,1.0034503498529117,572.3102531842325,380.40969767216734,572.3102531842325,380.40969767216734,2240.419833736771,6331.432033867155,19870.64721275134,7751.676991898797,0.8446635114862753,99,0.8446635114862753,99,dummy-0bobl69g,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98.83592343330383,1668.2611462693633,3563.3215390877976,1.0007156150901386,1668.2611462693633,3563.3215390877976,1.0007755145866255,29436.593653569827,6962.237899472785,1.0006710341055096,41627.78850186142,8057.565096668781,1.000326151465244,1012.7458245858154,2163.1739242011868,1012.7458245858154,2163.1739242011868,17869.976399887117,4226.542935578088,25270.84508698048,4891.479626093338,0.900936527245474,99,0.900936527245474,99,dummy-0boglk8w,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106.53670263290404,1084.1401656750195,1707.9316552623416,1.002545138223917,1084.1401656750195,1707.9316552623416,1.002545138223917,7497.947601114271,6857.559210883556,1.001531469198756,22155.895073506523,7215.238440674793,1.0010649252170298,610.5727728841014,961.8835273027364,610.5727728841014,961.8835273027364,4222.740566854291,3862.0826671421232,12477.894205070112,4063.5226709821336,0.8828807249748445,99,0.8828807249748445,99,dummy-0cz6vbsq,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95.82864451408386,1851.8817233057075,3775.70994941442,1.000907969216367,1851.8817233057075,3775.70994941442,1.000907969216367,32762.572862907076,7434.906637265544,1.0007781676562748,48332.18267790042,9068.46926107413,1.0003024050560991,1159.4957224090997,2364.0384157950853,1159.4957224090997,2364.0384157950853,20513.223178123106,4655.125829003774,30261.62975985562,5677.9281228848085,0.9033156242705814,99,0.9033156242705814,99,dummy-0dc68559,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
327.6320445537567,10890.184651407902,20158.207843100612,1.0001263384582229,10890.184651407902,20158.207843100612,1.000108699376845,25818.206454090905,19934.06655073699,1.0002160517408485,37188.313581197064,23836.904317262335,1.0001205039101682,1994.3442344732696,3691.6183587395935,1994.3442344732696,3691.6183587395935,4728.146751809208,3650.5708550983222,6810.380278616856,4365.306394201241,0.906947364867102,99,0.906947364867102,99,dummy-0e6xkjnc,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108.6720118522644,793.1717859378142,840.4673954899772,1.002768643398001,793.1717859378142,840.4673954899772,1.002768643398001,2674.897434548875,7143.2326939412,1.0017817748888804,21792.04733215602,8019.476370162965,1.0012612530402092,437.926070798856,464.0389265817008,437.926070798856,464.0389265817008,1476.864588566907,3943.922214480852,12031.826940932044,4427.713944082574,0.8669813684448188,99,0.8669813684448188,99,dummy-0eapozez,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85.30359959602356,1392.5632039941784,942.279465560714,1.0034856871515483,1392.5632039941784,942.279465560714,1.0034856871515483,3694.2800706892704,8810.01717471773,1.001591226664553,38781.56639292904,11052.282639676958,1.0010431966498086,979.4872975506366,662.7711866953655,979.4872975506366,662.7711866953655,2598.446083061761,6196.702518843115,27277.793605373376,7773.844966930676,0.8705638911345134,99,0.8705638911345134,99,dummy-0ega62af,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100.7775492668152,459.00665453481287,305.88020714218715,1.0099524336865815,459.00665453481287,305.88020714218715,1.0099524336865815,2358.2730935164404,5713.21391895049,1.0043713843542112,14746.198201403471,7654.758958195589,1.003390005889702,273.27911298154066,182.11211288677947,273.27911298154066,182.11211288677947,1404.0467012783315,3401.480167268831,8779.454338006539,4557.419195377997,0.8330284624289606,99,0.8330284624289606,99,dummy-0el8qf5z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117.8011736869812,5173.857437217414,9095.16218418272,1.0011704232274266,5173.857437217414,9095.16218418272,1.0011704232274266,8392.068869758352,3202.3566486758687,1.0009612518024322,18045.101457080986,13798.922162607476,1.0004719302973646,2635.2152233891725,4632.464295313488,2635.2152233891725,4632.464295313488,4274.355818588488,1631.0652339602846,9190.961800616711,7028.243470276628,0.8971538663337546,99,0.8971538663337546,99,dummy-0etpm1gi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103.3200511932373,1588.1938966269934,2612.9466235101963,1.001577685092035,1588.1938966269934,2612.9466235101963,1.001577685092035,12212.16679047378,6112.63923021426,1.001010990082796,32922.95587495464,7440.959457489281,1.0005494528366912,922.2956502353804,1517.389854147434,922.2956502353804,1517.389854147434,7091.8471193748965,3549.730662898291,19119.012521613757,4321.112526496495,0.8981000944092974,99,0.8981000944092974,99,dummy-0f9r7ize,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104.57265400886536,199.15944232555785,56.4438597031638,1.0151885230824995,199.15944232555785,56.4438597031638,1.015102938305044,724.8764264796815,6467.397603441667,1.006245787643475,8722.560918982785,8906.009334807115,1.0045642330056173,114.2704720731332,32.38544162705022,114.2704720731332,32.38544162705022,415.90782983373185,3710.758418482932,5004.689419995008,5109.945474302732,0.8248998813770817,99,0.8248998813770817,99,dummy-0g836r9c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100.36907935142516,3667.76631750499,3182.170328687983,1.0013697831624857,3667.76631750499,3182.170328687983,1.0013697831624857,7492.145628600121,8706.76803784376,1.0009533521309706,33116.14367246961,19044.697994206195,1.000293629875387,2192.5674766805028,1902.281269839783,2192.5674766805028,1902.281269839783,4478.757209100815,5204.850793156227,19796.62096322659,11384.799851072326,0.8994627651387289,99,0.8994627651387289,99,dummy-0gkvn4to,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
541.6638197898865,8358.739804341643,12287.254987594351,1.000677384623582,8358.739804341643,12287.254987594351,1.000677384623582,10616.293707401886,13133.431603892051,1.0006674380497118,23854.70152093121,18420.641802160306,1.0002444313296432,925.8960446260596,1361.0569366468626,925.8960446260596,1361.0569366468626,1175.9648681929675,1454.787762156966,2642.380825455672,2040.451046847368,0.9064042725704304,99,0.9064042725704304,99,dummy-0hrk51jh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91.81871390342712,1871.6184049876915,3895.4050736443137,1.0006174450830434,1871.6184049876915,3895.4050736443137,1.0006174450830434,20457.29236693266,7658.474507399151,1.0006984702833068,41715.33160655765,9370.76328883358,1.0003450328103198,1223.0306821480108,2545.4974752149633,1223.0306821480108,2545.4974752149633,13368.054178007227,5004.518696779502,27259.365656395217,6123.433594608746,0.9050158379784354,99,0.9050158379784354,99,dummy-0j6tgt6n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
