kld_test,mad_test,run,in_hdi_cdf,in_hdi_prob,in_ci_cdf,in_ci_prob,width_hdi_cdf,width_hdi_prob,width_ci_cdf,width_ci_prob,model
0.19967688791725044,0.05650009584869318,dummy-34blsltf,0.981,0.665,0.961,0.664,0.2002090586353342,0.15217109019554365,0.204504785318663,0.15259814624422974,gaussian
0.00456631278014185,0.01680469348113798,dummy-35ttz9le,1,1,1,1,0.0451266953550624,0.03652943955618107,0.045220935687786,0.03658440095545114,gaussian
0.1858972256172181,0.09765161734161688,dummy-36091xsx,0.6306666666666667,0.34933333333333333,0.5813333333333334,0.34,0.21355964980824607,0.1327448437258406,0.21701910992462625,0.1331419697546396,gaussian
0.00190233583026785,0.01140432905354192,dummy-374oqd78,1,1,1,1,0.04589565623189259,0.03627728363083014,0.04600724391256551,0.03633575468829581,gaussian
0.41710984669365625,0.09842438129923677,dummy-379bppr6,0.5973333333333334,0.484,0.6,0.4866666666666667,0.20153710218551196,0.4533274539594699,0.2054890376164127,0.45569413780390067,gaussian
0.18947677967162185,0.070103088163122,dummy-388p8e7k,0.7733333333333333,0.9126666666666666,0.7973333333333333,0.9286666666666666,0.193134829061432,0.17989251664874226,0.19743839810070715,0.1812278411545757,gaussian
0.6407575868768365,0.05975439249059611,dummy-392x9mvo,0.7473333333333333,0.15466666666666667,0.7726666666666666,0.15533333333333332,0.14195314439286946,0.10577608579740191,0.14366677869726704,0.10597943383664478,gaussian
0.2315056576042022,0.06292296409695271,dummy-3aqtqysm,0.604,0.356,0.636,0.348,0.13973769242116393,0.10735633701149408,0.14140308019120812,0.10763543542860524,gaussian
0.2866218213091755,0.08059161904649634,dummy-3b6ud5dh,0.7286666666666667,0.3606666666666667,0.7493333333333333,0.3873333333333333,0.19228613057791577,0.15806581013844048,0.19743870839990593,0.15867302258201174,gaussian
0.29601407128672846,0.0758281515822245,dummy-3bqkqgot,0.532,0.22666666666666663,0.518,0.22533333333333333,0.09725681660195494,0.07845618116858817,0.09790877572652926,0.07857002069594887,gaussian
0.20804129403705812,0.05284125035942168,dummy-3bru6c42,0.536,0.218,0.545,0.219,0.096510265226393,0.0810047398667276,0.09736814942981376,0.08115505077215301,gaussian
0.10163242972869392,0.0638293989585921,dummy-3bxvosnd,0.6213333333333333,0.31733333333333336,0.6373333333333333,0.32133333333333336,0.14039728744833255,0.11974464497718408,0.1419679047010006,0.12014003770871524,gaussian
0.10109571309634546,0.05937967049762805,dummy-3cfkly6c,0.7086666666666667,0.34,0.7486666666666667,0.35,0.1411137772946382,0.116948830204342,0.1427011628831163,0.11735265121507032,gaussian
0.6856592239374948,0.07238720260107466,dummy-3cob1t4q,0.436,0.11933333333333332,0.43666666666666665,0.11933333333333332,0.09736138295977537,0.07818540279068738,0.09799973552411982,0.0783137585084488,gaussian
0.21587901093985357,0.05771867540258671,dummy-3cstfxcn,0.594,0.226,0.68,0.22,0.12915078273434724,0.12448598813308127,0.1314156925510856,0.1249927615040977,gaussian
0.09786034988549172,0.05384781686267315,dummy-3czmj9ix,0.4513333333333333,0.246,0.4673333333333333,0.25533333333333336,0.09873801116392034,0.0849936002355728,0.0994316491306217,0.0852276139071695,gaussian
0.7082045847350462,0.08702349210929954,dummy-3d3isx8g,0.6326666666666667,0.2,0.6486666666666666,0.1993333333333333,0.17740474884220514,0.1725323570913392,0.18346589040803363,0.17332123021163257,gaussian
0.01216303726335352,0.02661419450271293,dummy-3das5fox,1,1,1,1,0.09941925926242806,0.08227984740361122,0.10009632488781592,0.08247087925652691,gaussian
0.16117037403872034,0.03926948721576746,dummy-3dj899d6,0.259,0.084,0.27,0.085,0.04416287787071221,0.03705582339436085,0.04427135983431195,0.03710529005223437,gaussian
0.1720639466746497,0.05594023484972023,dummy-3emy4sn6,0.15266666666666667,0.072,0.15466666666666667,0.07466666666666667,0.04377052950413975,0.02729254872747373,0.04385015242655209,0.02732519568451469,gaussian
0.15612015621271985,0.02763692550662746,dummy-3epv8c87,0.9313333333333332,0.91,0.934,0.8893333333333333,0.10129261107702366,0.1434360244146374,0.10187014787096577,0.14373322125219018,gaussian
0.09782242601362565,0.04473049618574972,dummy-3f3gakj6,0.9026666666666666,0.4866666666666667,0.9186666666666666,0.49466666666666664,0.14401451940420454,0.11453110869654108,0.14552102590523394,0.11493458741469798,gaussian
0.2502276804323239,0.06330034287043494,dummy-3fe80he8,0.17133333333333334,0.06466666666666666,0.17,0.06533333333333333,0.04371680955337351,0.0365151166083446,0.0438184381420949,0.03656321430474918,gaussian
0.029563043034608,0.03729704978546207,dummy-3foj316v,1,1,1,1,0.1384731261344023,0.12225286876252252,0.1403946505207324,0.12278640060765444,gaussian
0.13027987260151255,0.04766240700816895,dummy-3hqqiyo0,0.862,0.5986666666666667,0.8666666666666667,0.6113333333333333,0.14966845346684263,0.10461789832933328,0.15083654061588056,0.10496811822877224,gaussian
0.1282459902718178,0.07290481870871904,dummy-3iw3arhy,0.9613333333333334,0.5706666666666667,0.9413333333333334,0.5746666666666667,0.21261263658445603,0.13876143257953846,0.21621634705298384,0.13931332441661742,gaussian
0.01746201274339555,0.03705322070639538,dummy-3j0sraqw,1,1,1,1,0.10132581548333666,0.07992634195346351,0.1019684278812458,0.08013693088583447,gaussian
0.2504245093769655,0.08179620637162043,dummy-3jdfa7y8,0.616,0.408,0.675,0.408,0.18544890476408135,0.16423034616253163,0.19084554657749395,0.16527214911915725,gaussian
0.03471997048484291,0.02419682739404668,dummy-3jjiu7v9,0.486,0.13533333333333333,0.488,0.134,0.04605255953099768,0.04267993776293241,0.04615672140899675,0.04274097178931745,gaussian
0.07894160548239543,0.04180746282113532,dummy-3km1bf54,0.24266666666666667,0.13066666666666665,0.24733333333333332,0.13,0.04684365857358472,0.03523072938377818,0.04693950083489667,0.03527775806351457,gaussian
0.196868665933782,0.05055814596617376,dummy-3lb6n0ct,0.546,0.216,0.543,0.215,0.09832589142911616,0.07841611833122915,0.09896291932155374,0.0785271149780389,gaussian
0.2831522355318586,0.07347504153308695,dummy-3lhs66ra,0.826,0.302,0.8446666666666667,0.30666666666666664,0.20222264756079256,0.14786160232380535,0.20668945138133105,0.14829339909749123,gaussian
0.2162833839607564,0.0442648460504317,dummy-3lrxyzid,0.968,0.324,0.951,0.313,0.1382550899437778,0.10910151771366888,0.13985582540743144,0.10933054197399268,gaussian
0.23474675762931715,0.0725975864373133,dummy-3mh6yvtr,0.508,0.268,0.515,0.266,0.13252441208685442,0.11917705726359087,0.13474814611471103,0.1196127776191476,gaussian
0.00291818870773772,0.0127681743360023,dummy-3n3tposx,1,1,1,1,0.04525013773296258,0.03677893097501548,0.04534535113156646,0.03684050653824911,gaussian
0.23707073995844177,0.06377766372307628,dummy-3n584oat,0.15333333333333332,0.05733333333333333,0.15733333333333333,0.05733333333333333,0.04407669309114273,0.03598121529126843,0.04415797364427668,0.03602755605187023,gaussian
0.2931120582607677,0.1056581398726348,dummy-3n7chrkg,0.454,0.549,0.488,0.538,0.19035323631268056,0.15248866646356848,0.1952831722076717,0.15326115288957332,gaussian
0.03175915648715075,0.04057174698147576,dummy-3n7fvnc9,1,1,1,1,0.13689946856498894,0.12285721253021505,0.13872599349555303,0.12344362506973187,gaussian
0.15192656845939898,0.03675321675750999,dummy-3oi5le1l,0.248,0.094,0.255,0.094,0.04491914290691601,0.03650717337099114,0.04503269896351415,0.03655058831201031,gaussian
0.11181529008072667,0.05734136382363954,dummy-3oyvhvjh,0.4073333333333333,0.25266666666666665,0.416,0.254,0.09502128081401164,0.09097876036716536,0.09577540860122996,0.09123778911259207,gaussian
0.2618558043126147,0.06493467765544307,dummy-3p9uz6xt,0.44533333333333336,0.122,0.472,0.124,0.09782183176448006,0.08007917166156642,0.0985455121344937,0.08020134338671063,gaussian
0.1770559303255119,0.03680344379534144,dummy-3pavqeul,0.296,0.093,0.298,0.094,0.04453077151263356,0.03628690418138843,0.04465616675758612,0.03633652072168344,gaussian
0.01284983592534093,0.0308453297800868,dummy-3q6hvk3i,1,1,1,1,0.10155458997471302,0.08060094249962668,0.10229506914653266,0.08079407837803435,gaussian
0.2657857811278079,0.05962798586982756,dummy-3r8m9oln,0.21666666666666667,0.06066666666666667,0.21933333333333332,0.06066666666666667,0.04465710067281869,0.0349873209048791,0.0448027885809986,0.03503069360917161,gaussian
0.17167517738767774,0.0459692438683876,dummy-3rfeqbaa,0.629,0.212,0.638,0.211,0.09895721391941388,0.08095074435436209,0.09972329986814768,0.08110842788411934,gaussian
0.6845903997897168,0.06673578678532956,dummy-3rhk9yqs,0.594,0.164,0.6073333333333333,0.164,0.14332048289303814,0.10300033421474988,0.14497556393535205,0.103192811650772,gaussian
0.6717320755606611,0.06729787799490425,dummy-3syu124s,0.9186666666666666,0.2653333333333333,0.8986666666666666,0.25866666666666666,0.2068921611978237,0.14189642171128153,0.21072919397636455,0.14219178313479797,gaussian
0.07630122559287665,0.05688352173591997,dummy-3t4lp2sz,0.4693333333333333,0.2613333333333333,0.4746666666666667,0.264,0.10404577741718336,0.07525590584694243,0.10459082001423428,0.07540457490700339,gaussian
0.6195196115081997,0.07799503252323696,dummy-3trm10iv,0.7233333333333334,0.22133333333333333,0.7726666666666666,0.218,0.1882940035390993,0.1642352475070039,0.19351251917415668,0.16466650996471788,gaussian
0.08962049558704473,0.0541680918964788,dummy-3u6dqy3i,1,0.764,1,0.7866666666666666,0.19780555359812813,0.14653872507717025,0.20202584906040488,0.1475745879181707,gaussian
0.09304158568501646,0.05897583870612537,dummy-3ubietk8,0.824,0.38333333333333336,0.834,0.38533333333333336,0.14574631680813746,0.11121652062953588,0.1471641776168423,0.11154170960048422,gaussian
0.1179412845232689,0.03088166235412386,dummy-3ue9sker,0.9753333333333334,0.5826666666666667,0.9686666666666668,0.5813333333333334,0.1043969538902398,0.14349787857176888,0.10488665084800591,0.14381815815774382,gaussian
0.6205274015211873,0.05989872631520088,dummy-3uj2xspu,0.148,0.05266666666666667,0.15133333333333332,0.052,0.04408356202031538,0.03629396600080216,0.04422899137457032,0.03633660975180963,gaussian
0.20119588527457621,0.03855454438171956,dummy-3vw25xjh,0.724,0.215,0.762,0.213,0.09995596790218088,0.07655666525557578,0.10057808355795304,0.07667356637713649,gaussian
0.6193286412630561,0.06229694114060954,dummy-3wd1wfgz,0.15733333333333333,0.04666666666666667,0.16,0.04733333333333333,0.04410432960507845,0.03647147028335719,0.04421910366429479,0.03651700972687098,gaussian
0.07826774323135112,0.0497585844881399,dummy-3wqgwu3f,0.926,0.44066666666666665,0.9353333333333332,0.44266666666666665,0.1444054373645771,0.1169381863686138,0.1460441663533988,0.1173389783887814,gaussian
0.5981726301950745,0.06042505909898237,dummy-3wxay4np,0.424,0.10866666666666666,0.45,0.108,0.09830938701211918,0.07926511400881313,0.09899887710581366,0.07936797017149233,gaussian
0.18429870770687695,0.06637299549380297,dummy-3x59bzdz,0.47933333333333333,0.15733333333333333,0.476,0.16,0.09891154730898212,0.05881679284355811,0.0995329534106972,0.05891560621381857,gaussian
0.18744862489858397,0.03166792572860864,dummy-3xe940y7,0.324,0.089,0.323,0.089,0.04464690562322772,0.03515648832202967,0.0447610553910003,0.03520313042199715,gaussian
0.08650255706080896,0.04668511443279453,dummy-3xk9gk7p,0.6,0.294,0.6306666666666667,0.298,0.10389075840384245,0.07545631370368283,0.10440909955714732,0.07562197269204533,gaussian
0.6102895935949282,0.06235148668357825,dummy-3xr19cdr,0.14,0.04933333333333333,0.14266666666666666,0.04866666666666666,0.04390296742633683,0.03665561188198315,0.04401383474547044,0.0366944516066621,gaussian
0.20519416726468545,0.04674443642418665,dummy-3xrisalk,0.20333333333333337,0.11666666666666668,0.20266666666666663,0.118,0.04780867411262083,0.05089726159023949,0.04788881636057305,0.05096140976671126,gaussian
0.6421942920400876,0.06435739573196644,dummy-3z29x7pq,0.43,0.108,0.458,0.10733333333333334,0.09646092340357763,0.08097819625712568,0.097277725369853,0.08110907366860932,gaussian
0.08669222518754056,0.03363675688542,dummy-40xg897o,0.28933333333333333,0.12266666666666666,0.2946666666666667,0.126,0.04617575096435854,0.03599724610633098,0.04625773158449853,0.03604629419535316,gaussian
0.3161200268513308,0.0921983766735473,dummy-42tk0d1s,0.7213333333333334,0.44133333333333336,0.7033333333333334,0.43,0.1984494261384306,0.1455891848805551,0.2034417920300069,0.1459833717314789,gaussian
0.4597100217516578,0.13380268404512985,dummy-43pem48c,0.4093333333333333,0.148,0.4,0.148,0.2366146908173796,0.14669813198500284,0.23835294071825777,0.1470608201818351,gaussian
0.259675760086559,0.06179369011602517,dummy-43s5f8ns,0.4146666666666667,0.14066666666666666,0.442,0.13933333333333334,0.0986674995286617,0.07914297785207632,0.09936629919399896,0.07927110700962382,gaussian
0.11625515064100578,0.03937869222023912,dummy-43znywc1,0.3433333333333333,0.14933333333333337,0.33666666666666667,0.14866666666666667,0.04765127089348996,0.04831779282052809,0.04772863833391641,0.04837657638615552,gaussian
0.6276211697722291,0.05803153995795605,dummy-44db14io,0.166,0.05066666666666666,0.16666666666666666,0.05,0.04381695440361077,0.03573683433872108,0.0439293703401423,0.0357767797274677,gaussian
0.2120446247888157,0.05925001043133773,dummy-44ezo76a,0.655,0.359,0.696,0.351,0.14095777570469742,0.10689527650976702,0.1424436016219847,0.10712481559732526,gaussian
0.6691687699706802,0.07389601375622337,dummy-45uhrtoc,0.82,0.19733333333333333,0.9446666666666668,0.19533333333333333,0.18932100204003585,0.16172317629680086,0.19463090264450963,0.16220271481232632,gaussian
0.27331359206283623,0.08561003891950038,dummy-472xhueu,0.44066666666666665,0.25,0.43333333333333335,0.25066666666666665,0.09929133809042828,0.07667386951059056,0.09991969217446652,0.07679974810830428,gaussian
0.19248965029009268,0.07807132807187876,dummy-4902563c,0.8113333333333334,0.3446666666666667,0.8126666666666666,0.3486666666666667,0.19886951538588776,0.1207010426993157,0.20303288004481432,0.1214449527340624,gaussian
0.08910155386111157,0.03553252788307901,dummy-4967cyd8,0.7866666666666666,0.37,0.8033333333333333,0.38266666666666665,0.10110994388499724,0.08049853345536954,0.10184181753948264,0.08068908033735964,gaussian
0.32078996287478384,0.09390917635650928,dummy-49p31yjm,0.696,0.43333333333333335,0.6913333333333334,0.42533333333333334,0.19707456143920107,0.14675902435050078,0.20203901458017184,0.1471503759251166,gaussian
0.11720141960652222,0.0718201945627882,dummy-49x991tk,0.49,0.246,0.4886666666666667,0.21266666666666667,0.10392320027890103,0.11934069033648508,0.10446028407924976,0.1196330296285016,gaussian
0.6517141361179993,0.07589243150963816,dummy-4aaqkzrk,0.744,0.23066666666666663,0.786,0.232,0.19082215141651515,0.1604484708069753,0.19579043559393736,0.16093909600097084,gaussian
0.09100461631281807,0.03632692303671463,dummy-4bsy4kk6,0.8166666666666667,0.37666666666666665,0.824,0.39066666666666666,0.10484016692734138,0.07719774475539258,0.1053418271499631,0.07736863212797666,gaussian
0.07465556527530705,0.03977775356702107,dummy-4bvcc8zy,0.95,0.982,0.9673333333333334,0.99,0.14058376248902177,0.171366089818337,0.1420436152883076,0.1720638863044182,gaussian
0.663053422124874,0.05777018274544401,dummy-4cwo4mu3,0.16266666666666665,0.044,0.162,0.04466666666666667,0.04412681337668051,0.03598913657807021,0.04425298440875259,0.03603339268475974,gaussian
0.04185308214547029,0.0506750779838841,dummy-4czsbk6p,1,1,1,1,0.20379890217612157,0.1539766964584124,0.2074702084148692,0.15474832585978843,gaussian
0.06137352101905772,0.05293524125085375,dummy-4dkdeuh2,0.73,0.8933333333333333,1,1,0.13411184257475117,0.1241019847319406,0.13591442413388638,0.12474116710087972,gaussian
0.17584551563098633,0.03621580003570841,dummy-4dnb14oj,0.232,0.101,0.233,0.102,0.04441349941692828,0.03588426873574957,0.04454532907297871,0.03593033607631533,gaussian
0.21231042548568657,0.08196675370188632,dummy-4dy2cvke,0.488,0.16666666666666666,0.4753333333333334,0.16666666666666666,0.160405771826588,0.15902039761742293,0.16138988437429866,0.15936824549550024,gaussian
0.2624477897862459,0.0692784394400489,dummy-4envez2a,0.935,0.579,0.909,0.585,0.2093171556897685,0.1357390122064156,0.21334176330592572,0.13603830347571824,gaussian
0.12775976762362318,0.04630134817902499,dummy-4ffribn2,0.202,0.08866666666666667,0.204,0.088,0.04477256812575046,0.03660018375296581,0.04486866168497618,0.03666124853318438,gaussian
0.3025402567782009,0.07651170744629392,dummy-4fg3joan,0.794,0.3293333333333333,0.782,0.336,0.2044192020271782,0.14371451303647165,0.20864533760718815,0.1440616838360571,gaussian
0.28268670081762465,0.08495611334396697,dummy-4fs2wz9u,0.7593333333333333,0.23266666666666663,0.762,0.24,0.2160657164546329,0.14825841764031775,0.2189471937154117,0.1489457667060404,gaussian
0.04663837217148094,0.03179216675979823,dummy-4gmnbag3,0.996,0.37666666666666665,0.9966666666666668,0.382,0.10240057571035864,0.0881616912209248,0.10303547688111708,0.08836199278562973,gaussian
0.3114429194296747,0.0713807063767618,dummy-4h3wos36,0.9413333333333334,0.23266666666666663,0.9173333333333332,0.23533333333333337,0.20250520822843168,0.14441046596571017,0.2066258508353271,0.1448878834853152,gaussian
0.19327725823340489,0.04223325364176424,dummy-4ho1d786,0.657,0.237,0.668,0.237,0.09966273076039596,0.07783906192527941,0.10027942532135872,0.07795316431984371,gaussian
0.00208576294853577,0.01210223475126908,dummy-4hqufvhb,1,1,1,1,0.04600733453296542,0.03512718609937766,0.04612007077161013,0.03517949737401651,gaussian
0.7247921349651578,0.06634124964503564,dummy-4ie4osdt,0.538,0.15866666666666668,0.6206666666666667,0.15733333333333333,0.13397912948468127,0.11336627017833378,0.13593441646858612,0.11356422572386056,gaussian
0.04113115984945187,0.05070064854224375,dummy-4jgn59pn,1,1,1,1,0.2007667233390635,0.1591133164049005,0.2046892052503728,0.1599138606441154,gaussian
0.5794309288242161,0.05969053075663654,dummy-4jj99awa,0.396,0.11133333333333334,0.41,0.11066666666666666,0.09834456119313945,0.07971356095038065,0.0989658980593406,0.0798064629570727,gaussian
0.14785669764364365,0.05396159142396101,dummy-4jl8j6ge,0.862,0.3393333333333333,0.8946666666666667,0.344,0.13491568782958538,0.12816832905244943,0.1367188975491972,0.12873498148956125,gaussian
0.10821626749178946,0.0435525764693741,dummy-4kr52ow4,0.8853333333333333,0.49733333333333335,0.8946666666666667,0.5026666666666667,0.14424053147145582,0.115889149240226,0.14557487250153756,0.11626237471325604,gaussian
0.2480318222430516,0.05957672691248485,dummy-4kyvd2qf,0.186,0.056,0.19133333333333333,0.058,0.04428864133262099,0.03530022422344889,0.04441341465910058,0.03534785161336674,gaussian
0.6285160505098351,0.0642053712430929,dummy-4lb9kgkf,0.15466666666666667,0.05333333333333334,0.158,0.05333333333333334,0.04357020213527875,0.03724304771886235,0.0436649863524037,0.03728957102685804,gaussian
0.2281293504444688,0.05958295789847024,dummy-4lc91rxr,0.989,0.452,0.971,0.442,0.1881280174920233,0.16142068536292267,0.19329513604989787,0.16209055509389478,gaussian
0.6280640791427198,0.05813708526920579,dummy-4lghu0j8,0.168,0.04533333333333334,0.16666666666666666,0.046,0.04382593190373054,0.03564470076958219,0.0439597950460389,0.0356847041153295,gaussian
0.26118085755863957,0.06370566174869173,dummy-4n6r7p15,0.967,0.588,0.951,0.533,0.19119157438971107,0.15205191007878607,0.19589964386422973,0.15255811916197295,gaussian
0.23694240476761708,0.07232639681757214,dummy-4o0zw0pj,0.51,0.294,0.518,0.291,0.13389875687063169,0.11426441493950974,0.1357048202214153,0.11460701014213664,gaussian
0.00263187552316291,0.01132093526634196,dummy-4o94im52,1,1,1,1,0.04617814266924677,0.03575271728058567,0.04627008715729999,0.03580081202457162,gaussian
0.04332002456644192,0.05021536148649493,dummy-4p8l4r0i,1,1,1,1,0.19587021782208183,0.16506295712348446,0.20010741176404545,0.16609692786220084,gaussian
0.31993862785028276,0.09605810693581612,dummy-4pdwdt9v,0.6833333333333333,0.4126666666666667,0.6653333333333333,0.4066666666666667,0.20360349237724223,0.1405743451645799,0.207728156966044,0.14092447558439888,gaussian
0.0939053623328316,0.05285587441865239,dummy-4pgivbe4,0.522,0.2773333333333333,0.5286666666666666,0.27666666666666667,0.10666926141184112,0.0734060368387938,0.10712720543640372,0.07352965198254573,gaussian
0.08042989969452087,0.05014546691521909,dummy-4plsfl5f,0.2,0.118,0.2,0.11733333333333332,0.04577558322225046,0.0365974718631842,0.04586793459548937,0.03664543450847619,gaussian
0.24105805727152463,0.06653429724421434,dummy-4pmdcqku,0.978,0.622,0.955,0.623,0.1977585674891515,0.1493995705468021,0.20226204003813583,0.14987346614392227,gaussian
0.19532299968945,0.03281973858884701,dummy-4pnfihv8,0.311,0.086,0.317,0.088,0.04431704353378396,0.03506067427604736,0.04441858544176819,0.03510019535772968,gaussian
0.1806215480639952,0.0422726754128489,dummy-4poix5sy,0.693,0.194,0.708,0.198,0.097966489244516,0.08116016816412558,0.0987608324636686,0.08130296584771202,gaussian
0.2498876509269825,0.0591524285292685,dummy-4pprg9sh,0.182,0.06133333333333333,0.17666666666666667,0.06133333333333333,0.04878069008003671,0.08887000013493446,0.04886198719662417,0.08899948999271995,gaussian
0.6634796042188459,0.06097658734652742,dummy-4pspco4w,0.6766666666666666,0.15,0.7386666666666667,0.15066666666666667,0.13987507205622243,0.10905355531291618,0.14137765931725582,0.10921555474307408,gaussian
0.2751913694395607,0.07045603687875907,dummy-4pxkqawg,0.5386666666666666,0.19733333333333333,0.53,0.198,0.09875506682757854,0.07593648681914794,0.09928860321897268,0.07606504070153713,gaussian
0.046825985219308,0.05422433189357764,dummy-4q3noj4m,1,1,1,1,0.19967370849880425,0.15613569503865948,0.20365416186227017,0.15707950789532832,gaussian
0.04118667340518657,0.05033322297815727,dummy-4qgsmueo,1,1,1,1,0.20090825948673643,0.1547570873424539,0.2048251333450818,0.1556108545347664,gaussian
-3.810316644472e-4,0.01490811504178594,dummy-4qnj7xbd,0.9493333333333334,0.97,0.9933333333333332,0.9826666666666668,0.04554340506909886,0.03754276453560309,0.04564451246988493,0.03760178479273149,gaussian
0.10692165238255602,0.07721842287225837,dummy-4qtthz43,0.49666666666666665,0.2946666666666667,0.4866666666666667,0.29333333333333333,0.14766461791368635,0.10645529297290376,0.14900884857514235,0.1067503095454353,gaussian
0.23756936965959077,0.06355611237932796,dummy-4qvtymdq,0.594,0.16933333333333334,0.5853333333333334,0.16666666666666666,0.09731418268187315,0.07761679198413957,0.09788021586680624,0.0777385647504059,gaussian
0.24290120979297428,0.06011005944179426,dummy-4rgit2tb,0.164,0.04733333333333333,0.168,0.04866666666666666,0.04508438123667375,0.03532291969216385,0.04523169501908702,0.03536882374780747,gaussian
0.21928169384968307,0.06638893948655594,dummy-4s4pufci,0.561,0.291,0.571,0.283,0.13531654028712636,0.1149346325455205,0.1371622886310941,0.11523825716001444,gaussian
0.5969499556004318,0.05928730616236328,dummy-4sc6az9t,0.88,0.95,0.8973333333333333,0.958,0.19251990335415856,0.5401037115672057,0.19595035447113704,0.5439854837996021,gaussian
0.31191738529666974,0.0804053838214419,dummy-4ssvveof,0.4693333333333333,0.13466666666666666,0.4766666666666667,0.14,0.13903983905001763,0.10795634996479483,0.14064235708795025,0.10830209660530864,gaussian
0.11646143906409671,0.04086861589366706,dummy-4t92akv0,0.796,0.23733333333333337,0.78,0.23533333333333337,0.10490831585651442,0.07847932218824649,0.10535067326222512,0.07865339883950483,gaussian
0.00480515778417689,0.01995816097111029,dummy-4uiwkzwa,0.7966666666666666,0.9086666666666666,0.892,0.9586666666666668,0.04510862135847916,0.03635156030743426,0.04520082638406332,0.0364052660706153,gaussian
0.3090895433129384,0.09957944302981726,dummy-4uthj729,0.628,0.418,0.6546666666666666,0.418,0.18772349520164736,0.16183143956172572,0.19350245125193125,0.16245564152109795,gaussian
0.1791491878834803,0.03576087778920633,dummy-4uzusyx8,0.276,0.085,0.282,0.086,0.04433096568311021,0.03631040378022759,0.04445422667174457,0.03636152597818466,gaussian
0.05255837021843444,0.05541473808130116,dummy-4wli61b5,1,1,1,1,0.21073225482401528,0.14341842446543163,0.2141487702590354,0.14401538719550588,gaussian
0.3051546281326668,0.07508562080068212,dummy-4wvkylq1,0.7853333333333333,0.334,0.8,0.33266666666666667,0.1955387341499786,0.1506955588047322,0.2002996285253874,0.15115775927176822,gaussian
0.09872748945354058,0.05651950399370292,dummy-4xc75ww8,0.19866666666666663,0.114,0.202,0.11533333333333332,0.04686101945308753,0.03411278097806196,0.04697398797519273,0.03415924434501875,gaussian
0.06819590995185344,0.04050551816902725,dummy-4ynduus7,0.242,0.126,0.23666666666666664,0.12666666666666668,0.04616711617053148,0.03691753354150947,0.04625464834732042,0.03697745784081428,gaussian
0.6654167690718314,0.07895172370257401,dummy-4yy2r5xm,0.488,0.144,0.47933333333333333,0.14333333333333334,0.13762952241076987,0.10966465106863614,0.13918208478874552,0.10989151437953086,gaussian
0.26543864253698496,0.06614818464709839,dummy-4zk4haza,0.942,0.583,0.916,0.584,0.20953272661160985,0.13545130884550885,0.2135803891723469,0.13575851359545812,gaussian
0.11085295199522756,0.03587866990064024,dummy-5041hmnc,0.726,0.38333333333333336,0.732,0.388,0.10027385607652792,0.08300646176965572,0.10084074144716716,0.08320848173142115,gaussian
0.20008274933016,0.03495980314063487,dummy-50ghplx9,0.274,0.095,0.277,0.095,0.04374828492315586,0.03584991839782164,0.04387107144080985,0.03589413804786891,gaussian
0.19024475351772244,0.06652657389880876,dummy-50qcu9iu,0.12066666666666669,0.04866666666666666,0.11866666666666668,0.048,0.04473515224261826,0.03554960573347578,0.0448245313014571,0.03560556636042036,gaussian
0.6583117629623904,0.06556453147977395,dummy-51ms3vad,0.6333333333333333,0.15333333333333332,0.6373333333333333,0.15133333333333332,0.13791707037844264,0.11116116061890124,0.1397161541832798,0.11137973323575932,gaussian
0.20084225016477905,0.04458901724230375,dummy-51pmqp6b,0.601,0.193,0.612,0.196,0.09884149205303738,0.07786386314327165,0.09947877601970535,0.07797478868497999,gaussian
0.17614334568008555,0.03678578125228778,dummy-51xn6vpy,0.427,0.095,0.439,0.097,0.04501200252497355,0.0349298069044737,0.04513726268112063,0.03497367876005237,gaussian
0.11572395632290888,0.03580314810681163,dummy-52nl8vsm,0.7566666666666667,0.4066666666666667,0.7573333333333333,0.4146666666666667,0.10206360369521553,0.08178118478929326,0.10260422142572112,0.08196526233602536,gaussian
0.17740824653211004,0.03751967110693229,dummy-52oar1fr,0.265,0.096,0.269,0.098,0.0439830597064244,0.03674886206567088,0.04407390438200915,0.03679868325182992,gaussian
0.10628825470529751,0.04744895923540721,dummy-5350tpmp,0.5326666666666666,0.268,0.5513333333333333,0.2693333333333333,0.09948116227655956,0.08664891713880087,0.10012493218608708,0.08687524584596959,gaussian
0.1848113046073015,0.03584423762143721,dummy-53qa1jkk,0.285,0.09,0.292,0.09,0.0441894575299637,0.03592433552505177,0.0443176719011262,0.03597176637383525,gaussian
0.02464124474282958,0.03045437097454537,dummy-53zwp54y,1,0.962,1,1,0.1063392282562343,0.07347618910829222,0.10683376738500916,0.07361958282958098,gaussian
0.19015926726855592,0.03664687862528356,dummy-543ehvra,0.238,0.099,0.24,0.098,0.04395201713882766,0.03619803657153325,0.04407231405561179,0.0362432585694442,gaussian
0.17768857551001158,0.06436858051868494,dummy-548q5ura,0.453,0.193,0.455,0.192,0.09715045424254634,0.08378956268109204,0.0978203550417176,0.0839665663795033,gaussian
0.02442218752929647,0.03844460653301196,dummy-54swu00q,1,1,1,1,0.14631872907919868,0.10720772445970558,0.14764244808834806,0.10756325392842885,gaussian
0.07836660311532706,0.06225553662486537,dummy-55197gvo,0.3953333333333333,0.236,0.402,0.23666666666666664,0.1017814502503087,0.08250838259440756,0.1024725589606183,0.0827157821153411,gaussian
