variable,ess_bulk_min,ess_bulk_median,ess_tail_min,ess_tail_median,rhat_max,rhat_median,ess_bulk_min_per_minute,ess_tail_min_per_minute,ess_bulk_median_per_minute,ess_tail_median_per_minute,data_type,data_seed,model,ntrain,ntest,job,run,acceptance_prob,position_moved,kernel,mcmc_strategy,apply_jitter
g(x0)_variance,1017.6077687711236,1017.6077687711236,1912.5950174608392,1912.5950174608392,1.0070392930728285,1.0070392930728285,50.030810987420736,94.03296903837597,50.030810987420736,94.03296903837597,mixture,10,ptm-iwls-nuts,20000,5000,010-ptm,20260114-124146,1,1,GibbsKernel,iwls-nuts,FALSE
g(x1)_coef,384.2601545650926,649.8992540110728,629.7367858001558,1171.148295360038,1.0094228314426987,1.0052940621861044,18.89219771411474,30.961086451060407,31.952376678058616,57.57964984303954,mixture,10,ptm-iwls-nuts,20000,5000,010-ptm,20260114-124146,0.525737,0.522,IWLSKernel,iwls-nuts,FALSE
g(x1)_variance,1096.6866505782186,1096.6866505782186,1442.4145865289825,1442.4145865289825,1.0008724056156133,1.0008724056156133,53.9187339280692,70.91649037946884,53.9187339280692,70.91649037946884,mixture,10,ptm-iwls-nuts,20000,5000,010-ptm,20260114-124146,1,1,GibbsKernel,iwls-nuts,FALSE
g(x2)_coef,495.5627274692677,533.6327388559789,584.4706700795817,1004.4589098778976,1.012293464757755,1.007087739051753,24.364402386949603,28.73557230970746,26.236119174526426,49.38434572430498,mixture,10,ptm-iwls-nuts,20000,5000,010-ptm,20260114-124146,0.4998204,0.49712503,IWLSKernel,iwls-nuts,FALSE
g(x2)_variance,1822.1921998597172,1822.1921998597172,4010.073301469984,4010.073301469984,1.003998669367599,1.003998669367599,89.58830340301631,197.15574659362812,89.58830340301631,197.15574659362812,mixture,10,ptm-iwls-nuts,20000,5000,010-ptm,20260114-124146,1,1,GibbsKernel,iwls-nuts,FALSE
g(x3)_coef,391.9269313601133,616.7043290834745,833.8048500122362,1030.260983931652,1.0144246976607634,1.0088249018648558,19.26913573727629,40.99411790235602,30.32034411525708,50.65290786551752,mixture,10,ptm-iwls-nuts,20000,5000,010-ptm,20260114-124146,0.5202646,0.518625,IWLSKernel,iwls-nuts,FALSE
g(x3)_variance,1433.9961352188702,1433.9961352188702,3472.7872572728465,3472.7872572728465,1.0019499481859844,1.0019499481859844,70.50259618641286,170.74001221311372,70.50259618641286,170.74001221311372,mixture,10,ptm-iwls-nuts,20000,5000,010-ptm,20260114-124146,1,1,GibbsKernel,iwls-nuts,FALSE
s(x0)_coef,250.6343973738898,484.52156399072726,501.6009185590134,881.5497058389681,1.0233671150484347,1.008119291522389,12.322470942907572,24.661270793803265,23.82156222787421,43.34149960559667,mixture,10,ptm-iwls-nuts,20000,5000,010-ptm,20260114-124146,0.52884257,0.52925,IWLSKernel,iwls-nuts,FALSE
s(x0)_variance,502.1465437089412,502.1465437089412,1732.8291328442,1732.8291328442,1.0169835000794518,1.0169835000794518,24.688096521341674,85.19475723295446,24.688096521341674,85.19475723295446,mixture,10,ptm-iwls-nuts,20000,5000,010-ptm,20260114-124146,1,1,GibbsKernel,iwls-nuts,FALSE
s(x1)_coef,327.09418781652664,440.1161852211785,555.0247239320954,773.9355132820237,1.0190361563525376,1.0076381832702108,16.081625934808724,27.287858749275703,21.638366324479136,38.05063460573312,mixture,10,ptm-iwls-nuts,20000,5000,010-ptm,20260114-124146,0.51130396,0.513875,IWLSKernel,iwls-nuts,FALSE
s(x1)_variance,1181.2681594391263,1181.2681594391263,2386.5667619448864,2386.5667619448864,1.003861014607037,1.003861014607037,58.07719420393872,117.33584809392384,58.07719420393872,117.33584809392384,mixture,10,ptm-iwls-nuts,20000,5000,010-ptm,20260114-124146,1,1,GibbsKernel,iwls-nuts,FALSE
s(x2)_coef,379.49875319882415,413.7530926487411,923.5156080315144,1060.959329592162,1.0137419727897694,1.0062454739373532,18.658102830897903,45.40475834333936,20.342221638861915,52.162195801892274,mixture,10,ptm-iwls-nuts,20000,5000,010-ptm,20260114-124146,0.5301508,0.52750003,IWLSKernel,iwls-nuts,FALSE
s(x2)_variance,6473.942319423694,6473.942319423694,7470.249450222421,7470.249450222421,1.0003082263028402,1.0003082263028402,318.2921696025304,367.27573210678025,318.2921696025304,367.27573210678025,mixture,10,ptm-iwls-nuts,20000,5000,010-ptm,20260114-124146,1,1,GibbsKernel,iwls-nuts,FALSE
s(x3)_coef,279.3234882326061,472.16368668105207,601.1739551349773,854.5530476714096,1.018420933500913,1.0121802409919824,13.732973620070414,29.556791371826733,23.213985671503448,42.01420558964766,mixture,10,ptm-iwls-nuts,20000,5000,010-ptm,20260114-124146,0.52059066,0.51837504,IWLSKernel,iwls-nuts,FALSE
s(x3)_variance,2726.16137005642,2726.16137005642,4476.249758545185,4476.249758545185,1.002114877294639,1.002114877294639,134.03205872849173,220.07536938589536,134.03205872849173,220.07536938589536,mixture,10,ptm-iwls-nuts,20000,5000,010-ptm,20260114-124146,1,1,GibbsKernel,iwls-nuts,FALSE
trafo0_latent,2955.4793938007742,5408.19259146634,3159.4935706888396,4774.9762781566915,1.002026519689742,1.0006359929557291,145.30650754271173,155.3368896171009,265.89445327640624,234.76229542780416,mixture,10,ptm-iwls-nuts,20000,5000,010-ptm,20260114-124146,0.9191741,99.00001,NUTSKernel,iwls-nuts,FALSE
trafo0_scale_square_transformed,2430.9590270866065,2430.9590270866065,3619.572769541872,3619.572769541872,1.0021425702986553,1.0021425702986553,119.5183992641954,177.9567399596911,119.5183992641954,177.9567399596911,mixture,10,ptm-iwls-nuts,20000,5000,010-ptm,20260114-124146,0.9191741,99.00001,NUTSKernel,iwls-nuts,FALSE
