variable,ess_bulk_min,ess_bulk_median,ess_tail_min,ess_tail_median,rhat_max,rhat_median,ess_bulk_min_per_minute,ess_tail_min_per_minute,ess_bulk_median_per_minute,ess_tail_median_per_minute,model,job,run,fold,a,b,nparam,trafo_target_slope
g(sex)_coef,4273.131585938256,4273.131585938256,7339.576639193751,7339.576639193751,1.0000380745712816,1.0000380745712816,54.26948725976021,93.21385333030892,54.26948725976021,93.21385333030892,ptm-linear-nori-77-id,004d-ptm-linear-nori-iwls,20250905-202543,7,-7,7,40,identity
loc_intercept,4784.997109012146,4784.997109012146,8698.297349366709,8698.297349366709,1.0004825124374783,1.0004825124374783,60.77026518445161,110.46983405249236,60.77026518445161,110.46983405249236,ptm-linear-nori-77-id,004d-ptm-linear-nori-iwls,20250905-202543,7,-7,7,40,identity
s(age)_coef,8277.628219058237,8277.628219058237,10612.185826897005,10612.185826897005,1.0002662763067287,1.0002662763067287,105.12726559918848,134.77653845863017,105.12726559918848,134.77653845863017,ptm-linear-nori-77-id,004d-ptm-linear-nori-iwls,20250905-202543,7,-7,7,40,identity
s(sex)_coef,5150.3188206011,5150.3188206011,8918.125375589525,8918.125375589525,1.0005324051984106,1.0005324051984106,65.40991214454804,113.26168682568932,65.40991214454804,113.26168682568932,ptm-linear-nori-77-id,004d-ptm-linear-nori-iwls,20250905-202543,7,-7,7,40,identity
scale_intercept,4280.530251831135,4280.530251831135,7658.906760728871,7658.906760728871,1.0000852011658512,1.0000852011658512,54.36345155651486,97.2693993891609,54.36345155651486,97.2693993891609,ptm-linear-nori-77-id,004d-ptm-linear-nori-iwls,20250905-202543,7,-7,7,40,identity
trafo0_latent,33542.805559483284,51481.98947492019,19379.137807778883,22983.48203565074,1.0004703585015289,1.000137070861625,425.9992519203678,246.1182978369414,653.8298940080102,291.89407356965444,ptm-linear-nori-77-id,004d-ptm-linear-nori-iwls,20250905-202543,7,-7,7,40,identity
trafo0_scale_square_transformed,4222.504775286053,4222.504775286053,8288.495445587068,8288.495445587068,1.0008159151220355,1.0008159151220355,53.62651828011696,105.265281197303,53.62651828011696,105.265281197303,ptm-linear-nori-77-id,004d-ptm-linear-nori-iwls,20250905-202543,7,-7,7,40,identity
g(age)_coef,8053.613145130629,8053.613145130629,10045.94361455686,10045.94361455686,1.00016499085687,1.00016499085687,105.57169727224372,131.68838619114285,105.57169727224372,131.68838619114285,ptm-linear-nori-77-id,004d-ptm-linear-nori-iwls,20250905-203751,8,-7,7,40,identity
g(sex)_coef,5985.7513624715375,5985.7513624715375,8912.950324828837,8912.950324828837,1.0003590091481491,1.0003590091481491,78.46489760534875,116.83641572283568,78.46489760534875,116.83641572283568,ptm-linear-nori-77-id,004d-ptm-linear-nori-iwls,20250905-203751,8,-7,7,40,identity
loc_intercept,4917.014294894906,4917.014294894906,8624.497422999497,8624.497422999497,1.0007861633260238,1.0007861633260238,64.45523708048933,113.05519828906318,64.45523708048933,113.05519828906318,ptm-linear-nori-77-id,004d-ptm-linear-nori-iwls,20250905-203751,8,-7,7,40,identity
s(age)_coef,7923.769834243984,7923.769834243984,10033.618808901543,10033.618808901543,1.0002772191098614,1.0002772191098614,103.86963157046134,131.5268250845768,103.86963157046134,131.5268250845768,ptm-linear-nori-77-id,004d-ptm-linear-nori-iwls,20250905-203751,8,-7,7,40,identity
s(sex)_coef,5446.697346726298,5446.697346726298,8718.749310223562,8718.749310223562,1.0005658423269248,1.0005658423269248,71.3986471736339,114.29070979502282,71.3986471736339,114.29070979502282,ptm-linear-nori-77-id,004d-ptm-linear-nori-iwls,20250905-203751,8,-7,7,40,identity
scale_intercept,5768.31602513969,5768.31602513969,9428.530444697351,9428.530444697351,1.0003810008961596,1.0003810008961596,75.6146219346127,123.59495593993762,75.6146219346127,123.59495593993762,ptm-linear-nori-77-id,004d-ptm-linear-nori-iwls,20250905-203751,8,-7,7,40,identity
trafo0_latent,33651.93717372022,52332.678958707154,21674.663236488886,24498.284010504947,1.0004194520389134,1.0001541536527014,441.1302181899043,284.1247703912801,686.0088311808945,321.13852213155036,ptm-linear-nori-77-id,004d-ptm-linear-nori-iwls,20250905-203751,8,-7,7,40,identity
trafo0_scale_square_transformed,5172.690764163607,5172.690764163607,10131.485906584,10131.485906584,1.0006091087204367,1.0006091087204367,67.80680094714853,132.80972698503524,67.80680094714853,132.80972698503524,ptm-linear-nori-77-id,004d-ptm-linear-nori-iwls,20250905-203751,8,-7,7,40,identity
g(age)_coef,9407.22893147853,9407.22893147853,11944.01143600758,11944.01143600758,1.000422871323695,1.000422871323695,113.7584360077563,144.4348883731722,113.7584360077563,144.4348883731722,ptm-linear-nori-77-id,004d-ptm-linear-nori-iwls,20250905-222114,9,-7,7,40,identity
g(sex)_coef,6096.874988460791,6096.874988460791,9431.771567074671,9431.771567074671,1.000625703171652,1.000625703171652,73.72744601774016,114.0552217946508,73.72744601774016,114.0552217946508,ptm-linear-nori-77-id,004d-ptm-linear-nori-iwls,20250905-222114,9,-7,7,40,identity
loc_intercept,5328.735914556905,5328.735914556905,8052.492301668847,8052.492301668847,1.0014207001627866,1.0014207001627866,64.43860013972042,97.37606439416928,64.43860013972042,97.37606439416928,ptm-linear-nori-77-id,004d-ptm-linear-nori-iwls,20250905-222114,9,-7,7,40,identity
s(age)_coef,9706.892610736486,9706.892610736486,11461.764538308307,11461.764538308307,1.000321944529262,1.000321944529262,117.3821674731026,138.60323983443092,117.3821674731026,138.60323983443092,ptm-linear-nori-77-id,004d-ptm-linear-nori-iwls,20250905-222114,9,-7,7,40,identity
s(sex)_coef,5643.418005875601,5643.418005875601,7980.312507949307,7980.312507949307,1.001398386815107,1.001398386815107,68.24394417979987,96.50321857477805,68.24394417979987,96.50321857477805,ptm-linear-nori-77-id,004d-ptm-linear-nori-iwls,20250905-222114,9,-7,7,40,identity
scale_intercept,6036.161121022584,6036.161121022584,9738.54555874522,9738.54555874522,1.0006408296403408,1.0006408296403408,72.9932537647334,117.76493586183176,72.9932537647334,117.76493586183176,ptm-linear-nori-77-id,004d-ptm-linear-nori-iwls,20250905-222114,9,-7,7,40,identity
trafo0_latent,27164.219936294703,49727.457503991805,16787.634130624832,20645.68304661065,1.000430340631384,1.000073469472301,328.48771916066465,203.0071785092784,601.3373155368907,249.6612584642548,ptm-linear-nori-77-id,004d-ptm-linear-nori-iwls,20250905-222114,9,-7,7,40,identity
trafo0_scale_square_transformed,3593.0491103944605,3593.0491103944605,6781.154102385305,6781.154102385305,1.0002033002180355,1.0002033002180355,43.44952698342513,82.00220177842425,43.44952698342513,82.00220177842425,ptm-linear-nori-77-id,004d-ptm-linear-nori-iwls,20250905-222114,9,-7,7,40,identity
g(age)_coef,8526.312168186927,8526.312168186927,11379.75777248328,11379.75777248328,1.0003890618031646,1.0003890618031646,113.56326619584785,151.56874809048804,113.56326619584785,151.56874809048804,ptm-linear-nori-77-id,004d-ptm-linear-nori-iwls,20250905-222212,10,-7,7,40,identity
g(sex)_coef,6142.504620157324,6142.504620157324,8874.595647791675,8874.595647791675,1.0007519364531092,1.0007519364531092,81.8129659726597,118.20210755255373,81.8129659726597,118.20210755255373,ptm-linear-nori-77-id,004d-ptm-linear-nori-iwls,20250905-222212,10,-7,7,40,identity
loc_intercept,5400.70990718611,5400.70990718611,9239.167284840332,9239.167284840332,1.0002620439808565,1.0002620439808565,71.93288783452418,123.05789338925932,71.93288783452418,123.05789338925932,ptm-linear-nori-77-id,004d-ptm-linear-nori-iwls,20250905-222212,10,-7,7,40,identity
s(age)_coef,7566.058287002323,7566.058287002323,11452.1026392237,11452.1026392237,1.0004884748872642,1.0004884748872642,100.7734967183186,152.53232052338575,100.7734967183186,152.53232052338575,ptm-linear-nori-77-id,004d-ptm-linear-nori-iwls,20250905-222212,10,-7,7,40,identity
s(sex)_coef,5914.850442496997,5914.850442496997,9140.507896322246,9140.507896322246,1.0003059282753324,1.0003059282753324,78.78080488492719,121.74383378412271,78.78080488492719,121.74383378412271,ptm-linear-nori-77-id,004d-ptm-linear-nori-iwls,20250905-222212,10,-7,7,40,identity
scale_intercept,5866.679163048551,5866.679163048551,8976.655910644118,8976.655910644118,1.000582743170746,1.000582743170746,78.13920418780404,119.56146392723298,78.13920418780404,119.56146392723298,ptm-linear-nori-77-id,004d-ptm-linear-nori-iwls,20250905-222212,10,-7,7,40,identity
trafo0_latent,39622.638901830505,51928.437023294326,21640.120496027015,23733.089917354664,1.0005085562516134,1.0002547356655311,527.7400358128531,288.228100956702,691.6428580710402,316.10468333434955,ptm-linear-nori-77-id,004d-ptm-linear-nori-iwls,20250905-222212,10,-7,7,40,identity
trafo0_scale_square_transformed,4909.615489667165,4909.615489667165,9356.498086645766,9356.498086645766,1.001501534929127,1.001501534929127,65.3919255798126,124.6206404263803,65.3919255798126,124.6206404263803,ptm-linear-nori-77-id,004d-ptm-linear-nori-iwls,20250905-222212,10,-7,7,40,identity
g(age)_coef,11267.202017749498,13905.11986924252,10294.080681256832,13398.895800564223,1.0006996644654664,1.0003270543867968,1774.5761217118077,1621.3102190903962,2190.046264425362,2110.31634185034,gaussian-nonlinear,005-gaussian-nonlinear,20250909-145241,-1,NA,NA,NA,NA
g(age)_variance,4366.244750645464,4366.244750645464,6695.855072313221,6695.855072313221,1.0011199002368856,1.0011199002368856,687.6803720958393,1054.5923031335951,687.6803720958393,1054.5923031335951,gaussian-nonlinear,005-gaussian-nonlinear,20250909-145241,-1,NA,NA,NA,NA
g(sex)_coef,14038.26410205163,14038.26410205163,17002.403645240476,17002.403645240476,1.0003274938832716,1.0003274938832716,2211.016384239889,2677.866206092583,2211.016384239889,2677.866206092583,gaussian-nonlinear,005-gaussian-nonlinear,20250909-145241,-1,NA,NA,NA,NA
loc_intercept,18866.230344467054,18866.230344467054,19058.613348181596,19058.613348181596,1.0001194390973138,1.0001194390973138,2971.4175554201306,3001.7177385602927,2971.4175554201306,3001.7177385602927,gaussian-nonlinear,005-gaussian-nonlinear,20250909-145241,-1,NA,NA,NA,NA
ri(id)_coef_latent,9156.743736276652,11896.868301985893,15048.966100057982,17085.397711051824,1.0011749750030632,1.0002325775434409,1442.1804775873131,2370.201213712462,1873.7481034418463,2690.9377110856226,gaussian-nonlinear,005-gaussian-nonlinear,20250909-145241,-1,NA,NA,NA,NA
ri(id)_variance,18247.63206973355,18247.63206973355,19077.70840304977,19077.70840304977,1.000135857025516,1.000135857025516,2873.988777135611,3004.725195811743,2873.988777135611,3004.725195811743,gaussian-nonlinear,005-gaussian-nonlinear,20250909-145241,-1,NA,NA,NA,NA
s(age)_coef,7031.08122043722,15179.318245491591,11190.94533765212,15074.954660078956,1.0014068044601183,1.00016252636314,1107.3901776100745,1762.5657500677526,2390.7315817963913,2374.294393010947,gaussian-nonlinear,005-gaussian-nonlinear,20250909-145241,-1,NA,NA,NA,NA
s(age)_variance,5580.051850280532,5580.051850280532,9374.2315120095791,9374.2315120095791,1.0002173892573851,1.0002173892573851,878.8541073304982,1476.4346440584454,878.8541073304982,1476.4346440584454,gaussian-nonlinear,005-gaussian-nonlinear,20250909-145241,-1,NA,NA,NA,NA
s(sex)_coef,2272.1576473185205,2272.1576473185205,4633.0344142865415,4633.0344142865415,1.0029902992701023,1.0029902992701023,357.863176620463,729.6995500489072,357.863176620463,729.6995500489072,gaussian-nonlinear,005-gaussian-nonlinear,20250909-145241,-1,NA,NA,NA,NA
scale_intercept,18613.75687987582,18613.75687987582,19315.858959832163,19315.858959832163,0.9999760654478812,0.9999760654478812,2931.653168403401,3042.2337352674704,2931.653168403401,3042.2337352674704,gaussian-nonlinear,005-gaussian-nonlinear,20250909-145241,-1,NA,NA,NA,NA
g(age)_coef,11955.077601610035,14469.547031014165,12234.375034373135,13681.23743443735,1.000794636133629,1.0001834953337971,3022.6610472575885,3093.277190351329,3658.4067155045514,3459.0945244710797,gaussian-nonlinear,005-gaussian-nonlinear,20250909-142541,1,NA,NA,NA,NA
g(age)_variance,5005.793343718818,5005.793343718818,7187.387329029732,7187.387329029732,1.0007716553825188,1.0007716553825188,1265.6393421187381,1817.2224752506115,1265.6393421187381,1817.2224752506115,gaussian-nonlinear,005-gaussian-nonlinear,20250909-142541,1,NA,NA,NA,NA
g(sex)_coef,13588.185868429964,13588.185868429964,15361.444980668188,15361.444980668188,1.00030249947459,1.00030249947459,3435.5678395486025,3883.909659139569,3435.5678395486025,3883.909659139569,gaussian-nonlinear,005-gaussian-nonlinear,20250909-142541,1,NA,NA,NA,NA
loc_intercept,18090.80798377396,18090.80798377396,19493.09715966545,19493.09715966545,1.0000494857475928,1.0000494857475928,4573.987926151634,4928.5355928591525,4573.987926151634,4928.5355928591525,gaussian-nonlinear,005-gaussian-nonlinear,20250909-142541,1,NA,NA,NA,NA
ri(id)_coef_latent,8244.711098414515,10993.965916954794,13633.063028335591,16728.581052145408,1.0006699540752395,1.0001821812922704,2084.5508422056314,3446.914352526488,2779.6584547122857,4229.569393627486,gaussian-nonlinear,005-gaussian-nonlinear,20250909-142541,1,NA,NA,NA,NA
ri(id)_variance,19017.24694241509,19017.24694241509,19681.576776451293,19681.576776451293,1.0000502607365072,1.0000502607365072,4808.224042910032,4976.1898210327845,4808.224042910032,4976.1898210327845,gaussian-nonlinear,005-gaussian-nonlinear,20250909-142541,1,NA,NA,NA,NA
s(age)_coef,6310.907669247362,15203.127037709532,11162.673612603892,14077.785325176268,1.000639110057999,1.0001682790140711,1595.6178136479998,2822.3136508560933,3843.881355249795,3559.355677317738,gaussian-nonlinear,005-gaussian-nonlinear,20250909-142541,1,NA,NA,NA,NA
s(age)_variance,5057.689579000355,5057.689579000355,8378.577546918152,8378.577546918152,1.0013626277972147,1.0013626277972147,1278.760522433259,2118.396954536359,1278.760522433259,2118.396954536359,gaussian-nonlinear,005-gaussian-nonlinear,20250909-142541,1,NA,NA,NA,NA
s(sex)_coef,2140.464547327081,2140.464547327081,4486.581408971015,4486.581408971015,1.0016986475078908,1.0016986475078908,541.1841751131828,1134.364435946479,541.1841751131828,1134.364435946479,gaussian-nonlinear,005-gaussian-nonlinear,20250909-142541,1,NA,NA,NA,NA
scale_intercept,18683.58968322333,18683.58968322333,19736.999703224712,19736.999703224712,1.000390480259802,1.000390480259802,4723.863837639776,4990.202672096208,4723.863837639776,4990.202672096208,gaussian-nonlinear,005-gaussian-nonlinear,20250909-142541,1,NA,NA,NA,NA
g(age)_coef,9472.378956020715,14171.222565816342,9069.019711997034,12815.646732367046,1.0006466729693069,1.0001472712834234,2463.2830189371034,2358.389836247942,3685.212771366803,3332.6965822531097,gaussian-nonlinear,005-gaussian-nonlinear,20250909-142535,2,NA,NA,NA,NA
g(age)_variance,4168.16636604569,4168.16636604569,5887.959158339143,5887.959158339143,1.000861303425431,1.000861303425431,1083.9276466086803,1531.1581048722023,1083.9276466086803,1531.1581048722023,gaussian-nonlinear,005-gaussian-nonlinear,20250909-142535,2,NA,NA,NA,NA
g(sex)_coef,13989.339223248102,13989.339223248102,16076.607496621573,16076.607496621573,1.0002387890839757,1.0002387890839757,3637.914183413763,4180.7062863942965,3637.914183413763,4180.7062863942965,gaussian-nonlinear,005-gaussian-nonlinear,20250909-142535,2,NA,NA,NA,NA
loc_intercept,17545.81590920637,17545.81590920637,18842.090347795063,18842.090347795063,1.0000145796061175,1.0000145796061175,4562.772518203927,4899.867436733152,4562.772518203927,4899.867436733152,gaussian-nonlinear,005-gaussian-nonlinear,20250909-142535,2,NA,NA,NA,NA
ri(id)_coef_latent,7938.794770364442,10916.15425222109,13763.707064621958,16735.89095813706,1.0006598692028126,1.0000755765282583,2064.475929379471,3579.2387580058053,2838.735393340977,4352.152315206831,gaussian-nonlinear,005-gaussian-nonlinear,20250909-142535,2,NA,NA,NA,NA
ri(id)_variance,17727.28329024382,17727.28329024382,19718.21899705104,19718.21899705104,1.0002355619831234,1.0002355619831234,4609.962935761749,5127.703847642875,4609.962935761749,5127.703847642875,gaussian-nonlinear,005-gaussian-nonlinear,20250909-142535,2,NA,NA,NA,NA
s(age)_coef,6795.560728908733,14720.423984756542,11538.423391699846,14513.6981259293,1.0003924757606264,1.0001072060843312,1767.1790186389285,3000.555883378736,3828.032071094215,3774.273210728872,gaussian-nonlinear,005-gaussian-nonlinear,20250909-142535,2,NA,NA,NA,NA
s(age)_variance,5398.728482678855,5398.728482678855,8343.442574242461,8343.442574242461,1.0002873623011572,1.0002873623011572,1403.934139140644,2169.704200816961,1403.934139140644,2169.704200816961,gaussian-nonlinear,005-gaussian-nonlinear,20250909-142535,2,NA,NA,NA,NA
s(sex)_coef,2048.377797326155,2048.377797326155,3906.002519954633,3906.002519954633,1.001109950428212,1.001109950428212,532.6786721633638,1015.7521910812304,532.6786721633638,1015.7521910812304,gaussian-nonlinear,005-gaussian-nonlinear,20250909-142535,2,NA,NA,NA,NA
scale_intercept,19088.694396822582,19088.694396822582,20140.271235507633,20140.271235507633,1.0001705262938283,1.0001705262938283,4963.996582029278,5237.458125519788,4963.996582029278,5237.458125519788,gaussian-nonlinear,005-gaussian-nonlinear,20250909-142535,2,NA,NA,NA,NA
g(age)_coef,10254.508247595317,13768.857593199144,8674.875574373666,13181.622845055344,1.000494862672528,1.0002309417426003,2518.2077809564134,2130.296123691664,3381.2293567763886,3237.0216506320717,gaussian-nonlinear,005-gaussian-nonlinear,20250909-142549,3,NA,NA,NA,NA
g(age)_variance,3739.457482276824,3739.457482276824,6153.777758597709,6153.777758597709,1.0013602317275097,1.0013602317275097,918.3015607436272,1511.188119392385,918.3015607436272,1511.188119392385,gaussian-nonlinear,005-gaussian-nonlinear,20250909-142549,3,NA,NA,NA,NA
g(sex)_coef,14442.865283585148,14442.865283585148,16995.82059859902,16995.82059859902,1.0000384839932932,1.0000384839932932,3546.7459636553685,4173.677239488077,3546.7459636553685,4173.677239488077,gaussian-nonlinear,005-gaussian-nonlinear,20250909-142549,3,NA,NA,NA,NA
loc_intercept,19169.44858235764,19169.44858235764,19545.06777931529,19545.06777931529,1.0003021365003597,1.0003021365003597,4707.456799603905,4799.697905819521,4707.456799603905,4799.697905819521,gaussian-nonlinear,005-gaussian-nonlinear,20250909-142549,3,NA,NA,NA,NA
ri(id)_coef_latent,8878.2065032043065,11594.261031117449,13812.84957003479,16790.399360103573,1.0005540343580872,1.000121893044267,2180.2282622913367,3392.032501665677,2847.2119421081284,4123.231781874423,gaussian-nonlinear,005-gaussian-nonlinear,20250909-142549,3,NA,NA,NA,NA
ri(id)_variance,18923.268582872744,18923.268582872744,19561.293366447397,19561.293366447397,1.0002757023143367,1.0002757023143367,4647.002180498783,4803.682436211434,4647.002180498783,4803.682436211434,gaussian-nonlinear,005-gaussian-nonlinear,20250909-142549,3,NA,NA,NA,NA
s(age)_coef,6559.683260694051,15055.724217628547,10517.185603473605,13794.51648568771,1.000396145754144,1.0000349087845548,1610.866657751523,2582.7136690480124,3697.246221597884,3387.5304314993605,gaussian-nonlinear,005-gaussian-nonlinear,20250909-142549,3,NA,NA,NA,NA
s(age)_variance,5052.342953499765,5052.342953499765,7812.082202105116,7812.082202105116,1.0000759962638754,1.0000759962638754,1240.7078945542733,1918.4192661237955,1240.7078945542733,1918.4192661237955,gaussian-nonlinear,005-gaussian-nonlinear,20250909-142549,3,NA,NA,NA,NA
s(sex)_coef,2439.2522077407793,2439.2522077407793,4682.019325410483,4682.019325410483,1.000945329141044,1.000945329141044,599.0091129614497,1149.7672254153974,599.0091129614497,1149.7672254153974,gaussian-nonlinear,005-gaussian-nonlinear,20250909-142549,3,NA,NA,NA,NA
scale_intercept,17548.133709674614,17548.133709674614,18154.68764126471,18154.68764126471,1.000019746551525,1.000019746551525,4309.3092113245575,4458.261144778614,4309.3092113245575,4458.261144778614,gaussian-nonlinear,005-gaussian-nonlinear,20250909-142549,3,NA,NA,NA,NA
g(age)_coef,9237.25349975072,13802.097225403371,7352.003070562915,12502.06985403322,1.0006108616491929,1.0001353181018056,1594.1514513827426,1268.7977401317978,2381.9453828560927,2157.5885953149755,gaussian-nonlinear,005-gaussian-nonlinear,20250909-143342,4,NA,NA,NA,NA
g(age)_variance,3801.72555426397,3801.72555426397,4644.796828849025,4644.796828849025,1.0007873712101254,1.0007873712101254,656.0961340134621,801.592118943954,656.0961340134621,801.592118943954,gaussian-nonlinear,005-gaussian-nonlinear,20250909-143342,4,NA,NA,NA,NA
g(sex)_coef,14509.06719751294,14509.06719751294,16796.497639719564,16796.497639719564,1.00000041812563,1.00000041812563,2503.9532077093245,2898.714546615869,2503.9532077093245,2898.714546615869,gaussian-nonlinear,005-gaussian-nonlinear,20250909-143342,4,NA,NA,NA,NA
loc_intercept,15419.635057365123,15419.635057365123,18111.164880439497,18111.164880439497,1.000079129288249,1.000079129288249,2661.097652798442,3125.5978610053226,2661.097652798442,3125.5978610053226,gaussian-nonlinear,005-gaussian-nonlinear,20250909-143342,4,NA,NA,NA,NA
ri(id)_coef_latent,8331.183845081408,11571.99798022461,13477.111147365924,16725.184388311667,1.0010241538999187,1.0001818124832795,1437.7832998446345,2325.8597695299495,1997.0781765457737,2886.407411899063,gaussian-nonlinear,005-gaussian-nonlinear,20250909-143342,4,NA,NA,NA,NA
ri(id)_variance,19670.883434716092,19670.883434716092,19326.54919822918,19326.54919822918,0.9999842677773844,0.9999842677773844,3394.7717661185397,3335.3470764235785,3394.7717661185397,3335.3470764235785,gaussian-nonlinear,005-gaussian-nonlinear,20250909-143342,4,NA,NA,NA,NA
s(age)_coef,7791.927742831632,14781.686607214291,12291.84166569615,14988.71499363098,1.0004392297954616,1.0001529805514473,1344.7192848653249,2121.307727677409,2551.001459406893,2586.7301099947,gaussian-nonlinear,005-gaussian-nonlinear,20250909-143342,4,NA,NA,NA,NA
s(age)_variance,5651.220604201177,5651.220604201177,9386.714130995564,9386.714130995564,1.0005981396885657,1.0005981396885657,975.279235166003,1619.945144522157,975.279235166003,1619.945144522157,gaussian-nonlinear,005-gaussian-nonlinear,20250909-143342,4,NA,NA,NA,NA
s(sex)_coef,2232.9223807663266,2232.9223807663266,3841.82169657614,3841.82169657614,1.00284302101038,1.00284302101038,385.3544188453538,663.0158665360696,385.3544188453538,663.0158665360696,gaussian-nonlinear,005-gaussian-nonlinear,20250909-143342,4,NA,NA,NA,NA
scale_intercept,18455.616166470227,18455.616166470227,19369.457985618265,19369.457985618265,0.999917810957178,0.999917810957178,3185.042750936227,3342.752211044516,3185.042750936227,3342.752211044516,gaussian-nonlinear,005-gaussian-nonlinear,20250909-143342,4,NA,NA,NA,NA
g(age)_coef,10321.865887510156,14365.12160700311,10458.757467878257,13522.33543781308,1.000473246840405,1.0000907353306274,1773.4916562160597,1797.0122171528978,2468.1994116370447,2323.3928180112325,gaussian-nonlinear,005-gaussian-nonlinear,20250909-143343,5,NA,NA,NA,NA
g(age)_variance,4747.378273837396,4747.378273837396,6910.954149906919,6910.954149906919,1.0001860052119842,1.0001860052119842,815.689319092961,1187.432549010593,815.689319092961,1187.432549010593,gaussian-nonlinear,005-gaussian-nonlinear,20250909-143343,5,NA,NA,NA,NA
g(sex)_coef,13167.656086554243,13167.656086554243,16597.340884409427,16597.340884409427,1.0002081941174297,1.0002081941174297,2262.4522015621455,2851.736875354246,2262.4522015621455,2851.736875354246,gaussian-nonlinear,005-gaussian-nonlinear,20250909-143343,5,NA,NA,NA,NA
loc_intercept,10269.088224751958,10269.088224751958,15132.458982720153,15132.458982720153,1.0005003603870637,1.0005003603870637,1764.4234561874669,2600.042476463492,1764.4234561874669,2600.042476463492,gaussian-nonlinear,005-gaussian-nonlinear,20250909-143343,5,NA,NA,NA,NA
ri(id)_coef_latent,7777.2228024686465,10575.54132504083,12979.670601424466,16243.206580275486,1.001084178007087,1.0001667833014527,1336.2738771292577,2230.1527420457414,1817.0778911808047,2790.8899083033184,gaussian-nonlinear,005-gaussian-nonlinear,20250909-143343,5,NA,NA,NA,NA
ri(id)_variance,17579.318443874425,17579.318443874425,18309.298399922227,18309.298399922227,1.0001930411652409,1.0001930411652409,3020.459180728306,3145.883534751572,3020.459180728306,3145.883534751572,gaussian-nonlinear,005-gaussian-nonlinear,20250909-143343,5,NA,NA,NA,NA
s(age)_coef,6367.442374407653,14634.441025007009,11631.954488885482,14812.377780401916,1.0010151923897943,1.000292265518179,1094.0469528976366,1998.589640317398,2514.4735781387462,2545.046475952588,gaussian-nonlinear,005-gaussian-nonlinear,20250909-143343,5,NA,NA,NA,NA
s(age)_variance,6000.8932179322655,6000.8932179322655,8905.570134750378,8905.570134750378,1.001355395514553,1.001355395514553,1031.06687955753,1530.145276053044,1031.06687955753,1530.145276053044,gaussian-nonlinear,005-gaussian-nonlinear,20250909-143343,5,NA,NA,NA,NA
s(sex)_coef,2078.321332018169,2078.321332018169,3622.98891904279,3622.98891904279,1.0018048357075628,1.0018048357075628,357.09488782741585,622.4979755124052,357.09488782741585,622.4979755124052,gaussian-nonlinear,005-gaussian-nonlinear,20250909-143343,5,NA,NA,NA,NA
scale_intercept,18098.998466259476,18098.998466259476,18504.54459152488,18504.54459152488,1.0001621173239594,1.0001621173239594,3109.750031204991,3179.430520876848,3109.750031204991,3179.430520876848,gaussian-nonlinear,005-gaussian-nonlinear,20250909-143343,5,NA,NA,NA,NA
g(age)_coef,8296.935568885789,13484.100455708176,7593.779260993442,12742.291862004937,1.000480018237853,1.0002517557921142,1414.9403364388008,1295.025674622056,2299.547522934,2173.041189067337,gaussian-nonlinear,005-gaussian-nonlinear,20250909-143358,6,NA,NA,NA,NA
g(age)_variance,3716.200000181356,3716.200000181356,5471.288164896233,5471.288164896233,1.0008660226733637,1.0008660226733637,633.7522130760158,933.0609177951628,633.7522130760158,933.0609177951628,gaussian-nonlinear,005-gaussian-nonlinear,20250909-143358,6,NA,NA,NA,NA
g(sex)_coef,14511.52839082084,14511.52839082084,18216.98190229105,18216.98190229105,1.0001418547160918,1.0001418547160918,2474.7627233058843,3106.682254878441,2474.7627233058843,3106.682254878441,gaussian-nonlinear,005-gaussian-nonlinear,20250909-143358,6,NA,NA,NA,NA
loc_intercept,16756.755846837143,16756.755846837143,18063.6866451386,18063.6866451386,1.0000640771867089,1.0000640771867089,2857.6586570661566,3080.539633795162,2857.6586570661566,3080.539633795162,gaussian-nonlinear,005-gaussian-nonlinear,20250909-143358,6,NA,NA,NA,NA
ri(id)_coef_latent,9034.55924710747,11887.832441988296,14275.78063868459,17107.013124705925,1.0010293630063705,1.000277614247712,1540.732984430687,2434.5588430957896,2027.3236420050785,2917.3907288019323,gaussian-nonlinear,005-gaussian-nonlinear,20250909-143358,6,NA,NA,NA,NA
ri(id)_variance,17214.242368811116,17214.242368811116,18739.94628166511,18739.94628166511,1.0000444153065424,1.0000444153065424,2935.6773578194275,3195.867399050462,2935.6773578194275,3195.867399050462,gaussian-nonlinear,005-gaussian-nonlinear,20250909-143358,6,NA,NA,NA,NA
s(age)_coef,6506.38931645871,14829.167689000462,10613.639230041528,14291.193063116614,1.00058203144894,1.0001883078318252,1109.5846908774076,1810.0256580649532,2528.9321996988187,2437.1872425608844,gaussian-nonlinear,005-gaussian-nonlinear,20250909-143358,6,NA,NA,NA,NA
s(age)_variance,4946.392745153342,4946.392745153342,8615.249558370006,8615.249558370006,1.0005840475458327,1.0005840475458327,843.546458433641,1469.2248731372651,843.546458433641,1469.2248731372651,gaussian-nonlinear,005-gaussian-nonlinear,20250909-143358,6,NA,NA,NA,NA
s(sex)_coef,2551.8517961584453,2551.8517961584453,4561.502246131977,4561.502246131977,1.0031096132990462,1.0031096132990462,435.186944507426,777.9081167042351,435.186944507426,777.9081167042351,gaussian-nonlinear,005-gaussian-nonlinear,20250909-143358,6,NA,NA,NA,NA
