variable,ess_bulk_min,ess_bulk_median,ess_tail_min,ess_tail_median,rhat_max,rhat_median,ess_bulk_min_per_minute,ess_tail_min_per_minute,ess_bulk_median_per_minute,ess_tail_median_per_minute,model,job,run,fold,a,b,nparam,trafo_target_slope
g(age)_coef,3940.199105377032,6006.396008606462,5351.172935776349,7951.325742092887,1.001054417023956,1.0006656305584372,16.168290874711616,21.958108773855376,24.64676407934048,32.627627183179705,ptm-44-id,001g-ptm,20250905-163845,6,-4,4,20,identity
g(age)_variance,2460.884773221794,2460.884773221794,5006.684127723524,5006.684127723524,1.0014349204218884,1.0014349204218884,10.098043210126413,20.54452659114794,10.098043210126413,20.54452659114794,ptm-44-id,001g-ptm,20250905-163845,6,-4,4,20,identity
loc_intercept,5107.926870161592,5107.926870161592,9189.138552046525,9189.138552046525,1.0004191135025613,1.0004191135025613,20.959968061214347,37.70689272904086,20.959968061214347,37.70689272904086,ptm-44-id,001g-ptm,20250905-163845,6,-4,4,20,identity
s(age)_coef,5584.578893005476,5726.530536679458,7996.082480236187,8975.64321549118,1.0005708058381872,1.0003580121085416,22.915871391287855,32.81128286695382,23.498358571169785,36.83083174595231,ptm-44-id,001g-ptm,20250905-163845,6,-4,4,20,identity
s(age)_variance,16822.689613834522,16822.689613834522,25804.646082085153,25804.646082085153,1.0000453353995034,1.0000453353995034,69.03055700923517,105.88729468132227,69.03055700923517,105.88729468132227,ptm-44-id,001g-ptm,20250905-163845,6,-4,4,20,identity
scale_intercept,6647.052914298188,6647.052914298188,9088.22260832747,9088.22260832747,1.0002769632666448,1.0002769632666448,27.27564828673521,37.29279225129621,27.27564828673521,37.29279225129621,ptm-44-id,001g-ptm,20250905-163845,6,-4,4,20,identity
trafo0_latent,19274.547561400967,26334.247550697062,17633.483574381542,21687.684493438424,1.0004627846992502,1.0001768931715,79.09155936458045,72.35758496974968,108.06047181354046,88.99367313960435,ptm-44-id,001g-ptm,20250905-163845,6,-4,4,20,identity
trafo0_scale_square_transformed,15436.62143082901,15436.62143082901,21666.74584810202,21666.74584810202,1.0003066380807812,1.0003066380807812,63.34293743578934,88.90775308854414,63.34293743578934,88.90775308854414,ptm-44-id,001g-ptm,20250905-163845,6,-4,4,20,identity
g(age)_coef,2974.5505978277583,4891.702976022776,4692.060829484455,6335.470467023953,1.0019404360385686,1.001342187175748,12.529949245361792,19.764761807220292,20.60573118430436,26.687434214523112,ptm-44-co,001g-ptm,20250905-163210,6,-4,4,20,continue_linearly
g(age)_variance,2026.578940134668,2026.578940134668,4075.7785594523807,4075.7785594523807,1.0016928308574986,1.0016928308574986,8.536728633949048,17.16874425419651,8.536728633949048,17.16874425419651,ptm-44-co,001g-ptm,20250905-163210,6,-4,4,20,continue_linearly
loc_intercept,4637.529518515835,4637.529518515835,8450.95818833777,8450.95818833777,1.000528977216664,1.000528977216664,19.535054987232485,35.598680772778195,19.535054987232485,35.598680772778195,ptm-44-co,001g-ptm,20250905-163210,6,-4,4,20,continue_linearly
s(age)_coef,5405.816108856606,5485.983909065522,8212.985922935872,8931.529291985296,1.000892437257725,1.0006573458944097,22.77137310193929,34.59625021756522,23.109070658156213,37.623030784470174,ptm-44-co,001g-ptm,20250905-163210,6,-4,4,20,continue_linearly
s(age)_variance,17094.442956138242,17094.442956138242,25828.519870734915,25828.519870734915,1.0000918534094794,1.0000918534094794,72.00835742197968,108.79964297782196,72.00835742197968,108.79964297782196,ptm-44-co,001g-ptm,20250905-163210,6,-4,4,20,continue_linearly
scale_intercept,6137.639146680836,6137.639146680836,10060.514776667438,10060.514776667438,1.0002255743575983,1.0002255743575983,25.854092732669557,42.378751138377744,25.854092732669557,42.378751138377744,ptm-44-co,001g-ptm,20250905-163210,6,-4,4,20,continue_linearly
trafo0_latent,16601.312080626973,22058.633715528213,15933.577761140434,21030.18869303249,1.0004841727935443,1.0001498348824924,69.93110082866797,67.11834748748677,92.91943498269566,88.58722965967074,ptm-44-co,001g-ptm,20250905-163210,6,-4,4,20,continue_linearly
trafo0_scale_square_transformed,16774.45924164555,16774.45924164555,19909.78165255354,19909.78165255354,1.0000109856058044,1.0000109856058044,70.6604631535602,83.86764500658086,70.6604631535602,83.86764500658086,ptm-44-co,001g-ptm,20250905-163210,6,-4,4,20,continue_linearly
g(age)_coef,5538.662824240183,6482.270486877468,7952.520178594439,9392.326417664142,1.0012223553275914,1.0007066821505102,12.744481772356297,18.29877565697388,14.91572617526619,21.61177465182892,ptm-47-id,001g-ptm,20250906-040105,6,-4,7,30,identity
g(age)_variance,4197.198362670566,4197.198362670566,8851.682022101739,8851.682022101739,1.0009262598126505,1.0009262598126505,9.657767538026086,20.367750080696652,9.657767538026086,20.367750080696652,ptm-47-id,001g-ptm,20250906-040105,6,-4,7,30,identity
loc_intercept,5448.940772390643,5448.940772390643,8972.692653276978,8972.692653276978,1.0005340009879649,1.0005340009879649,12.53803102952168,20.64619594971121,12.53803102952168,20.64619594971121,ptm-47-id,001g-ptm,20250906-040105,6,-4,7,30,identity
s(age)_coef,5629.558919815582,5896.137036186446,7867.080899543725,8780.876680777634,1.0012301741253775,1.000511247413989,12.953633993749724,18.102179588742473,13.56703113540794,20.204826752354432,ptm-47-id,001g-ptm,20250906-040105,6,-4,7,30,identity
s(age)_variance,15512.367122471878,15512.367122471878,25012.12802345198,25012.12802345198,1.000040447223367,1.000040447223367,35.694008881207324,57.55299064020125,35.694008881207324,57.55299064020125,ptm-47-id,001g-ptm,20250906-040105,6,-4,7,30,identity
scale_intercept,4973.951759575417,4973.951759575417,9635.310462456857,9635.310462456857,1.0007116992911982,1.0007116992911982,11.445079714738656,22.17088175549323,11.445079714738656,22.17088175549323,ptm-47-id,001g-ptm,20250906-040105,6,-4,7,30,identity
trafo0_latent,18771.54570299494,30785.98083392491,20529.402394553636,25136.44121613988,1.0004488702282308,1.0001466073022287,43.19338974810969,47.2382239030138,70.83864536128189,57.83903571435535,ptm-47-id,001g-ptm,20250906-040105,6,-4,7,30,identity
trafo0_scale_square_transformed,11631.063927936446,11631.063927936446,18050.14307971109,18050.14307971109,1.0001442597265278,1.0001442597265278,26.763117186688817,41.533439887516344,26.763117186688817,41.533439887516344,ptm-47-id,001g-ptm,20250906-040105,6,-4,7,30,identity
g(age)_coef,5538.662824240183,6482.270486877468,7952.520178594439,9392.326417664142,1.0012223553275914,1.0007066821505102,12.43148321138284,17.849366214478366,14.549402858859638,21.08099949070957,ptm-47-co,001g-ptm,20250906-042214,6,-4,7,30,continue_linearly
g(age)_variance,4197.198362670566,4197.198362670566,8851.682022101739,8851.682022101739,1.0009262598126505,1.0009262598126505,9.420577246917103,19.867527586020326,9.420577246917103,19.867527586020326,ptm-47-co,001g-ptm,20250906-042214,6,-4,7,30,continue_linearly
loc_intercept,5448.940772390643,5448.940772390643,8972.692653276978,8972.692653276978,1.0005340009879649,1.0005340009879649,12.230102803032857,20.139134953645236,12.230102803032857,20.139134953645236,ptm-47-co,001g-ptm,20250906-042214,6,-4,7,30,continue_linearly
s(age)_coef,5629.558919815582,5896.137036186446,7867.080899543725,8780.876680777634,1.0012301741253775,1.000511247413989,12.635498751231276,17.65759845449429,13.23383114360634,19.708605579052406,ptm-47-co,001g-ptm,20250906-042214,6,-4,7,30,continue_linearly
s(age)_variance,15512.367122471878,15512.367122471878,25012.12802345198,25012.12802345198,1.000040447223367,1.000040447223367,34.81738057926845,56.13951588525472,34.81738057926845,56.13951588525472,ptm-47-co,001g-ptm,20250906-042214,6,-4,7,30,continue_linearly
scale_intercept,4973.951759575417,4973.951759575417,9635.310462456857,9635.310462456857,1.0007116992911982,1.0007116992911982,11.163993865590207,21.62637518324216,11.163993865590207,21.62637518324216,ptm-47-co,001g-ptm,20250906-042214,6,-4,7,30,continue_linearly
trafo0_latent,18771.54570299494,30785.98083392491,20529.402394553636,25136.44121613988,1.0004488702282308,1.0001466073022287,42.13258013056614,46.07807503476746,69.098881088757,56.418535825065746,ptm-47-co,001g-ptm,20250906-042214,6,-4,7,30,continue_linearly
trafo0_scale_square_transformed,11631.063927936446,11631.063927936446,18050.14307971109,18050.14307971109,1.0001442597265278,1.0001442597265278,26.105827442293915,40.51339786860367,26.105827442293915,40.51339786860367,ptm-47-co,001g-ptm,20250906-042214,6,-4,7,30,continue_linearly
g(age)_coef,3776.952080649697,5317.139351642821,4914.6470129048075,7061.391471113812,1.0009730832472548,1.0006658344511952,15.530199286356895,20.208211781013933,21.863193390089037,29.035268238434803,ptm-44-id,001g-ptm,20250905-163812,7,-4,4,20,identity
g(age)_variance,2188.740239662676,2188.740239662676,4700.312958773054,4700.312958773054,1.0009624361287563,1.0009624361287563,8.99973613172842,19.32690576932994,8.99973613172842,19.32690576932994,ptm-44-id,001g-ptm,20250905-163812,7,-4,4,20,identity
loc_intercept,5404.395210022004,5404.395210022004,9269.769469764062,9269.769469764062,1.0002972372111938,1.0002972372111938,22.221974979210433,38.11575157163738,22.221974979210433,38.11575157163738,ptm-44-id,001g-ptm,20250905-163812,7,-4,4,20,identity
s(age)_coef,5242.978903631496,5387.214112336894,8155.925947017876,8818.297796130726,1.0008732960504194,1.0007720956686594,21.558257952151667,33.5358121091567,22.151329160754024,36.259375077058,ptm-44-id,001g-ptm,20250905-163812,7,-4,4,20,identity
s(age)_variance,16956.974390051433,16956.974390051433,28381.263704093264,28381.263704093264,1.0000278908836275,1.0000278908836275,69.72426071284687,116.69903983727455,69.72426071284687,116.69903983727455,ptm-44-id,001g-ptm,20250905-163812,7,-4,4,20,identity
scale_intercept,5510.717862220699,5510.717862220699,8554.110136736916,8554.110136736916,1.0003302696781702,1.0003302696781702,22.65915605592023,35.173079325411535,22.65915605592023,35.173079325411535,ptm-44-id,001g-ptm,20250905-163812,7,-4,4,20,identity
trafo0_latent,18776.57487738333,25913.718388407393,19120.929230360456,22392.865836288383,1.0002375989144006,1.0000494678364422,77.20615552813811,78.62208340137165,106.55290356590146,92.0757429812004,ptm-44-id,001g-ptm,20250905-163812,7,-4,4,20,identity
trafo0_scale_square_transformed,16096.90554416717,16096.90554416717,22563.10446314856,22563.10446314856,1.0002900368756915,1.0002900368756915,66.18780054831336,92.7757359239013,66.18780054831336,92.7757359239013,ptm-44-id,001g-ptm,20250905-163812,7,-4,4,20,identity
g(age)_coef,1994.9170075772488,4888.19514311603,3320.111705321171,6349.985561776611,1.0023340992445124,1.0007901373024723,7.587684506580981,12.628074276221794,18.59229351982437,24.15222632375076,ptm-44-co,001g-ptm,20250905-165830,7,-4,4,20,continue_linearly
g(age)_variance,1561.3720540979618,1561.3720540979618,3620.871605374252,3620.871605374252,1.0025190270287898,1.0025190270287898,5.938692436271122,13.77201721979572,5.938692436271122,13.77201721979572,ptm-44-co,001g-ptm,20250905-165830,7,-4,4,20,continue_linearly
loc_intercept,4751.392239396625,4751.392239396625,9594.911388366409,9594.911388366409,1.000219223688213,1.000219223688213,18.071962463913604,36.494330444323545,18.071962463913604,36.494330444323545,ptm-44-co,001g-ptm,20250905-165830,7,-4,4,20,continue_linearly
s(age)_coef,5322.310279478689,5441.0556152665995,7426.486293609752,8175.502474412361,1.0009763243284484,1.0007218278002976,20.24345428578104,28.2467063914571,20.695103222135,31.09559606890617,ptm-44-co,001g-ptm,20250905-165830,7,-4,4,20,continue_linearly
s(age)_variance,17339.24815233923,17339.24815233923,29823.911512604544,29823.911512604544,1.000051078099512,1.000051078099512,65.94998391489364,113.43551157782632,65.94998391489364,113.43551157782632,ptm-44-co,001g-ptm,20250905-165830,7,-4,4,20,continue_linearly
scale_intercept,4963.606185400376,4963.606185400376,9640.845609980724,9640.845609980724,1.000277764048885,1.000277764048885,18.8791200870413,36.66904166305643,18.8791200870413,36.66904166305643,ptm-44-co,001g-ptm,20250905-165830,7,-4,4,20,continue_linearly
trafo0_latent,14586.107517140135,18395.4742553092,14586.507015128427,20492.361201681026,1.0002987361496802,1.0001070355092203,55.478389125339575,55.479908619476255,69.96734925215382,77.94287732405095,ptm-44-co,001g-ptm,20250905-165830,7,-4,4,20,continue_linearly
trafo0_scale_square_transformed,13997.590424238411,13997.590424238411,19517.316921625556,19517.316921625556,1.000090636426915,1.000090636426915,53.23995915020409,74.23428776924423,53.23995915020409,74.23428776924423,ptm-44-co,001g-ptm,20250905-165830,7,-4,4,20,continue_linearly
g(age)_coef,5978.162355907634,6901.693152742569,7553.708684415271,9747.112961993738,1.0011758337382342,1.0005539217957735,14.499160602502606,18.320418355922595,16.7390498105022,23.64020042162696,ptm-47-id,001g-ptm,20250906-035810,7,-4,7,30,identity
g(age)_variance,3983.669165453386,3983.669165453386,8592.89021440271,8592.89021440271,1.0006446298593843,1.0006446298593843,9.661808358226963,20.84080154416986,9.661808358226963,20.84080154416986,ptm-47-id,001g-ptm,20250906-035810,7,-4,7,30,identity
loc_intercept,5255.362616839523,5255.362616839523,9351.489762506351,9351.489762506351,1.000474002352949,1.000474002352949,12.746115289198398,22.680674071230168,12.746115289198398,22.680674071230168,ptm-47-id,001g-ptm,20250906-035810,7,-4,7,30,identity
s(age)_coef,5901.504655813545,6166.480982334751,9422.6636409047,9817.433256347163,1.0009116504194622,1.000640526296443,14.313238534998982,22.85329592928005,14.955899955911304,23.810752036110635,ptm-47-id,001g-ptm,20250906-035810,7,-4,7,30,identity
s(age)_variance,16958.168705710214,16958.168705710214,28612.55563780052,28612.55563780052,1.0000559409531111,1.0000559409531111,41.12956406167988,69.39557923356622,41.12956406167988,69.39557923356622,ptm-47-id,001g-ptm,20250906-035810,7,-4,7,30,identity
scale_intercept,4613.0758729548415,4613.0758729548415,8993.890335882112,8993.890335882112,1.0013531492514447,1.0013531492514447,11.188342499163731,21.813368834385276,11.188342499163731,21.813368834385276,ptm-47-id,001g-ptm,20250906-035810,7,-4,7,30,identity
trafo0_latent,23553.249759260005,31243.80113090271,20243.79560588967,25214.934775447426,1.0007380977616307,1.0001615659775516,57.12497095915992,49.098372747266666,75.7772812881113,61.15514553223164,ptm-47-id,001g-ptm,20250906-035810,7,-4,7,30,identity
trafo0_scale_square_transformed,12730.285611160947,12730.285611160947,20359.46784106053,20359.46784106053,1.000493954942248,1.000493954942248,30.875450448338817,49.37891887752279,30.875450448338817,49.37891887752279,ptm-47-id,001g-ptm,20250906-035810,7,-4,7,30,identity
g(age)_coef,5770.737714968418,6857.093014906693,7681.875708738419,9634.056805239694,1.0011772724576529,1.0007131654923394,13.431712008665878,17.879991658346444,15.960264205729056,22.423801405400628,ptm-47-co,001g-ptm,20250906-042539,7,-4,7,30,continue_linearly
g(age)_variance,3846.820135095027,3846.820135095027,8027.684947426525,8027.684947426525,1.0007880574197776,1.0007880574197776,8.9536871637245,18.68488183589631,8.9536871637245,18.68488183589631,ptm-47-co,001g-ptm,20250906-042539,7,-4,7,30,continue_linearly
loc_intercept,5509.381155439749,5509.381155439749,9343.57215954692,9343.57215954692,1.0004148145745035,1.0004148145745035,12.823390124609494,21.74768228569705,12.823390124609494,21.74768228569705,ptm-47-co,001g-ptm,20250906-042539,7,-4,7,30,continue_linearly
s(age)_coef,5741.519400530473,5955.800000772379,9090.190475878382,9538.657759254946,1.0007799625250575,1.000553636678858,13.363704761708323,21.157922367397713,13.86245474024709,22.20175483616479,ptm-47-co,001g-ptm,20250906-042539,7,-4,7,30,continue_linearly
s(age)_variance,16904.828804055112,16904.828804055112,28304.134628191856,28304.134628191856,1.0000627402757831,1.0000627402757831,39.346926383936434,65.8794427607183,39.346926383936434,65.8794427607183,ptm-47-co,001g-ptm,20250906-042539,7,-4,7,30,continue_linearly
scale_intercept,4938.33091057734,4938.33091057734,8324.099630998448,8324.099630998448,1.001026533602337,1.001026533602337,11.494239015978318,19.37480344757359,11.494239015978318,19.37480344757359,ptm-47-co,001g-ptm,20250906-042539,7,-4,7,30,continue_linearly
trafo0_latent,23715.25556472308,30973.01508433788,21879.046475428466,25235.14472335652,1.0004909508654518,1.0001511765982445,55.19857229536459,50.92469382552412,72.09141000704227,58.736198587217224,ptm-47-co,001g-ptm,20250906-042539,7,-4,7,30,continue_linearly
trafo0_scale_square_transformed,12785.291191758208,12785.291191758208,20893.148859131103,20893.148859131103,1.0003526740678186,1.0003526740678186,29.758474170328608,48.62996245733392,29.758474170328608,48.62996245733392,ptm-47-co,001g-ptm,20250906-042539,7,-4,7,30,continue_linearly
g(age)_coef,4846.713182922038,5833.365122456173,4576.175046559702,7907.183489176258,1.001500895050466,1.0006870227999434,21.135916348760496,19.95613301859518,25.438583346431525,34.48224858248597,ptm-44-id,001g-ptm,20250905-162405,8,-4,4,20,identity
g(age)_variance,2494.1963863582955,2494.1963863582955,4317.219020028559,4317.219020028559,1.0013810758371904,1.0013810758371904,10.87688175260806,18.826857835971342,10.87688175260806,18.826857835971342,ptm-44-id,001g-ptm,20250905-162405,8,-4,4,20,identity
loc_intercept,5265.494917388718,5265.494917388718,9109.943148075814,9109.943148075814,1.001058567196593,1.001058567196593,22.962171663241513,39.727334598250245,22.962171663241513,39.727334598250245,ptm-44-id,001g-ptm,20250905-162405,8,-4,4,20,identity
s(age)_coef,5232.137502768602,5638.324953242201,8450.841469728353,8905.546340882165,1.000966410788972,1.0006794731925504,22.816704106484497,36.85307375113305,24.58803730717338,38.835985418764835,ptm-44-id,001g-ptm,20250905-162405,8,-4,4,20,identity
s(age)_variance,17692.479954019753,17692.479954019753,28326.307542652547,28326.307542652547,1.0002327882829816,1.0002327882829816,77.15471541165851,123.52752145523404,77.15471541165851,123.52752145523404,ptm-44-id,001g-ptm,20250905-162405,8,-4,4,20,identity
scale_intercept,6136.13120180628,6136.13120180628,9676.782344515745,9676.782344515745,1.000554287565228,1.000554287565228,26.75890874735158,42.199250180415966,26.75890874735158,42.199250180415966,ptm-44-id,001g-ptm,20250905-162405,8,-4,4,20,identity
trafo0_latent,19682.715651383285,26122.107457161044,16396.444293978584,22277.775325937822,1.0002969156349055,1.0001441142926784,85.83388697105988,71.50286429899873,113.91527768000164,97.15062104038611,ptm-44-id,001g-ptm,20250905-162405,8,-4,4,20,identity
trafo0_scale_square_transformed,15811.04122466669,15811.04122466669,21960.297038344805,21960.297038344805,1.000047090744087,1.000047090744087,68.94999396475208,95.76613752014026,68.94999396475208,95.76613752014026,ptm-44-id,001g-ptm,20250905-162405,8,-4,4,20,identity
g(age)_coef,1557.2304429966446,4330.955586314559,3047.966771528472,5073.453089669702,1.0018282478289795,1.0006339100017936,6.059479117103652,11.860217018466296,16.852569926564826,19.74176859097328,ptm-44-co,001g-ptm,20250905-203415,8,-4,4,20,continue_linearly
g(age)_variance,1019.7876733708616,1019.7876733708616,3080.6218606355988,3080.6218606355988,1.0006925640682978,1.0006925640682978,3.9681873279970112,11.987284166043388,3.9681873279970112,11.987284166043388,ptm-44-co,001g-ptm,20250905-203415,8,-4,4,20,continue_linearly
loc_intercept,4974.297733736123,4974.297733736123,9045.480740800507,9045.480740800507,1.001164981405153,1.001164981405153,19.355936287648728,35.197681820019525,19.355936287648728,35.197681820019525,ptm-44-co,001g-ptm,20250905-203415,8,-4,4,20,continue_linearly
s(age)_coef,4770.0365682354695,5088.151959789187,7734.043700818053,8440.092089869671,1.0007893069002043,1.0005584496916322,18.56111733689365,30.094631470016168,19.798964683519888,32.841999714943405,ptm-44-co,001g-ptm,20250905-203415,8,-4,4,20,continue_linearly
s(age)_variance,17711.825755653976,17711.825755653976,26891.501781375588,26891.501781375588,1.0002198237189577,1.0002198237189577,68.92007459450569,104.63993572989256,68.92007459450569,104.63993572989256,ptm-44-co,001g-ptm,20250905-203415,8,-4,4,20,continue_linearly
scale_intercept,5281.967890452814,5281.967890452814,10190.971800247424,10190.971800247424,1.0002360662530636,1.0002360662530636,20.553139243682136,39.65500487375492,20.553139243682136,39.65500487375492,ptm-44-co,001g-ptm,20250905-203415,8,-4,4,20,continue_linearly
trafo0_latent,15643.592454629446,22638.422876349803,17321.367446453743,21280.380000287703,1.0003112007125845,1.0001174748272066,60.87218640093825,67.4007272292272,88.0903987462688,82.80599624525283,ptm-44-co,001g-ptm,20250905-203415,8,-4,4,20,continue_linearly
trafo0_scale_square_transformed,17679.246591372466,17679.246591372466,23335.76795212615,23335.76795212615,1.0000120263520968,1.0000120263520968,68.79330288483078,90.80390074790604,68.79330288483078,90.80390074790604,ptm-44-co,001g-ptm,20250905-203415,8,-4,4,20,continue_linearly
g(age)_coef,5450.293323609809,6609.826646550804,7407.940856075002,8969.165881646783,1.0016644617093262,1.000664530491798,13.165911264489102,17.894870270774682,15.966918830802658,21.666217780006345,ptm-47-id,001g-ptm,20250906-043939,8,-4,7,30,identity
g(age)_variance,3675.4007945773046,3675.4007945773046,8956.921456613096,8956.921456613096,1.0007650368311838,1.0007650368311838,8.878421371051665,21.63663973642108,8.878421371051665,21.63663973642108,ptm-47-id,001g-ptm,20250906-043939,8,-4,7,30,identity
loc_intercept,5311.216855352617,5311.216855352617,8739.095967304043,8739.095967304043,1.0008700453612471,1.0008700453612471,12.829953485460802,21.11045318221055,12.829953485460802,21.11045318221055,ptm-47-id,001g-ptm,20250906-043939,8,-4,7,30,identity
s(age)_coef,5304.389343939167,5878.267804648834,8436.042213247285,9310.076073587705,1.0010503570947806,1.0008590646504918,12.81346072000956,20.378386374540284,14.19974076801638,22.489731868103423,ptm-47-id,001g-ptm,20250906-043939,8,-4,7,30,identity
s(age)_variance,17200.80670005194,17200.80670005194,26956.377051110845,26956.377051110845,1.0001907942321837,1.0001907942321837,41.55084529295074,65.1167280721649,41.55084529295074,65.1167280721649,ptm-47-id,001g-ptm,20250906-043939,8,-4,7,30,identity
scale_intercept,3954.4962918562983,3954.4962918562983,7960.567286636937,7960.567286636937,1.000580252184479,1.000580252184479,9.552613810489031,19.229813202317843,9.552613810489031,19.229813202317843,ptm-47-id,001g-ptm,20250906-043939,8,-4,7,30,identity
trafo0_latent,20545.946080274927,29892.940053455735,23063.3215087509,25382.85509293303,1.0003900023897772,1.0000914335882738,49.631476120026,55.71253259585774,72.21038810399743,61.315675680296,ptm-47-id,001g-ptm,20250906-043939,8,-4,7,30,identity
trafo0_scale_square_transformed,12897.050400491358,12897.050400491358,19620.533847323954,19620.533847323954,1.0002644958613711,1.0002644958613711,31.15454729949303,47.396019307210715,31.15454729949303,47.396019307210715,ptm-47-id,001g-ptm,20250906-043939,8,-4,7,30,identity
g(age)_coef,5450.293323609809,6609.826646550804,7407.940856075002,8969.165881646783,1.0016644617093262,1.000664530491798,15.319764448394483,20.82234885801378,18.57899772682563,25.21066306838684,ptm-47-co,001g-ptm,20250906-064707,8,-4,7,30,continue_linearly
g(age)_variance,3675.4007945773046,3675.4007945773046,8956.921456613096,8956.921456613096,1.0007650368311838,1.0007650368311838,10.330870484063006,25.176246258834674,10.330870484063006,25.176246258834674,ptm-47-co,001g-ptm,20250906-064707,8,-4,7,30,continue_linearly
loc_intercept,5311.216855352617,5311.216855352617,8739.095967304043,8739.095967304043,1.0008700453612471,1.0008700453612471,14.928846270691045,24.56397917724194,14.928846270691045,24.56397917724194,ptm-47-co,001g-ptm,20250906-064707,8,-4,7,30,continue_linearly
s(age)_coef,5304.389343939167,5878.267804648834,8436.042213247285,9310.076073587705,1.0010503570947806,1.0008590646504918,14.909655401427235,23.712151238507023,16.52272139954428,26.16889843820962,ptm-47-co,001g-ptm,20250906-064707,8,-4,7,30,continue_linearly
s(age)_variance,17200.80670005194,17200.80670005194,26956.377051110845,26956.377051110845,1.0001907942321837,1.0001907942321837,48.348279867006006,75.76938015725214,48.348279867006006,75.76938015725214,ptm-47-co,001g-ptm,20250906-064707,8,-4,7,30,continue_linearly
scale_intercept,3954.4962918562983,3954.4962918562983,7960.567286636937,7960.567286636937,1.000580252184479,1.000580252184479,11.115356203097642,22.375679337951812,11.115356203097642,22.375679337951812,ptm-47-co,001g-ptm,20250906-064707,8,-4,7,30,continue_linearly
trafo0_latent,20545.946080274927,29892.940053455735,23063.3215087509,25382.85509293303,1.0003900023897772,1.0000914335882738,57.75084672154055,64.82672251438422,84.02351453363796,71.34650154827212,ptm-47-co,001g-ptm,20250906-064707,8,-4,7,30,continue_linearly
trafo0_scale_square_transformed,12897.050400491358,12897.050400491358,19620.533847323954,19620.533847323954,1.0002644958613711,1.0002644958613711,36.251218509417654,55.14968443820825,36.251218509417654,55.14968443820825,ptm-47-co,001g-ptm,20250906-064707,8,-4,7,30,continue_linearly
g(age)_coef,3755.3621880077826,5702.737519623957,4688.7708710190145,7259.94725121572,1.0016388824893885,1.0007415068957577,14.530128620935454,18.141643979789855,22.064851671611603,28.08995832099287,ptm-44-id,001g-ptm,20250905-204150,9,-4,4,20,identity
g(age)_variance,2326.4520307129583,2326.4520307129583,5112.851119021122,5112.851119021122,1.0028801100845572,1.0028801100845572,9.001434627169365,19.78248186454731,9.001434627169365,19.78248186454731,ptm-44-id,001g-ptm,20250905-204150,9,-4,4,20,identity
loc_intercept,4964.681519077205,4964.681519077205,8843.801965604243,8843.801965604243,1.0007896173458006,1.0007896173458006,19.209188734054408,34.21815889520938,19.209188734054408,34.21815889520938,ptm-44-id,001g-ptm,20250905-204150,9,-4,4,20,identity
s(age)_coef,4883.7330779785825,5091.845492154621,8030.307040649282,8643.712833005156,1.001912539136673,1.0016699454235285,18.895985585611573,31.070610056958856,19.701207557342457,33.44398035083348,ptm-44-id,001g-ptm,20250905-204150,9,-4,4,20,identity
s(age)_variance,18431.43218805306,18431.43218805306,29135.183599527147,29135.183599527147,1.000070405852962,1.000070405852962,71.31431455950573,112.72893103295564,71.31431455950573,112.72893103295564,ptm-44-id,001g-ptm,20250905-204150,9,-4,4,20,identity
scale_intercept,5633.013373394094,5633.013373394094,8986.726496123094,8986.726496123094,1.0002132880180692,1.0002132880180692,21.79507720992585,34.77115796894916,21.79507720992585,34.77115796894916,ptm-44-id,001g-ptm,20250905-204150,9,-4,4,20,identity
trafo0_latent,20334.225314249277,25094.68619472388,18333.068845092883,22088.27438782584,1.0003363912489438,1.0001016189176015,78.67654155080696,70.93373022349665,97.09556624810848,85.4632527574884,ptm-44-id,001g-ptm,20250905-204150,9,-4,4,20,identity
trafo0_scale_square_transformed,15599.50318049459,15599.50318049459,23489.34826815983,23489.34826815983,1.0000241889400014,1.0000241889400014,60.35710439837031,90.88424350871226,60.35710439837031,90.88424350871226,ptm-44-id,001g-ptm,20250905-204150,9,-4,4,20,identity
g(age)_coef,2152.4593783782675,4542.0648170001605,4462.276619603769,6435.0390756395245,1.0029818848303746,1.000795366087909,7.542703574622305,15.636824623839187,15.916420479519337,22.549829616403837,ptm-44-co,001g-ptm,20250905-211111,9,-4,4,20,continue_linearly
g(age)_variance,1496.5273738692183,1496.5273738692183,3578.6277492244903,3578.6277492244903,1.0039560905677336,1.0039560905677336,5.244169755671823,12.540319500317436,5.244169755671823,12.540319500317436,ptm-44-co,001g-ptm,20250905-211111,9,-4,4,20,continue_linearly
loc_intercept,4518.794269021781,4518.794269021781,8663.737064243673,8663.737064243673,1.0006375778235708,1.0006375778235708,15.834875226130071,30.359690491949628,15.834875226130071,30.359690491949628,ptm-44-co,001g-ptm,20250905-211111,9,-4,4,20,continue_linearly
s(age)_coef,4465.712275389507,4676.19465533572,7695.513241523722,8376.83038205723,1.0019408434569237,1.0016919302343574,15.648863937303854,26.966815642823985,16.386441712551562,29.3543047090406,ptm-44-co,001g-ptm,20250905-211111,9,-4,4,20,continue_linearly
s(age)_variance,18021.822629318147,18021.822629318147,29517.995645244035,29517.995645244035,1.0000749559553108,1.0000749559553108,63.1525348783974,103.4377203609836,63.1525348783974,103.4377203609836,ptm-44-co,001g-ptm,20250905-211111,9,-4,4,20,continue_linearly
